SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2165_000.9,4.0,0.66,0.51,0.66,0.61,0.47,0.61,0.5,0.4,0.56
2165_001.5,4.0,0.28,0.22,0.57,0.26,0.2,0.53,0.22,0.17,0.47
2165_002.1,4.0,0.2,0.16,0.28,0.18,0.15,0.25,0.15,0.13,0.23
2166_000.0,4.0,0.6,0.45,1.09,0.55,0.41,1.07,0.46,0.36,0.96
2167_000.0,4.0,0.18,0.2,0.36,0.16,0.18,0.33,0.14,0.16,0.31
2167_000.2,5.0,0.14,0.14,0.19,0.13,0.13,0.18,0.1,0.11,0.16
2168_000.0,4.0,0.32,0.29,0.82,0.3,0.27,0.76,0.25,0.23,0.7
2168_000.8,4.0,0.4,0.36,0.92,0.36,0.34,0.88,0.3,0.29,0.81
2168_001.0,4.0,0.53,0.43,0.81,0.49,0.4,0.74,0.4,0.34,0.69
2168_002.1,4.0,0.5,0.43,0.77,0.46,0.4,0.71,0.38,0.34,0.65
2168_002.6,4.0,0.35,0.32,0.65,0.32,0.29,0.6,0.26,0.25,0.55
2168_003.1,4.0,0.33,0.32,0.58,0.3,0.29,0.54,0.25,0.25,0.5
2169_000.0,5.0,0.54,0.14,0.85,0.5,0.13,0.78,0.42,0.11,0.7
2169_000.5,5.0,0.22,0.18,0.31,0.2,0.17,0.29,0.17,0.15,0.26
2172_000.0,3.0,0.54,0.3,1.03,0.5,0.28,1.0,0.42,0.24,0.9
2172_000.5,3.0,0.76,0.42,1.13,0.7,0.39,1.11,0.58,0.34,1.0
2172_001.5,3.0,0.88,0.68,1.07,0.81,0.63,1.05,0.68,0.54,0.94
2172_002.5,3.0,1.2,1.0,1.43,1.17,0.97,1.41,0.98,0.85,1.26
2172_003.2,3.0,0.56,0.44,0.61,0.51,0.41,0.56,0.42,0.35,0.52
2172_003.5,3.0,0.61,0.51,0.84,0.56,0.47,0.77,0.47,0.4,0.71
2172_003.8,3.0,0.58,0.45,0.76,0.53,0.42,0.7,0.44,0.36,0.63
2172_004.0,3.0,0.62,0.47,0.77,0.57,0.43,0.71,0.47,0.37,0.64
2172_004.5,3.0,0.76,0.53,0.8,0.7,0.49,0.74,0.58,0.42,0.66
2172_004.9,3.0,0.75,0.53,0.87,0.69,0.49,0.8,0.58,0.42,0.72
2172_005.0,3.0,0.73,0.54,0.84,0.67,0.5,0.77,0.56,0.43,0.69
2172_005.5,3.0,1.03,0.82,1.11,1.0,0.76,1.09,0.83,0.65,1.0
2172_005.8,3.0,1.09,0.96,1.32,1.06,0.91,1.29,0.88,0.77,1.19
2172_006.0,3.0,1.1,0.88,1.31,1.08,0.81,1.28,0.9,0.7,1.16
2172_006.5,3.0,1.07,0.85,1.14,1.05,0.78,1.12,0.86,0.67,1.03
2172_007.0,3.0,1.0,0.82,1.25,0.97,0.75,1.23,0.8,0.64,1.13
2172_007.5,3.0,1.03,0.82,1.17,1.01,0.75,1.15,0.83,0.64,1.06
2172_008.0,3.0,1.09,0.91,1.4,1.07,0.84,1.37,0.88,0.71,1.27
2172_008.5,3.0,1.12,0.91,1.42,1.09,0.86,1.39,0.9,0.73,1.28
2172_009.5,3.0,0.94,0.86,1.17,0.89,0.79,1.14,0.74,0.68,1.05
2172_009.8,3.0,0.98,0.91,1.39,0.95,0.86,1.36,0.79,0.73,1.25
2172_009.9,3.0,0.98,0.91,1.39,0.95,0.86,1.36,0.79,0.73,1.25
2172_010.0,3.0,1.01,0.92,1.33,0.98,0.85,1.31,0.81,0.72,1.21
2172_010.2,3.0,0.91,0.82,1.16,0.87,0.75,1.14,0.72,0.64,1.05
2172_010.4,3.0,0.92,0.83,1.16,0.88,0.76,1.13,0.73,0.65,1.04
2172_010.5,3.0,0.93,0.8,1.09,0.89,0.74,1.07,0.73,0.63,0.99
2172_010.7,3.0,0.99,0.9,1.2,0.96,0.82,1.17,0.8,0.7,1.08
2172_011.0,3.0,1.01,0.9,1.25,0.98,0.83,1.23,0.81,0.71,1.13
2172_011.3,3.0,0.94,0.88,1.31,0.89,0.81,1.28,0.74,0.69,1.18
2172_011.6,3.0,0.77,0.68,0.98,0.7,0.63,0.94,0.58,0.54,0.86
2172_011.9,3.0,0.79,0.69,0.98,0.73,0.63,0.95,0.6,0.54,0.88
2172_012.2,3.0,0.85,0.65,1.15,0.78,0.6,1.12,0.64,0.51,1.04
2172_012.5,3.0,0.63,0.53,0.86,0.58,0.49,0.79,0.48,0.42,0.73
2172_013.0,3.0,1.09,0.87,1.35,1.07,0.8,1.32,0.88,0.69,1.22
2172_013.5,3.0,0.99,0.77,1.19,0.94,0.71,1.17,0.78,0.62,1.05
2172_014.0,3.0,0.89,0.72,1.15,0.82,0.67,1.12,0.68,0.58,1.01
2172_014.5,3.0,0.78,0.68,1.1,0.72,0.63,1.08,0.6,0.54,0.97
2172_015.4,3.0,0.81,0.78,0.98,0.74,0.72,0.93,0.62,0.62,0.84
2173_000.0,4.0,0.16,0.15,0.19,0.14,0.13,0.17,0.12,0.12,0.16
2173_000.5,4.0,0.13,0.12,0.2,0.12,0.11,0.18,0.1,0.09,0.17
2173_001.1,4.0,0.09,0.08,0.14,0.08,0.07,0.13,0.07,0.06,0.12
2174_000.0,4.0,0.61,0.82,1.07,0.56,0.75,1.05,0.46,0.64,0.97
2174_000.1,4.0,1.12,1.11,1.31,1.1,1.09,1.28,0.91,0.93,1.18
2174_000.2,4.0,0.97,0.54,0.88,0.92,0.49,0.81,0.76,0.42,0.75
2174_000.6,4.0,0.3,0.24,0.42,0.27,0.22,0.39,0.23,0.19,0.36
2175_000.0,3.0,0.23,0.21,0.54,0.21,0.19,0.5,0.17,0.17,0.45
2176_000.0,4.0,0.51,0.46,1.02,0.47,0.43,1.0,0.39,0.36,0.92
2176_000.9,4.0,0.52,0.53,1.2,0.48,0.49,1.18,0.4,0.41,1.09
2176_001.8,4.0,0.36,0.28,1.31,0.33,0.26,1.28,0.27,0.22,1.18
2176_002.3,4.0,0.54,0.46,0.95,0.5,0.42,0.9,0.41,0.36,0.83
2176_002.9,3.0,0.77,0.67,0.94,0.71,0.61,0.9,0.58,0.52,0.83
2178_000.0,4.0,0.54,0.48,1.05,0.5,0.44,1.03,0.41,0.37,0.95
2178_000.9,4.0,0.54,0.42,1.41,0.5,0.39,1.38,0.41,0.33,1.27
2178_001.8,4.0,0.46,0.32,1.13,0.42,0.29,1.11,0.35,0.25,1.02
2178_002.6,4.0,0.79,0.35,1.23,0.73,0.32,1.21,0.6,0.27,1.12
2178_003.5,4.0,1.06,0.51,1.67,1.04,0.47,1.64,0.86,0.4,1.51
2178_004.1,4.0,0.78,0.48,1.08,0.72,0.45,1.06,0.59,0.38,0.97
2178_004.6,4.0,0.83,0.53,1.32,0.76,0.49,1.3,0.63,0.42,1.2
2178_005.2,4.0,0.43,0.3,0.58,0.4,0.28,0.54,0.33,0.24,0.5
2178_005.4,4.0,0.33,0.41,0.82,0.3,0.37,0.76,0.25,0.32,0.7
2178_005.7,4.0,0.79,0.61,0.71,0.73,0.56,0.65,0.6,0.48,0.6
2178_005.8,4.0,0.48,0.61,0.83,0.44,0.56,0.76,0.37,0.48,0.7
2178_006.0,4.0,0.28,0.23,0.35,0.26,0.22,0.32,0.22,0.18,0.3
2178_006.1,4.0,0.25,0.2,0.35,0.23,0.18,0.32,0.19,0.16,0.29
2178_006.3,4.0,0.21,0.15,0.31,0.19,0.14,0.28,0.16,0.12,0.26
2178_006.4,4.0,0.11,0.09,0.16,0.1,0.08,0.14,0.08,0.07,0.13
2179_000.0,5.0,0.34,0.19,0.49,0.31,0.18,0.45,0.26,0.15,0.42
2180_000.0,4.0,1.14,0.73,1.62,1.12,0.67,1.59,0.93,0.57,1.46
2180_000.6,4.0,1.49,0.99,1.93,1.46,0.94,1.89,1.21,0.8,1.75
2180_001.5,4.0,1.08,0.74,1.49,1.06,0.68,1.46,0.88,0.58,1.34
2180_002.4,4.0,1.04,0.72,1.38,1.02,0.67,1.35,0.85,0.57,1.25
2180_003.2,4.0,0.99,0.66,1.3,0.94,0.6,1.27,0.78,0.51,1.18
2180_004.1,4.0,1.26,0.82,1.74,1.23,0.76,1.71,1.02,0.64,1.57
2180_004.7,4.0,1.32,0.83,1.67,1.29,0.77,1.63,1.07,0.65,1.51
2180_005.2,4.0,1.02,0.67,1.39,0.99,0.61,1.37,0.82,0.53,1.23
2180_005.8,4.0,1.01,0.45,1.49,0.98,0.42,1.46,0.81,0.35,1.35
2180_006.0,4.0,1.0,0.5,1.29,0.95,0.46,1.27,0.78,0.39,1.17
2180_006.3,4.0,1.23,0.54,1.1,1.21,0.49,1.08,1.0,0.42,0.99
2180_006.4,4.0,1.25,0.78,1.34,1.23,0.71,1.32,1.02,0.61,1.21
2180_006.6,4.0,0.6,0.45,0.56,0.56,0.41,0.52,0.46,0.35,0.48
2180_006.7,4.0,0.7,0.42,0.83,0.64,0.38,0.76,0.53,0.33,0.7
2180_006.9,4.0,0.5,0.31,0.62,0.46,0.29,0.57,0.38,0.25,0.52
2180_007.0,4.0,0.56,0.36,0.67,0.52,0.33,0.62,0.43,0.28,0.57
2182_000.0,5.0,0.48,0.47,0.67,0.45,0.43,0.62,0.37,0.37,0.57
2183_000.0,5.0,0.07,0.09,0.54,0.07,0.08,0.49,0.05,0.07,0.46
2183_000.6,5.0,0.51,0.31,0.6,0.47,0.29,0.55,0.39,0.25,0.49
2184_000.0,5.0,0.43,0.41,0.61,0.4,0.38,0.57,0.33,0.33,0.51
2185_000.0,5.0,0.19,0.12,0.24,0.17,0.11,0.23,0.14,0.1,0.2
2185_001.4,5.0,0.41,0.25,0.57,0.38,0.23,0.52,0.31,0.2,0.47
2186_000.0,3.0,0.54,0.47,0.9,0.5,0.44,0.83,0.42,0.38,0.75
2186_000.1,3.0,0.59,0.55,0.9,0.54,0.51,0.86,0.45,0.44,0.77
2186_002.4,3.0,0.76,0.67,0.92,0.7,0.61,0.85,0.58,0.53,0.76
2186_002.8,3.0,0.79,0.62,0.86,0.73,0.57,0.79,0.61,0.49,0.71
2186_003.7,3.0,1.06,0.88,1.16,1.04,0.81,1.13,0.87,0.71,1.02
2186_004.6,3.0,1.25,1.0,1.35,1.23,0.97,1.32,1.03,0.84,1.19
2187_000.0,5.0,0.34,0.2,0.44,0.31,0.18,0.41,0.26,0.16,0.36
2187_000.4,5.0,0.26,0.14,0.42,0.24,0.13,0.39,0.2,0.11,0.35
2188_000.0,4.0,0.84,0.61,0.98,0.77,0.56,0.93,0.64,0.48,0.86
2189_000.0,5.0,0.16,0.13,0.36,0.15,0.12,0.33,0.12,0.11,0.29
2189_000.5,5.0,0.39,0.61,1.17,0.36,0.57,1.15,0.3,0.49,1.03
2190_000.0,4.0,1.92,1.69,3.16,1.88,1.65,3.09,1.56,1.41,2.85
2190_003.2,4.0,0.7,0.57,0.78,0.65,0.53,0.72,0.54,0.46,0.65
2190_004.2,4.0,0.66,0.64,0.75,0.61,0.59,0.69,0.5,0.51,0.62
2190_004.3,4.0,0.91,0.99,2.06,0.87,0.96,2.02,0.72,0.83,1.82
2191_000.0,2.0,0.05,0.04,0.06,0.04,0.03,0.06,0.04,0.03,0.05
2192_000.0,5.0,0.05,0.06,0.09,0.05,0.06,0.08,0.04,0.05,0.07
2193_000.0,5.0,0.5,0.22,0.65,0.46,0.2,0.6,0.38,0.18,0.54
2193_000.6,5.0,0.3,0.28,0.31,0.28,0.26,0.28,0.23,0.22,0.25
2193_001.0,5.0,0.43,0.32,0.45,0.4,0.29,0.41,0.33,0.25,0.37
2194_000.0,4.0,0.32,0.27,0.43,0.29,0.25,0.39,0.25,0.21,0.35
2194_000.8,4.0,0.09,0.09,0.15,0.09,0.08,0.13,0.07,0.07,0.12
2194_000.9,4.0,0.08,0.07,0.13,0.07,0.06,0.12,0.06,0.06,0.1
2194_001.8,5.0,0.28,0.24,0.61,0.26,0.22,0.56,0.21,0.19,0.51
2195_000.0,4.0,0.1,0.07,0.32,0.09,0.07,0.29,0.08,0.06,0.26
2195_000.7,4.0,0.06,0.06,0.12,0.05,0.05,0.11,0.04,0.05,0.1
2195_001.8,4.0,0.07,0.05,0.24,0.06,0.05,0.22,0.05,0.04,0.2
2196_000.0,4.0,0.32,0.26,0.4,0.29,0.23,0.37,0.24,0.2,0.34
2197_000.0,4.0,0.15,0.12,0.23,0.14,0.11,0.22,0.11,0.1,0.19
2201_000.0,5.0,0.07,0.07,0.11,0.06,0.06,0.1,0.05,0.05,0.09
2202_000.0,5.0,0.94,0.75,1.39,0.89,0.69,1.37,0.74,0.58,1.26
2202_000.6,5.0,0.7,0.69,2.33,0.64,0.63,2.28,0.53,0.54,2.1
2202_001.1,5.0,0.39,0.42,3.62,0.36,0.38,3.55,0.3,0.33,3.19
2204_000.0,4.0,0.98,0.74,1.06,0.93,0.68,1.04,0.77,0.59,0.94
2204_000.9,4.0,0.62,0.42,0.73,0.57,0.38,0.67,0.48,0.33,0.6
2204_001.3,4.0,0.83,0.65,0.91,0.77,0.6,0.87,0.64,0.52,0.78
2204_001.9,4.0,0.87,0.63,0.91,0.8,0.58,0.84,0.66,0.49,0.78
2204_002.5,4.0,0.91,0.66,0.91,0.86,0.6,0.87,0.71,0.52,0.8
2204_003.0,4.0,0.92,0.72,0.96,0.88,0.67,0.92,0.72,0.57,0.84
2205_000.0,5.0,0.14,0.1,0.27,0.13,0.09,0.25,0.11,0.08,0.22
2205_001.2,5.0,0.17,0.12,0.25,0.16,0.11,0.23,0.13,0.1,0.21
2207_000.0,4.0,0.25,0.19,0.28,0.23,0.18,0.25,0.19,0.15,0.23
2207_000.5,4.0,0.3,0.24,0.34,0.27,0.22,0.31,0.23,0.19,0.29
2209_000.0,5.0,0.23,0.11,0.56,0.21,0.1,0.52,0.17,0.08,0.48
2209_000.5,4.0,0.34,0.33,0.53,0.31,0.3,0.48,0.26,0.26,0.45
2211_000.0,4.0,0.87,0.59,0.93,0.8,0.55,0.88,0.66,0.46,0.81
2213_000.0,4.0,0.63,0.59,1.01,0.58,0.54,0.98,0.48,0.46,0.91
2213_000.1,3.0,0.23,0.21,0.59,0.21,0.19,0.54,0.18,0.16,0.5
2214_000.0,5.0,0.52,0.37,1.0,0.48,0.34,0.97,0.39,0.29,0.9
2216_000.0,5.0,0.22,0.2,0.55,0.19,0.18,0.49,0.16,0.16,0.43
2216_001.4,5.0,0.27,0.18,0.56,0.24,0.16,0.5,0.2,0.14,0.43
2218_000.0,3.0,0.75,0.69,0.83,0.69,0.63,0.76,0.57,0.55,0.69
2218_000.5,3.0,0.62,0.53,0.8,0.57,0.49,0.74,0.47,0.42,0.66
2218_001.4,3.0,0.37,0.45,1.14,0.34,0.41,1.12,0.29,0.36,1.01
2220_000.0,5.0,0.14,0.09,0.18,0.13,0.09,0.17,0.11,0.07,0.15
2220_001.4,5.0,0.12,0.12,0.13,0.11,0.11,0.12,0.09,0.1,0.11
2226_000.0,4.0,0.66,0.41,1.18,0.61,0.38,1.16,0.51,0.33,1.04
2226_000.7,4.0,0.72,0.82,1.98,0.66,0.75,1.94,0.55,0.64,1.79
2228_000.0,4.0,0.37,0.23,0.54,0.34,0.21,0.5,0.28,0.18,0.45
2228_000.2,4.0,0.43,0.28,0.62,0.39,0.26,0.57,0.33,0.22,0.52
2228_000.5,4.0,0.34,0.24,0.48,0.31,0.23,0.44,0.26,0.2,0.39
2228_000.8,4.0,0.35,0.25,0.48,0.32,0.23,0.45,0.27,0.2,0.4
2228_001.2,4.0,0.36,0.22,0.5,0.33,0.21,0.46,0.27,0.18,0.41
2230_000.0,4.0,0.17,0.16,0.21,0.16,0.15,0.2,0.13,0.12,0.18
2230_000.4,4.0,0.56,0.45,0.69,0.51,0.42,0.63,0.42,0.36,0.58
2230_001.1,4.0,0.49,0.45,0.53,0.45,0.41,0.49,0.37,0.36,0.44
2230_002.2,4.0,0.91,0.81,1.06,0.86,0.75,1.04,0.72,0.65,0.93
2230_003.8,4.0,0.28,0.3,0.36,0.26,0.28,0.33,0.22,0.24,0.3
2232_000.0,5.0,0.56,0.56,0.92,0.52,0.51,0.84,0.43,0.44,0.76
2232_001.0,5.0,0.96,0.59,1.09,0.91,0.54,1.07,0.76,0.47,0.96
2232_001.5,5.0,0.7,0.56,0.91,0.64,0.51,0.84,0.53,0.44,0.75
2232_002.5,5.0,0.59,0.48,0.81,0.54,0.44,0.74,0.45,0.38,0.67
2232_003.5,5.0,0.7,0.57,0.89,0.65,0.53,0.82,0.54,0.46,0.74
2233_000.0,4.0,0.49,0.46,0.66,0.45,0.42,0.61,0.37,0.37,0.55
2233_001.0,4.0,0.48,0.4,0.8,0.44,0.37,0.74,0.37,0.32,0.66
2233_001.7,4.0,0.9,0.43,0.89,0.82,0.39,0.82,0.68,0.33,0.75
2233_002.0,3.0,0.69,0.44,0.92,0.64,0.4,0.85,0.53,0.34,0.78
2233_002.9,3.0,0.68,0.4,0.84,0.63,0.37,0.77,0.52,0.31,0.71
2234_000.0,4.0,0.9,0.32,1.14,0.83,0.29,1.12,0.69,0.25,1.01
2234_001.3,4.0,0.91,0.17,1.02,0.86,0.15,1.0,0.72,0.13,0.9
2234_001.8,4.0,0.8,0.12,0.89,0.73,0.11,0.82,0.61,0.1,0.74
2234_002.0,4.0,0.8,0.12,0.89,0.73,0.11,0.82,0.61,0.1,0.74
2236_000.0,5.0,1.92,0.93,2.38,1.89,0.88,2.33,1.57,0.76,2.09
2236_000.9,4.0,0.84,0.3,0.95,0.78,0.27,0.9,0.65,0.24,0.81
2236_001.5,4.0,0.27,0.25,0.4,0.25,0.23,0.37,0.21,0.2,0.33
2238_000.0,3.0,0.66,0.28,0.92,0.61,0.26,0.85,0.51,0.23,0.76
2238_001.0,3.0,0.93,0.49,1.03,0.89,0.45,0.99,0.74,0.39,0.89
2238_001.5,3.0,0.9,0.45,0.94,0.83,0.41,0.89,0.69,0.36,0.8
2238_001.8,3.0,0.98,0.56,1.0,0.93,0.52,0.97,0.77,0.45,0.87
2238_002.2,3.0,1.02,0.59,1.0,1.0,0.54,0.95,0.84,0.47,0.85
2240_000.0,2.0,0.55,0.45,0.8,0.51,0.41,0.74,0.42,0.36,0.66
2240_000.2,2.0,0.57,0.47,0.72,0.52,0.43,0.67,0.44,0.37,0.6
2240_001.0,2.0,0.79,0.7,1.02,0.73,0.64,0.99,0.61,0.56,0.89
2240_001.4,3.0,0.91,0.76,1.0,0.87,0.7,0.97,0.72,0.61,0.87
2240_001.8,3.0,0.96,0.75,1.12,0.91,0.69,1.1,0.76,0.59,0.99
2240_002.0,2.0,1.03,0.82,1.22,1.0,0.76,1.19,0.83,0.65,1.1
2240_002.3,2.0,0.89,0.75,1.01,0.82,0.69,0.98,0.68,0.59,0.91
2240_002.5,2.0,0.39,0.32,0.49,0.36,0.3,0.45,0.3,0.26,0.41
2240_003.0,2.0,0.99,0.81,0.92,0.94,0.74,0.88,0.78,0.63,0.81
2242_000.0,5.0,0.34,0.21,0.37,0.31,0.19,0.34,0.26,0.17,0.31
2244_000.0,4.0,0.13,0.12,0.38,0.12,0.11,0.35,0.1,0.1,0.32
2244_000.7,4.0,0.4,0.34,0.82,0.37,0.31,0.76,0.31,0.27,0.7
2246_000.0,4.0,0.79,0.8,1.19,0.72,0.73,1.17,0.6,0.62,1.08
2246_001.0,4.0,0.29,0.2,0.6,0.26,0.18,0.55,0.22,0.15,0.51
2246_001.5,4.0,0.25,0.15,0.5,0.23,0.14,0.46,0.19,0.12,0.43
2246_002.0,4.0,0.64,0.32,1.05,0.59,0.3,1.03,0.49,0.25,0.95
2246_002.3,4.0,0.69,0.34,1.06,0.63,0.31,1.04,0.52,0.27,0.96
2246_002.5,4.0,0.78,0.41,1.15,0.72,0.38,1.12,0.59,0.32,1.04
2246_003.0,4.0,0.91,0.56,1.31,0.86,0.52,1.28,0.71,0.44,1.18
2246_003.5,4.0,0.55,0.4,0.99,0.51,0.37,0.94,0.42,0.31,0.86
2246_004.0,4.0,0.5,0.42,0.85,0.46,0.39,0.78,0.38,0.33,0.72
2246_004.5,4.0,0.17,0.14,0.25,0.16,0.13,0.23,0.13,0.11,0.21
2247_001.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250_000.0,3.0,0.44,0.24,0.63,0.41,0.22,0.58,0.34,0.19,0.53
2250_001.2,4.0,0.5,0.21,0.63,0.46,0.19,0.58,0.38,0.17,0.53
2250_002.9,4.0,0.88,0.48,1.04,0.81,0.44,1.02,0.67,0.38,0.91
2250_004.4,3.0,0.39,0.22,0.35,0.35,0.2,0.32,0.3,0.17,0.29
2250_004.6,3.0,0.96,0.9,1.37,0.91,0.83,1.34,0.76,0.72,1.21
2250_005.8,3.0,0.38,0.39,0.77,0.35,0.36,0.7,0.29,0.3,0.65
2250_005.9,3.0,0.93,0.8,0.96,0.88,0.73,0.91,0.73,0.63,0.84
2250_006.3,3.0,0.92,0.8,0.91,0.85,0.73,0.87,0.7,0.62,0.8
2250_006.4,3.0,0.9,0.8,0.9,0.83,0.74,0.85,0.68,0.63,0.79
2250_006.6,3.0,0.8,0.73,0.83,0.73,0.67,0.76,0.61,0.57,0.7
2251_000.0,4.0,3.61,1.81,3.38,3.54,1.77,3.31,2.93,1.51,3.05
2251_000.5,4.0,3.61,1.81,3.38,3.54,1.77,3.31,2.93,1.51,3.05
2251_001.1,3.0,4.46,1.31,4.07,4.37,1.28,3.99,3.61,1.09,3.68
2251_001.5,3.0,3.09,0.94,2.82,3.03,0.89,2.77,2.51,0.76,2.55
2251_001.9,3.0,2.13,0.26,1.74,2.09,0.24,1.71,1.73,0.2,1.57
2251_002.5,3.0,1.97,0.21,1.59,1.93,0.2,1.56,1.59,0.17,1.44
2254_000.0,4.0,0.41,0.23,0.88,0.38,0.21,0.81,0.31,0.18,0.74
2254_001.0,3.0,0.42,0.31,1.12,0.39,0.28,1.09,0.32,0.24,1.01
2254_002.2,3.0,0.5,0.36,0.94,0.46,0.33,0.89,0.38,0.28,0.82
2254_002.5,3.0,0.47,0.38,0.88,0.43,0.35,0.81,0.36,0.3,0.75
2254_003.1,3.0,0.55,0.45,0.65,0.5,0.42,0.6,0.42,0.36,0.56
2254_003.4,3.0,0.57,0.49,0.68,0.52,0.45,0.63,0.43,0.38,0.58
2254_003.5,3.0,0.56,0.49,0.73,0.52,0.45,0.67,0.43,0.38,0.62
2254_003.7,3.0,0.74,0.63,0.92,0.68,0.58,0.84,0.56,0.5,0.78
2254_004.0,3.0,0.71,0.6,0.82,0.65,0.55,0.75,0.54,0.47,0.7
2254_004.3,3.0,0.79,0.65,0.92,0.73,0.6,0.87,0.6,0.51,0.8
2254_004.6,3.0,0.82,0.75,0.98,0.75,0.69,0.95,0.62,0.59,0.88
2254_004.9,3.0,0.69,0.64,0.85,0.63,0.59,0.78,0.52,0.5,0.72
2254_005.2,3.0,0.6,0.51,0.81,0.55,0.47,0.75,0.46,0.4,0.69
2254_005.5,4.0,0.72,0.64,0.91,0.66,0.59,0.84,0.55,0.5,0.78
2254_005.8,4.0,0.42,0.36,0.5,0.39,0.33,0.46,0.32,0.29,0.41
2254_006.4,4.0,0.38,0.36,0.56,0.35,0.33,0.51,0.29,0.28,0.47
2254_006.7,4.0,0.35,0.25,0.86,0.32,0.23,0.79,0.27,0.2,0.73
2254_007.0,4.0,0.24,0.19,0.32,0.22,0.18,0.3,0.19,0.15,0.28
2258_000.0,4.0,0.58,0.46,1.32,0.54,0.42,1.29,0.44,0.36,1.19
2258_001.7,4.0,1.03,0.81,1.08,1.0,0.75,1.06,0.83,0.64,0.97
2258_001.8,4.0,0.79,0.6,0.97,0.73,0.55,0.92,0.6,0.47,0.85
2258_002.4,4.0,0.45,0.41,0.92,0.42,0.38,0.87,0.34,0.32,0.8
2258_002.8,4.0,0.52,0.43,1.71,0.48,0.39,1.67,0.4,0.34,1.54
2258_003.5,4.0,0.51,0.42,1.57,0.47,0.39,1.54,0.39,0.33,1.42
2258_003.6,4.0,0.63,0.57,1.26,0.58,0.52,1.24,0.48,0.45,1.11
2258_004.2,4.0,0.66,0.55,1.0,0.61,0.51,0.95,0.5,0.43,0.87
2258_004.5,4.0,0.49,0.48,0.92,0.45,0.44,0.87,0.38,0.38,0.8
2258_005.0,4.0,0.67,0.55,0.93,0.61,0.5,0.89,0.51,0.43,0.82
2258_005.3,4.0,1.03,0.73,0.85,1.01,0.67,0.78,0.84,0.57,0.72
2258_005.7,4.0,1.0,0.83,1.22,0.97,0.76,1.2,0.8,0.65,1.1
2262_000.0,4.0,0.67,0.64,1.06,0.62,0.59,1.04,0.51,0.5,0.96
2262_000.3,4.0,0.78,0.67,1.05,0.72,0.62,1.03,0.6,0.53,0.95
2262_000.4,4.0,0.87,0.65,1.03,0.8,0.6,1.0,0.66,0.51,0.92
2262_000.6,4.0,0.59,0.43,0.83,0.54,0.39,0.77,0.45,0.33,0.71
2262_000.9,4.0,0.7,0.49,1.01,0.64,0.45,0.98,0.53,0.38,0.9
2262_001.2,4.0,0.97,0.69,1.21,0.92,0.63,1.18,0.76,0.54,1.09
2262_001.5,4.0,0.78,0.71,1.04,0.72,0.66,1.02,0.6,0.56,0.94
2262_001.8,4.0,0.48,0.5,0.91,0.45,0.46,0.83,0.37,0.4,0.77
2262_002.3,4.0,0.6,0.52,1.05,0.56,0.48,1.03,0.46,0.41,0.95
2262_002.4,4.0,0.9,0.78,1.13,0.86,0.72,1.11,0.71,0.61,1.02
2262_002.9,4.0,0.5,0.46,0.77,0.46,0.43,0.71,0.38,0.37,0.64
2262_003.4,4.0,0.23,0.18,0.36,0.21,0.16,0.33,0.18,0.14,0.3
2264_000.0,4.0,0.48,0.37,1.14,0.44,0.34,1.12,0.36,0.29,1.03
2264_000.9,4.0,0.99,0.95,2.03,0.96,0.91,1.99,0.8,0.77,1.83
2264_001.8,4.0,1.12,0.79,1.85,1.1,0.73,1.81,0.91,0.62,1.67
2264_002.6,4.0,0.37,0.26,0.53,0.34,0.24,0.48,0.28,0.2,0.45
2264_003.2,4.0,0.43,0.29,0.71,0.4,0.27,0.66,0.33,0.23,0.61
2264_003.8,4.0,0.41,0.3,0.74,0.37,0.27,0.68,0.31,0.23,0.63
2264_004.3,4.0,0.23,0.19,0.48,0.22,0.17,0.44,0.18,0.15,0.41
2264_004.5,4.0,0.55,0.32,0.93,0.51,0.29,0.89,0.42,0.25,0.82
2264_004.8,4.0,0.27,0.22,0.26,0.25,0.2,0.24,0.21,0.17,0.22
2264_004.9,4.0,0.18,0.14,0.21,0.16,0.13,0.19,0.13,0.11,0.18
2264_005.1,4.0,0.23,0.2,0.36,0.21,0.18,0.33,0.17,0.16,0.31
2264_005.2,4.0,0.21,0.19,0.41,0.19,0.18,0.38,0.16,0.15,0.35
2264_005.4,4.0,0.19,0.14,0.42,0.18,0.13,0.39,0.15,0.11,0.36
2264_005.5,4.0,0.21,0.14,0.43,0.19,0.13,0.4,0.16,0.11,0.37
2266_000.0,3.0,0.68,0.57,0.95,0.63,0.53,0.9,0.52,0.46,0.81
2266_000.6,3.0,0.74,0.53,0.98,0.69,0.49,0.95,0.57,0.42,0.88
2266_001.8,3.0,0.92,0.7,1.23,0.88,0.64,1.21,0.72,0.55,1.11
2266_002.4,3.0,0.79,0.55,0.94,0.73,0.51,0.89,0.6,0.43,0.82
2266_003.3,3.0,0.93,0.64,1.03,0.89,0.58,1.01,0.73,0.5,0.93
2266_004.3,3.0,1.21,0.95,1.28,1.18,0.9,1.26,0.98,0.77,1.16
2266_005.0,3.0,0.51,0.34,0.56,0.47,0.32,0.51,0.39,0.27,0.47
