SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
0173_009.3,3.0,0.82,0.69,0.93,0.75,0.63,0.88,0.62,0.54,0.81
0175_000.0,3.0,1.1,1.08,1.58,1.08,1.06,1.55,0.9,0.92,1.39
0175_000.1,3.0,1.05,0.98,1.36,1.03,0.93,1.33,0.86,0.81,1.2
0175_000.4,3.0,1.07,0.91,1.48,1.05,0.85,1.45,0.88,0.74,1.3
0175_000.9,3.0,1.02,0.91,1.48,0.99,0.84,1.45,0.83,0.73,1.31
0175_001.4,3.0,1.08,0.9,1.43,1.06,0.83,1.41,0.88,0.72,1.26
0175_001.9,3.0,1.08,0.89,1.41,1.05,0.82,1.38,0.88,0.71,1.24
0175_002.4,3.0,0.82,0.59,0.97,0.76,0.54,0.92,0.63,0.47,0.83
0175_002.9,3.0,0.88,0.67,1.0,0.81,0.62,0.97,0.67,0.53,0.9
0175_003.5,3.0,0.74,0.66,0.98,0.68,0.61,0.95,0.56,0.52,0.88
0175_003.9,3.0,0.73,0.63,0.96,0.67,0.58,0.91,0.55,0.5,0.84
0175_004.5,3.0,0.44,0.42,0.64,0.4,0.39,0.59,0.33,0.33,0.54
0175_004.7,3.0,0.58,0.54,0.77,0.53,0.49,0.71,0.44,0.42,0.65
0176_000.0,2.0,0.97,0.92,1.16,0.92,0.84,1.13,0.76,0.72,1.04
0176_000.4,2.0,1.03,0.79,1.05,1.01,0.72,1.03,0.83,0.62,0.95
0178_000.0,2.0,0.7,0.61,0.99,0.64,0.56,0.96,0.54,0.49,0.86
0178_000.7,2.0,0.49,0.49,0.63,0.45,0.45,0.58,0.38,0.39,0.52
0178_001.0,2.0,0.45,0.43,0.54,0.42,0.39,0.49,0.35,0.34,0.44
0180_000.1,3.0,0.88,0.77,0.92,0.81,0.7,0.88,0.67,0.6,0.81
0186_000.0,2.0,1.25,0.92,1.3,1.22,0.84,1.28,1.01,0.72,1.18
0186_001.2,2.0,0.99,0.76,1.02,0.96,0.7,0.99,0.79,0.6,0.91
0186_001.5,2.0,1.49,1.15,1.44,1.46,1.13,1.41,1.21,0.96,1.3
0186_001.6,2.0,1.39,1.07,1.38,1.36,1.05,1.36,1.12,0.9,1.25
0186_001.9,2.0,0.59,0.48,0.6,0.54,0.44,0.55,0.45,0.37,0.51
0186_002.1,2.0,0.69,0.59,0.76,0.64,0.55,0.69,0.53,0.47,0.64
0186_002.2,2.0,0.59,0.6,0.73,0.54,0.55,0.67,0.45,0.47,0.62
0186_002.4,2.0,0.62,0.64,0.77,0.57,0.59,0.71,0.47,0.5,0.65
0186_002.5,2.0,0.65,0.63,0.74,0.6,0.58,0.68,0.5,0.49,0.63
0186_002.7,3.0,0.69,0.59,0.92,0.64,0.55,0.84,0.53,0.47,0.78
0186_002.8,3.0,0.67,0.61,0.85,0.62,0.56,0.78,0.51,0.48,0.72
0186_003.0,3.0,0.7,0.59,0.85,0.64,0.54,0.79,0.53,0.46,0.72
0186_003.3,3.0,0.6,0.59,0.79,0.55,0.55,0.73,0.46,0.46,0.67
0186_003.6,2.0,0.59,0.55,0.58,0.55,0.51,0.54,0.45,0.44,0.49
0186_003.9,2.0,0.69,0.5,0.72,0.64,0.46,0.66,0.53,0.39,0.61
0186_004.6,2.0,0.78,0.54,0.7,0.72,0.5,0.64,0.6,0.42,0.59
0186_005.0,2.0,0.67,0.43,0.68,0.62,0.39,0.63,0.51,0.34,0.58
0186_005.5,2.0,1.35,0.86,1.46,1.32,0.79,1.43,1.09,0.68,1.32
0186_006.0,2.0,1.85,0.98,1.87,1.81,0.94,1.84,1.51,0.81,1.65
0186_006.4,2.0,1.75,0.96,1.75,1.72,0.91,1.72,1.43,0.79,1.54
0186_006.7,2.0,1.97,1.01,2.08,1.93,0.98,2.04,1.61,0.85,1.83
0186_006.9,2.0,2.0,0.99,1.98,1.96,0.96,1.94,1.63,0.83,1.75
0186_007.4,2.0,1.87,1.02,1.88,1.83,1.0,1.84,1.53,0.87,1.66
0186_008.0,2.0,1.77,1.02,1.78,1.73,0.99,1.75,1.43,0.84,1.61
0189_000.0,2.0,0.28,0.21,0.29,0.26,0.19,0.27,0.21,0.16,0.25
0189_000.2,2.0,1.22,1.0,1.03,1.19,0.95,1.01,0.99,0.81,0.93
0189_000.6,2.0,0.86,0.75,0.82,0.79,0.69,0.75,0.66,0.59,0.69
0189_001.1,4.0,1.6,1.48,1.73,1.57,1.45,1.7,1.3,1.23,1.57
0189_001.4,2.0,0.83,0.72,0.81,0.77,0.66,0.75,0.63,0.56,0.69
0189_001.6,2.0,0.88,0.75,0.87,0.81,0.69,0.8,0.67,0.59,0.74
0189_001.9,2.0,0.9,0.82,0.91,0.86,0.75,0.84,0.71,0.64,0.77
0189_002.1,2.0,0.91,0.83,0.91,0.87,0.76,0.86,0.72,0.65,0.8
0189_002.4,2.0,0.98,0.85,0.98,0.93,0.79,0.93,0.77,0.67,0.86
0189_002.6,2.0,0.98,0.89,0.99,0.93,0.82,0.96,0.77,0.69,0.88
0189_002.9,2.0,0.9,0.83,0.94,0.83,0.77,0.9,0.69,0.65,0.83
0189_003.1,2.0,0.88,0.82,0.93,0.81,0.76,0.88,0.67,0.65,0.82
0189_003.4,2.0,0.78,0.74,0.82,0.72,0.68,0.76,0.6,0.58,0.7
0189_004.0,15.0,0.9,0.85,1.02,0.86,0.78,1.0,0.72,0.68,0.9
0189_005.3,15.0,0.85,0.7,0.94,0.78,0.64,0.89,0.65,0.56,0.8
0189_005.7,3.0,1.63,1.36,1.84,1.59,1.33,1.8,1.32,1.13,1.66
0189_006.3,15.0,0.65,0.58,0.76,0.6,0.53,0.7,0.5,0.46,0.65
0189_007.0,15.0,1.2,1.06,1.57,1.17,1.04,1.53,0.97,0.89,1.42
0190_000.0,3.0,0.78,0.73,0.94,0.72,0.67,0.89,0.6,0.57,0.82
0190_000.1,2.0,0.64,0.58,0.78,0.59,0.54,0.72,0.49,0.46,0.66
0190_000.3,2.0,0.52,0.49,0.6,0.48,0.45,0.55,0.4,0.38,0.51
0190_000.8,2.0,0.98,0.8,1.11,0.93,0.73,1.09,0.77,0.63,1.0
0190_001.8,3.0,0.55,0.3,0.53,0.51,0.27,0.49,0.32,0.22,0.42
0193_000.0,2.0,0.43,0.35,0.49,0.39,0.32,0.45,0.32,0.27,0.42
0193_001.0,2.0,0.39,0.24,0.46,0.36,0.22,0.42,0.3,0.19,0.39
0193_002.0,2.0,0.4,0.22,0.44,0.37,0.2,0.41,0.31,0.17,0.38
0193_002.7,2.0,0.88,0.68,0.98,0.81,0.63,0.93,0.67,0.53,0.86
0193_003.8,2.0,0.76,0.61,0.85,0.7,0.56,0.78,0.58,0.48,0.72
0193_004.2,2.0,0.75,0.6,0.77,0.69,0.56,0.71,0.57,0.47,0.65
0193_004.4,2.0,0.94,0.92,0.99,0.9,0.85,0.95,0.74,0.72,0.87
0193_004.5,2.0,1.0,0.75,1.15,0.97,0.69,1.13,0.8,0.59,1.04
0193_005.2,2.0,0.9,0.66,1.15,0.83,0.61,1.12,0.69,0.53,1.01
0193_006.0,2.0,0.84,0.62,1.21,0.78,0.57,1.19,0.65,0.5,1.07
0193_006.7,2.0,1.14,0.89,1.62,1.11,0.82,1.59,0.93,0.71,1.43
0193_007.2,2.0,0.96,0.75,1.49,0.92,0.69,1.46,0.76,0.6,1.31
0193_007.8,2.0,0.95,0.79,1.28,0.9,0.73,1.26,0.75,0.63,1.13
0194_000.0,33.0,0.64,0.63,0.83,0.59,0.58,0.76,0.49,0.46,0.7
0194_000.8,33.0,0.55,0.64,0.85,0.51,0.59,0.78,0.43,0.46,0.71
0194_001.9,33.0,0.6,0.57,0.97,0.55,0.53,0.92,0.45,0.41,0.83
0194_002.4,3.0,1.88,1.69,2.91,1.84,1.66,2.85,1.52,1.41,2.63
0194_002.8,3.0,0.84,0.6,0.91,0.77,0.55,0.84,0.64,0.48,0.75
0198_000.0,2.0,0.44,0.39,0.55,0.4,0.36,0.51,0.34,0.31,0.46
0198_002.4,2.0,0.63,0.56,0.79,0.55,0.49,0.69,0.46,0.43,0.6
0198_002.9,2.0,0.69,0.66,0.88,0.64,0.61,0.81,0.53,0.53,0.73
0198_004.1,2.0,0.77,0.64,0.92,0.71,0.59,0.85,0.59,0.51,0.76
0198_004.4,2.0,0.65,0.6,0.86,0.6,0.55,0.79,0.5,0.48,0.71
0198_005.0,2.0,0.71,0.56,0.84,0.65,0.52,0.77,0.54,0.45,0.7
0198_005.3,2.0,0.72,0.6,0.87,0.66,0.56,0.8,0.55,0.48,0.72
0198_005.4,2.0,0.48,0.51,0.72,0.45,0.47,0.66,0.37,0.41,0.59
0198_005.9,2.0,0.56,0.59,0.86,0.52,0.55,0.79,0.43,0.47,0.71
0198_006.3,2.0,0.52,0.54,0.8,0.48,0.49,0.73,0.4,0.43,0.66
0198_007.6,2.0,0.44,0.44,0.64,0.41,0.41,0.59,0.34,0.35,0.53
0198_008.7,2.0,0.47,0.49,0.65,0.43,0.45,0.6,0.36,0.39,0.54
0198_008.9,2.0,0.47,0.47,0.65,0.44,0.43,0.6,0.36,0.37,0.54
0198_009.1,2.0,0.35,0.3,0.48,0.32,0.28,0.44,0.27,0.24,0.4
0198_009.5,2.0,0.41,0.35,0.54,0.38,0.32,0.5,0.31,0.28,0.45
0198_009.9,2.0,0.54,0.43,0.66,0.5,0.4,0.61,0.41,0.34,0.55
0198_010.5,2.0,0.68,0.49,0.75,0.62,0.45,0.69,0.52,0.39,0.62
0198_011.0,2.0,0.77,0.55,0.86,0.71,0.51,0.79,0.59,0.44,0.71
0198_011.5,2.0,1.05,0.87,1.2,1.03,0.8,1.17,0.86,0.7,1.05
0198_011.81,2.0,1.23,0.99,1.21,1.2,0.94,1.19,1.0,0.8,1.1
0198_012.3,3.0,0.83,0.57,1.11,0.76,0.52,1.08,0.63,0.45,1.0
0198_012.6,3.0,0.64,0.59,0.99,0.59,0.55,0.94,0.49,0.47,0.84
0198_012.9,3.0,0.53,0.46,0.79,0.48,0.43,0.73,0.4,0.37,0.66
0198_013.1,3.0,0.47,0.54,0.72,0.43,0.49,0.66,0.36,0.43,0.6
0198_013.4,3.0,0.5,0.43,0.83,0.46,0.39,0.77,0.38,0.34,0.69
0198_014.0,3.0,0.26,0.32,0.49,0.24,0.29,0.45,0.2,0.25,0.4
0198_014.5,3.0,0.15,0.2,0.33,0.14,0.18,0.3,0.11,0.16,0.27
0198_014.8,3.0,0.38,0.28,0.5,0.35,0.25,0.46,0.29,0.22,0.41
0201_000.0,12.0,0.86,0.6,0.78,0.75,0.53,0.68,0.62,0.46,0.64
0201_002.8,12.0,0.87,0.65,0.82,0.77,0.58,0.72,0.63,0.51,0.67
0201_006.2,33.0,0.32,0.29,0.29,0.28,0.25,0.26,0.24,0.19,0.24
0201_007.2,33.0,0.39,0.33,0.39,0.34,0.29,0.34,0.3,0.22,0.32
0201_007.7,33.0,0.39,0.33,0.39,0.36,0.3,0.36,0.31,0.23,0.34
0201_008.7,33.0,0.52,0.45,0.52,0.48,0.41,0.48,0.42,0.31,0.45
0201_010.8,38.0,1.09,1.06,1.08,1.07,1.04,1.06,0.93,0.79,1.0
0201_012.8,38.0,1.12,1.2,1.16,1.1,1.18,1.14,0.95,0.89,1.07
0201_013.8,38.0,1.25,1.29,1.25,1.22,1.27,1.22,1.06,0.96,1.15
0201_014.7,38.0,1.04,1.02,1.03,1.02,1.0,1.01,0.89,0.76,0.95
0201_015.3,38.0,0.93,0.99,0.99,0.88,0.94,0.94,0.76,0.71,0.88
0201_016.7,3.0,0.72,0.64,1.02,0.66,0.59,1.0,0.54,0.5,0.93
0201_017.0,3.0,0.58,0.49,0.9,0.53,0.45,0.83,0.44,0.38,0.76
0201_017.3,3.0,0.62,0.54,0.71,0.57,0.49,0.65,0.47,0.42,0.6
0201_017.5,3.0,0.94,0.89,1.09,0.89,0.82,1.07,0.74,0.7,0.99
0201_017.8,3.0,0.93,0.85,1.11,0.88,0.78,1.09,0.73,0.66,1.0
0201_018.0,3.0,0.94,0.8,1.18,0.89,0.73,1.15,0.74,0.62,1.06
0202_000.0,4.0,0.25,0.1,0.25,0.22,0.09,0.22,0.18,0.08,0.19
0202_001.5,4.0,0.11,0.03,0.17,0.1,0.03,0.15,0.08,0.03,0.14
0203_000.0,2.0,0.99,0.72,1.05,0.94,0.66,1.03,0.78,0.57,0.93
0203_000.5,2.0,0.92,0.7,0.99,0.85,0.65,0.94,0.71,0.56,0.84
0203_001.6,2.0,0.91,0.67,0.93,0.83,0.61,0.89,0.7,0.53,0.8
0203_001.8,2.0,0.93,0.71,0.95,0.88,0.65,0.9,0.73,0.56,0.83
0203_002.3,2.0,1.27,1.0,1.3,1.24,0.95,1.27,1.03,0.81,1.17
0203_003.1,2.0,1.22,0.92,1.33,1.2,0.84,1.3,1.0,0.73,1.17
0203_003.9,2.0,1.11,0.92,1.12,1.09,0.85,1.1,0.91,0.74,0.99
0203_004.2,2.0,1.1,0.9,1.13,1.08,0.86,1.1,0.9,0.74,0.99
0203_004.5,2.0,1.04,0.91,1.09,1.02,0.84,1.07,0.85,0.73,0.96
0203_004.8,2.0,1.02,0.89,1.03,0.99,0.82,1.01,0.82,0.7,0.93
0203_005.1,2.0,0.93,0.83,0.99,0.88,0.77,0.96,0.73,0.65,0.89
0203_005.4,2.0,0.82,0.67,0.91,0.76,0.62,0.84,0.63,0.54,0.76
0204_000.0,2.0,0.65,0.75,0.91,0.6,0.69,0.86,0.49,0.59,0.8
0204_000.1,2.0,0.58,0.65,0.79,0.54,0.6,0.73,0.44,0.51,0.67
0204_000.4,2.0,1.03,1.01,1.12,1.01,0.98,1.09,0.84,0.83,1.01
0204_001.1,2.0,0.92,0.92,1.06,0.85,0.88,1.04,0.7,0.75,0.96
0204_001.2,2.0,0.67,0.66,0.74,0.62,0.6,0.68,0.51,0.51,0.62
0204_001.5,2.0,0.69,0.66,0.74,0.63,0.6,0.68,0.52,0.51,0.63
0204_001.8,2.0,0.71,0.67,0.76,0.65,0.61,0.69,0.54,0.52,0.64
0204_002.1,2.0,0.79,0.72,0.82,0.72,0.67,0.76,0.6,0.57,0.7
0204_002.4,2.0,0.79,0.72,0.83,0.73,0.67,0.76,0.6,0.57,0.7
0204_002.5,2.0,0.78,0.73,0.9,0.71,0.67,0.83,0.59,0.57,0.77
0204_002.7,2.0,0.72,0.69,0.77,0.66,0.63,0.71,0.55,0.54,0.66
0204_003.1,2.0,0.72,0.63,0.74,0.67,0.58,0.68,0.55,0.49,0.63
0204_003.6,2.0,1.07,0.91,1.24,1.04,0.86,1.21,0.86,0.73,1.12
0204_004.1,2.0,1.11,0.9,1.26,1.09,0.82,1.23,0.9,0.7,1.14
0204_004.6,2.0,0.79,0.6,0.88,0.73,0.55,0.81,0.6,0.47,0.75
0204_005.1,2.0,0.63,0.47,0.68,0.58,0.43,0.63,0.48,0.37,0.56
0209_000.6,4.0,0.22,0.22,0.35,0.19,0.19,0.3,0.16,0.16,0.27
0209_001.7,2.0,0.25,0.21,0.38,0.23,0.19,0.35,0.19,0.17,0.31
0209_003.0,2.0,0.8,0.59,0.83,0.74,0.55,0.76,0.62,0.47,0.69
0209_004.2,2.0,0.89,0.7,0.91,0.82,0.64,0.84,0.68,0.56,0.75
0209_004.6,2.0,0.62,0.54,0.8,0.57,0.49,0.73,0.48,0.43,0.66
0209_005.0,2.0,0.4,0.34,0.54,0.37,0.31,0.5,0.31,0.27,0.45
0209_005.2,2.0,0.46,0.36,0.7,0.43,0.33,0.64,0.35,0.29,0.57
0209_005.7,2.0,0.42,0.35,0.71,0.39,0.32,0.66,0.32,0.28,0.59
0209_006.2,2.0,0.52,0.4,0.75,0.48,0.37,0.69,0.4,0.32,0.62
0209_006.8,2.0,0.7,0.55,0.9,0.64,0.5,0.85,0.53,0.44,0.77
0209_007.2,2.0,0.71,0.56,0.8,0.66,0.52,0.74,0.54,0.44,0.68
0209_007.7,2.0,0.67,0.59,0.82,0.62,0.54,0.75,0.51,0.46,0.7
0209_008.2,2.0,0.88,0.78,1.04,0.81,0.72,1.02,0.68,0.62,0.92
0209_008.7,2.0,0.88,0.78,0.99,0.81,0.72,0.94,0.68,0.62,0.84
0209_009.2,2.0,0.94,0.85,1.01,0.9,0.78,0.98,0.75,0.68,0.88
0209_009.7,2.0,1.2,1.01,1.27,1.18,0.98,1.24,0.97,0.83,1.15
0209_010.2,2.0,1.14,0.99,1.21,1.11,0.94,1.18,0.92,0.8,1.09
0209_011.2,2.0,1.06,0.94,1.29,1.04,0.89,1.27,0.86,0.76,1.17
0209_011.5,2.0,0.91,0.89,1.13,0.87,0.82,1.11,0.72,0.7,1.02
0209_011.7,2.0,1.16,1.06,1.54,1.14,1.04,1.51,0.94,0.88,1.39
0209_011.9,2.0,0.94,0.87,1.14,0.89,0.8,1.12,0.74,0.68,1.03
0209_012.2,2.0,1.02,0.91,1.16,0.99,0.83,1.14,0.82,0.71,1.05
0209_013.1,2.0,0.74,0.58,1.22,0.68,0.53,1.2,0.56,0.45,1.11
0209_014.0,2.0,1.11,0.78,1.25,1.08,0.72,1.23,0.9,0.62,1.13
0209_014.5,2.0,0.77,0.59,0.91,0.71,0.55,0.86,0.59,0.47,0.77
0209_015.5,2.0,0.71,0.44,0.86,0.65,0.41,0.8,0.54,0.35,0.72
0209_016.0,2.0,0.64,0.47,0.78,0.59,0.43,0.72,0.49,0.38,0.65
0209_017.1,2.0,0.34,0.34,0.93,0.31,0.31,0.88,0.26,0.27,0.79
0209_017.6,2.0,0.11,0.1,0.17,0.1,0.09,0.15,0.09,0.08,0.14
0210_000.0,2.0,0.72,0.49,1.11,0.66,0.45,1.09,0.55,0.38,1.01
0210_000.7,2.0,0.65,0.45,1.01,0.6,0.41,0.98,0.49,0.35,0.91
0210_001.2,2.0,0.52,0.39,0.93,0.47,0.36,0.88,0.4,0.31,0.79
0210_002.2,2.0,0.77,0.67,1.0,0.71,0.62,0.95,0.59,0.54,0.85
0215_000.0,33.0,0.56,0.33,0.65,0.51,0.31,0.6,0.45,0.26,0.55
0215_000.3,33.0,0.9,0.51,1.01,0.83,0.47,0.98,0.72,0.4,0.89
0215_000.7,33.0,0.98,0.67,1.18,0.93,0.61,1.16,0.81,0.53,1.05
0215_001.8,33.0,0.88,0.57,1.03,0.81,0.52,1.0,0.71,0.45,0.91
0215_002.7,33.0,0.92,0.62,0.98,0.87,0.57,0.93,0.76,0.49,0.85
0215_003.7,34.0,0.71,0.53,0.93,0.66,0.49,0.88,0.57,0.42,0.81
0215_006.3,34.0,0.74,0.56,0.96,0.68,0.52,0.91,0.6,0.44,0.83
0215_007.7,34.0,0.79,0.71,1.04,0.73,0.66,1.02,0.64,0.56,0.93
0215_009.2,34.0,1.03,0.95,1.26,1.01,0.9,1.23,0.88,0.77,1.12
0215_010.6,34.0,0.79,0.76,1.08,0.72,0.7,1.06,0.63,0.6,0.96
0215_011.5,34.0,0.84,0.7,1.01,0.77,0.64,0.98,0.67,0.55,0.89
0215_013.5,34.0,0.76,0.59,0.94,0.7,0.54,0.9,0.61,0.46,0.82
0215_015.5,34.0,0.83,0.55,0.94,0.77,0.5,0.89,0.67,0.43,0.81
0215_017.5,34.0,0.77,0.65,0.9,0.71,0.59,0.82,0.62,0.51,0.75
0215_019.5,34.0,0.87,0.66,1.03,0.8,0.61,1.0,0.69,0.52,0.91
0215_020.6,34.0,0.72,0.61,0.91,0.66,0.56,0.86,0.58,0.48,0.79
0215_022.3,34.0,0.86,0.7,0.96,0.79,0.64,0.91,0.69,0.55,0.83
0215_023.7,34.0,0.84,0.65,0.91,0.77,0.6,0.86,0.67,0.51,0.78
0215_025.7,34.0,0.81,0.58,0.86,0.74,0.53,0.79,0.65,0.45,0.72
0215_026.7,34.0,0.15,0.1,0.14,0.14,0.1,0.13,0.12,0.08,0.12
0215_027.4,34.0,0.21,0.14,0.12,0.19,0.12,0.11,0.17,0.11,0.1
0225_000.1,2.0,0.35,0.37,0.48,0.32,0.34,0.44,0.27,0.29,0.41
0225_000.3,2.0,0.78,0.69,0.97,0.72,0.63,0.93,0.59,0.54,0.85
0225_000.6,3.0,1.08,1.1,1.51,1.06,1.08,1.48,0.88,0.92,1.36
0227_000.0,3.0,0.69,0.71,0.84,0.64,0.65,0.77,0.53,0.55,0.71
0227_000.5,3.0,0.54,0.52,0.88,0.5,0.48,0.81,0.41,0.41,0.74
0232_000.0,3.0,1.06,1.03,1.18,1.04,1.01,1.16,0.86,0.86,1.07
0232_000.1,3.0,1.41,1.38,1.35,1.38,1.35,1.33,1.14,1.15,1.22
0232_000.3,3.0,0.87,0.83,0.92,0.8,0.76,0.87,0.66,0.65,0.81
0232_001.3,3.0,0.97,0.77,1.04,0.92,0.71,1.02,0.76,0.6,0.94
0235_000.0,3.0,1.07,0.79,1.14,1.04,0.73,1.11,0.87,0.63,1.0
0235_000.5,3.0,1.08,0.75,1.18,1.06,0.69,1.15,0.88,0.6,1.04
0235_001.1,3.0,1.27,0.9,1.39,1.25,0.83,1.37,1.04,0.72,1.23
0235_001.2,3.0,0.85,0.62,0.9,0.78,0.57,0.86,0.65,0.49,0.77
0235_002.0,3.0,0.94,0.75,1.04,0.9,0.69,1.02,0.75,0.6,0.92
0235_002.4,3.0,0.92,0.74,1.03,0.88,0.68,1.01,0.73,0.59,0.9
0235_002.6,3.0,0.93,0.76,1.08,0.88,0.69,1.06,0.73,0.6,0.95
0235_003.1,3.0,0.78,0.62,0.95,0.72,0.57,0.9,0.6,0.5,0.81
0241_000.0,3.0,0.99,0.98,1.34,0.96,0.95,1.31,0.8,0.81,1.21
0241_000.3,3.0,1.19,1.01,1.25,1.17,0.98,1.23,0.97,0.84,1.13
0241_000.7,3.0,0.98,0.75,1.03,0.93,0.69,1.01,0.77,0.59,0.93
0241_001.2,3.0,0.99,0.79,1.01,0.96,0.73,0.98,0.79,0.62,0.9
0265_000.0,2.0,1.02,0.84,0.98,1.0,0.77,0.96,0.83,0.66,0.88
0265_000.4,15.0,2.09,1.6,2.03,2.05,1.57,1.99,1.7,1.34,1.84
0265_000.7,15.0,1.07,1.08,1.54,1.05,1.05,1.51,0.87,0.9,1.39
0265_001.2,2.0,1.07,0.96,1.14,1.05,0.91,1.12,0.87,0.78,1.03
0265_001.7,2.0,0.89,0.83,1.01,0.82,0.77,0.98,0.67,0.65,0.9
0265_002.3,2.0,0.64,0.59,0.72,0.59,0.54,0.66,0.49,0.46,0.61
0265_002.7,2.0,0.62,0.58,0.74,0.57,0.53,0.68,0.47,0.45,0.62
0265_003.6,2.0,0.89,0.62,0.91,0.82,0.57,0.84,0.67,0.49,0.77
0265_004.1,2.0,0.87,0.66,0.9,0.8,0.61,0.86,0.66,0.52,0.79
0266_000.0,2.0,0.97,0.78,1.03,0.92,0.72,1.0,0.76,0.61,0.92
0266_000.1,2.0,1.02,0.97,1.26,0.99,0.92,1.24,0.82,0.78,1.14
0266_000.3,2.0,1.18,0.96,1.39,1.15,0.91,1.37,0.95,0.77,1.26
0266_000.8,2.0,0.91,0.71,1.13,0.84,0.65,1.11,0.69,0.55,1.02
0266_001.7,2.0,0.73,0.65,0.91,0.67,0.59,0.86,0.56,0.51,0.79
0266_002.2,2.0,1.02,0.99,1.2,0.99,0.95,1.17,0.82,0.81,1.08
0266_002.6,2.0,1.05,1.06,1.19,1.03,1.04,1.17,0.85,0.88,1.08
0266_002.8,2.0,0.99,0.92,1.07,0.96,0.88,1.05,0.79,0.75,0.96
0266_003.0,2.0,0.98,0.92,1.07,0.95,0.87,1.05,0.79,0.74,0.97
0266_003.4,2.0,0.97,0.88,1.1,0.92,0.81,1.08,0.76,0.69,1.0
0266_003.5,2.0,0.86,0.78,0.97,0.79,0.72,0.93,0.66,0.61,0.85
0266_004.1,2.0,0.83,0.76,0.95,0.76,0.7,0.91,0.63,0.6,0.84
0266_004.4,2.0,0.85,0.74,1.02,0.79,0.69,1.0,0.65,0.58,0.92
0266_004.7,2.0,0.93,0.89,1.19,0.88,0.82,1.17,0.73,0.7,1.08
0266_005.0,2.0,0.9,0.76,1.13,0.83,0.7,1.11,0.68,0.59,1.02
0266_005.3,2.0,0.63,0.56,0.79,0.58,0.52,0.72,0.48,0.44,0.67
0266_006.0,2.0,0.75,0.65,0.92,0.69,0.6,0.85,0.57,0.52,0.76
0266_006.6,2.0,0.63,0.66,0.92,0.58,0.6,0.84,0.48,0.52,0.76
0266_006.9,2.0,0.7,0.75,0.96,0.64,0.69,0.92,0.54,0.6,0.82
0266_007.4,2.0,0.92,0.85,1.35,0.88,0.78,1.32,0.73,0.67,1.19
0268_000.0,3.0,0.44,0.44,0.78,0.4,0.41,0.71,0.33,0.35,0.64
0268_000.2,3.0,0.79,0.67,0.73,0.73,0.62,0.67,0.6,0.52,0.62
0268_000.6,3.0,0.59,0.5,0.56,0.54,0.46,0.51,0.45,0.39,0.47
0269_000.0,2.0,1.85,1.53,1.76,1.81,1.5,1.73,1.5,1.28,1.59
0269_000.2,2.0,1.71,1.44,1.73,1.68,1.41,1.69,1.39,1.2,1.56
0269_000.3,2.0,1.17,1.07,1.25,1.14,1.04,1.23,0.95,0.89,1.13
0269_000.5,2.0,1.18,1.06,1.26,1.15,1.04,1.23,0.96,0.89,1.14
0269_000.6,2.0,1.18,1.08,1.35,1.15,1.06,1.33,0.95,0.9,1.22
0269_000.8,2.0,1.01,0.9,1.01,0.98,0.83,0.98,0.81,0.7,0.9
0269_000.9,2.0,0.56,0.6,0.75,0.52,0.55,0.69,0.43,0.47,0.64
0269_001.0,2.0,0.55,0.61,0.75,0.51,0.56,0.69,0.42,0.48,0.63
0269_001.2,2.0,0.78,0.85,1.04,0.71,0.78,1.02,0.59,0.67,0.94
0269_001.3,2.0,0.82,0.88,1.1,0.75,0.81,1.08,0.62,0.69,1.0
0269_001.5,2.0,0.92,0.97,1.23,0.87,0.92,1.21,0.72,0.79,1.11
0269_001.7,2.0,0.97,1.0,1.23,0.92,0.95,1.21,0.76,0.81,1.11
0270_000.0,3.0,0.52,0.49,0.57,0.48,0.45,0.52,0.4,0.39,0.48
0270_000.2,3.0,0.39,0.43,0.49,0.36,0.4,0.45,0.3,0.34,0.41
0270_000.3,3.0,0.51,0.58,0.68,0.47,0.54,0.63,0.39,0.46,0.58
0270_000.5,3.0,0.6,0.55,0.61,0.55,0.51,0.56,0.46,0.43,0.52
0270_000.6,3.0,0.84,0.81,0.89,0.77,0.74,0.82,0.64,0.63,0.75
0273_000.0,3.0,0.78,0.42,0.86,0.72,0.39,0.79,0.6,0.34,0.71
0273_001.1,3.0,0.6,0.4,0.75,0.56,0.37,0.69,0.46,0.32,0.62
0273_002.1,3.0,0.46,0.34,0.58,0.42,0.32,0.53,0.35,0.27,0.48
0273_002.4,3.0,0.76,0.71,0.86,0.7,0.65,0.8,0.59,0.57,0.72
0273_003.0,3.0,0.77,0.55,0.86,0.71,0.5,0.79,0.59,0.44,0.71
0282_000.0,4.0,0.71,0.39,0.59,0.65,0.36,0.54,0.54,0.31,0.5
0282_000.1,4.0,1.43,0.21,1.5,1.4,0.2,1.47,1.16,0.17,1.35
0282_000.5,3.0,0.45,0.37,0.55,0.42,0.34,0.5,0.35,0.29,0.46
0282_001.0,3.0,1.54,0.63,1.38,1.51,0.58,1.35,1.25,0.5,1.24
0282_001.4,4.0,1.71,1.07,1.7,1.67,1.05,1.67,1.39,0.89,1.54
0282_001.8,4.0,0.47,0.48,0.76,0.43,0.44,0.7,0.36,0.37,0.64
0282_002.2,4.0,0.88,0.44,0.93,0.81,0.4,0.88,0.67,0.34,0.82
