SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2086_002.0,4.0,0.22,0.18,0.38,0.2,0.16,0.35,0.17,0.14,0.31
2087_000.0,4.0,0.68,0.42,1.01,0.63,0.39,0.98,0.52,0.33,0.91
2087_000.9,4.0,0.53,0.57,1.48,0.48,0.53,1.45,0.4,0.45,1.34
2087_001.7,4.0,0.87,0.78,1.1,0.8,0.71,1.07,0.66,0.61,0.99
2089_000.0,5.0,0.48,0.43,0.81,0.44,0.39,0.75,0.37,0.34,0.67
2089_000.9,5.0,0.54,0.41,0.63,0.5,0.38,0.58,0.42,0.33,0.52
2089_001.2,5.0,0.33,0.29,0.58,0.3,0.26,0.54,0.25,0.23,0.48
2090_000.0,5.0,0.07,0.06,0.14,0.07,0.06,0.13,0.05,0.05,0.12
2090_000.7,5.0,0.09,0.08,0.13,0.08,0.08,0.12,0.07,0.06,0.11
2090_001.0,5.0,0.27,0.3,0.67,0.25,0.27,0.62,0.21,0.23,0.57
2091_000.0,4.0,0.38,0.27,0.75,0.35,0.25,0.69,0.29,0.21,0.64
2091_000.4,4.0,0.12,0.08,0.2,0.11,0.08,0.18,0.09,0.06,0.17
2091_001.2,4.0,0.08,0.07,0.16,0.07,0.06,0.15,0.06,0.05,0.14
2092_000.0,4.0,0.81,0.76,1.02,0.74,0.7,0.99,0.62,0.61,0.89
2092_001.0,4.0,0.9,0.75,1.19,0.86,0.69,1.16,0.71,0.59,1.07
2092_001.5,4.0,0.74,0.75,1.06,0.68,0.69,1.03,0.56,0.59,0.95
2092_002.0,4.0,0.71,0.76,0.89,0.65,0.7,0.82,0.54,0.61,0.74
2093_000.0,3.0,0.81,0.72,1.28,0.74,0.66,1.25,0.61,0.56,1.15
2093_001.2,3.0,0.38,0.41,0.91,0.35,0.37,0.86,0.29,0.32,0.8
2093_002.4,3.0,0.68,0.45,0.98,0.63,0.41,0.95,0.52,0.35,0.88
2093_003.2,3.0,1.05,0.99,1.76,1.03,0.94,1.73,0.85,0.8,1.59
2093_004.5,4.0,0.35,0.28,0.44,0.32,0.26,0.41,0.26,0.22,0.38
2093_005.3,4.0,0.28,0.21,0.39,0.25,0.2,0.36,0.21,0.17,0.33
2093_006.3,3.0,0.39,0.22,0.58,0.36,0.2,0.53,0.3,0.17,0.49
2093_007.1,3.0,1.02,0.43,1.42,1.0,0.39,1.39,0.83,0.33,1.28
2094_000.0,5.0,0.29,0.15,0.46,0.26,0.14,0.42,0.22,0.12,0.38
2094_000.5,4.0,0.17,0.15,0.29,0.16,0.13,0.26,0.13,0.12,0.24
2094_001.8,4.0,1.34,0.69,1.77,1.31,0.63,1.73,1.09,0.55,1.56
2094_002.5,4.0,1.42,0.68,1.99,1.39,0.63,1.95,1.16,0.54,1.75
2094_003.0,4.0,1.27,0.66,1.79,1.25,0.61,1.75,1.04,0.53,1.57
2094_003.5,4.0,0.99,0.8,1.81,0.96,0.74,1.77,0.8,0.64,1.59
2094_004.0,4.0,1.24,0.88,1.59,1.22,0.81,1.56,1.01,0.7,1.4
2094_005.0,4.0,0.64,0.4,1.03,0.59,0.36,1.0,0.49,0.32,0.9
2094_006.0,4.0,1.08,0.51,1.38,1.05,0.47,1.35,0.88,0.41,1.21
2094_007.0,4.0,1.45,0.94,1.68,1.42,0.89,1.64,1.19,0.77,1.48
2094_008.0,4.0,1.05,0.47,1.46,1.03,0.43,1.43,0.86,0.37,1.29
2094_009.0,4.0,0.9,0.5,1.02,0.85,0.46,1.0,0.71,0.39,0.92
2094_010.0,4.0,1.34,0.6,1.66,1.32,0.55,1.63,1.09,0.47,1.5
2094_011.0,4.0,1.29,0.58,1.69,1.26,0.53,1.66,1.04,0.46,1.53
2094_011.5,4.0,1.71,0.57,2.17,1.67,0.52,2.13,1.38,0.45,1.96
2094_012.1,4.0,2.68,1.22,2.63,2.63,1.2,2.57,2.17,1.02,2.37
2094_012.6,4.0,1.49,1.37,1.94,1.46,1.34,1.91,1.21,1.14,1.76
2094_013.1,4.0,1.08,0.54,1.03,1.05,0.5,1.0,0.87,0.42,0.92
2095_000.0,5.0,0.3,0.32,0.53,0.28,0.29,0.49,0.23,0.25,0.45
2095_001.1,5.0,0.37,0.31,0.93,0.34,0.28,0.88,0.28,0.24,0.81
2097_000.0,5.0,0.11,0.12,0.25,0.1,0.11,0.23,0.08,0.1,0.21
2097_000.3,5.0,0.04,0.05,0.08,0.03,0.05,0.07,0.03,0.04,0.07
2097_000.7,5.0,0.02,0.03,0.06,0.02,0.03,0.06,0.02,0.03,0.05
2097_001.2,5.0,0.39,0.23,0.51,0.36,0.21,0.47,0.3,0.18,0.43
2098_000.0,4.0,0.37,0.36,0.65,0.34,0.33,0.6,0.28,0.28,0.55
2098_000.4,3.0,0.51,0.32,0.76,0.47,0.3,0.7,0.39,0.25,0.65
2098_001.4,3.0,0.59,0.48,0.95,0.54,0.44,0.9,0.45,0.38,0.83
2101_000.0,4.0,0.05,0.05,0.06,0.05,0.05,0.06,0.04,0.04,0.05
2102_000.0,4.0,1.09,0.61,1.61,1.06,0.56,1.58,0.89,0.49,1.42
2102_000.4,4.0,0.88,0.7,1.24,0.81,0.65,1.22,0.67,0.55,1.12
2102_000.6,4.0,0.63,0.7,1.44,0.58,0.64,1.41,0.48,0.55,1.3
2102_001.1,4.0,0.76,0.76,0.99,0.7,0.7,0.97,0.58,0.6,0.89
2102_001.4,4.0,0.73,0.76,1.31,0.67,0.7,1.28,0.55,0.6,1.18
2102_002.0,4.0,0.65,0.75,1.14,0.6,0.69,1.12,0.5,0.59,1.03
2102_002.3,4.0,0.46,0.52,0.9,0.42,0.48,0.86,0.35,0.41,0.79
2102_003.0,4.0,0.3,0.33,0.58,0.27,0.3,0.53,0.23,0.26,0.48
2104_000.0,3.0,0.75,0.48,0.92,0.69,0.44,0.85,0.58,0.38,0.76
2104_000.8,3.0,0.68,0.47,0.92,0.63,0.43,0.85,0.52,0.38,0.76
2104_001.2,3.0,1.1,0.93,1.04,1.07,0.88,1.02,0.89,0.75,0.94
2104_001.7,3.0,1.14,0.98,1.2,1.11,0.93,1.18,0.93,0.81,1.06
2104_002.2,3.0,1.25,0.98,1.26,1.23,0.93,1.23,1.02,0.81,1.11
2104_002.7,3.0,1.3,0.96,1.29,1.27,0.91,1.27,1.06,0.79,1.14
2105_000.0,3.0,0.92,0.68,0.99,0.84,0.62,0.94,0.7,0.53,0.87
2105_000.5,3.0,0.88,0.66,0.95,0.81,0.61,0.9,0.67,0.52,0.83
2105_001.2,3.0,0.75,0.63,0.86,0.69,0.58,0.79,0.57,0.49,0.73
2105_001.4,3.0,0.93,0.72,0.98,0.88,0.66,0.93,0.73,0.57,0.86
2107_001.0,4.0,0.56,0.44,0.75,0.52,0.41,0.69,0.43,0.35,0.63
2107_001.5,4.0,0.58,0.44,0.8,0.53,0.41,0.74,0.44,0.35,0.68
2107_002.8,4.0,0.52,0.41,0.82,0.48,0.38,0.76,0.4,0.33,0.68
2107_003.0,4.0,0.7,0.42,0.9,0.65,0.39,0.86,0.54,0.33,0.77
2107_003.5,4.0,0.73,0.39,0.94,0.67,0.36,0.9,0.56,0.31,0.81
2107_004.0,4.0,0.73,0.39,0.92,0.67,0.36,0.85,0.56,0.31,0.76
2107_004.5,4.0,0.83,0.41,1.06,0.77,0.38,1.04,0.64,0.33,0.93
2107_004.7,4.0,0.54,0.43,0.95,0.49,0.39,0.9,0.41,0.33,0.83
2108_000.0,4.0,0.94,0.35,1.47,0.89,0.32,1.44,0.74,0.28,1.33
2108_000.7,4.0,0.73,0.45,1.09,0.67,0.41,1.07,0.55,0.35,0.99
2108_001.3,4.0,0.74,0.41,1.0,0.68,0.37,0.97,0.56,0.32,0.9
2113_000.0,4.0,0.11,0.13,0.32,0.1,0.12,0.29,0.08,0.1,0.26
2113_001.6,4.0,0.14,0.05,0.18,0.13,0.05,0.16,0.11,0.04,0.15
2114_000.0,3.0,0.18,0.21,0.27,0.17,0.19,0.25,0.14,0.16,0.23
2114_000.1,3.0,0.6,0.56,0.94,0.55,0.52,0.9,0.46,0.44,0.83
2114_000.7,3.0,0.59,0.57,0.82,0.55,0.53,0.76,0.45,0.45,0.7
2116_000.0,3.0,0.71,0.69,0.92,0.65,0.63,0.87,0.54,0.54,0.81
2116_001.0,3.0,0.74,0.66,0.98,0.68,0.61,0.93,0.57,0.52,0.86
2116_001.3,3.0,1.19,0.98,1.22,1.17,0.93,1.19,0.96,0.79,1.1
2116_001.7,3.0,0.9,0.87,1.06,0.86,0.8,1.04,0.71,0.68,0.96
2116_002.0,3.0,0.66,0.61,0.86,0.61,0.56,0.8,0.5,0.48,0.73
2116_003.1,3.0,1.03,0.71,1.29,1.01,0.65,1.27,0.84,0.57,1.14
2116_003.6,3.0,0.49,0.47,0.66,0.45,0.44,0.6,0.38,0.37,0.56
2116_004.5,3.0,0.71,0.51,0.94,0.66,0.47,0.9,0.54,0.4,0.83
2117_000.0,5.0,0.12,0.09,0.26,0.11,0.09,0.24,0.09,0.07,0.21
2117_001.1,5.0,0.25,0.11,0.69,0.23,0.1,0.64,0.2,0.09,0.57
2118_000.0,4.0,0.47,0.48,0.56,0.43,0.44,0.52,0.36,0.37,0.47
2118_000.3,4.0,0.96,0.46,1.26,0.91,0.42,1.23,0.75,0.36,1.14
2118_000.7,4.0,1.03,0.57,1.33,1.01,0.53,1.31,0.84,0.46,1.17
2118_001.5,4.0,0.99,0.72,1.27,0.96,0.67,1.24,0.8,0.58,1.12
2118_002.3,4.0,0.79,0.57,0.83,0.73,0.53,0.77,0.6,0.45,0.71
2118_003.0,4.0,0.8,0.62,1.01,0.74,0.57,0.98,0.61,0.49,0.9
2118_003.4,4.0,0.99,0.8,1.35,0.94,0.74,1.32,0.78,0.63,1.22
2118_003.9,4.0,1.0,0.8,1.32,0.97,0.73,1.29,0.8,0.62,1.19
2118_004.8,4.0,1.24,0.92,1.85,1.22,0.85,1.81,1.01,0.72,1.67
2120_000.0,3.0,0.62,0.53,0.8,0.57,0.49,0.74,0.47,0.42,0.68
2120_001.0,3.0,1.21,0.92,1.38,1.19,0.87,1.36,0.99,0.76,1.22
2120_001.2,3.0,1.36,0.91,1.6,1.33,0.87,1.56,1.11,0.75,1.41
2120_001.7,3.0,1.2,0.95,1.44,1.18,0.9,1.41,0.97,0.77,1.3
2120_002.0,3.0,1.02,0.83,1.11,0.99,0.76,1.09,0.82,0.65,1.01
2120_002.5,3.0,0.86,0.67,0.95,0.79,0.61,0.91,0.66,0.53,0.82
2120_003.0,3.0,0.91,0.66,0.98,0.86,0.6,0.95,0.72,0.52,0.86
2120_003.5,3.0,0.97,0.66,1.05,0.92,0.61,1.03,0.77,0.53,0.92
2120_004.0,3.0,1.04,0.68,1.11,1.02,0.63,1.09,0.85,0.54,0.98
2121_000.0,5.0,0.06,0.04,0.14,0.06,0.04,0.13,0.05,0.03,0.11
2122_000.0,3.0,0.36,0.4,1.08,0.34,0.37,1.06,0.28,0.31,0.97
2122_000.5,3.0,0.35,0.35,0.56,0.33,0.32,0.52,0.27,0.28,0.48
2122_000.9,3.0,0.75,0.74,1.0,0.69,0.68,0.95,0.57,0.58,0.88
2122_001.2,3.0,0.78,0.68,1.0,0.72,0.62,0.97,0.59,0.53,0.89
2122_001.8,3.0,0.48,0.42,0.66,0.44,0.39,0.61,0.37,0.33,0.55
2122_002.1,3.0,0.3,0.34,0.56,0.28,0.31,0.51,0.23,0.27,0.46
2123_000.0,3.0,0.15,0.1,0.23,0.13,0.1,0.21,0.11,0.08,0.19
2123_000.5,3.0,0.18,0.11,0.27,0.17,0.1,0.25,0.14,0.09,0.22
2123_001.0,3.0,0.42,0.24,0.55,0.39,0.22,0.5,0.32,0.19,0.45
2123_001.4,3.0,0.45,0.24,0.55,0.41,0.22,0.51,0.34,0.19,0.46
2123_002.0,3.0,0.85,0.46,0.99,0.78,0.42,0.96,0.65,0.37,0.86
2123_002.5,3.0,0.9,0.44,1.02,0.86,0.41,1.0,0.71,0.35,0.93
2124_000.0,4.0,0.99,0.75,1.19,0.94,0.69,1.17,0.78,0.59,1.07
2124_001.0,4.0,0.94,0.66,1.16,0.89,0.61,1.13,0.74,0.52,1.04
2124_001.6,4.0,0.78,0.74,1.11,0.71,0.68,1.09,0.59,0.58,1.0
2124_002.1,3.0,0.82,0.72,1.17,0.75,0.66,1.15,0.62,0.56,1.06
2124_002.4,3.0,0.57,0.56,1.09,0.52,0.51,1.06,0.43,0.44,0.98
2124_003.0,3.0,0.36,0.47,1.02,0.33,0.43,1.0,0.27,0.37,0.92
2124_003.3,3.0,0.52,0.58,1.09,0.48,0.53,1.07,0.4,0.46,0.98
2124_003.5,3.0,0.71,0.73,1.02,0.65,0.67,0.99,0.54,0.57,0.91
2125_000.0,5.0,0.05,0.06,0.08,0.04,0.05,0.07,0.04,0.05,0.06
2126_000.0,4.0,0.33,0.46,0.81,0.31,0.43,0.74,0.25,0.36,0.68
2126_000.7,4.0,0.71,0.74,1.02,0.65,0.68,0.99,0.54,0.58,0.91
2128_000.0,4.0,0.49,0.31,0.66,0.45,0.28,0.61,0.37,0.24,0.56
2128_000.8,4.0,0.41,0.3,0.48,0.38,0.28,0.44,0.31,0.23,0.4
2128_001.7,4.0,0.42,0.35,0.55,0.38,0.32,0.51,0.32,0.27,0.47
2128_002.2,4.0,0.85,0.56,1.09,0.78,0.52,1.07,0.65,0.44,0.99
2128_003.2,4.0,0.57,0.39,0.96,0.52,0.35,0.91,0.43,0.3,0.84
2128_004.2,3.0,0.79,0.4,0.9,0.72,0.37,0.86,0.6,0.31,0.79
2128_005.0,3.0,0.56,0.39,0.84,0.52,0.36,0.77,0.43,0.31,0.71
2128_005.9,3.0,0.64,0.48,0.84,0.59,0.44,0.78,0.49,0.37,0.72
2128_006.5,3.0,0.59,0.59,0.79,0.54,0.55,0.73,0.45,0.47,0.67
2128_007.1,3.0,0.64,0.58,0.95,0.59,0.53,0.9,0.49,0.45,0.83
2128_007.6,3.0,0.62,0.62,0.91,0.57,0.57,0.84,0.47,0.48,0.77
2128_007.8,3.0,0.41,0.39,0.78,0.37,0.36,0.72,0.31,0.31,0.66
2128_007.9,3.0,0.43,0.4,0.72,0.39,0.37,0.66,0.32,0.31,0.61
2128_008.1,3.0,0.81,0.69,1.22,0.75,0.64,1.19,0.62,0.54,1.1
2128_008.2,3.0,0.64,0.71,1.05,0.59,0.66,1.02,0.49,0.56,0.94
2130_000.0,3.0,0.68,0.66,0.74,0.63,0.61,0.68,0.52,0.52,0.63
2130_000.8,3.0,0.95,0.81,1.09,0.9,0.75,1.07,0.75,0.64,0.99
2130_001.3,3.0,0.27,0.23,0.4,0.25,0.22,0.37,0.21,0.18,0.34
2135_000.0,4.0,1.33,0.68,1.91,1.3,0.63,1.87,1.08,0.53,1.73
2135_001.0,4.0,0.98,0.71,1.4,0.93,0.66,1.38,0.77,0.56,1.27
2136_000.0,4.0,1.27,0.56,1.52,1.24,0.52,1.49,1.03,0.44,1.38
2138_000.0,4.0,0.76,0.46,1.02,0.7,0.42,0.99,0.58,0.36,0.91
2140_000.0,4.0,0.24,0.15,0.54,0.22,0.13,0.5,0.18,0.11,0.46
2140_000.8,4.0,0.29,0.13,0.42,0.27,0.12,0.38,0.22,0.1,0.35
2140_001.5,4.0,0.44,0.07,0.58,0.41,0.07,0.53,0.34,0.06,0.49
2140_002.7,4.0,0.16,0.08,0.21,0.15,0.07,0.2,0.12,0.06,0.18
2140_003.1,4.0,0.12,0.07,0.13,0.11,0.06,0.12,0.09,0.05,0.11
2140_003.3,4.0,0.75,0.48,0.83,0.69,0.44,0.76,0.57,0.38,0.7
2142_000.0,4.0,0.72,0.53,0.93,0.66,0.49,0.88,0.55,0.42,0.81
2142_000.3,4.0,0.74,0.56,1.02,0.68,0.52,1.0,0.57,0.44,0.92
2142_001.7,4.0,0.86,0.64,1.43,0.79,0.59,1.4,0.65,0.5,1.29
2142_002.1,4.0,0.69,0.65,1.16,0.64,0.6,1.14,0.53,0.51,1.05
2142_002.5,4.0,0.65,0.71,0.99,0.6,0.66,0.96,0.5,0.56,0.89
2142_002.7,4.0,0.55,0.51,0.78,0.51,0.47,0.71,0.42,0.4,0.66
2144_000.0,3.0,0.3,0.31,0.44,0.28,0.28,0.4,0.23,0.24,0.37
2144_000.4,3.0,0.24,0.24,0.39,0.22,0.22,0.36,0.18,0.19,0.33
2144_001.3,3.0,0.73,0.79,1.09,0.67,0.72,1.07,0.55,0.62,0.98
2145_000.0,5.0,0.36,0.28,0.77,0.33,0.26,0.71,0.28,0.22,0.64
2146_000.0,4.0,0.11,0.06,0.41,0.11,0.06,0.38,0.09,0.05,0.35
2146_000.2,4.0,0.13,0.07,0.38,0.12,0.06,0.35,0.1,0.05,0.32
2147_000.0,5.0,0.14,0.12,0.59,0.13,0.11,0.55,0.11,0.1,0.49
2148_000.0,4.0,0.22,0.18,0.21,0.2,0.17,0.19,0.17,0.14,0.18
2148_000.2,4.0,0.27,0.19,0.29,0.25,0.18,0.27,0.2,0.15,0.24
2148_000.3,4.0,0.89,0.49,1.09,0.82,0.45,1.07,0.68,0.39,0.99
2148_001.1,4.0,0.69,0.5,1.05,0.64,0.46,1.03,0.53,0.39,0.95
2148_002.0,4.0,0.44,0.21,1.36,0.4,0.2,1.33,0.33,0.17,1.23
2148_002.9,4.0,0.45,0.21,1.28,0.41,0.2,1.25,0.34,0.17,1.15
2148_003.8,4.0,0.58,0.21,1.17,0.54,0.2,1.15,0.44,0.17,1.06
2148_004.3,4.0,0.5,0.21,1.26,0.46,0.19,1.23,0.38,0.16,1.14
2148_004.9,4.0,0.57,0.32,1.31,0.53,0.29,1.29,0.44,0.25,1.19
2148_005.5,4.0,0.61,0.35,1.48,0.56,0.32,1.45,0.46,0.27,1.34
2148_005.6,4.0,0.25,0.27,0.67,0.23,0.25,0.62,0.19,0.22,0.57
2148_005.8,4.0,0.45,0.57,1.07,0.42,0.52,1.04,0.34,0.45,0.96
2148_005.9,4.0,0.61,0.71,0.86,0.56,0.65,0.79,0.46,0.55,0.73
2148_006.1,4.0,0.65,0.49,0.92,0.6,0.45,0.85,0.49,0.38,0.78
2148_006.2,4.0,0.47,0.6,0.85,0.43,0.56,0.78,0.36,0.47,0.72
2148_006.4,4.0,0.46,0.65,0.99,0.42,0.6,0.94,0.35,0.51,0.86
2148_006.5,4.0,0.52,0.71,0.98,0.48,0.66,0.93,0.39,0.56,0.86
2148_006.7,4.0,0.55,0.59,0.86,0.5,0.55,0.79,0.42,0.46,0.73
2148_006.8,4.0,0.47,0.41,0.47,0.44,0.38,0.43,0.36,0.33,0.4
2148_007.0,4.0,0.5,0.43,0.51,0.46,0.39,0.47,0.38,0.34,0.43
2149_001.7,3.0,0.14,0.17,0.35,0.13,0.15,0.32,0.11,0.13,0.29
2149_001.8,3.0,0.4,0.21,0.68,0.37,0.19,0.63,0.31,0.16,0.58
2149_002.3,3.0,0.07,0.05,0.11,0.06,0.04,0.1,0.05,0.04,0.09
2150_000.0,3.0,1.06,0.82,1.07,0.99,0.72,1.02,0.82,0.63,0.89
2150_000.8,3.0,0.23,0.21,0.26,0.21,0.2,0.24,0.18,0.17,0.22
2150_001.5,3.0,0.4,0.31,0.5,0.36,0.28,0.46,0.3,0.24,0.41
2151_000.0,5.0,0.27,0.26,0.65,0.25,0.24,0.6,0.21,0.21,0.54
2151_001.0,5.0,0.22,0.13,0.31,0.2,0.12,0.29,0.17,0.1,0.26
2151_001.5,5.0,0.23,0.12,0.31,0.21,0.11,0.29,0.18,0.1,0.26
2151_001.8,5.0,0.24,0.12,0.28,0.22,0.11,0.26,0.18,0.09,0.23
2151_002.2,5.0,0.22,0.1,0.23,0.2,0.09,0.22,0.17,0.08,0.19
2151_002.3,5.0,0.25,0.12,0.27,0.23,0.11,0.25,0.19,0.09,0.22
2153_001.4,4.0,1.43,1.1,1.27,1.4,1.07,1.24,1.17,0.93,1.12
2153_002.1,5.0,0.21,0.18,0.28,0.19,0.17,0.26,0.16,0.15,0.23
2153_003.0,5.0,0.18,0.12,0.21,0.17,0.11,0.19,0.14,0.1,0.17
2153_004.0,5.0,1.72,1.48,2.01,1.69,1.45,1.97,1.4,1.23,1.81
2153_004.4,4.0,0.21,0.19,0.32,0.2,0.17,0.3,0.16,0.15,0.27
2153_005.0,4.0,0.42,0.27,0.57,0.39,0.25,0.52,0.32,0.21,0.48
2153_005.4,4.0,0.71,0.38,0.83,0.65,0.35,0.76,0.54,0.3,0.7
2153_005.7,4.0,0.49,0.26,0.8,0.45,0.24,0.73,0.37,0.21,0.68
2154_000.0,4.0,0.12,0.06,0.16,0.1,0.05,0.14,0.09,0.04,0.12
2154_001.2,4.0,0.19,0.11,0.25,0.17,0.1,0.23,0.14,0.09,0.21
2154_002.2,4.0,0.26,0.15,0.36,0.24,0.13,0.33,0.2,0.12,0.29
2154_003.2,4.0,0.49,0.26,0.75,0.45,0.24,0.69,0.38,0.21,0.62
2154_003.7,4.0,0.08,0.03,0.1,0.08,0.03,0.1,0.06,0.02,0.09
2155_000.0,5.0,0.05,0.04,0.07,0.05,0.04,0.07,0.04,0.03,0.06
2155_001.0,5.0,0.08,0.04,0.19,0.07,0.03,0.18,0.06,0.03,0.16
2156_000.0,5.0,0.08,0.1,0.18,0.08,0.1,0.17,0.06,0.08,0.16
2156_000.7,5.0,0.72,0.6,1.0,0.66,0.55,0.97,0.55,0.47,0.89
2156_001.3,5.0,0.97,0.5,1.35,0.92,0.46,1.32,0.76,0.4,1.22
2156_002.0,5.0,0.86,0.51,1.02,0.79,0.47,1.0,0.66,0.41,0.9
2156_002.3,5.0,1.0,0.59,1.28,0.97,0.54,1.26,0.81,0.47,1.13
2156_003.1,5.0,1.02,0.6,1.28,0.99,0.55,1.26,0.83,0.48,1.13
2156_003.4,5.0,0.32,0.26,0.51,0.3,0.24,0.47,0.25,0.2,0.42
2156_003.9,4.0,0.68,0.59,1.02,0.63,0.54,0.99,0.53,0.47,0.89
2156_004.9,4.0,0.57,0.42,0.88,0.52,0.38,0.81,0.43,0.33,0.73
2156_005.4,4.0,0.71,0.71,0.92,0.65,0.65,0.87,0.54,0.57,0.79
2156_006.4,4.0,1.07,0.69,1.39,1.05,0.63,1.36,0.88,0.55,1.22
2156_006.9,4.0,1.2,0.69,1.36,1.18,0.64,1.33,0.97,0.54,1.23
2156_007.4,4.0,1.56,0.93,1.98,1.52,0.88,1.94,1.27,0.77,1.74
2156_008.4,4.0,0.49,0.3,1.01,0.45,0.28,0.98,0.37,0.24,0.91
2156_008.7,4.0,0.56,0.27,0.96,0.52,0.25,0.92,0.43,0.21,0.85
2156_009.6,3.0,0.93,0.38,1.06,0.89,0.35,1.04,0.74,0.3,0.93
2156_010.6,3.0,1.45,0.65,1.58,1.42,0.6,1.55,1.18,0.51,1.43
2156_011.6,4.0,1.4,0.65,1.5,1.37,0.6,1.47,1.13,0.51,1.36
2156_012.1,4.0,1.18,0.43,1.61,1.16,0.39,1.58,0.96,0.33,1.46
2157_001.0,4.0,0.27,0.1,0.45,0.24,0.09,0.42,0.2,0.08,0.37
2157_001.5,4.0,0.68,0.29,0.83,0.62,0.26,0.77,0.52,0.23,0.69
2158_000.0,4.0,0.65,0.63,1.16,0.6,0.58,1.14,0.5,0.5,1.02
2158_000.5,4.0,0.71,0.55,1.25,0.65,0.5,1.22,0.55,0.44,1.1
2159_002.5,3.0,0.28,0.22,0.37,0.26,0.2,0.34,0.22,0.17,0.3
2159_003.1,3.0,0.21,0.16,0.26,0.19,0.15,0.24,0.16,0.13,0.22
2159_003.6,3.0,0.11,0.11,0.14,0.1,0.11,0.13,0.08,0.09,0.12
2160_000.0,5.0,0.42,0.2,0.7,0.38,0.19,0.64,0.32,0.16,0.59
2160_001.0,5.0,0.28,0.24,0.57,0.26,0.22,0.53,0.21,0.19,0.49
2160_001.2,5.0,0.38,0.26,0.74,0.35,0.24,0.68,0.29,0.2,0.63
2160_002.0,5.0,0.33,0.31,0.49,0.31,0.28,0.45,0.25,0.24,0.42
2160_003.1,5.0,0.36,0.26,0.45,0.33,0.24,0.41,0.27,0.21,0.38
2160_004.1,5.0,0.27,0.25,0.36,0.24,0.23,0.33,0.2,0.19,0.31
2161_000.0,3.0,0.23,0.11,0.53,0.21,0.1,0.49,0.18,0.09,0.44
2161_001.0,3.0,0.25,0.17,0.35,0.23,0.16,0.32,0.19,0.14,0.29
2161_001.5,2.0,0.17,0.11,0.23,0.16,0.1,0.21,0.13,0.09,0.19
2161_001.9,2.0,0.36,0.2,0.48,0.34,0.18,0.44,0.28,0.16,0.39
2161_002.6,2.0,0.97,0.55,1.17,0.92,0.51,1.15,0.77,0.44,1.03
2161_003.2,2.0,1.0,0.57,1.13,0.95,0.52,1.1,0.79,0.45,0.99
2161_003.7,2.0,1.31,0.94,1.12,1.29,0.9,1.1,1.07,0.78,0.99
2161_003.8,2.0,1.04,0.98,1.24,1.02,0.93,1.21,0.84,0.79,1.12
2162_000.0,3.0,0.14,0.1,0.16,0.13,0.1,0.15,0.11,0.08,0.14
2162_000.4,3.0,0.33,0.26,0.68,0.31,0.24,0.62,0.25,0.21,0.57
2162_000.6,3.0,0.31,0.23,0.81,0.29,0.21,0.74,0.24,0.18,0.69
2162_001.1,3.0,0.38,0.21,0.67,0.35,0.2,0.61,0.29,0.17,0.57
2162_001.6,3.0,0.55,0.25,0.63,0.51,0.23,0.58,0.42,0.19,0.54
2162_002.4,3.0,0.59,0.31,0.78,0.55,0.29,0.72,0.45,0.24,0.67
2163_000.0,4.0,0.29,0.18,0.59,0.27,0.17,0.54,0.22,0.14,0.5
2164_000.0,4.0,0.9,0.38,1.18,0.86,0.35,1.15,0.71,0.3,1.04
2164_001.0,4.0,0.92,0.36,0.99,0.85,0.33,0.96,0.71,0.29,0.87
2164_002.0,4.0,1.07,0.48,1.33,1.05,0.44,1.31,0.87,0.38,1.2
2164_003.0,4.0,2.13,0.29,2.19,2.09,0.27,2.15,1.73,0.23,1.98
2164_003.5,4.0,1.13,0.53,1.31,1.11,0.49,1.28,0.92,0.41,1.18
2164_004.0,4.0,0.66,0.33,0.91,0.6,0.31,0.84,0.5,0.26,0.77
2164_005.0,4.0,1.43,1.02,2.29,1.4,0.99,2.25,1.16,0.85,2.07
2165_000.5,4.0,0.15,0.14,0.23,0.14,0.13,0.21,0.11,0.11,0.19
2165_000.9,4.0,0.15,0.14,0.21,0.13,0.12,0.19,0.11,0.11,0.17
2165_001.5,4.0,0.2,0.14,0.41,0.18,0.13,0.38,0.15,0.12,0.34
2165_002.1,4.0,0.19,0.13,0.18,0.17,0.12,0.17,0.14,0.1,0.15
2166_000.0,4.0,0.75,0.4,1.18,0.69,0.36,1.16,0.58,0.32,1.04
2167_000.0,4.0,0.17,0.08,0.25,0.16,0.07,0.23,0.13,0.06,0.21
2167_000.2,5.0,0.16,0.2,0.44,0.14,0.18,0.41,0.12,0.15,0.38
2168_000.0,4.0,0.41,0.33,0.83,0.38,0.3,0.77,0.31,0.26,0.71
2168_000.8,4.0,0.46,0.4,0.99,0.42,0.36,0.95,0.35,0.31,0.87
2168_001.0,4.0,0.65,0.43,0.91,0.6,0.4,0.86,0.49,0.34,0.8
2168_002.1,4.0,0.61,0.41,0.72,0.56,0.37,0.66,0.46,0.32,0.61
2168_002.6,4.0,0.34,0.31,0.72,0.31,0.29,0.66,0.26,0.24,0.61
2168_003.1,4.0,0.32,0.31,0.64,0.29,0.29,0.59,0.24,0.24,0.55
2169_000.0,5.0,0.14,0.12,1.02,0.13,0.11,0.99,0.11,0.1,0.89
