SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2213_000.1,3.0,0.29,0.31,0.6,0.26,0.29,0.55,0.22,0.24,0.51
2214_000.0,5.0,0.6,0.37,1.01,0.55,0.34,0.98,0.46,0.29,0.91
2216_000.0,5.0,0.14,0.14,0.42,0.13,0.13,0.37,0.1,0.11,0.32
2216_001.4,5.0,0.1,0.07,0.25,0.09,0.06,0.22,0.07,0.05,0.19
2218_000.0,3.0,0.69,0.69,0.76,0.63,0.63,0.7,0.53,0.55,0.63
2218_000.5,3.0,0.58,0.5,0.74,0.53,0.46,0.68,0.44,0.4,0.61
2218_001.4,3.0,0.39,0.43,1.16,0.36,0.39,1.13,0.3,0.34,1.02
2220_000.0,5.0,0.12,0.09,0.15,0.11,0.08,0.14,0.09,0.07,0.13
2220_001.4,5.0,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1
2226_000.0,4.0,0.96,0.42,1.49,0.92,0.38,1.46,0.76,0.33,1.31
2226_000.7,4.0,0.99,0.79,2.29,0.96,0.73,2.24,0.8,0.62,2.07
2228_000.0,4.0,0.39,0.23,0.54,0.36,0.21,0.5,0.3,0.18,0.45
2228_000.2,4.0,0.45,0.29,0.62,0.42,0.26,0.57,0.35,0.23,0.51
2228_000.5,4.0,0.36,0.25,0.49,0.33,0.23,0.45,0.28,0.2,0.4
2228_000.8,4.0,0.37,0.25,0.49,0.34,0.23,0.45,0.28,0.2,0.41
2228_001.2,4.0,0.38,0.23,0.51,0.35,0.21,0.47,0.29,0.18,0.42
2230_000.0,4.0,0.18,0.16,0.21,0.16,0.15,0.2,0.13,0.12,0.18
2230_000.4,4.0,0.56,0.43,0.69,0.52,0.4,0.63,0.43,0.34,0.58
2230_001.1,4.0,0.55,0.49,0.58,0.51,0.45,0.53,0.42,0.39,0.48
2230_002.2,4.0,0.95,0.83,1.07,0.9,0.77,1.05,0.75,0.66,0.94
2230_003.8,4.0,0.29,0.31,0.35,0.27,0.29,0.32,0.22,0.25,0.29
2232_000.0,5.0,0.54,0.51,0.76,0.5,0.47,0.7,0.42,0.41,0.63
2232_001.0,5.0,0.71,0.57,1.03,0.66,0.52,1.01,0.55,0.45,0.91
2232_001.5,5.0,0.72,0.55,0.88,0.66,0.5,0.81,0.55,0.44,0.72
2232_002.5,5.0,0.58,0.49,0.82,0.53,0.45,0.75,0.44,0.39,0.68
2232_003.5,5.0,0.7,0.56,0.88,0.64,0.51,0.81,0.54,0.44,0.73
2233_000.0,4.0,0.23,0.23,0.43,0.21,0.21,0.39,0.18,0.18,0.35
2233_001.0,4.0,0.41,0.21,0.55,0.38,0.2,0.51,0.32,0.17,0.45
2233_001.7,4.0,0.7,0.37,0.61,0.65,0.34,0.56,0.53,0.29,0.52
2233_002.0,3.0,0.71,0.45,0.92,0.65,0.42,0.88,0.54,0.35,0.81
2233_002.9,3.0,0.65,0.4,0.84,0.6,0.37,0.77,0.49,0.32,0.71
2234_000.0,4.0,0.5,0.38,0.51,0.46,0.35,0.47,0.38,0.31,0.42
2234_001.3,4.0,0.27,0.07,0.12,0.25,0.06,0.11,0.21,0.06,0.1
2234_001.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234_002.0,2.0,0.83,0.34,1.01,0.77,0.31,0.98,0.64,0.27,0.88
2236_000.0,5.0,0.99,0.9,1.79,0.96,0.85,1.75,0.8,0.74,1.58
2236_000.9,4.0,0.26,0.26,0.56,0.24,0.24,0.51,0.2,0.21,0.46
2236_001.5,4.0,0.28,0.24,0.39,0.26,0.22,0.36,0.22,0.19,0.32
2238_000.0,3.0,0.56,0.28,0.76,0.52,0.26,0.7,0.43,0.23,0.63
2238_001.0,3.0,0.84,0.46,0.94,0.78,0.42,0.89,0.65,0.37,0.8
2238_001.5,3.0,0.82,0.43,0.91,0.75,0.4,0.84,0.63,0.34,0.75
2238_001.8,3.0,0.79,0.4,0.81,0.73,0.37,0.75,0.61,0.32,0.67
2238_002.2,3.0,0.92,0.5,0.93,0.88,0.46,0.88,0.73,0.4,0.79
2240_000.0,2.0,0.58,0.48,0.79,0.53,0.44,0.73,0.44,0.39,0.65
2240_000.2,2.0,0.59,0.49,0.74,0.54,0.45,0.68,0.45,0.39,0.61
2240_001.0,2.0,0.92,0.76,1.11,0.84,0.7,1.09,0.7,0.61,0.98
2240_001.4,2.0,0.99,0.77,1.04,0.94,0.7,1.02,0.78,0.61,0.92
2240_001.8,2.0,1.02,0.76,1.23,0.99,0.7,1.21,0.82,0.6,1.08
2240_002.0,2.0,0.88,0.63,1.0,0.81,0.58,0.97,0.67,0.5,0.9
2240_002.3,2.0,0.78,0.59,0.91,0.72,0.55,0.84,0.59,0.47,0.77
2240_002.5,2.0,0.35,0.25,0.42,0.32,0.23,0.39,0.27,0.2,0.35
2240_003.0,2.0,0.91,0.64,1.0,0.84,0.59,0.97,0.7,0.5,0.89
2242_000.0,5.0,0.45,0.35,0.66,0.41,0.32,0.61,0.34,0.27,0.56
2244_000.0,4.0,0.18,0.12,0.53,0.16,0.11,0.48,0.13,0.09,0.45
2244_000.7,4.0,0.32,0.29,0.86,0.3,0.27,0.79,0.25,0.23,0.73
2246_000.0,4.0,0.82,0.79,1.24,0.75,0.72,1.21,0.62,0.62,1.12
2246_001.0,4.0,0.3,0.2,0.59,0.28,0.18,0.54,0.23,0.16,0.5
2246_001.5,4.0,0.28,0.16,0.5,0.25,0.15,0.46,0.21,0.13,0.42
2246_002.0,4.0,0.68,0.39,1.04,0.62,0.35,1.02,0.51,0.3,0.94
2246_002.3,4.0,0.71,0.41,1.05,0.66,0.37,1.03,0.54,0.32,0.95
2246_002.5,4.0,0.76,0.37,1.22,0.7,0.34,1.2,0.58,0.29,1.11
2246_003.0,4.0,0.88,0.46,1.23,0.81,0.42,1.2,0.67,0.36,1.11
2246_003.5,4.0,0.54,0.36,0.92,0.5,0.33,0.87,0.41,0.28,0.8
2246_004.0,4.0,0.54,0.46,0.89,0.5,0.42,0.82,0.41,0.36,0.76
2246_004.5,4.0,0.2,0.17,0.29,0.18,0.16,0.26,0.15,0.13,0.24
2250_000.0,3.0,0.79,0.36,0.85,0.72,0.33,0.78,0.6,0.29,0.72
2250_001.2,4.0,0.82,0.3,0.87,0.76,0.28,0.8,0.63,0.24,0.72
2250_002.9,4.0,1.03,0.57,1.18,0.99,0.52,1.16,0.83,0.45,1.04
2250_004.4,3.0,0.47,0.24,0.4,0.43,0.22,0.36,0.36,0.19,0.33
2250_004.6,3.0,1.0,0.95,1.41,0.97,0.9,1.38,0.81,0.78,1.24
2250_005.8,3.0,0.47,0.51,0.87,0.43,0.47,0.8,0.35,0.4,0.74
2250_005.9,3.0,0.92,0.85,1.08,0.87,0.79,1.05,0.72,0.67,0.97
2250_006.3,3.0,0.92,0.85,1.03,0.84,0.78,1.01,0.7,0.67,0.93
2250_006.4,3.0,0.9,0.86,1.02,0.83,0.8,1.0,0.69,0.68,0.92
2250_006.6,3.0,0.77,0.75,0.89,0.71,0.69,0.82,0.59,0.59,0.76
2251_000.0,4.0,3.51,1.49,3.28,3.44,1.46,3.21,2.85,1.25,2.96
2251_000.5,4.0,1.5,1.05,1.23,1.47,1.03,1.2,1.22,0.88,1.11
2251_001.1,3.0,2.56,0.72,2.53,2.51,0.67,2.48,2.07,0.57,2.28
2251_001.5,3.0,2.29,1.11,2.18,2.25,1.09,2.14,1.86,0.93,1.97
2251_001.9,3.0,1.03,0.04,1.13,1.01,0.04,1.1,0.84,0.03,1.02
2251_002.5,3.0,0.88,0.11,0.84,0.81,0.1,0.77,0.67,0.09,0.71
2254_000.0,4.0,0.4,0.25,0.96,0.36,0.23,0.91,0.3,0.2,0.84
2254_001.0,3.0,0.63,0.33,1.18,0.58,0.31,1.16,0.48,0.26,1.07
2254_002.2,3.0,0.65,0.43,0.99,0.6,0.39,0.94,0.5,0.34,0.87
2254_002.5,3.0,0.55,0.42,0.92,0.51,0.38,0.88,0.42,0.33,0.81
2254_003.1,3.0,0.56,0.46,0.66,0.51,0.42,0.61,0.42,0.36,0.56
2254_003.4,3.0,0.55,0.47,0.69,0.51,0.43,0.63,0.42,0.37,0.58
2254_003.5,3.0,0.54,0.46,0.72,0.5,0.43,0.66,0.41,0.36,0.61
2254_003.7,3.0,0.73,0.64,0.9,0.67,0.59,0.83,0.56,0.5,0.76
2254_004.0,3.0,0.71,0.6,0.8,0.66,0.56,0.73,0.54,0.47,0.67
2254_004.3,3.0,0.83,0.69,0.92,0.76,0.63,0.88,0.63,0.54,0.81
2254_004.6,3.0,0.81,0.73,0.98,0.74,0.67,0.93,0.61,0.57,0.86
2254_004.9,3.0,0.66,0.62,0.82,0.61,0.57,0.75,0.51,0.48,0.69
2254_005.2,3.0,0.61,0.48,0.81,0.56,0.44,0.75,0.46,0.38,0.69
2254_005.5,4.0,0.7,0.63,0.9,0.64,0.58,0.82,0.53,0.5,0.76
2254_005.8,4.0,0.42,0.35,0.49,0.38,0.33,0.45,0.32,0.28,0.41
2254_006.4,4.0,0.37,0.35,0.55,0.34,0.33,0.5,0.28,0.28,0.46
2254_006.7,4.0,0.4,0.25,0.86,0.37,0.23,0.79,0.3,0.2,0.73
2254_007.0,4.0,0.24,0.18,0.32,0.22,0.17,0.3,0.18,0.14,0.27
2258_000.0,4.0,0.7,0.53,1.3,0.64,0.49,1.27,0.53,0.42,1.17
2258_001.7,4.0,1.1,0.91,1.11,1.08,0.83,1.09,0.89,0.71,1.0
2258_001.8,4.0,0.77,0.61,0.97,0.71,0.56,0.92,0.59,0.48,0.85
2258_002.4,4.0,0.5,0.41,0.94,0.46,0.38,0.89,0.38,0.32,0.82
2258_002.8,4.0,0.62,0.53,1.6,0.57,0.49,1.56,0.48,0.41,1.44
2258_003.5,4.0,0.63,0.57,1.53,0.58,0.52,1.5,0.48,0.45,1.39
2258_003.6,4.0,0.7,0.68,1.33,0.64,0.62,1.3,0.54,0.54,1.17
2258_004.2,4.0,0.67,0.67,1.09,0.61,0.62,1.07,0.51,0.53,0.99
2258_004.5,4.0,0.78,0.64,1.02,0.72,0.59,1.0,0.59,0.51,0.93
2258_005.0,4.0,0.96,0.62,0.98,0.91,0.57,0.95,0.75,0.49,0.88
2258_005.3,4.0,0.99,0.65,0.96,0.94,0.6,0.91,0.78,0.51,0.84
2258_005.7,4.0,0.95,0.92,1.4,0.9,0.85,1.37,0.75,0.72,1.27
2262_000.0,4.0,0.63,0.61,1.06,0.58,0.57,1.04,0.48,0.48,0.95
2262_000.3,4.0,0.83,0.68,1.06,0.76,0.63,1.04,0.63,0.54,0.96
2262_000.4,4.0,0.84,0.62,1.03,0.77,0.57,1.0,0.64,0.49,0.92
2262_000.6,4.0,0.6,0.45,0.83,0.55,0.41,0.76,0.46,0.35,0.7
2262_000.9,4.0,0.72,0.51,0.99,0.66,0.47,0.96,0.55,0.4,0.89
2262_001.2,4.0,0.97,0.7,1.18,0.92,0.65,1.15,0.76,0.55,1.06
2262_001.5,4.0,0.8,0.7,1.09,0.74,0.64,1.06,0.61,0.55,0.98
2262_001.8,4.0,0.5,0.5,0.9,0.46,0.46,0.85,0.38,0.4,0.79
2262_002.3,4.0,0.64,0.52,1.03,0.58,0.48,1.01,0.48,0.41,0.94
2262_002.4,4.0,0.9,0.79,1.14,0.86,0.73,1.12,0.71,0.62,1.03
2262_002.9,4.0,0.48,0.44,0.71,0.44,0.41,0.65,0.37,0.35,0.59
2262_003.4,4.0,0.21,0.16,0.37,0.19,0.15,0.34,0.16,0.13,0.31
2264_000.0,4.0,0.55,0.38,1.17,0.51,0.35,1.15,0.42,0.3,1.06
2264_000.9,4.0,1.1,0.97,2.11,1.08,0.93,2.07,0.89,0.79,1.91
2264_001.8,4.0,1.22,0.8,1.87,1.2,0.74,1.84,0.99,0.63,1.69
2264_002.6,4.0,0.39,0.26,0.53,0.35,0.24,0.49,0.29,0.2,0.45
2264_003.2,4.0,0.43,0.29,0.71,0.4,0.26,0.65,0.33,0.23,0.6
2264_003.8,4.0,0.31,0.26,0.67,0.28,0.24,0.62,0.24,0.21,0.57
2264_004.3,4.0,0.32,0.21,0.51,0.29,0.19,0.47,0.24,0.16,0.43
2264_004.5,4.0,0.44,0.29,0.97,0.4,0.27,0.92,0.33,0.23,0.85
2264_004.8,4.0,0.28,0.22,0.28,0.26,0.2,0.25,0.21,0.17,0.23
2264_004.9,4.0,0.2,0.16,0.23,0.19,0.14,0.21,0.15,0.12,0.2
2264_005.1,4.0,0.25,0.19,0.37,0.23,0.18,0.34,0.19,0.15,0.32
2264_005.2,4.0,0.23,0.19,0.42,0.21,0.18,0.39,0.18,0.15,0.36
2264_005.4,4.0,0.21,0.14,0.43,0.19,0.13,0.4,0.16,0.11,0.37
2264_005.5,4.0,0.19,0.14,0.42,0.18,0.13,0.39,0.15,0.11,0.36
2266_000.0,3.0,0.74,0.59,0.98,0.68,0.54,0.95,0.57,0.47,0.86
2266_000.6,3.0,0.81,0.55,1.03,0.74,0.5,1.01,0.62,0.43,0.93
2266_001.8,3.0,0.98,0.71,1.26,0.95,0.65,1.24,0.79,0.55,1.14
2266_002.4,3.0,0.82,0.56,0.94,0.75,0.51,0.9,0.62,0.44,0.83
2266_003.3,3.0,0.95,0.65,1.04,0.9,0.59,1.02,0.75,0.51,0.94
2266_004.3,3.0,1.18,0.94,1.26,1.16,0.89,1.23,0.96,0.76,1.14
2266_005.0,3.0,0.51,0.35,0.58,0.47,0.32,0.53,0.39,0.28,0.49
2266_005.2,3.0,0.6,0.39,0.67,0.55,0.36,0.62,0.46,0.31,0.57
2266_005.8,3.0,0.71,0.47,0.86,0.65,0.44,0.79,0.54,0.37,0.73
2266_005.9,3.0,0.68,0.45,0.76,0.63,0.41,0.7,0.52,0.35,0.64
2266_006.1,4.0,1.69,1.0,2.17,1.65,0.97,2.12,1.37,0.83,1.96
2266_006.7,4.0,1.08,0.67,1.34,1.06,0.62,1.31,0.88,0.53,1.21
2266_007.2,4.0,0.73,0.45,0.98,0.67,0.42,0.94,0.56,0.36,0.84
2269_000.0,3.0,0.39,0.34,0.91,0.36,0.31,0.84,0.3,0.27,0.77
2270_000.0,3.0,0.76,0.63,0.9,0.7,0.58,0.85,0.58,0.49,0.79
2270_000.3,3.0,0.83,0.66,0.97,0.77,0.61,0.92,0.64,0.52,0.85
2270_000.6,3.0,0.78,0.61,0.92,0.72,0.56,0.87,0.6,0.48,0.8
2270_000.9,3.0,0.82,0.71,0.96,0.75,0.65,0.91,0.62,0.55,0.84
2270_001.2,3.0,0.96,0.81,1.05,0.91,0.75,1.03,0.75,0.64,0.95
2270_001.5,3.0,0.7,0.6,0.98,0.65,0.55,0.93,0.53,0.47,0.85
2270_001.8,3.0,0.32,0.32,0.34,0.3,0.29,0.31,0.24,0.25,0.29
2270_002.1,3.0,0.38,0.29,0.45,0.35,0.26,0.41,0.29,0.23,0.37
2270_002.4,3.0,0.68,0.53,0.85,0.63,0.49,0.78,0.52,0.43,0.7
2270_002.7,3.0,0.55,0.48,0.75,0.51,0.44,0.69,0.42,0.38,0.62
2270_003.0,3.0,0.43,0.38,0.73,0.39,0.35,0.67,0.33,0.3,0.6
2270_003.3,3.0,0.51,0.2,0.69,0.47,0.18,0.64,0.39,0.16,0.57
2272_000.0,4.0,0.68,0.36,0.92,0.62,0.33,0.85,0.52,0.29,0.76
2272_000.7,4.0,0.37,0.17,0.47,0.34,0.16,0.43,0.28,0.14,0.39
2274_000.0,4.0,1.54,0.67,1.66,1.51,0.61,1.63,1.25,0.52,1.5
2274_000.6,4.0,1.32,0.56,1.41,1.3,0.51,1.39,1.07,0.44,1.28
2276_000.0,4.0,0.51,0.2,0.6,0.47,0.19,0.55,0.39,0.16,0.5
2280_000.0,4.0,0.79,0.63,1.67,0.73,0.58,1.64,0.61,0.5,1.47
2282_000.0,4.0,0.46,0.37,0.5,0.43,0.34,0.46,0.36,0.3,0.41
2282_000.5,4.0,0.5,0.41,0.55,0.46,0.37,0.5,0.39,0.33,0.45
2282_001.1,4.0,0.56,0.41,0.55,0.51,0.37,0.51,0.43,0.32,0.45
2284_000.0,4.0,0.75,0.4,0.84,0.69,0.37,0.77,0.57,0.31,0.71
2284_000.5,4.0,0.69,0.4,0.73,0.64,0.37,0.67,0.53,0.31,0.62
2284_001.1,4.0,0.71,0.36,0.75,0.65,0.33,0.69,0.54,0.28,0.64
2289_000.0,3.0,1.08,0.67,1.06,1.02,0.59,1.01,0.85,0.51,0.88
2289_001.8,3.0,0.83,0.6,0.83,0.76,0.56,0.76,0.63,0.48,0.69
2290_000.0,3.0,0.44,0.47,0.8,0.4,0.43,0.74,0.34,0.38,0.66
2290_001.0,3.0,0.77,0.57,1.02,0.71,0.52,0.99,0.59,0.44,0.91
2290_001.9,3.0,0.65,0.54,1.38,0.6,0.5,1.36,0.5,0.42,1.25
2290_002.2,3.0,0.82,0.47,1.26,0.75,0.44,1.24,0.63,0.38,1.11
2290_002.8,3.0,0.99,0.49,1.28,0.96,0.45,1.26,0.8,0.39,1.16
2290_003.6,3.0,1.45,0.77,1.48,1.42,0.71,1.45,1.17,0.61,1.34
2290_004.0,3.0,0.69,0.46,0.91,0.64,0.42,0.86,0.53,0.36,0.79
2290_004.6,3.0,0.77,0.58,1.21,0.71,0.54,1.19,0.59,0.46,1.1
2290_005.7,3.0,1.27,1.1,1.68,1.24,1.08,1.65,1.03,0.92,1.52
2290_006.4,3.0,0.65,0.69,0.92,0.6,0.64,0.84,0.49,0.54,0.78
2290_006.6,3.0,0.66,0.67,1.02,0.6,0.61,0.99,0.5,0.52,0.91
2290_006.9,3.0,0.72,0.68,1.15,0.66,0.63,1.13,0.55,0.53,1.04
2290_007.1,3.0,0.78,0.77,1.2,0.72,0.71,1.18,0.6,0.6,1.08
2290_007.2,3.0,0.65,0.56,1.01,0.6,0.52,0.98,0.5,0.44,0.9
2290_007.5,3.0,0.64,0.52,1.04,0.59,0.48,1.01,0.49,0.41,0.94
2290_007.8,3.0,0.55,0.48,1.0,0.51,0.44,0.95,0.42,0.37,0.87
2290_008.1,3.0,0.91,0.74,1.06,0.84,0.68,1.04,0.69,0.58,0.96
2290_008.4,3.0,0.79,0.66,1.18,0.73,0.61,1.15,0.61,0.53,1.04
2290_008.7,3.0,0.71,0.55,0.98,0.65,0.5,0.93,0.54,0.44,0.84
2290_009.0,3.0,0.64,0.46,0.89,0.59,0.42,0.82,0.49,0.37,0.73
2290_009.3,3.0,0.55,0.46,0.67,0.5,0.42,0.62,0.42,0.37,0.56
2290_009.9,3.0,0.39,0.5,0.68,0.36,0.46,0.63,0.3,0.39,0.58
2290_010.2,3.0,0.41,0.36,0.51,0.37,0.34,0.47,0.31,0.29,0.43
2292_000.0,4.0,0.54,0.29,0.88,0.5,0.26,0.81,0.42,0.23,0.73
2292_001.1,3.0,0.72,0.64,1.0,0.66,0.59,0.97,0.55,0.5,0.89
2292_002.3,3.0,0.59,0.45,0.78,0.55,0.42,0.72,0.45,0.36,0.66
2292_002.7,3.0,0.55,0.44,0.72,0.51,0.4,0.66,0.42,0.34,0.61
2292_003.0,3.0,0.62,0.49,0.79,0.57,0.45,0.72,0.47,0.38,0.67
2292_003.2,3.0,0.56,0.43,1.02,0.51,0.4,0.99,0.42,0.34,0.91
2292_003.5,3.0,0.85,0.74,1.54,0.78,0.68,1.51,0.65,0.58,1.39
2292_003.6,3.0,0.57,0.58,1.13,0.52,0.53,1.11,0.43,0.45,1.02
2292_003.8,3.0,0.73,0.78,1.66,0.67,0.72,1.63,0.55,0.61,1.5
2292_004.1,3.0,0.71,0.72,1.45,0.65,0.66,1.42,0.54,0.56,1.31
2292_004.4,3.0,0.58,0.56,0.83,0.53,0.51,0.77,0.44,0.44,0.71
2292_004.7,3.0,0.45,0.32,1.37,0.42,0.29,1.34,0.34,0.25,1.24
2292_005.0,3.0,0.55,0.45,1.5,0.5,0.41,1.47,0.42,0.35,1.35
2292_005.6,3.0,0.58,0.46,1.12,0.53,0.42,1.1,0.44,0.37,0.99
2292_006.0,3.0,0.73,0.42,0.9,0.67,0.38,0.86,0.55,0.33,0.79
2292_006.5,3.0,0.88,0.61,1.11,0.81,0.56,1.09,0.67,0.47,1.0
2292_006.8,3.0,0.64,0.46,0.7,0.59,0.42,0.64,0.49,0.36,0.58
2292_007.0,3.0,0.2,0.11,0.23,0.18,0.11,0.21,0.15,0.09,0.19
2292_007.8,3.0,0.36,0.23,0.42,0.33,0.21,0.38,0.27,0.18,0.35
2292_008.6,5.0,0.6,0.39,0.71,0.56,0.36,0.65,0.46,0.31,0.6
2292_010.1,5.0,0.46,0.29,0.61,0.4,0.25,0.54,0.33,0.22,0.47
2292_013.8,5.0,0.61,0.42,1.16,0.54,0.37,1.1,0.44,0.33,1.02
2293_000.0,4.0,0.8,0.46,0.99,0.73,0.42,0.94,0.61,0.36,0.86
2293_000.6,4.0,1.09,0.47,1.45,1.07,0.43,1.42,0.89,0.37,1.28
2296_000.0,4.0,0.66,0.5,0.7,0.61,0.46,0.64,0.51,0.39,0.59
2300_000.0,3.0,0.74,0.81,1.14,0.68,0.74,1.12,0.56,0.63,1.03
2302_000.0,4.0,3.57,1.17,3.53,3.5,1.14,3.45,2.9,0.97,3.19
2305_000.0,4.0,0.93,0.42,3.03,0.89,0.39,2.97,0.73,0.33,2.74
2305_000.3,4.0,0.75,0.49,2.91,0.69,0.45,2.85,0.57,0.39,2.63
2305_000.9,4.0,0.59,0.51,1.29,0.55,0.47,1.26,0.45,0.4,1.17
2306_000.0,4.0,0.84,0.83,1.03,0.77,0.76,1.0,0.64,0.65,0.93
2306_000.1,4.0,0.97,0.98,1.1,0.92,0.93,1.08,0.77,0.79,0.99
2306_000.3,4.0,0.69,0.65,0.83,0.63,0.6,0.76,0.53,0.51,0.7
2306_000.6,4.0,0.61,0.61,0.74,0.56,0.56,0.68,0.46,0.48,0.63
2306_000.9,4.0,0.48,0.47,0.91,0.44,0.43,0.86,0.37,0.37,0.79
2306_001.2,4.0,0.36,0.37,0.48,0.33,0.34,0.44,0.27,0.29,0.41
2306_001.5,4.0,0.72,0.62,0.88,0.66,0.57,0.81,0.55,0.5,0.73
2306_001.8,4.0,0.9,0.79,0.81,0.85,0.72,0.74,0.71,0.63,0.67
2306_002.1,4.0,0.39,0.34,0.5,0.36,0.32,0.46,0.3,0.27,0.42
2306_002.5,4.0,0.49,0.39,0.49,0.45,0.36,0.45,0.37,0.31,0.42
2308_000.0,4.0,0.98,0.98,1.31,0.93,0.93,1.28,0.77,0.79,1.18
2308_000.1,4.0,1.06,0.85,1.65,1.04,0.78,1.61,0.86,0.66,1.49
2308_000.3,4.0,0.86,0.73,1.88,0.79,0.67,1.84,0.65,0.57,1.7
2308_000.4,4.0,0.74,0.67,1.51,0.68,0.62,1.48,0.56,0.53,1.37
2308_000.6,4.0,0.29,0.29,0.68,0.26,0.26,0.62,0.22,0.22,0.57
2308_000.7,4.0,0.3,0.3,0.45,0.27,0.28,0.41,0.23,0.24,0.38
2316_000.0,2.0,0.56,0.5,0.59,0.52,0.46,0.55,0.43,0.39,0.5
2316_000.1,2.0,0.51,0.46,0.6,0.47,0.42,0.55,0.38,0.36,0.51
2316_000.3,2.0,0.46,0.43,0.56,0.42,0.4,0.52,0.35,0.34,0.48
2316_000.6,2.0,1.35,1.26,1.39,1.32,1.23,1.36,1.09,1.05,1.25
2316_000.9,2.0,0.47,0.44,0.51,0.43,0.41,0.47,0.35,0.35,0.43
2316_001.2,2.0,0.51,0.52,0.58,0.47,0.48,0.53,0.39,0.41,0.49
2316_001.5,2.0,0.48,0.52,0.61,0.45,0.48,0.56,0.37,0.41,0.52
2316_001.6,2.0,0.46,0.56,0.69,0.42,0.52,0.63,0.35,0.44,0.58
2317_000.0,4.0,0.35,0.33,0.35,0.33,0.31,0.33,0.27,0.26,0.3
2322_000.0,4.0,0.11,0.03,0.99,0.1,0.03,0.96,0.08,0.02,0.88
2322_000.7,4.0,0.22,0.16,1.24,0.2,0.14,1.21,0.16,0.12,1.12
2322_001.8,4.0,0.28,0.21,0.59,0.26,0.19,0.54,0.21,0.17,0.5
2322_002.3,4.0,0.26,0.22,0.41,0.24,0.2,0.38,0.2,0.17,0.35
2322_002.6,4.0,0.31,0.32,0.54,0.29,0.29,0.5,0.24,0.25,0.46
2322_002.7,4.0,0.94,0.67,1.16,0.89,0.62,1.13,0.74,0.53,1.05
2322_002.9,4.0,0.91,0.65,1.18,0.84,0.59,1.16,0.69,0.51,1.07
2322_003.0,4.0,0.96,0.81,1.31,0.91,0.75,1.28,0.76,0.64,1.18
2322_003.2,4.0,0.9,0.83,1.36,0.86,0.76,1.33,0.71,0.65,1.23
2322_003.3,4.0,0.68,0.54,0.98,0.62,0.5,0.93,0.52,0.43,0.86
2322_003.5,4.0,0.64,0.51,0.98,0.59,0.47,0.95,0.49,0.4,0.88
2322_003.6,4.0,0.58,0.5,0.91,0.54,0.46,0.87,0.44,0.39,0.8
2322_003.9,4.0,0.63,0.58,0.94,0.58,0.53,0.89,0.48,0.46,0.82
2322_004.2,4.0,0.78,0.56,1.38,0.72,0.51,1.35,0.6,0.44,1.24
2322_004.5,4.0,0.9,0.61,0.96,0.86,0.56,0.91,0.71,0.48,0.84
2324_000.0,3.0,0.68,0.71,0.89,0.63,0.65,0.82,0.52,0.55,0.75
2324_000.1,3.0,0.6,0.72,0.9,0.55,0.66,0.83,0.46,0.56,0.76
2324_000.3,3.0,0.49,0.6,0.87,0.45,0.55,0.8,0.37,0.47,0.73
2324_000.4,3.0,0.73,0.53,0.86,0.67,0.49,0.8,0.56,0.42,0.73
2324_000.6,3.0,1.05,0.71,1.11,1.02,0.66,1.09,0.85,0.56,1.0
2326_000.0,4.0,0.91,0.63,1.08,0.84,0.58,1.06,0.7,0.49,0.98
2326_000.1,4.0,0.88,0.56,1.3,0.81,0.51,1.28,0.67,0.44,1.18
2326_000.3,4.0,0.77,0.48,0.92,0.71,0.45,0.84,0.59,0.38,0.78
2326_000.4,4.0,0.72,0.5,0.86,0.66,0.46,0.79,0.54,0.39,0.73
2326_000.6,4.0,0.68,0.44,0.89,0.63,0.41,0.81,0.52,0.35,0.75
2326_000.9,4.0,0.79,0.56,0.93,0.73,0.51,0.88,0.6,0.44,0.81
2326_001.2,4.0,0.74,0.48,1.15,0.68,0.44,1.13,0.57,0.38,1.04
2326_001.5,4.0,0.29,0.14,0.3,0.26,0.13,0.27,0.22,0.11,0.25
2326_002.1,4.0,1.01,0.66,0.92,0.98,0.61,0.87,0.81,0.52,0.8
2326_002.2,4.0,1.25,0.79,1.14,1.22,0.72,1.12,1.01,0.62,1.03
2328_000.0,4.0,0.12,0.08,0.38,0.11,0.08,0.35,0.09,0.06,0.32
2328_000.1,4.0,0.88,0.59,1.15,0.81,0.54,1.13,0.67,0.46,1.04
2328_000.3,4.0,1.02,0.59,1.22,0.99,0.55,1.19,0.82,0.47,1.1
2328_000.4,4.0,0.73,0.54,0.75,0.67,0.5,0.69,0.55,0.43,0.63
2328_000.6,4.0,0.72,0.58,0.88,0.66,0.53,0.81,0.55,0.45,0.74
2328_000.7,3.0,0.92,0.78,0.91,0.87,0.72,0.86,0.72,0.61,0.8
2328_000.9,3.0,0.91,0.77,0.91,0.84,0.71,0.84,0.69,0.6,0.77
2328_001.1,3.0,0.99,0.79,1.05,0.96,0.73,1.03,0.8,0.62,0.95
2328_001.3,3.0,1.11,0.91,1.11,1.09,0.83,1.09,0.9,0.71,1.0
2328_001.6,3.0,0.67,0.56,0.68,0.62,0.51,0.62,0.51,0.44,0.58
