SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2126_000.0,4.0,0.53,0.42,0.96,0.49,0.39,0.91,0.4,0.33,0.84
2126_000.7,4.0,0.84,0.76,1.17,0.78,0.7,1.15,0.64,0.6,1.06
2128_000.0,4.0,0.5,0.35,0.74,0.46,0.33,0.68,0.38,0.28,0.63
2128_000.8,4.0,0.44,0.34,0.64,0.4,0.32,0.58,0.33,0.27,0.54
2128_001.7,4.0,0.61,0.44,0.83,0.56,0.41,0.76,0.47,0.35,0.7
2128_002.2,4.0,0.8,0.59,1.28,0.74,0.54,1.25,0.61,0.46,1.16
2128_003.2,4.0,0.69,0.48,1.13,0.63,0.45,1.11,0.52,0.38,1.02
2128_004.2,3.0,0.75,0.45,0.98,0.69,0.41,0.95,0.57,0.35,0.88
2128_005.0,3.0,0.63,0.41,0.94,0.58,0.37,0.89,0.48,0.32,0.82
2128_005.9,3.0,0.65,0.54,0.91,0.6,0.5,0.86,0.49,0.43,0.79
2128_006.5,3.0,0.67,0.66,0.9,0.62,0.6,0.83,0.51,0.51,0.76
2128_007.1,3.0,0.7,0.74,1.21,0.64,0.68,1.18,0.53,0.58,1.09
2128_007.6,3.0,0.75,0.75,1.13,0.69,0.69,1.1,0.57,0.59,1.02
2128_007.8,3.0,0.51,0.47,0.91,0.47,0.43,0.87,0.38,0.37,0.8
2128_007.9,3.0,0.47,0.51,0.94,0.43,0.47,0.9,0.36,0.4,0.83
2128_008.1,3.0,0.95,0.92,1.03,0.9,0.85,1.01,0.74,0.72,0.94
2128_008.2,3.0,0.69,0.73,0.84,0.64,0.67,0.77,0.53,0.57,0.71
2130_000.0,3.0,0.7,0.67,0.78,0.64,0.62,0.72,0.53,0.53,0.66
2130_000.8,3.0,1.01,0.83,1.19,0.98,0.77,1.17,0.81,0.65,1.07
2130_001.3,3.0,0.33,0.25,0.49,0.3,0.23,0.45,0.25,0.19,0.42
2135_000.0,4.0,1.36,0.73,2.37,1.34,0.67,2.32,1.11,0.57,2.14
2135_001.0,4.0,0.83,0.67,1.74,0.76,0.62,1.7,0.63,0.53,1.57
2136_000.0,4.0,1.53,0.65,1.84,1.5,0.6,1.8,1.24,0.51,1.66
2138_000.0,4.0,0.8,0.38,1.2,0.73,0.35,1.17,0.61,0.3,1.08
2140_000.0,4.0,0.35,0.19,0.72,0.32,0.18,0.67,0.27,0.15,0.61
2140_000.8,4.0,0.35,0.19,0.55,0.32,0.17,0.51,0.27,0.15,0.47
2140_001.5,4.0,0.41,0.08,0.65,0.37,0.07,0.6,0.31,0.06,0.55
2140_002.7,4.0,0.23,0.12,0.36,0.21,0.11,0.33,0.18,0.09,0.31
2140_003.1,4.0,0.17,0.1,0.21,0.15,0.09,0.19,0.13,0.08,0.18
2140_003.3,4.0,0.82,0.5,0.9,0.76,0.46,0.86,0.63,0.39,0.79
2142_000.0,4.0,0.82,0.62,1.08,0.76,0.57,1.06,0.62,0.48,0.98
2142_000.3,4.0,0.82,0.67,1.1,0.75,0.61,1.07,0.62,0.52,0.99
2142_001.7,4.0,0.94,0.75,1.48,0.9,0.69,1.45,0.74,0.58,1.34
2142_002.1,4.0,0.81,0.79,1.31,0.74,0.72,1.29,0.61,0.62,1.19
2142_002.5,4.0,0.82,0.84,1.03,0.75,0.77,1.01,0.62,0.66,0.93
2142_002.7,4.0,0.62,0.58,0.83,0.57,0.53,0.77,0.47,0.45,0.71
2144_000.0,3.0,0.33,0.38,0.48,0.3,0.35,0.44,0.25,0.3,0.41
2144_000.4,3.0,0.28,0.3,0.46,0.25,0.28,0.42,0.21,0.24,0.39
2144_001.3,3.0,0.79,0.87,1.18,0.73,0.8,1.16,0.6,0.68,1.07
2145_000.0,5.0,0.36,0.29,0.72,0.33,0.27,0.67,0.28,0.23,0.6
2146_000.0,4.0,0.25,0.12,0.69,0.23,0.11,0.64,0.19,0.09,0.59
2146_000.2,4.0,0.22,0.12,0.63,0.21,0.11,0.58,0.17,0.09,0.53
2147_000.0,5.0,0.17,0.15,0.75,0.16,0.13,0.69,0.13,0.12,0.62
2148_000.0,4.0,0.29,0.22,0.29,0.27,0.2,0.27,0.22,0.17,0.25
2148_000.2,4.0,0.39,0.24,0.46,0.36,0.22,0.42,0.3,0.19,0.39
2148_000.3,4.0,0.85,0.53,1.29,0.78,0.49,1.27,0.65,0.42,1.17
2148_001.1,4.0,0.73,0.49,1.24,0.68,0.45,1.22,0.56,0.38,1.12
2148_002.0,4.0,0.4,0.19,1.5,0.37,0.18,1.47,0.3,0.15,1.35
2148_002.9,4.0,0.43,0.22,1.46,0.4,0.2,1.43,0.33,0.17,1.32
2148_003.8,4.0,0.57,0.2,1.35,0.53,0.18,1.32,0.43,0.16,1.22
2148_004.3,4.0,0.48,0.21,1.42,0.44,0.2,1.39,0.36,0.17,1.28
2148_004.9,4.0,0.45,0.31,1.58,0.41,0.29,1.55,0.34,0.25,1.43
2148_005.5,4.0,0.62,0.43,1.38,0.57,0.4,1.36,0.47,0.34,1.25
2148_005.6,4.0,0.25,0.29,0.64,0.23,0.27,0.59,0.19,0.23,0.55
2148_005.8,4.0,0.52,0.58,1.01,0.48,0.54,0.98,0.39,0.46,0.9
2148_005.9,4.0,0.64,0.71,0.96,0.59,0.66,0.91,0.48,0.56,0.84
2148_006.1,4.0,0.61,0.54,0.98,0.56,0.5,0.93,0.47,0.43,0.86
2148_006.2,4.0,0.52,0.6,0.91,0.48,0.55,0.84,0.39,0.47,0.78
2148_006.4,4.0,0.46,0.66,1.05,0.43,0.6,1.02,0.35,0.51,0.94
2148_006.5,4.0,0.56,0.78,1.02,0.51,0.72,1.0,0.42,0.61,0.92
2148_006.7,4.0,0.53,0.62,0.89,0.49,0.57,0.82,0.4,0.49,0.76
2148_006.8,4.0,0.46,0.39,0.47,0.43,0.36,0.43,0.35,0.31,0.4
2148_007.0,4.0,0.49,0.34,0.53,0.45,0.32,0.48,0.37,0.27,0.45
2149_000.7,3.0,1.25,0.9,1.01,1.22,0.86,0.98,1.01,0.73,0.91
2149_001.1,3.0,1.1,0.77,1.12,1.08,0.7,1.09,0.89,0.6,1.01
2149_001.4,3.0,1.08,0.75,1.1,1.06,0.69,1.08,0.88,0.59,0.99
2149_001.7,3.0,1.39,1.21,1.76,1.36,1.18,1.73,1.13,1.01,1.59
2149_001.8,3.0,0.92,0.47,1.16,0.87,0.43,1.14,0.72,0.37,1.05
2149_002.3,3.0,0.39,0.17,0.47,0.36,0.16,0.43,0.3,0.13,0.4
2150_000.0,3.0,1.1,0.9,1.29,1.04,0.79,1.22,0.86,0.69,1.07
2150_000.8,3.0,0.28,0.3,0.33,0.26,0.28,0.31,0.22,0.24,0.27
2150_001.5,3.0,0.45,0.3,0.66,0.41,0.28,0.61,0.35,0.24,0.55
2151_000.0,5.0,0.57,0.29,1.03,0.52,0.27,1.0,0.43,0.23,0.9
2151_001.0,5.0,0.41,0.26,0.6,0.37,0.24,0.55,0.31,0.21,0.5
2151_001.5,5.0,0.52,0.29,0.61,0.48,0.27,0.56,0.4,0.23,0.5
2151_001.8,5.0,0.32,0.22,0.39,0.29,0.21,0.36,0.24,0.18,0.32
2151_002.2,5.0,0.43,0.25,0.41,0.4,0.23,0.37,0.33,0.2,0.34
2151_002.3,5.0,0.6,0.33,0.59,0.55,0.31,0.54,0.46,0.27,0.49
2153_001.4,4.0,1.03,0.74,0.9,1.01,0.68,0.86,0.84,0.59,0.77
2153_002.1,5.0,0.16,0.17,0.23,0.15,0.16,0.21,0.12,0.14,0.19
2153_003.0,5.0,0.24,0.14,0.26,0.22,0.13,0.24,0.18,0.11,0.22
2153_004.0,5.0,1.7,1.47,2.0,1.66,1.44,1.96,1.38,1.23,1.81
2153_004.4,4.0,0.31,0.23,0.39,0.29,0.21,0.36,0.24,0.18,0.33
2153_005.0,4.0,0.67,0.46,0.81,0.62,0.42,0.75,0.51,0.36,0.69
2153_005.4,4.0,0.91,0.6,1.02,0.84,0.56,1.0,0.69,0.47,0.92
2153_005.7,4.0,0.67,0.48,0.92,0.61,0.44,0.84,0.51,0.38,0.78
2154_000.0,4.0,0.16,0.06,0.23,0.14,0.05,0.21,0.12,0.05,0.18
2154_001.2,4.0,0.23,0.13,0.34,0.21,0.12,0.31,0.17,0.1,0.28
2154_002.2,4.0,0.16,0.1,0.26,0.15,0.09,0.24,0.13,0.08,0.22
2154_003.2,4.0,0.39,0.29,0.7,0.36,0.27,0.64,0.3,0.23,0.58
2154_003.7,4.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2155_000.0,5.0,0.06,0.05,0.08,0.05,0.04,0.08,0.04,0.04,0.07
2155_001.0,5.0,0.06,0.05,0.1,0.05,0.05,0.09,0.04,0.04,0.08
2156_000.0,5.0,0.13,0.14,0.31,0.12,0.13,0.28,0.1,0.11,0.26
2156_000.7,5.0,0.93,0.8,1.04,0.88,0.73,1.02,0.73,0.62,0.94
2156_001.3,5.0,0.75,0.6,1.17,0.69,0.55,1.15,0.57,0.47,1.06
2156_002.0,5.0,0.79,0.54,1.22,0.72,0.49,1.2,0.6,0.43,1.08
2156_002.3,5.0,0.87,0.57,1.25,0.8,0.53,1.23,0.67,0.46,1.1
2156_003.1,5.0,0.87,0.58,1.23,0.8,0.53,1.2,0.67,0.46,1.08
2156_003.4,5.0,0.34,0.26,0.56,0.32,0.24,0.52,0.26,0.21,0.47
2156_003.9,4.0,0.7,0.56,1.04,0.64,0.51,1.02,0.53,0.44,0.91
2156_004.9,4.0,0.54,0.42,0.9,0.5,0.38,0.85,0.42,0.33,0.77
2156_005.4,4.0,0.78,0.72,1.03,0.72,0.66,1.01,0.6,0.57,0.91
2156_006.4,4.0,1.14,0.67,1.61,1.12,0.62,1.58,0.93,0.54,1.42
2156_006.9,4.0,1.23,0.72,1.51,1.21,0.66,1.48,1.0,0.56,1.36
2156_007.4,4.0,1.66,0.91,2.3,1.62,0.87,2.25,1.35,0.75,2.03
2156_008.4,4.0,0.54,0.3,1.33,0.5,0.27,1.3,0.42,0.24,1.17
2156_008.7,4.0,0.59,0.28,1.09,0.55,0.25,1.07,0.46,0.22,0.96
2156_009.6,3.0,0.94,0.5,1.11,0.89,0.46,1.09,0.74,0.4,0.98
2156_010.6,3.0,0.98,0.52,1.18,0.93,0.47,1.16,0.77,0.4,1.07
2156_011.6,4.0,1.23,0.76,1.37,1.21,0.7,1.34,1.0,0.59,1.23
2156_012.1,4.0,0.94,0.61,1.42,0.89,0.56,1.39,0.74,0.48,1.28
2157_001.0,4.0,0.55,0.31,0.72,0.5,0.29,0.66,0.42,0.25,0.6
2157_001.5,4.0,0.7,0.44,0.92,0.65,0.41,0.88,0.54,0.35,0.79
2158_000.0,4.0,0.75,0.69,1.27,0.69,0.64,1.25,0.58,0.55,1.12
2158_000.5,4.0,0.77,0.57,1.43,0.71,0.52,1.4,0.59,0.45,1.26
2159_002.5,3.0,0.62,0.5,0.81,0.57,0.46,0.75,0.47,0.4,0.67
2159_003.1,3.0,0.7,0.56,0.77,0.64,0.52,0.71,0.53,0.44,0.66
2159_003.6,3.0,0.45,0.38,0.5,0.41,0.35,0.46,0.34,0.29,0.42
2160_000.0,5.0,0.4,0.22,0.87,0.37,0.2,0.8,0.31,0.17,0.74
2160_001.0,5.0,0.29,0.26,0.68,0.26,0.24,0.63,0.22,0.2,0.58
2160_001.2,5.0,0.52,0.26,0.9,0.47,0.24,0.83,0.39,0.2,0.77
2160_002.0,5.0,0.31,0.28,0.51,0.29,0.25,0.47,0.24,0.22,0.43
2160_003.1,5.0,0.33,0.25,0.44,0.3,0.23,0.4,0.25,0.19,0.37
2160_004.1,5.0,0.22,0.23,0.36,0.2,0.21,0.33,0.17,0.18,0.3
2161_000.0,3.0,0.27,0.16,0.66,0.25,0.15,0.61,0.2,0.13,0.55
2161_001.0,3.0,0.37,0.25,0.48,0.34,0.23,0.44,0.28,0.2,0.4
2161_001.5,2.0,0.36,0.26,0.51,0.33,0.24,0.47,0.28,0.21,0.43
2161_001.9,2.0,0.52,0.32,0.74,0.48,0.3,0.68,0.4,0.26,0.61
2161_002.6,2.0,1.07,0.66,1.4,1.04,0.61,1.37,0.87,0.53,1.23
2161_003.2,2.0,1.05,0.69,1.24,1.03,0.64,1.21,0.86,0.55,1.09
2161_003.7,2.0,1.42,1.03,1.21,1.39,1.01,1.19,1.16,0.87,1.07
2161_003.8,2.0,1.09,1.14,1.31,1.07,1.12,1.28,0.88,0.95,1.18
2162_000.0,3.0,0.22,0.16,0.25,0.2,0.15,0.23,0.17,0.13,0.21
2162_000.4,3.0,0.71,0.47,0.94,0.66,0.43,0.89,0.54,0.36,0.82
2162_000.6,3.0,0.63,0.33,0.92,0.58,0.3,0.85,0.48,0.26,0.78
2162_001.1,3.0,0.58,0.31,0.82,0.54,0.28,0.75,0.44,0.24,0.69
2162_001.6,3.0,0.67,0.3,0.73,0.61,0.28,0.68,0.51,0.24,0.62
2162_002.4,3.0,0.66,0.34,0.82,0.61,0.31,0.75,0.5,0.26,0.69
2163_000.0,4.0,0.37,0.2,0.86,0.34,0.18,0.79,0.28,0.15,0.73
2164_000.0,4.0,0.7,0.35,1.14,0.64,0.32,1.11,0.54,0.28,1.0
2164_001.0,4.0,0.83,0.43,1.01,0.77,0.4,0.98,0.64,0.34,0.88
2164_002.0,4.0,0.89,0.47,1.34,0.85,0.44,1.31,0.7,0.37,1.21
2164_003.0,4.0,1.01,0.61,1.0,0.98,0.56,0.97,0.81,0.48,0.9
2164_003.5,4.0,0.99,0.69,1.18,0.95,0.63,1.15,0.78,0.54,1.06
2164_004.0,4.0,0.53,0.36,0.72,0.49,0.33,0.66,0.4,0.28,0.61
2164_005.0,4.0,1.63,1.08,2.82,1.6,1.06,2.76,1.33,0.9,2.54
2165_000.5,4.0,0.6,0.55,0.98,0.55,0.51,0.93,0.46,0.44,0.83
2165_000.9,4.0,0.39,0.42,0.52,0.36,0.39,0.48,0.3,0.33,0.44
2165_001.5,4.0,0.25,0.18,0.52,0.23,0.17,0.48,0.19,0.14,0.43
2165_002.1,4.0,0.17,0.14,0.24,0.16,0.13,0.22,0.13,0.11,0.2
2166_000.0,4.0,0.72,0.4,1.24,0.67,0.37,1.22,0.55,0.32,1.1
2167_000.0,4.0,0.18,0.2,0.25,0.16,0.18,0.23,0.14,0.15,0.21
2167_000.2,5.0,0.13,0.14,0.14,0.12,0.13,0.13,0.1,0.11,0.12
2168_000.0,4.0,0.34,0.3,0.91,0.31,0.27,0.86,0.26,0.23,0.8
2168_000.8,4.0,0.45,0.38,1.12,0.42,0.35,1.1,0.34,0.3,1.01
2168_001.0,4.0,0.62,0.45,0.88,0.57,0.41,0.81,0.47,0.35,0.74
2168_002.1,4.0,0.56,0.42,0.82,0.52,0.39,0.76,0.43,0.33,0.7
2168_002.6,4.0,0.37,0.32,0.73,0.34,0.29,0.67,0.28,0.25,0.62
2168_003.1,4.0,0.32,0.31,0.62,0.3,0.28,0.57,0.24,0.24,0.53
2169_000.0,5.0,0.66,0.11,0.85,0.6,0.1,0.78,0.5,0.09,0.7
2169_000.5,5.0,0.19,0.14,0.29,0.18,0.13,0.27,0.15,0.11,0.24
2172_000.0,3.0,0.5,0.32,1.05,0.46,0.3,1.03,0.38,0.26,0.92
2172_000.5,3.0,0.69,0.46,1.17,0.61,0.4,1.11,0.5,0.35,0.97
2172_001.5,3.0,0.92,0.74,1.14,0.87,0.68,1.12,0.73,0.59,1.01
2172_002.5,3.0,1.33,1.02,1.53,1.31,0.99,1.5,1.09,0.86,1.35
2172_003.2,3.0,0.44,0.42,0.58,0.4,0.39,0.53,0.34,0.34,0.48
2172_003.5,3.0,0.59,0.52,0.78,0.55,0.48,0.72,0.45,0.41,0.66
2172_003.8,3.0,0.6,0.48,0.84,0.55,0.44,0.78,0.46,0.38,0.7
2172_004.0,3.0,0.62,0.46,0.79,0.57,0.43,0.73,0.48,0.37,0.66
2172_004.5,3.0,0.79,0.54,0.86,0.73,0.5,0.79,0.61,0.43,0.71
2172_004.9,3.0,0.8,0.55,0.95,0.74,0.5,0.9,0.62,0.44,0.81
2172_005.0,3.0,0.76,0.55,0.92,0.7,0.5,0.84,0.59,0.44,0.76
2172_005.5,3.0,1.07,0.83,1.22,1.05,0.76,1.2,0.87,0.65,1.11
2172_005.8,3.0,1.14,0.95,1.33,1.11,0.9,1.31,0.92,0.77,1.21
2172_006.0,3.0,1.21,0.9,1.36,1.19,0.83,1.33,0.99,0.72,1.2
2172_006.5,3.0,1.15,0.89,1.2,1.13,0.81,1.17,0.94,0.69,1.08
2172_007.0,3.0,1.05,0.8,1.28,1.03,0.73,1.26,0.86,0.62,1.16
2172_007.5,3.0,1.09,0.81,1.17,1.07,0.74,1.15,0.89,0.63,1.06
2172_008.0,3.0,1.12,0.85,1.49,1.1,0.78,1.46,0.91,0.67,1.35
2172_008.5,3.0,1.17,0.9,1.52,1.14,0.83,1.49,0.95,0.71,1.38
2172_009.5,3.0,1.01,0.87,1.2,0.98,0.8,1.17,0.81,0.68,1.08
2172_009.8,3.0,1.02,0.88,1.43,0.99,0.81,1.4,0.82,0.69,1.29
2172_009.9,3.0,1.02,0.88,1.43,0.99,0.81,1.4,0.82,0.69,1.29
2172_010.0,3.0,1.08,0.91,1.36,1.05,0.83,1.34,0.87,0.71,1.23
2172_010.2,3.0,0.9,0.8,1.16,0.86,0.74,1.14,0.71,0.63,1.05
2172_010.4,3.0,0.91,0.8,1.12,0.86,0.73,1.1,0.71,0.63,1.02
2172_010.5,3.0,0.94,0.79,1.1,0.9,0.73,1.08,0.74,0.62,1.0
2172_010.7,3.0,0.95,0.83,1.15,0.91,0.77,1.13,0.75,0.65,1.04
2172_011.0,3.0,0.99,0.86,1.24,0.94,0.79,1.22,0.78,0.67,1.12
2172_011.3,3.0,0.9,0.84,1.27,0.86,0.77,1.24,0.71,0.66,1.14
2172_011.6,3.0,0.73,0.7,0.98,0.67,0.65,0.95,0.56,0.55,0.88
2172_011.9,3.0,0.75,0.7,1.02,0.69,0.65,0.99,0.57,0.55,0.91
2172_012.2,3.0,0.81,0.66,1.13,0.74,0.61,1.11,0.61,0.52,1.02
2172_012.5,3.0,0.62,0.53,0.9,0.57,0.49,0.82,0.47,0.42,0.76
2172_013.0,3.0,1.02,0.81,1.28,0.99,0.75,1.26,0.82,0.64,1.16
2172_013.5,3.0,0.98,0.74,1.18,0.93,0.68,1.16,0.77,0.59,1.04
2172_014.0,3.0,0.86,0.66,1.03,0.79,0.61,1.01,0.66,0.53,0.91
2172_014.5,3.0,0.72,0.6,0.95,0.66,0.55,0.9,0.55,0.48,0.81
2172_015.4,3.0,0.8,0.75,0.94,0.74,0.69,0.9,0.62,0.6,0.81
2173_000.0,4.0,0.12,0.11,0.15,0.11,0.1,0.13,0.09,0.08,0.12
2173_000.5,4.0,0.1,0.08,0.16,0.09,0.08,0.15,0.08,0.07,0.14
2173_001.1,4.0,0.16,0.12,0.24,0.15,0.11,0.22,0.13,0.1,0.2
2174_000.0,4.0,0.59,0.75,0.98,0.54,0.69,0.95,0.45,0.59,0.88
2174_000.1,4.0,1.15,1.12,1.34,1.13,1.1,1.31,0.93,0.94,1.21
2174_000.2,4.0,0.96,0.52,0.85,0.91,0.48,0.79,0.75,0.41,0.73
2174_000.6,4.0,0.27,0.26,0.43,0.25,0.24,0.4,0.21,0.2,0.37
2175_000.0,3.0,0.24,0.21,0.58,0.22,0.19,0.53,0.18,0.16,0.48
2176_000.0,4.0,0.53,0.45,1.1,0.48,0.41,1.08,0.4,0.35,0.99
2176_000.9,4.0,0.52,0.51,1.25,0.48,0.47,1.23,0.4,0.4,1.13
2176_001.8,4.0,0.36,0.27,1.43,0.33,0.25,1.4,0.28,0.21,1.29
2176_002.3,4.0,0.51,0.44,0.98,0.47,0.4,0.95,0.39,0.34,0.88
2176_002.9,3.0,0.77,0.66,0.92,0.7,0.6,0.87,0.58,0.52,0.8
2178_000.0,4.0,0.54,0.46,1.12,0.5,0.42,1.1,0.41,0.36,1.01
2178_000.9,4.0,0.53,0.43,1.49,0.49,0.4,1.46,0.41,0.34,1.35
2178_001.8,4.0,0.48,0.31,1.25,0.44,0.28,1.23,0.36,0.24,1.13
2178_002.6,4.0,0.8,0.33,1.24,0.73,0.31,1.22,0.61,0.26,1.12
2178_003.5,4.0,1.09,0.49,1.68,1.07,0.45,1.65,0.88,0.38,1.52
2178_004.1,4.0,0.77,0.45,1.1,0.71,0.42,1.08,0.59,0.36,1.0
2178_004.6,4.0,0.84,0.52,1.27,0.77,0.48,1.24,0.64,0.41,1.15
2178_005.2,4.0,0.43,0.31,0.57,0.39,0.29,0.52,0.33,0.25,0.48
2178_005.4,4.0,0.42,0.37,0.88,0.38,0.34,0.81,0.32,0.29,0.75
2178_005.7,4.0,0.77,0.56,0.71,0.71,0.51,0.65,0.59,0.44,0.6
2178_005.8,4.0,0.48,0.58,0.81,0.44,0.54,0.75,0.37,0.46,0.69
2178_006.0,4.0,0.28,0.22,0.33,0.25,0.2,0.31,0.21,0.17,0.28
2178_006.1,4.0,0.24,0.18,0.32,0.22,0.16,0.29,0.18,0.14,0.27
2178_006.3,4.0,0.2,0.15,0.31,0.19,0.13,0.28,0.15,0.11,0.26
2178_006.4,4.0,0.11,0.09,0.17,0.1,0.08,0.15,0.08,0.07,0.14
2179_000.0,5.0,0.33,0.16,0.49,0.3,0.14,0.45,0.25,0.12,0.42
2180_000.0,4.0,1.19,0.8,1.65,1.17,0.73,1.62,0.97,0.63,1.49
2180_000.6,4.0,1.49,0.98,1.98,1.46,0.93,1.94,1.21,0.79,1.79
2180_001.5,4.0,1.18,0.75,1.58,1.15,0.69,1.55,0.95,0.59,1.43
2180_002.4,4.0,1.11,0.72,1.44,1.08,0.66,1.41,0.9,0.56,1.3
2180_003.2,4.0,0.99,0.6,1.26,0.94,0.55,1.24,0.78,0.47,1.14
2180_004.1,4.0,1.25,0.77,1.7,1.22,0.71,1.67,1.01,0.6,1.54
2180_004.7,4.0,1.27,0.76,1.56,1.24,0.7,1.53,1.03,0.59,1.41
2180_005.2,4.0,1.07,0.67,1.49,1.05,0.62,1.46,0.88,0.54,1.31
2180_005.8,4.0,1.03,0.42,1.43,1.0,0.39,1.4,0.82,0.33,1.29
2180_006.0,4.0,0.99,0.49,1.32,0.96,0.45,1.29,0.79,0.39,1.19
2180_006.3,4.0,1.16,0.49,1.12,1.14,0.45,1.1,0.94,0.38,1.01
2180_006.4,4.0,1.17,0.71,1.22,1.14,0.66,1.19,0.95,0.56,1.1
2180_006.6,4.0,0.51,0.44,0.48,0.47,0.41,0.44,0.39,0.35,0.41
2180_006.7,4.0,0.59,0.43,0.62,0.54,0.4,0.57,0.45,0.34,0.53
2180_006.9,4.0,0.49,0.34,0.54,0.45,0.31,0.5,0.37,0.26,0.46
2180_007.0,4.0,0.39,0.33,0.52,0.36,0.31,0.48,0.3,0.26,0.44
2182_000.0,5.0,0.49,0.47,0.68,0.45,0.43,0.63,0.37,0.37,0.58
2183_000.0,5.0,0.07,0.09,0.28,0.06,0.08,0.26,0.05,0.07,0.24
2183_000.6,5.0,0.51,0.27,0.52,0.47,0.25,0.48,0.39,0.22,0.43
2184_000.0,5.0,0.41,0.38,0.58,0.38,0.35,0.53,0.32,0.3,0.48
2185_000.0,5.0,0.18,0.11,0.23,0.17,0.1,0.21,0.14,0.09,0.19
2185_001.4,5.0,0.33,0.22,0.47,0.3,0.2,0.43,0.25,0.17,0.39
2186_000.0,3.0,0.55,0.44,0.89,0.51,0.4,0.82,0.42,0.35,0.74
2186_000.1,3.0,0.55,0.55,0.88,0.5,0.5,0.81,0.42,0.44,0.72
2186_002.4,3.0,0.77,0.68,0.9,0.71,0.62,0.85,0.59,0.54,0.77
2186_002.8,3.0,0.8,0.63,0.87,0.74,0.58,0.8,0.61,0.5,0.72
2186_003.7,3.0,1.05,0.87,1.14,1.03,0.8,1.11,0.86,0.69,1.0
2186_004.6,3.0,1.28,1.0,1.36,1.25,0.97,1.33,1.04,0.84,1.2
2187_000.0,5.0,0.26,0.17,0.37,0.24,0.16,0.34,0.2,0.14,0.3
2187_000.4,5.0,0.22,0.13,0.39,0.21,0.12,0.36,0.17,0.1,0.32
2188_000.0,4.0,0.78,0.55,0.92,0.72,0.5,0.87,0.6,0.43,0.81
2189_000.0,5.0,0.17,0.13,0.35,0.16,0.12,0.33,0.13,0.1,0.29
2189_000.5,5.0,0.4,0.59,1.14,0.37,0.54,1.12,0.31,0.47,1.01
2190_000.0,4.0,1.47,1.12,2.47,1.44,1.1,2.42,1.19,0.94,2.23
2190_003.2,4.0,0.63,0.51,0.68,0.58,0.47,0.63,0.48,0.41,0.56
2190_004.2,4.0,0.61,0.58,0.66,0.56,0.53,0.6,0.47,0.46,0.54
2190_004.3,4.0,0.74,0.81,1.74,0.68,0.75,1.7,0.57,0.65,1.53
2191_000.0,2.0,0.04,0.04,0.05,0.04,0.03,0.05,0.03,0.03,0.05
2192_000.0,5.0,0.05,0.06,0.09,0.05,0.05,0.08,0.04,0.05,0.07
2193_000.0,5.0,0.42,0.2,0.58,0.38,0.18,0.53,0.32,0.16,0.48
2193_000.6,5.0,0.31,0.26,0.3,0.28,0.24,0.28,0.24,0.21,0.25
2193_001.0,5.0,0.42,0.29,0.44,0.39,0.27,0.4,0.32,0.24,0.36
2194_000.0,4.0,0.28,0.22,0.41,0.26,0.21,0.38,0.22,0.18,0.34
2194_000.8,4.0,0.08,0.07,0.12,0.07,0.06,0.11,0.06,0.05,0.1
2194_000.9,4.0,0.06,0.05,0.1,0.06,0.05,0.09,0.05,0.04,0.08
2194_001.8,5.0,0.29,0.25,0.61,0.26,0.23,0.56,0.22,0.2,0.51
2195_000.0,4.0,0.11,0.07,0.35,0.1,0.07,0.32,0.09,0.06,0.29
2195_000.7,4.0,0.07,0.07,0.17,0.07,0.07,0.16,0.06,0.06,0.14
2195_001.8,4.0,0.09,0.06,0.31,0.09,0.05,0.28,0.07,0.05,0.25
2196_000.0,4.0,0.28,0.23,0.37,0.25,0.21,0.34,0.21,0.18,0.32
2197_000.0,4.0,0.14,0.12,0.24,0.13,0.11,0.22,0.11,0.09,0.19
2201_000.0,5.0,0.08,0.06,0.12,0.07,0.06,0.11,0.06,0.05,0.1
2202_000.0,5.0,1.0,0.74,1.4,0.95,0.69,1.37,0.78,0.58,1.26
2202_000.6,5.0,0.65,0.78,1.17,0.6,0.71,1.15,0.5,0.61,1.06
2202_001.1,5.0,0.38,0.47,3.6,0.35,0.43,3.52,0.29,0.38,3.17
2204_000.0,4.0,0.96,0.73,1.05,0.91,0.67,1.03,0.76,0.58,0.92
2204_000.9,4.0,0.6,0.4,0.71,0.55,0.37,0.66,0.46,0.32,0.59
2204_001.3,4.0,0.82,0.61,0.91,0.75,0.56,0.84,0.63,0.49,0.75
2204_001.9,4.0,0.9,0.66,0.94,0.83,0.61,0.89,0.68,0.52,0.82
2204_002.5,4.0,0.91,0.66,0.92,0.87,0.61,0.88,0.72,0.52,0.81
2204_003.0,4.0,0.91,0.68,0.93,0.86,0.63,0.88,0.71,0.54,0.81
2205_000.0,5.0,0.1,0.08,0.29,0.09,0.08,0.26,0.07,0.07,0.24
2205_001.2,5.0,0.26,0.16,0.36,0.24,0.15,0.33,0.2,0.13,0.3
2207_000.0,4.0,0.13,0.08,0.15,0.12,0.07,0.13,0.1,0.06,0.12
2207_000.5,4.0,0.14,0.09,0.15,0.13,0.08,0.14,0.11,0.07,0.13
2209_000.0,5.0,0.05,0.05,0.2,0.05,0.05,0.19,0.04,0.04,0.17
