SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2232_001.0,5.0,0.99,0.62,1.15,0.96,0.57,1.13,0.8,0.49,1.01
2232_001.5,5.0,0.72,0.58,0.92,0.67,0.53,0.87,0.55,0.46,0.78
2232_002.5,5.0,0.59,0.48,0.81,0.54,0.44,0.74,0.45,0.38,0.67
2232_003.5,5.0,0.73,0.6,0.9,0.67,0.55,0.86,0.56,0.48,0.77
2233_000.0,4.0,0.49,0.46,0.66,0.45,0.42,0.61,0.37,0.37,0.55
2233_001.0,4.0,0.48,0.4,0.8,0.44,0.37,0.74,0.37,0.32,0.66
2233_001.7,4.0,0.92,0.45,0.92,0.88,0.42,0.87,0.73,0.36,0.8
2233_002.0,3.0,0.73,0.46,0.94,0.67,0.42,0.89,0.55,0.36,0.82
2233_002.9,3.0,0.72,0.42,0.89,0.66,0.39,0.82,0.55,0.33,0.76
2234_000.0,4.0,1.55,0.58,2.1,1.52,0.54,2.05,1.27,0.47,1.85
2234_001.3,4.0,1.76,0.34,2.04,1.72,0.31,2.0,1.43,0.27,1.8
2234_001.8,4.0,1.71,0.28,1.91,1.67,0.26,1.87,1.39,0.22,1.69
2234_002.0,4.0,1.71,0.28,1.91,1.67,0.26,1.87,1.39,0.22,1.69
2236_000.0,5.0,1.54,0.76,1.9,1.51,0.7,1.86,1.26,0.61,1.67
2236_000.9,4.0,0.74,0.26,0.86,0.68,0.24,0.79,0.57,0.21,0.71
2236_001.5,4.0,0.29,0.26,0.43,0.26,0.24,0.39,0.22,0.21,0.35
2238_000.0,3.0,0.7,0.3,0.94,0.64,0.27,0.89,0.53,0.24,0.8
2238_001.0,3.0,0.98,0.51,1.06,0.93,0.47,1.04,0.77,0.41,0.94
2238_001.5,3.0,0.94,0.48,0.99,0.89,0.44,0.96,0.74,0.39,0.87
2238_001.8,3.0,1.03,0.61,1.08,1.01,0.56,1.06,0.84,0.49,0.95
2238_002.2,3.0,1.09,0.62,1.03,1.07,0.57,1.01,0.89,0.5,0.91
2240_000.0,2.0,0.61,0.5,0.89,0.56,0.46,0.82,0.47,0.4,0.74
2240_000.2,2.0,0.62,0.51,0.79,0.57,0.47,0.72,0.48,0.41,0.65
2240_001.0,2.0,0.89,0.79,1.14,0.82,0.72,1.11,0.68,0.63,1.0
2240_001.4,3.0,1.0,0.85,1.11,0.97,0.79,1.09,0.81,0.68,0.98
2240_001.8,3.0,1.08,0.86,1.3,1.06,0.79,1.28,0.88,0.69,1.15
2240_002.0,2.0,1.16,0.92,1.39,1.14,0.86,1.36,0.94,0.73,1.25
2240_002.3,2.0,1.01,0.9,1.2,0.98,0.83,1.18,0.81,0.7,1.09
2240_002.5,2.0,0.49,0.41,0.63,0.45,0.37,0.58,0.38,0.32,0.52
2240_003.0,2.0,1.12,0.91,1.04,1.09,0.87,1.02,0.9,0.74,0.94
2242_000.0,5.0,0.48,0.31,0.53,0.44,0.28,0.49,0.37,0.24,0.45
2244_000.0,4.0,0.16,0.15,0.47,0.15,0.14,0.44,0.12,0.12,0.4
2244_000.7,4.0,0.38,0.32,0.77,0.35,0.29,0.71,0.29,0.25,0.66
2246_000.0,4.0,0.79,0.8,1.19,0.72,0.73,1.17,0.6,0.62,1.08
2246_001.0,4.0,0.3,0.2,0.62,0.27,0.19,0.57,0.23,0.16,0.53
2246_001.5,4.0,0.27,0.16,0.53,0.25,0.15,0.49,0.21,0.12,0.45
2246_002.0,4.0,0.67,0.33,1.09,0.61,0.31,1.07,0.51,0.26,0.99
2246_002.3,4.0,0.71,0.35,1.1,0.65,0.33,1.08,0.54,0.28,0.99
2246_002.5,4.0,0.8,0.42,1.18,0.74,0.39,1.16,0.61,0.33,1.07
2246_003.0,4.0,0.96,0.59,1.38,0.91,0.55,1.35,0.75,0.47,1.25
2246_003.5,4.0,0.59,0.43,1.02,0.54,0.39,1.0,0.45,0.33,0.92
2246_004.0,4.0,0.54,0.45,0.91,0.49,0.42,0.84,0.41,0.35,0.77
2246_004.5,4.0,0.19,0.15,0.28,0.18,0.14,0.26,0.15,0.12,0.24
2247_001.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250_000.0,3.0,0.48,0.26,0.69,0.45,0.24,0.63,0.37,0.2,0.58
2250_001.2,4.0,0.56,0.23,0.71,0.51,0.22,0.65,0.43,0.19,0.58
2250_002.9,4.0,0.91,0.51,1.11,0.87,0.47,1.09,0.72,0.41,0.98
2250_004.4,3.0,0.4,0.22,0.36,0.37,0.21,0.33,0.31,0.18,0.3
2250_004.6,3.0,0.99,0.92,1.45,0.96,0.87,1.42,0.8,0.76,1.27
2250_005.8,3.0,0.39,0.4,0.78,0.36,0.36,0.72,0.3,0.31,0.66
2250_005.9,3.0,0.96,0.83,0.99,0.91,0.76,0.94,0.76,0.65,0.87
2250_006.3,3.0,0.92,0.82,0.95,0.88,0.76,0.9,0.73,0.65,0.83
2250_006.4,3.0,0.91,0.84,0.94,0.86,0.77,0.89,0.71,0.66,0.82
2250_006.6,3.0,0.82,0.75,0.85,0.76,0.69,0.79,0.63,0.59,0.72
2251_000.0,4.0,2.17,1.09,2.03,2.13,1.06,1.99,1.76,0.91,1.83
2251_000.5,4.0,2.17,1.09,2.03,2.13,1.06,1.99,1.76,0.91,1.83
2251_001.1,3.0,3.38,1.0,3.09,3.31,0.97,3.02,2.74,0.83,2.79
2251_001.5,3.0,4.67,1.37,4.27,4.58,1.34,4.18,3.79,1.15,3.86
2251_001.9,3.0,1.98,0.24,1.62,1.94,0.22,1.58,1.61,0.19,1.46
2251_002.5,3.0,2.24,0.24,1.81,2.19,0.22,1.77,1.81,0.19,1.63
2254_000.0,4.0,0.43,0.24,0.92,0.39,0.22,0.84,0.33,0.19,0.78
2254_001.0,3.0,0.44,0.32,1.15,0.4,0.29,1.13,0.33,0.25,1.04
2254_002.2,3.0,0.52,0.38,0.97,0.47,0.35,0.92,0.39,0.29,0.85
2254_002.5,3.0,0.48,0.39,0.91,0.44,0.36,0.84,0.37,0.31,0.77
2254_003.1,3.0,0.56,0.47,0.67,0.52,0.43,0.62,0.43,0.37,0.57
2254_003.4,3.0,0.6,0.51,0.72,0.55,0.47,0.66,0.46,0.4,0.61
2254_003.5,3.0,0.62,0.54,0.81,0.57,0.5,0.75,0.47,0.42,0.69
2254_003.7,3.0,0.77,0.66,0.92,0.71,0.6,0.87,0.58,0.51,0.81
2254_004.0,3.0,0.74,0.63,0.85,0.68,0.58,0.78,0.56,0.49,0.72
2254_004.3,3.0,0.82,0.67,0.95,0.76,0.62,0.9,0.63,0.53,0.83
2254_004.6,3.0,0.84,0.78,1.01,0.78,0.72,0.98,0.64,0.61,0.91
2254_004.9,3.0,0.72,0.66,0.89,0.66,0.61,0.81,0.55,0.52,0.75
2254_005.2,3.0,0.63,0.54,0.85,0.58,0.49,0.79,0.48,0.42,0.72
2254_005.5,4.0,0.75,0.67,0.93,0.69,0.62,0.88,0.57,0.53,0.81
2254_005.8,4.0,0.45,0.38,0.53,0.41,0.35,0.49,0.34,0.3,0.44
2254_006.4,4.0,0.4,0.38,0.58,0.36,0.35,0.54,0.3,0.3,0.49
2254_006.7,4.0,0.36,0.26,0.88,0.33,0.24,0.81,0.28,0.2,0.75
2254_007.0,4.0,0.24,0.19,0.32,0.22,0.17,0.29,0.18,0.15,0.27
2258_000.0,4.0,0.62,0.49,1.39,0.57,0.45,1.37,0.47,0.38,1.26
2258_001.7,4.0,1.07,0.85,1.13,1.05,0.78,1.11,0.87,0.67,1.02
2258_001.8,4.0,0.82,0.62,1.0,0.75,0.57,0.95,0.62,0.49,0.87
2258_002.4,4.0,0.49,0.44,0.98,0.45,0.41,0.94,0.37,0.35,0.86
2258_002.8,4.0,0.55,0.45,1.81,0.51,0.42,1.77,0.42,0.36,1.63
2258_003.5,4.0,0.57,0.47,1.76,0.52,0.43,1.72,0.43,0.37,1.59
2258_003.6,4.0,0.66,0.6,1.33,0.61,0.55,1.3,0.51,0.48,1.17
2258_004.2,4.0,0.7,0.58,1.02,0.64,0.54,1.0,0.53,0.46,0.92
2258_004.5,4.0,0.53,0.51,0.98,0.48,0.47,0.93,0.4,0.4,0.86
2258_005.0,4.0,0.67,0.55,0.94,0.62,0.51,0.89,0.51,0.43,0.82
2258_005.3,4.0,0.99,0.69,0.81,0.96,0.64,0.75,0.8,0.54,0.69
2258_005.7,4.0,1.03,0.86,1.27,1.01,0.79,1.24,0.83,0.67,1.15
2262_000.0,4.0,0.71,0.67,1.11,0.65,0.62,1.09,0.54,0.53,1.0
2262_000.3,4.0,0.82,0.7,1.1,0.75,0.65,1.07,0.62,0.55,0.99
2262_000.4,4.0,0.91,0.68,1.06,0.84,0.63,1.04,0.7,0.54,0.96
2262_000.6,4.0,0.63,0.46,0.89,0.58,0.42,0.82,0.48,0.36,0.75
2262_000.9,4.0,0.73,0.51,1.05,0.67,0.47,1.03,0.56,0.4,0.95
2262_001.2,4.0,0.99,0.72,1.26,0.96,0.66,1.24,0.79,0.56,1.14
2262_001.5,4.0,0.82,0.74,1.08,0.75,0.68,1.06,0.62,0.58,0.98
2262_001.8,4.0,0.51,0.53,0.93,0.47,0.49,0.88,0.39,0.42,0.81
2262_002.3,4.0,0.62,0.54,1.09,0.57,0.49,1.06,0.47,0.42,0.98
2262_002.4,4.0,0.93,0.81,1.17,0.89,0.74,1.15,0.73,0.63,1.06
2262_002.9,4.0,0.51,0.47,0.79,0.47,0.44,0.72,0.39,0.38,0.65
2262_003.4,4.0,0.25,0.19,0.38,0.23,0.17,0.35,0.19,0.15,0.32
2264_000.0,4.0,0.5,0.38,1.2,0.46,0.35,1.18,0.38,0.3,1.09
2264_000.9,4.0,1.02,0.98,2.09,0.99,0.93,2.05,0.82,0.79,1.89
2264_001.8,4.0,1.16,0.82,1.91,1.14,0.75,1.87,0.94,0.64,1.73
2264_002.6,4.0,0.38,0.27,0.55,0.35,0.25,0.51,0.29,0.21,0.47
2264_003.2,4.0,0.47,0.32,0.78,0.43,0.29,0.72,0.36,0.25,0.66
2264_003.8,4.0,0.49,0.36,0.9,0.45,0.33,0.83,0.38,0.28,0.77
2264_004.3,4.0,0.21,0.17,0.44,0.2,0.16,0.41,0.16,0.13,0.38
2264_004.5,4.0,0.6,0.35,1.0,0.55,0.32,0.97,0.46,0.27,0.9
2264_004.8,4.0,0.3,0.24,0.28,0.27,0.22,0.26,0.23,0.19,0.24
2264_004.9,4.0,0.2,0.16,0.24,0.18,0.15,0.22,0.15,0.13,0.2
2264_005.1,4.0,0.26,0.23,0.42,0.24,0.21,0.39,0.2,0.18,0.36
2264_005.2,4.0,0.25,0.23,0.49,0.23,0.21,0.45,0.19,0.18,0.41
2264_005.4,4.0,0.22,0.16,0.49,0.2,0.15,0.45,0.17,0.13,0.42
2264_005.5,4.0,0.24,0.16,0.49,0.22,0.15,0.45,0.18,0.13,0.42
2266_000.0,3.0,0.7,0.58,0.97,0.64,0.54,0.92,0.53,0.47,0.82
2266_000.6,3.0,0.78,0.56,1.03,0.72,0.51,1.0,0.59,0.44,0.92
2266_001.8,3.0,0.96,0.73,1.28,0.91,0.67,1.25,0.75,0.57,1.15
2266_002.4,3.0,0.82,0.58,0.98,0.76,0.53,0.93,0.63,0.45,0.86
2266_003.3,3.0,0.97,0.66,1.07,0.92,0.61,1.05,0.76,0.52,0.97
2266_004.3,3.0,1.24,0.98,1.32,1.21,0.93,1.29,1.0,0.79,1.19
2266_005.0,3.0,0.53,0.36,0.58,0.49,0.33,0.54,0.4,0.28,0.49
2266_005.2,3.0,0.64,0.41,0.71,0.59,0.37,0.65,0.48,0.32,0.6
2266_005.8,3.0,0.76,0.5,0.9,0.69,0.46,0.83,0.57,0.39,0.77
2266_005.9,3.0,0.73,0.48,0.8,0.67,0.44,0.74,0.55,0.37,0.68
2266_006.1,4.0,1.66,1.02,2.21,1.63,1.0,2.17,1.34,0.85,2.0
2266_006.7,4.0,1.07,0.68,1.36,1.05,0.63,1.33,0.87,0.54,1.22
2266_007.2,4.0,0.76,0.48,1.04,0.7,0.44,1.02,0.58,0.38,0.92
2269_000.0,3.0,0.34,0.33,0.88,0.31,0.3,0.81,0.26,0.25,0.74
2270_000.0,3.0,0.76,0.63,0.9,0.7,0.58,0.86,0.58,0.49,0.79
2270_000.3,3.0,0.84,0.66,0.98,0.77,0.61,0.93,0.64,0.52,0.86
2270_000.6,3.0,0.81,0.64,0.96,0.75,0.59,0.91,0.62,0.5,0.84
2270_000.9,3.0,0.89,0.78,1.01,0.82,0.72,0.98,0.67,0.61,0.91
2270_001.2,3.0,0.99,0.87,1.1,0.96,0.8,1.08,0.8,0.69,1.0
2270_001.5,3.0,0.69,0.62,1.03,0.63,0.57,1.01,0.52,0.49,0.93
2270_001.8,3.0,0.36,0.35,0.39,0.33,0.32,0.36,0.28,0.28,0.33
2270_002.1,3.0,0.48,0.36,0.57,0.45,0.33,0.52,0.37,0.29,0.47
2270_002.4,3.0,0.72,0.6,0.94,0.66,0.56,0.89,0.55,0.48,0.8
2270_002.7,3.0,0.64,0.5,0.78,0.59,0.46,0.72,0.49,0.4,0.65
2270_003.0,3.0,0.47,0.4,0.72,0.43,0.37,0.66,0.36,0.32,0.6
2270_003.3,3.0,0.56,0.22,0.74,0.52,0.2,0.68,0.43,0.18,0.61
2272_000.0,4.0,0.67,0.39,0.95,0.61,0.36,0.9,0.51,0.31,0.81
2272_000.7,4.0,0.41,0.2,0.54,0.38,0.18,0.49,0.31,0.16,0.44
2274_000.0,4.0,1.59,0.75,1.7,1.56,0.69,1.67,1.29,0.59,1.54
2274_000.6,4.0,1.37,0.62,1.49,1.34,0.57,1.46,1.11,0.48,1.34
2276_000.0,4.0,0.57,0.23,0.68,0.53,0.21,0.63,0.44,0.19,0.56
2280_000.0,4.0,0.75,0.63,1.63,0.69,0.58,1.6,0.58,0.5,1.43
2282_000.0,4.0,0.51,0.41,0.53,0.47,0.37,0.49,0.39,0.32,0.44
2282_000.5,4.0,0.54,0.43,0.55,0.5,0.39,0.51,0.42,0.34,0.46
2282_001.1,4.0,0.59,0.42,0.54,0.54,0.38,0.5,0.45,0.33,0.45
2284_000.0,4.0,0.79,0.47,0.9,0.73,0.43,0.82,0.6,0.37,0.76
2284_000.5,4.0,0.72,0.46,0.79,0.66,0.42,0.72,0.55,0.36,0.67
2284_001.1,4.0,0.75,0.43,0.82,0.69,0.4,0.76,0.57,0.34,0.7
2289_000.0,3.0,0.51,0.26,0.54,0.45,0.23,0.47,0.37,0.2,0.41
2289_001.8,3.0,1.96,1.16,1.55,1.93,1.13,1.52,1.61,0.98,1.36
2290_000.0,3.0,0.72,0.88,1.35,0.67,0.81,1.32,0.55,0.7,1.19
2290_001.0,3.0,0.8,0.67,1.08,0.74,0.62,1.05,0.61,0.53,0.97
2290_001.9,3.0,0.68,0.56,1.36,0.63,0.52,1.33,0.52,0.44,1.23
2290_002.2,3.0,0.81,0.45,1.23,0.74,0.42,1.21,0.62,0.36,1.08
2290_002.8,3.0,0.97,0.44,1.31,0.92,0.41,1.29,0.76,0.35,1.19
2290_003.6,3.0,1.33,0.65,1.44,1.31,0.6,1.41,1.08,0.51,1.3
2290_004.0,3.0,0.52,0.44,0.86,0.48,0.41,0.79,0.4,0.35,0.73
2290_004.6,3.0,0.61,0.57,1.23,0.56,0.53,1.2,0.46,0.45,1.11
2290_005.7,3.0,1.04,1.05,1.74,1.02,1.03,1.71,0.84,0.88,1.58
2290_006.4,3.0,0.71,0.69,0.93,0.66,0.63,0.88,0.54,0.54,0.82
2290_006.6,3.0,0.63,0.63,0.96,0.58,0.58,0.91,0.48,0.49,0.84
2290_006.9,3.0,0.63,0.61,1.08,0.58,0.56,1.06,0.48,0.48,0.98
2290_007.1,3.0,0.65,0.61,0.96,0.6,0.56,0.91,0.49,0.48,0.84
2290_007.2,3.0,0.63,0.55,1.02,0.58,0.5,1.0,0.48,0.43,0.92
2290_007.5,3.0,0.61,0.5,1.06,0.56,0.46,1.04,0.47,0.39,0.96
2290_007.8,3.0,0.51,0.45,0.98,0.47,0.41,0.93,0.39,0.35,0.85
2290_008.1,3.0,0.82,0.75,1.14,0.75,0.69,1.12,0.62,0.59,1.03
2290_008.4,3.0,0.78,0.7,1.27,0.71,0.65,1.24,0.59,0.56,1.12
2290_008.7,3.0,0.72,0.54,0.99,0.66,0.5,0.96,0.55,0.43,0.87
2290_009.0,3.0,0.63,0.45,0.91,0.58,0.41,0.86,0.49,0.36,0.78
2290_009.3,3.0,0.51,0.42,0.71,0.47,0.39,0.66,0.39,0.34,0.59
2290_009.9,3.0,0.46,0.47,0.74,0.42,0.43,0.68,0.35,0.37,0.63
2290_010.2,3.0,0.39,0.35,0.46,0.36,0.32,0.43,0.3,0.27,0.39
2292_000.0,4.0,0.41,0.31,0.86,0.38,0.28,0.79,0.31,0.25,0.71
2292_001.1,3.0,0.56,0.54,0.91,0.52,0.5,0.87,0.43,0.42,0.8
2292_002.3,3.0,0.56,0.44,0.74,0.51,0.4,0.68,0.43,0.34,0.63
2292_002.7,3.0,0.54,0.44,0.69,0.5,0.41,0.63,0.41,0.35,0.58
2292_003.0,3.0,0.59,0.52,0.77,0.54,0.48,0.71,0.45,0.41,0.65
2292_003.2,3.0,0.6,0.52,0.99,0.55,0.48,0.94,0.46,0.41,0.87
2292_003.5,3.0,0.81,0.76,1.33,0.75,0.7,1.31,0.62,0.6,1.2
2292_003.6,3.0,0.9,1.02,1.43,0.86,1.0,1.4,0.71,0.86,1.29
2292_003.8,3.0,0.71,0.91,1.71,0.65,0.84,1.67,0.54,0.71,1.54
2292_004.1,3.0,0.69,0.78,1.46,0.63,0.72,1.43,0.52,0.61,1.32
2292_004.4,3.0,0.6,0.59,0.9,0.55,0.54,0.83,0.45,0.46,0.76
2292_004.7,3.0,0.35,0.32,1.72,0.33,0.29,1.68,0.27,0.25,1.55
2292_005.0,3.0,0.51,0.44,1.7,0.47,0.41,1.66,0.39,0.35,1.53
2292_005.6,3.0,0.52,0.45,1.21,0.48,0.41,1.19,0.4,0.36,1.07
2292_006.0,3.0,0.76,0.42,0.97,0.7,0.38,0.93,0.58,0.33,0.85
2292_006.5,3.0,0.87,0.64,1.2,0.8,0.58,1.17,0.66,0.5,1.08
2292_006.8,3.0,0.76,0.56,0.85,0.7,0.52,0.79,0.58,0.45,0.71
2292_007.0,3.0,0.21,0.12,0.24,0.19,0.11,0.22,0.16,0.09,0.2
2292_007.8,3.0,0.36,0.24,0.46,0.33,0.22,0.42,0.28,0.19,0.39
2292_008.6,5.0,0.62,0.4,0.78,0.57,0.37,0.72,0.47,0.32,0.66
2292_010.1,5.0,0.47,0.29,0.72,0.41,0.26,0.64,0.34,0.22,0.56
2292_013.8,5.0,0.4,0.34,1.71,0.36,0.3,1.62,0.29,0.27,1.51
2293_000.0,4.0,0.66,0.51,0.96,0.61,0.47,0.91,0.5,0.4,0.84
2293_000.6,4.0,0.87,0.49,1.43,0.8,0.45,1.4,0.67,0.39,1.26
2296_000.0,4.0,0.68,0.52,0.67,0.63,0.48,0.62,0.52,0.41,0.57
2300_000.0,3.0,0.82,0.92,1.27,0.76,0.87,1.25,0.62,0.74,1.15
2302_000.0,4.0,3.69,1.25,3.6,3.62,1.22,3.53,3.0,1.04,3.25
2305_000.0,4.0,0.32,0.38,2.94,0.29,0.35,2.88,0.24,0.3,2.66
2305_000.3,4.0,0.3,0.33,2.93,0.27,0.3,2.87,0.23,0.26,2.65
2305_000.9,4.0,0.33,0.36,1.26,0.31,0.33,1.24,0.25,0.29,1.14
2306_000.0,4.0,0.42,0.44,0.5,0.39,0.4,0.46,0.32,0.34,0.43
2306_000.1,4.0,0.21,0.22,0.28,0.19,0.21,0.26,0.16,0.18,0.24
2306_000.3,4.0,0.49,0.54,0.66,0.45,0.5,0.61,0.37,0.42,0.56
2306_000.6,4.0,0.55,0.57,0.66,0.5,0.53,0.61,0.42,0.45,0.56
2306_000.9,4.0,0.46,0.48,0.97,0.42,0.44,0.92,0.35,0.38,0.85
2306_001.2,4.0,0.35,0.39,0.51,0.32,0.35,0.47,0.27,0.3,0.44
2306_001.5,4.0,0.69,0.62,0.87,0.64,0.57,0.8,0.53,0.5,0.72
2306_001.8,4.0,0.91,0.8,0.82,0.83,0.73,0.76,0.7,0.64,0.68
2306_002.1,4.0,0.42,0.36,0.53,0.38,0.33,0.49,0.32,0.29,0.44
2306_002.5,4.0,0.52,0.41,0.5,0.47,0.38,0.46,0.39,0.32,0.42
2308_000.0,4.0,0.97,0.98,1.21,0.92,0.93,1.19,0.76,0.79,1.1
2308_000.1,4.0,1.03,0.76,1.69,1.01,0.7,1.66,0.84,0.6,1.53
2308_000.3,4.0,0.8,0.76,1.95,0.73,0.7,1.91,0.61,0.59,1.77
2308_000.4,4.0,0.65,0.69,1.52,0.6,0.64,1.49,0.5,0.54,1.37
2308_000.6,4.0,0.31,0.33,0.71,0.29,0.3,0.65,0.24,0.26,0.6
2308_000.7,4.0,0.35,0.36,0.53,0.32,0.33,0.49,0.26,0.28,0.45
2316_000.0,2.0,0.61,0.56,0.64,0.56,0.51,0.59,0.47,0.44,0.54
2316_000.1,2.0,0.55,0.52,0.64,0.51,0.48,0.59,0.42,0.41,0.55
2316_000.3,2.0,0.54,0.52,0.64,0.5,0.47,0.59,0.41,0.4,0.54
2316_000.6,2.0,1.38,1.31,1.45,1.35,1.28,1.42,1.12,1.09,1.31
2316_000.9,2.0,0.58,0.55,0.61,0.53,0.5,0.56,0.44,0.43,0.52
2316_001.2,2.0,0.59,0.59,0.62,0.54,0.54,0.57,0.45,0.46,0.53
2316_001.5,2.0,0.56,0.59,0.66,0.51,0.54,0.61,0.42,0.46,0.56
2316_001.6,2.0,0.52,0.64,0.74,0.48,0.59,0.68,0.4,0.5,0.63
2317_000.0,4.0,0.4,0.38,0.41,0.36,0.35,0.38,0.3,0.3,0.35
2322_000.0,4.0,0.08,0.04,1.06,0.08,0.03,1.04,0.06,0.03,0.93
2322_000.7,4.0,0.19,0.17,1.31,0.17,0.15,1.28,0.14,0.13,1.18
2322_001.8,4.0,0.34,0.28,0.59,0.31,0.26,0.54,0.26,0.22,0.5
2322_002.3,4.0,0.38,0.36,0.55,0.35,0.33,0.51,0.29,0.28,0.47
2322_002.6,4.0,0.45,0.47,0.59,0.41,0.44,0.54,0.34,0.37,0.5
2322_002.7,4.0,0.94,0.78,1.14,0.89,0.72,1.12,0.74,0.62,1.03
2322_002.9,4.0,0.88,0.73,1.16,0.81,0.67,1.14,0.67,0.57,1.05
2322_003.0,4.0,1.0,0.83,1.28,0.95,0.77,1.25,0.78,0.65,1.16
2322_003.2,4.0,0.94,0.87,1.35,0.89,0.8,1.32,0.74,0.68,1.22
2322_003.3,4.0,0.66,0.55,0.92,0.61,0.51,0.88,0.5,0.43,0.81
2322_003.5,4.0,0.59,0.5,0.93,0.54,0.46,0.88,0.45,0.39,0.81
2322_003.6,4.0,0.52,0.49,0.89,0.48,0.45,0.82,0.4,0.39,0.75
2322_003.9,4.0,0.52,0.55,0.89,0.48,0.51,0.82,0.39,0.43,0.75
2322_004.2,4.0,0.16,0.18,0.25,0.14,0.17,0.23,0.12,0.14,0.21
2322_004.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324_000.0,3.0,0.7,0.77,0.92,0.64,0.7,0.84,0.53,0.6,0.78
2324_000.1,3.0,0.63,0.74,0.9,0.58,0.68,0.83,0.48,0.58,0.77
2324_000.3,3.0,0.52,0.63,0.85,0.48,0.58,0.78,0.4,0.5,0.72
2324_000.4,3.0,0.65,0.53,0.76,0.6,0.49,0.7,0.49,0.42,0.65
2324_000.6,3.0,1.03,0.66,1.04,1.01,0.6,1.02,0.83,0.52,0.94
2326_000.0,4.0,0.83,0.66,1.03,0.77,0.6,1.01,0.64,0.51,0.93
2326_000.1,4.0,0.81,0.63,1.3,0.75,0.58,1.27,0.62,0.49,1.17
2326_000.3,4.0,0.83,0.55,0.91,0.76,0.5,0.86,0.63,0.43,0.79
2326_000.4,4.0,0.7,0.53,0.86,0.64,0.49,0.79,0.53,0.41,0.73
2326_000.6,4.0,0.58,0.45,0.84,0.53,0.41,0.77,0.44,0.35,0.71
2326_000.9,4.0,0.71,0.55,0.9,0.65,0.5,0.86,0.54,0.43,0.79
2326_001.2,4.0,1.24,0.85,1.45,1.22,0.78,1.42,1.01,0.67,1.31
2326_001.5,4.0,0.54,0.28,0.53,0.49,0.26,0.49,0.41,0.22,0.45
2326_002.1,4.0,0.99,0.65,0.91,0.96,0.6,0.87,0.79,0.51,0.8
2326_002.2,4.0,1.2,0.76,1.11,1.18,0.7,1.09,0.97,0.59,1.01
2328_000.0,4.0,0.07,0.09,0.3,0.07,0.08,0.27,0.05,0.07,0.25
2328_000.1,4.0,0.91,0.66,1.09,0.86,0.6,1.07,0.71,0.52,0.99
2328_000.3,4.0,0.92,0.69,1.16,0.88,0.64,1.14,0.73,0.54,1.05
2328_000.4,4.0,0.72,0.57,0.74,0.66,0.52,0.68,0.55,0.45,0.63
2328_000.6,4.0,0.69,0.6,0.87,0.64,0.56,0.8,0.53,0.47,0.74
2328_000.7,3.0,0.94,0.81,0.92,0.89,0.75,0.87,0.74,0.64,0.81
2328_000.9,3.0,0.91,0.79,0.91,0.84,0.72,0.83,0.7,0.62,0.77
2328_001.1,3.0,0.99,0.81,1.05,0.96,0.75,1.03,0.79,0.64,0.95
2328_001.3,3.0,1.1,0.87,1.06,1.08,0.8,1.04,0.89,0.68,0.96
2328_001.6,3.0,0.71,0.56,0.76,0.65,0.51,0.7,0.54,0.44,0.65
2328_001.9,3.0,0.66,0.48,0.65,0.61,0.44,0.6,0.5,0.38,0.55
2328_002.5,3.0,0.53,0.3,0.49,0.49,0.28,0.45,0.4,0.24,0.42
2330_000.0,3.0,0.64,0.57,1.26,0.59,0.53,1.23,0.49,0.46,1.11
2330_000.3,3.0,0.66,0.68,1.13,0.6,0.63,1.11,0.5,0.55,0.99
2330_001.0,3.0,0.86,0.75,0.97,0.79,0.69,0.92,0.65,0.59,0.85
2330_002.2,3.0,1.02,0.93,1.15,0.99,0.89,1.13,0.82,0.76,1.04
2330_002.7,3.0,1.03,0.97,1.25,1.01,0.92,1.22,0.84,0.79,1.13
2330_003.0,3.0,1.05,0.97,1.17,1.03,0.92,1.15,0.85,0.79,1.06
2330_003.1,3.0,1.01,0.94,1.1,0.98,0.89,1.08,0.81,0.76,1.0
2330_003.3,3.0,1.07,0.95,1.1,1.05,0.9,1.08,0.87,0.77,1.0
2330_003.4,3.0,0.98,1.03,1.04,0.93,1.01,1.02,0.77,0.86,0.94
2330_003.6,3.0,0.87,0.75,0.83,0.8,0.69,0.76,0.66,0.59,0.7
2330_003.7,3.0,0.8,0.73,0.72,0.74,0.67,0.67,0.61,0.57,0.61
2330_003.8,4.0,1.07,0.96,0.99,1.05,0.91,0.96,0.86,0.77,0.89
2330_004.0,4.0,0.78,0.68,0.67,0.72,0.63,0.61,0.59,0.53,0.57
2330_004.3,4.0,0.44,0.42,0.43,0.4,0.39,0.39,0.34,0.33,0.36
2330_004.6,4.0,0.3,0.3,0.39,0.27,0.28,0.36,0.23,0.24,0.33
2330_004.9,4.0,0.43,0.45,0.58,0.4,0.41,0.53,0.33,0.35,0.49
2330_005.2,4.0,0.39,0.44,0.56,0.36,0.4,0.51,0.29,0.34,0.47
2332_000.0,4.0,0.31,0.22,0.28,0.28,0.2,0.26,0.23,0.17,0.24
2332_000.4,4.0,0.38,0.24,0.4,0.35,0.22,0.37,0.29,0.19,0.34
