SEGID,FT,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2102_001.1,4.0,0.68,0.8,1.14,0.62,0.73,1.12,0.52,0.62,1.03
2102_001.4,4.0,0.72,0.77,1.69,0.66,0.7,1.66,0.55,0.6,1.53
2102_002.0,4.0,0.58,0.62,1.4,0.54,0.57,1.37,0.44,0.48,1.26
2102_002.3,4.0,0.49,0.46,0.95,0.45,0.42,0.9,0.37,0.36,0.83
2102_003.0,4.0,0.29,0.35,0.71,0.27,0.32,0.66,0.22,0.27,0.61
2104_000.0,3.0,0.6,0.43,0.78,0.56,0.4,0.72,0.46,0.35,0.64
2104_000.8,3.0,0.63,0.44,0.9,0.58,0.41,0.83,0.48,0.35,0.75
2104_001.2,3.0,0.86,0.73,1.0,0.79,0.67,0.97,0.65,0.57,0.89
2104_001.7,3.0,0.9,0.78,1.06,0.85,0.72,1.03,0.71,0.61,0.95
2104_002.2,3.0,0.94,0.78,1.13,0.9,0.72,1.11,0.75,0.62,1.0
2104_002.7,3.0,0.95,0.77,1.16,0.9,0.71,1.14,0.75,0.61,1.02
2105_000.0,3.0,0.7,0.57,0.86,0.65,0.52,0.79,0.54,0.45,0.73
2105_000.5,3.0,0.69,0.6,0.88,0.64,0.55,0.81,0.53,0.47,0.74
2105_001.2,3.0,0.76,0.71,0.97,0.7,0.66,0.92,0.58,0.56,0.85
2105_001.4,3.0,0.83,0.76,1.13,0.77,0.7,1.11,0.63,0.6,1.02
2107_001.0,4.0,0.75,0.68,0.9,0.69,0.63,0.83,0.57,0.55,0.74
2107_001.5,4.0,0.48,0.44,0.73,0.44,0.41,0.67,0.37,0.35,0.61
2107_002.8,4.0,0.5,0.44,0.93,0.46,0.41,0.88,0.38,0.35,0.79
2107_003.0,4.0,0.62,0.43,0.98,0.57,0.4,0.93,0.47,0.34,0.84
2107_003.5,4.0,0.56,0.37,0.88,0.52,0.34,0.81,0.43,0.29,0.73
2107_004.5,4.0,0.78,0.65,1.1,0.72,0.6,1.07,0.6,0.51,0.99
2107_004.7,4.0,0.61,0.64,0.91,0.56,0.59,0.83,0.47,0.51,0.75
2108_000.0,4.0,0.78,0.63,1.49,0.72,0.58,1.46,0.6,0.49,1.35
2108_000.7,4.0,0.5,0.47,0.79,0.46,0.43,0.73,0.38,0.37,0.67
2108_001.3,4.0,0.75,0.73,1.15,0.69,0.67,1.13,0.57,0.57,1.04
2113_000.0,4.0,0.13,0.15,0.29,0.12,0.14,0.27,0.1,0.12,0.25
2113_001.6,4.0,0.16,0.14,0.29,0.15,0.12,0.27,0.12,0.11,0.24
2114_000.0,3.0,0.48,0.48,0.63,0.44,0.44,0.58,0.36,0.37,0.53
2114_000.1,3.0,0.67,0.63,0.95,0.62,0.58,0.91,0.51,0.49,0.84
2114_000.7,3.0,0.62,0.6,0.9,0.57,0.55,0.82,0.48,0.48,0.74
2116_000.0,3.0,0.78,0.76,0.94,0.71,0.7,0.89,0.59,0.6,0.82
2116_001.0,3.0,0.73,0.75,0.95,0.67,0.69,0.9,0.55,0.58,0.83
2116_001.3,3.0,1.06,0.94,1.35,1.04,0.9,1.32,0.86,0.76,1.22
2116_001.7,3.0,0.91,0.88,1.06,0.84,0.81,1.04,0.69,0.69,0.96
2116_002.0,3.0,0.57,0.6,0.79,0.53,0.55,0.72,0.44,0.47,0.67
2116_003.1,3.0,0.91,0.87,1.14,0.84,0.8,1.12,0.69,0.69,1.03
2116_003.6,3.0,0.54,0.54,0.78,0.49,0.5,0.72,0.41,0.43,0.67
2116_004.5,3.0,0.57,0.34,0.92,0.53,0.31,0.88,0.44,0.26,0.81
2117_000.0,5.0,0.1,0.07,0.33,0.09,0.06,0.3,0.08,0.05,0.28
2117_001.1,5.0,0.09,0.06,0.77,0.09,0.06,0.71,0.07,0.05,0.64
2118_000.0,4.0,0.62,0.51,0.66,0.57,0.47,0.61,0.47,0.4,0.56
2118_000.3,4.0,1.03,0.65,1.48,1.01,0.6,1.45,0.84,0.51,1.34
2118_000.7,4.0,1.04,0.64,1.46,1.02,0.59,1.43,0.85,0.51,1.28
2118_001.5,4.0,1.06,0.72,1.21,1.04,0.67,1.18,0.86,0.57,1.09
2118_002.3,4.0,0.78,0.61,0.86,0.72,0.56,0.79,0.6,0.48,0.73
2118_003.0,4.0,0.75,0.6,1.02,0.69,0.55,0.99,0.57,0.47,0.92
2118_003.4,4.0,1.03,0.78,1.37,1.01,0.72,1.34,0.84,0.61,1.24
2118_003.9,4.0,0.88,0.9,1.17,0.81,0.85,1.15,0.67,0.73,1.06
2118_004.8,4.0,1.04,0.94,1.47,1.01,0.9,1.44,0.84,0.76,1.33
2120_000.0,3.0,0.36,0.34,0.56,0.33,0.31,0.52,0.28,0.27,0.47
2120_001.0,3.0,0.79,0.67,1.04,0.73,0.61,1.02,0.61,0.53,0.91
2120_001.7,3.0,0.82,0.71,1.0,0.76,0.65,0.97,0.63,0.57,0.87
2120_002.0,3.0,0.91,0.73,0.94,0.84,0.67,0.89,0.7,0.57,0.82
2120_002.5,3.0,0.68,0.53,0.92,0.63,0.48,0.87,0.52,0.42,0.78
2120_003.0,3.0,0.71,0.53,0.98,0.66,0.49,0.93,0.55,0.42,0.83
2120_003.5,3.0,0.71,0.52,0.98,0.66,0.47,0.93,0.55,0.41,0.84
2120_004.0,3.0,0.73,0.51,0.99,0.67,0.47,0.94,0.56,0.4,0.84
2121_000.0,5.0,0.04,0.04,0.11,0.04,0.03,0.1,0.03,0.03,0.09
2122_000.0,3.0,0.59,0.53,1.01,0.54,0.49,0.98,0.45,0.42,0.91
2122_000.5,3.0,0.45,0.42,0.68,0.42,0.39,0.63,0.34,0.33,0.58
2122_000.9,3.0,0.88,0.88,1.06,0.81,0.81,1.04,0.67,0.69,0.96
2122_001.2,3.0,0.83,0.8,1.21,0.76,0.74,1.18,0.63,0.63,1.09
2122_001.8,3.0,0.55,0.52,0.74,0.5,0.48,0.68,0.42,0.41,0.63
2122_002.1,3.0,0.33,0.4,0.56,0.3,0.37,0.52,0.25,0.32,0.47
2123_000.0,3.0,0.06,0.07,0.16,0.06,0.06,0.15,0.05,0.05,0.13
2123_000.5,3.0,0.07,0.07,0.21,0.06,0.06,0.19,0.05,0.06,0.17
2123_001.0,3.0,0.43,0.4,0.67,0.39,0.37,0.62,0.33,0.32,0.56
2123_002.0,3.0,0.61,0.49,0.9,0.56,0.45,0.83,0.46,0.39,0.75
2123_002.5,3.0,0.59,0.46,0.83,0.54,0.42,0.77,0.45,0.37,0.69
2124_000.0,4.0,0.88,0.75,1.04,0.81,0.69,1.02,0.67,0.59,0.94
2124_001.0,4.0,0.89,0.74,1.12,0.82,0.68,1.1,0.68,0.58,1.02
2124_001.6,4.0,0.74,0.77,1.01,0.68,0.71,0.98,0.56,0.61,0.91
2124_002.1,3.0,1.12,0.94,1.29,1.1,0.89,1.27,0.91,0.76,1.17
2124_002.4,3.0,0.58,0.56,1.21,0.54,0.52,1.19,0.44,0.44,1.09
2124_003.0,3.0,0.36,0.47,1.04,0.33,0.43,1.02,0.28,0.37,0.94
2124_003.3,3.0,0.61,0.62,1.06,0.56,0.57,1.04,0.46,0.49,0.96
2124_003.5,3.0,0.75,0.84,1.22,0.69,0.77,1.2,0.57,0.66,1.11
2126_000.0,4.0,0.46,0.48,0.94,0.42,0.44,0.89,0.35,0.38,0.82
2126_000.7,4.0,0.74,0.76,1.08,0.68,0.7,1.06,0.56,0.6,0.98
2128_000.0,4.0,0.61,0.32,0.89,0.56,0.29,0.82,0.47,0.25,0.76
2128_000.8,4.0,0.37,0.3,0.53,0.34,0.28,0.49,0.28,0.24,0.45
2128_001.7,4.0,0.38,0.29,0.56,0.35,0.27,0.51,0.29,0.23,0.47
2128_002.2,4.0,0.71,0.56,1.1,0.65,0.52,1.08,0.54,0.44,1.0
2128_003.2,4.0,0.58,0.44,0.83,0.53,0.4,0.76,0.44,0.34,0.7
2128_004.2,3.0,0.61,0.48,0.88,0.57,0.44,0.81,0.47,0.37,0.74
2128_005.0,3.0,0.53,0.46,0.9,0.49,0.42,0.82,0.41,0.36,0.76
2128_005.9,3.0,0.63,0.53,0.9,0.58,0.48,0.83,0.48,0.41,0.76
2128_006.5,3.0,0.66,0.65,0.9,0.6,0.6,0.83,0.5,0.51,0.76
2128_007.1,3.0,0.63,0.7,1.1,0.58,0.64,1.08,0.48,0.55,0.99
2128_007.6,3.0,0.73,0.74,1.05,0.67,0.68,1.03,0.55,0.58,0.95
2128_007.8,3.0,0.34,0.37,0.76,0.31,0.34,0.7,0.26,0.29,0.65
2128_007.9,3.0,0.32,0.33,0.8,0.3,0.31,0.74,0.25,0.26,0.68
2128_008.1,3.0,0.7,0.68,1.2,0.64,0.62,1.17,0.53,0.53,1.08
2128_008.2,3.0,0.61,0.62,1.01,0.57,0.57,0.98,0.47,0.48,0.9
2130_000.0,3.0,0.7,0.75,0.9,0.64,0.69,0.86,0.53,0.59,0.79
2130_000.8,3.0,0.97,0.83,1.1,0.92,0.77,1.08,0.76,0.65,0.99
2130_001.3,3.0,0.36,0.26,0.53,0.33,0.24,0.48,0.27,0.21,0.45
2135_000.0,4.0,1.31,0.95,1.31,1.29,0.9,1.28,1.06,0.77,1.18
2135_001.0,4.0,0.92,0.93,1.18,0.86,0.88,1.16,0.71,0.75,1.07
2136_000.0,4.0,0.91,0.7,0.97,0.84,0.64,0.92,0.69,0.55,0.85
2138_000.0,4.0,0.65,0.55,0.91,0.6,0.51,0.86,0.49,0.43,0.8
2140_000.0,4.0,0.26,0.24,0.59,0.24,0.22,0.55,0.2,0.19,0.5
2140_000.8,4.0,0.32,0.18,0.51,0.29,0.17,0.47,0.24,0.14,0.43
2140_001.5,4.0,0.26,0.16,0.54,0.24,0.14,0.49,0.2,0.12,0.46
2140_002.7,4.0,0.19,0.14,0.3,0.17,0.13,0.28,0.14,0.11,0.26
2140_003.1,4.0,0.21,0.17,0.3,0.19,0.15,0.28,0.16,0.13,0.26
2140_003.3,4.0,0.69,0.54,0.81,0.64,0.5,0.75,0.53,0.42,0.69
2142_000.0,4.0,0.72,0.53,1.03,0.66,0.48,1.01,0.54,0.41,0.93
2142_000.3,4.0,0.62,0.58,0.97,0.57,0.54,0.92,0.47,0.46,0.85
2142_001.7,4.0,0.8,0.7,1.43,0.73,0.65,1.4,0.61,0.55,1.29
2142_002.1,4.0,0.92,0.73,1.37,0.84,0.67,1.34,0.7,0.57,1.24
2142_002.5,4.0,0.95,0.74,1.14,0.9,0.68,1.12,0.75,0.58,1.03
2142_002.7,4.0,0.72,0.58,0.9,0.66,0.53,0.85,0.54,0.45,0.79
2144_000.0,3.0,0.33,0.34,0.46,0.31,0.31,0.42,0.25,0.27,0.39
2144_000.4,3.0,0.25,0.29,0.4,0.23,0.26,0.36,0.19,0.22,0.34
2144_001.3,3.0,0.71,0.76,1.09,0.66,0.69,1.07,0.55,0.6,0.96
2145_000.0,5.0,0.09,0.07,0.13,0.09,0.07,0.12,0.07,0.06,0.11
2146_000.0,4.0,0.12,0.08,0.44,0.11,0.08,0.41,0.09,0.07,0.38
2146_000.2,4.0,0.11,0.08,0.38,0.1,0.07,0.35,0.09,0.06,0.32
2147_000.0,5.0,0.03,0.04,0.06,0.03,0.03,0.05,0.03,0.03,0.05
2148_000.0,4.0,0.26,0.26,0.31,0.24,0.24,0.29,0.2,0.2,0.27
2148_000.2,4.0,0.31,0.27,0.42,0.28,0.25,0.39,0.23,0.21,0.36
2148_000.3,4.0,0.77,0.61,1.0,0.71,0.56,0.97,0.59,0.47,0.9
2148_001.1,4.0,0.64,0.52,1.01,0.59,0.47,0.98,0.48,0.4,0.9
2148_002.0,4.0,0.36,0.29,1.1,0.33,0.27,1.08,0.27,0.23,1.0
2148_002.9,4.0,0.3,0.23,1.31,0.28,0.21,1.29,0.23,0.18,1.19
2148_003.8,4.0,0.41,0.26,1.23,0.38,0.24,1.21,0.31,0.21,1.11
2148_004.3,4.0,0.37,0.25,1.23,0.34,0.23,1.21,0.28,0.2,1.11
2148_004.9,4.0,0.34,0.31,1.19,0.32,0.28,1.17,0.26,0.24,1.08
2148_005.5,4.0,0.41,0.46,1.03,0.38,0.42,1.0,0.31,0.36,0.92
2148_005.6,4.0,0.39,0.36,0.73,0.36,0.33,0.67,0.3,0.28,0.62
2148_005.8,4.0,0.86,0.7,0.81,0.79,0.64,0.74,0.65,0.55,0.68
2148_005.9,4.0,0.54,0.66,1.17,0.5,0.61,1.14,0.41,0.52,1.05
2148_006.1,4.0,0.38,0.68,0.94,0.35,0.62,0.89,0.29,0.53,0.82
2148_006.2,4.0,0.51,0.65,1.0,0.47,0.6,0.97,0.39,0.51,0.89
2148_006.4,4.0,0.5,0.61,1.06,0.46,0.56,1.04,0.38,0.48,0.96
2148_006.5,4.0,0.52,0.66,1.02,0.48,0.61,0.99,0.4,0.52,0.91
2148_006.7,4.0,0.59,0.6,0.82,0.55,0.55,0.76,0.45,0.47,0.7
2148_006.8,4.0,0.55,0.44,0.56,0.5,0.4,0.52,0.42,0.34,0.48
2148_007.0,4.0,0.65,0.5,0.72,0.6,0.46,0.66,0.5,0.39,0.61
2149_000.7,3.0,1.12,0.92,1.26,1.1,0.85,1.23,0.91,0.72,1.14
2149_000.8,3.0,1.77,1.69,1.87,1.73,1.65,1.84,1.43,1.41,1.69
2149_001.1,3.0,0.56,0.4,0.72,0.52,0.37,0.66,0.43,0.31,0.61
2149_001.6,3.0,0.31,0.19,0.26,0.29,0.17,0.24,0.24,0.15,0.22
2150_000.0,3.0,0.47,0.35,0.61,0.42,0.31,0.54,0.35,0.27,0.47
2150_000.8,3.0,0.13,0.1,0.17,0.12,0.09,0.16,0.1,0.08,0.14
2150_001.5,3.0,0.08,0.07,0.12,0.07,0.07,0.11,0.06,0.06,0.1
2151_000.0,5.0,0.43,0.24,0.66,0.4,0.22,0.61,0.33,0.19,0.55
2151_001.0,5.0,0.29,0.22,0.27,0.27,0.2,0.25,0.22,0.18,0.22
2151_001.5,5.0,0.41,0.29,0.42,0.38,0.26,0.39,0.32,0.23,0.35
2151_001.8,5.0,0.52,0.36,0.55,0.48,0.33,0.5,0.4,0.29,0.45
2151_002.2,5.0,0.65,0.43,0.63,0.6,0.4,0.58,0.5,0.34,0.52
2153_001.4,4.0,0.56,0.51,0.65,0.52,0.47,0.59,0.43,0.4,0.55
2153_002.1,5.0,0.49,0.46,0.59,0.45,0.42,0.54,0.37,0.37,0.49
2153_003.0,5.0,0.27,0.13,0.45,0.25,0.12,0.42,0.21,0.11,0.37
2153_004.0,5.0,1.83,1.16,2.71,1.8,1.13,2.65,1.5,0.98,2.39
2153_004.4,4.0,0.12,0.08,0.22,0.11,0.07,0.2,0.09,0.06,0.19
2153_005.0,4.0,0.23,0.14,0.32,0.21,0.13,0.3,0.17,0.11,0.27
2153_005.7,4.0,0.29,0.2,0.6,0.26,0.18,0.55,0.22,0.16,0.49
2154_000.0,4.0,0.08,0.07,0.15,0.07,0.06,0.13,0.06,0.05,0.11
2154_001.2,4.0,0.17,0.16,0.35,0.15,0.14,0.31,0.12,0.12,0.27
2154_002.2,4.0,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.02,0.03
2154_003.2,4.0,0.03,0.03,0.06,0.03,0.03,0.06,0.02,0.02,0.05
2154_003.7,4.0,0.03,0.02,0.04,0.03,0.02,0.04,0.02,0.02,0.04
2155_000.0,5.0,0.11,0.09,0.14,0.1,0.09,0.13,0.08,0.07,0.12
2155_001.0,5.0,0.19,0.19,0.27,0.18,0.17,0.25,0.15,0.15,0.23
2156_000.0,5.0,0.1,0.11,0.33,0.09,0.11,0.3,0.08,0.09,0.28
2156_000.7,5.0,0.79,0.75,1.06,0.73,0.69,1.04,0.6,0.58,0.96
2156_001.3,5.0,0.45,0.37,0.99,0.42,0.34,0.96,0.34,0.29,0.88
2156_002.0,5.0,0.67,0.54,0.92,0.61,0.5,0.85,0.51,0.43,0.76
2156_002.3,5.0,0.76,0.57,1.11,0.7,0.52,1.09,0.58,0.45,0.98
2156_003.1,5.0,0.82,0.57,1.11,0.76,0.53,1.09,0.63,0.46,0.98
2156_003.4,5.0,0.3,0.25,0.49,0.27,0.23,0.45,0.23,0.2,0.41
2156_003.9,4.0,0.11,0.11,0.2,0.1,0.1,0.18,0.09,0.09,0.17
2156_004.9,4.0,0.31,0.28,0.49,0.28,0.26,0.45,0.24,0.22,0.4
2156_005.4,4.0,0.79,0.76,0.95,0.72,0.7,0.9,0.6,0.61,0.81
2156_006.4,4.0,0.94,0.77,1.27,0.89,0.71,1.25,0.74,0.62,1.12
2156_006.9,4.0,1.0,0.74,1.2,0.97,0.68,1.18,0.81,0.59,1.06
2156_007.4,4.0,0.92,0.74,1.18,0.85,0.68,1.16,0.71,0.59,1.04
2156_008.4,4.0,0.28,0.26,0.66,0.26,0.24,0.61,0.22,0.21,0.55
2156_008.7,4.0,0.26,0.22,0.65,0.24,0.2,0.6,0.2,0.17,0.54
2156_009.6,3.0,0.68,0.45,0.91,0.63,0.41,0.87,0.52,0.36,0.78
2156_010.6,3.0,0.72,0.51,0.99,0.66,0.47,0.94,0.55,0.4,0.87
2156_011.6,4.0,1.18,0.85,1.35,1.16,0.78,1.32,0.96,0.67,1.22
2156_012.1,4.0,0.78,0.61,1.22,0.72,0.57,1.2,0.59,0.48,1.1
2158_000.0,4.0,0.83,0.78,1.14,0.76,0.72,1.11,0.63,0.61,1.03
2158_000.5,4.0,0.75,0.67,1.14,0.69,0.61,1.12,0.57,0.52,1.03
2159_002.5,3.0,0.55,0.45,0.93,0.51,0.42,0.89,0.43,0.36,0.8
2159_003.1,3.0,0.28,0.23,0.47,0.26,0.21,0.43,0.22,0.18,0.39
2159_003.6,3.0,0.17,0.14,0.24,0.16,0.13,0.22,0.13,0.11,0.2
2160_000.0,5.0,0.16,0.17,1.02,0.15,0.15,1.0,0.12,0.13,0.92
2160_001.0,5.0,0.24,0.29,0.38,0.22,0.26,0.35,0.18,0.22,0.32
2160_001.2,5.0,0.23,0.25,0.4,0.21,0.23,0.37,0.17,0.2,0.34
2160_002.0,5.0,0.27,0.3,0.41,0.25,0.28,0.38,0.21,0.24,0.34
2160_003.1,5.0,0.43,0.4,0.56,0.4,0.37,0.52,0.33,0.31,0.48
2160_004.1,5.0,0.52,0.46,0.64,0.47,0.43,0.58,0.39,0.36,0.54
2161_000.0,3.0,0.19,0.17,0.29,0.17,0.16,0.27,0.14,0.14,0.24
2161_001.0,3.0,0.26,0.23,0.38,0.24,0.22,0.35,0.2,0.19,0.31
2161_001.5,2.0,0.34,0.29,0.5,0.31,0.27,0.46,0.26,0.24,0.41
2161_001.9,2.0,0.41,0.33,0.56,0.38,0.3,0.52,0.32,0.26,0.47
2161_002.6,2.0,0.83,0.6,1.09,0.76,0.55,1.07,0.64,0.48,0.96
2161_003.2,2.0,0.57,0.43,0.76,0.52,0.4,0.7,0.44,0.34,0.63
2161_003.8,2.0,1.13,1.14,1.27,1.11,1.12,1.24,0.92,0.95,1.15
2162_000.0,3.0,0.51,0.36,0.55,0.47,0.33,0.5,0.39,0.28,0.46
2162_000.4,3.0,0.77,0.64,1.0,0.71,0.59,0.95,0.58,0.5,0.88
2162_000.6,3.0,0.62,0.51,0.89,0.57,0.47,0.82,0.47,0.4,0.75
2162_001.1,3.0,0.61,0.51,0.84,0.57,0.47,0.77,0.47,0.4,0.71
2162_001.6,3.0,0.38,0.31,0.56,0.35,0.29,0.52,0.29,0.25,0.48
2162_002.4,3.0,0.36,0.35,0.85,0.33,0.32,0.78,0.28,0.28,0.72
2163_000.0,4.0,0.12,0.11,0.15,0.11,0.1,0.14,0.09,0.08,0.13
2164_000.0,4.0,0.63,0.48,1.11,0.58,0.44,1.09,0.48,0.38,0.98
2164_001.0,4.0,0.56,0.43,0.8,0.52,0.39,0.73,0.43,0.34,0.66
2164_002.0,4.0,0.89,0.53,1.4,0.82,0.49,1.37,0.68,0.41,1.26
2164_003.0,4.0,0.78,0.66,1.16,0.72,0.61,1.14,0.59,0.52,1.05
2164_003.5,4.0,0.83,0.71,0.99,0.76,0.65,0.94,0.63,0.55,0.87
2164_004.0,4.0,0.5,0.43,0.7,0.46,0.4,0.64,0.38,0.34,0.59
2165_000.5,4.0,0.36,0.34,0.72,0.33,0.31,0.66,0.28,0.27,0.59
2165_000.9,4.0,0.19,0.16,0.36,0.18,0.15,0.33,0.15,0.13,0.3
2165_001.5,4.0,0.17,0.15,0.51,0.16,0.14,0.47,0.13,0.12,0.42
2165_002.1,4.0,0.18,0.14,0.2,0.16,0.13,0.18,0.14,0.11,0.16
2166_000.0,4.0,0.56,0.39,1.14,0.52,0.36,1.11,0.43,0.31,1.0
2167_000.0,4.0,0.28,0.21,0.33,0.26,0.19,0.3,0.22,0.16,0.28
2167_000.2,5.0,0.07,0.07,0.15,0.07,0.06,0.14,0.06,0.05,0.13
2168_000.0,4.0,0.46,0.41,0.96,0.42,0.38,0.91,0.35,0.33,0.84
2168_000.8,4.0,0.39,0.39,0.93,0.35,0.36,0.88,0.29,0.31,0.81
2168_001.0,4.0,0.33,0.32,0.87,0.3,0.3,0.8,0.25,0.25,0.74
2168_002.1,4.0,0.29,0.37,0.71,0.27,0.34,0.66,0.22,0.29,0.61
2168_002.6,4.0,0.18,0.22,0.91,0.17,0.2,0.84,0.14,0.17,0.77
2169_000.0,5.0,0.48,0.13,1.08,0.44,0.12,1.06,0.37,0.1,0.98
2169_000.5,5.0,0.54,0.46,0.66,0.5,0.42,0.6,0.41,0.36,0.56
2172_000.0,3.0,0.24,0.24,0.47,0.22,0.22,0.43,0.18,0.19,0.39
2172_000.5,3.0,0.32,0.35,0.7,0.28,0.31,0.62,0.23,0.27,0.54
2172_001.5,3.0,0.72,0.61,0.96,0.66,0.56,0.91,0.55,0.49,0.82
2172_002.5,3.0,1.29,0.96,1.45,1.27,0.91,1.42,1.06,0.79,1.27
2172_003.2,3.0,0.44,0.4,0.54,0.4,0.36,0.5,0.33,0.31,0.46
2172_003.5,3.0,0.64,0.5,0.85,0.59,0.46,0.79,0.49,0.39,0.73
2172_003.8,3.0,0.61,0.45,0.83,0.56,0.41,0.77,0.47,0.36,0.69
2172_004.0,3.0,0.61,0.45,0.82,0.56,0.42,0.75,0.47,0.36,0.68
2172_004.5,3.0,0.68,0.47,0.81,0.63,0.43,0.75,0.52,0.38,0.67
2172_004.9,3.0,0.67,0.46,0.83,0.61,0.42,0.76,0.51,0.37,0.68
2172_005.0,3.0,0.67,0.48,0.82,0.62,0.45,0.75,0.51,0.39,0.68
2172_005.5,3.0,0.96,0.75,1.12,0.91,0.69,1.1,0.76,0.6,0.99
2172_005.8,3.0,1.04,0.92,1.33,1.02,0.86,1.3,0.85,0.75,1.17
2172_006.0,3.0,1.02,0.87,1.24,0.99,0.8,1.22,0.83,0.69,1.1
2172_006.5,3.0,1.02,0.87,1.2,1.0,0.8,1.18,0.83,0.68,1.08
2172_007.0,3.0,1.02,0.78,1.2,1.0,0.72,1.17,0.83,0.61,1.08
2172_007.5,3.0,1.02,0.79,1.15,0.98,0.73,1.12,0.81,0.62,1.04
2172_008.0,3.0,0.98,0.9,1.46,0.95,0.86,1.43,0.79,0.73,1.32
2172_008.5,3.0,1.05,0.92,1.4,1.03,0.87,1.37,0.85,0.74,1.26
2172_009.5,3.0,0.99,0.91,1.22,0.95,0.84,1.2,0.78,0.72,1.1
2172_009.8,3.0,1.03,0.94,1.43,1.01,0.89,1.41,0.83,0.76,1.3
2172_009.9,3.0,1.03,0.94,1.43,1.01,0.89,1.41,0.83,0.76,1.3
2172_010.0,3.0,1.03,0.92,1.35,1.0,0.88,1.33,0.82,0.75,1.22
2172_010.2,3.0,0.99,0.86,1.27,0.96,0.79,1.24,0.79,0.67,1.14
2172_010.4,3.0,0.99,0.83,1.24,0.94,0.76,1.22,0.77,0.65,1.12
2172_010.5,3.0,0.95,0.81,1.2,0.91,0.75,1.18,0.75,0.64,1.09
2172_010.7,3.0,1.02,0.89,1.2,0.99,0.82,1.18,0.82,0.7,1.09
2172_011.0,3.0,0.97,0.86,1.19,0.92,0.79,1.17,0.76,0.67,1.08
2172_011.3,3.0,0.94,0.84,1.31,0.89,0.77,1.28,0.74,0.66,1.18
2172_011.6,3.0,0.76,0.69,1.0,0.7,0.64,0.95,0.58,0.54,0.87
2172_011.9,3.0,0.75,0.69,0.98,0.69,0.63,0.93,0.57,0.54,0.85
2172_012.2,3.0,0.79,0.68,0.97,0.72,0.62,0.92,0.6,0.53,0.85
2172_012.5,3.0,0.62,0.55,0.79,0.57,0.5,0.73,0.47,0.43,0.67
2172_013.0,3.0,0.9,0.8,1.15,0.83,0.73,1.12,0.69,0.64,1.01
2172_013.5,3.0,0.89,0.71,1.1,0.82,0.65,1.07,0.68,0.57,0.97
2172_014.0,3.0,0.76,0.68,1.1,0.7,0.63,1.07,0.58,0.54,0.97
2172_014.5,3.0,0.78,0.79,1.01,0.72,0.73,0.98,0.6,0.63,0.88
2172_015.4,3.0,0.74,0.73,0.99,0.68,0.67,0.94,0.57,0.58,0.85
2173_000.0,4.0,0.2,0.2,0.25,0.18,0.18,0.23,0.15,0.15,0.21
2173_000.5,4.0,0.06,0.06,0.1,0.06,0.05,0.09,0.05,0.04,0.08
2173_001.1,4.0,0.16,0.14,0.19,0.14,0.13,0.18,0.12,0.11,0.16
2174_000.0,4.0,0.39,0.62,0.91,0.36,0.57,0.84,0.3,0.49,0.77
2174_000.1,4.0,0.09,0.08,0.11,0.09,0.07,0.1,0.07,0.06,0.09
2174_000.2,4.0,0.54,0.55,0.99,0.49,0.5,0.94,0.41,0.43,0.87
2174_000.6,4.0,0.22,0.19,0.44,0.2,0.18,0.41,0.16,0.15,0.38
2176_000.0,4.0,0.46,0.46,1.28,0.42,0.42,1.25,0.35,0.36,1.15
2176_000.9,4.0,0.47,0.5,0.97,0.44,0.46,0.92,0.36,0.39,0.85
2176_001.8,4.0,0.28,0.31,1.28,0.25,0.28,1.25,0.21,0.24,1.15
2176_002.3,4.0,0.37,0.37,0.93,0.34,0.34,0.88,0.28,0.29,0.81
2176_002.9,3.0,0.6,0.57,0.92,0.56,0.52,0.85,0.46,0.44,0.78
2178_000.0,4.0,0.46,0.47,0.91,0.42,0.43,0.84,0.35,0.37,0.77
2178_000.9,4.0,0.54,0.51,1.04,0.5,0.47,1.01,0.41,0.4,0.94
2178_001.8,4.0,0.38,0.3,0.97,0.35,0.28,0.92,0.29,0.24,0.83
2178_002.6,4.0,0.74,0.33,1.28,0.68,0.31,1.25,0.56,0.26,1.15
2178_003.5,4.0,0.78,0.45,1.73,0.72,0.41,1.7,0.6,0.35,1.56
2178_004.1,4.0,0.56,0.4,1.17,0.51,0.36,1.14,0.42,0.31,1.05
2178_004.6,4.0,0.43,0.4,1.33,0.39,0.36,1.3,0.32,0.31,1.2
2178_005.2,4.0,0.21,0.19,1.08,0.19,0.17,1.06,0.16,0.15,0.98
2178_005.4,4.0,0.25,0.36,0.79,0.23,0.33,0.72,0.19,0.28,0.67
2178_005.7,4.0,0.67,0.52,0.62,0.61,0.47,0.57,0.51,0.4,0.52
2178_005.8,4.0,0.38,0.46,0.61,0.35,0.42,0.56,0.29,0.36,0.52
2178_006.0,4.0,0.19,0.13,0.32,0.18,0.12,0.29,0.15,0.1,0.27
2178_006.1,4.0,0.15,0.14,0.24,0.13,0.13,0.22,0.11,0.11,0.2
2178_006.3,4.0,0.14,0.13,0.22,0.13,0.12,0.21,0.11,0.1,0.19
2178_006.4,4.0,0.12,0.14,0.23,0.11,0.13,0.21,0.09,0.11,0.19
