,SEGID,FYEAR,SiteGroup,MonthGroup,DOWGroup,Period,VC15Min_Max
647,0173_009.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.36717464701149016
648,0175_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.6103716629617576
649,0175_000.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.7141589047969461
650,0175_000.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.6982648020398036
651,0175_000.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.7081843685948288
652,0175_001.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.692873676338894
653,0175_001.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.6892985773585738
654,0175_002.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.3787954368940034
655,0175_002.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.3998008123792934
656,0175_003.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.40585665712204677
657,0175_003.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.395459910061274
658,0175_004.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.2692250647762015
659,0175_004.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.27980111011514097
660,0186_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.5316662495592278
661,0186_001.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.4008310151476068
662,0186_001.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.533235138986371
663,0186_001.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.508820741649643
664,0186_003.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.23187708581007474
665,0186_003.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.30101178934782363
666,0186_004.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.2890816339125363
667,0186_005.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.29896479939077036
668,0186_005.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.5794741588178846
669,0186_006.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.6341953403416072
670,0186_006.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.606839026405014
671,0186_006.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.6838360988971603
672,0186_006.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.7866729826437837
673,0186_007.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.7339484799548525
674,0186_008.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.7589367666973276
675,0190_000.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.32096887271032554
676,0190_000.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.2017046124075029
677,0190_000.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.21433964801417155
678,0190_000.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.43483461104147925
679,0190_001.8,2017,SN2,M10-Oct,W1-Weekday,PM,0.11062313025097151
680,0193_000.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.05359041233808183
681,0193_001.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.0720647739015022
682,0193_002.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.11438772575419182
683,0193_002.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.503507093319641
684,0193_003.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.38333092072502967
685,0193_004.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.3393560638854255
686,0193_004.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.45934646980467825
687,0193_004.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.4730884859956875
688,0193_005.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.4363239001837999
689,0193_006.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.7136273211532845
690,0193_006.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.6669931368406014
691,0193_007.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.5924138632671571
692,0193_007.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.5339661530263389
693,0201_000.0,2017,SNG,M10-Oct,W1-Weekday,PM,0.4849825586695543
694,0201_002.8,2017,SNG,M10-Oct,W1-Weekday,PM,0.25941392514745804
695,0201_006.2,2017,SNG,M10-Oct,W1-Weekday,PM,0.1498435213376608
696,0201_007.2,2017,SNG,M10-Oct,W1-Weekday,PM,0.24224518638563663
697,0201_007.7,2017,SNG,M10-Oct,W1-Weekday,PM,0.2586211894798508
698,0201_008.7,2017,SNG,M10-Oct,W1-Weekday,PM,0.47174744700505644
699,0201_010.8,2017,SNG,M10-Oct,W1-Weekday,PM,0.4229789219357468
700,0201_012.8,2017,SNG,M10-Oct,W1-Weekday,PM,0.4904783313749652
701,0201_013.8,2017,SNG,M10-Oct,W1-Weekday,PM,0.6856848298986638
702,0201_014.7,2017,SNG,M10-Oct,W1-Weekday,PM,0.5254794435948787
703,0201_015.3,2017,SNG,M10-Oct,W1-Weekday,PM,0.5070508154976385
704,0201_016.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.2585823522246705
705,0201_017.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.1746904495623057
706,0201_017.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.17757904649540784
707,0201_017.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.38498360889069305
708,0201_017.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.39193580708524517
709,0201_018.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.4162840312230267
710,0202_000.0,2017,SNP,M10-Oct,W1-Weekday,PM,0.06864387301551944
711,0202_001.5,2017,SNP,M10-Oct,W1-Weekday,PM,
712,0203_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5319368249992517
713,0203_000.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.45164304683554984
714,0203_001.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.4570895308949992
715,0203_001.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.44055377344313096
716,0203_002.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.4869947349771937
717,0203_003.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.5292104018101035
718,0203_003.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.44673738084275766
719,0203_004.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.44758466041415207
720,0203_004.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.4316401760389345
721,0203_004.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.4124492275611023
722,0203_005.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.4295283540936125
723,0203_005.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.34580880791811885
724,0204_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.3610522658415841
725,0204_000.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.23075859473119034
726,0204_000.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.43340216941639553
727,0204_001.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.4215980717060471
728,0204_001.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.29326384252871873
729,0204_001.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.26238376535464536
730,0204_001.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.2790971032622991
731,0204_002.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.3217592331886329
732,0204_002.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.3271478128157264
733,0204_002.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.33364450672509594
734,0204_002.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.32063631333631804
735,0204_003.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.3739057821840004
736,0204_003.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.5444063543918057
737,0204_004.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.5184161110433396
738,0204_004.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.321672196006318
739,0204_005.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.23356253675874558
740,0209_000.6,2017,SNQ,M10-Oct,W1-Weekday,PM,0.07344814985607802
741,0209_001.7,2017,SNP,M10-Oct,W1-Weekday,PM,0.056628608537548426
742,0209_003.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.13166835700273927
743,0209_004.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.1359542100096508
744,0209_004.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.07388119931172653
745,0209_005.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.07699184885654352
746,0209_005.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.2853844951584246
747,0209_005.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.29755404294347254
748,0209_006.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.3710555919241685
749,0209_006.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.384869908809952
750,0209_007.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.35297815405604865
751,0209_007.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.2731203848683215
752,0209_008.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.5592392157025213
753,0209_008.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.5388964472140221
754,0209_009.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.5046955225765922
755,0209_009.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.6557147541944273
756,0209_010.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.6158807584218051
757,0209_011.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.5719618603871727
758,0209_011.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.5141137920630863
759,0209_011.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.3804151165253165
760,0209_011.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.3708964467450061
761,0209_012.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.43526335482857437
762,0209_013.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.3890383992810058
763,0209_014.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.5635508146651725
764,0209_014.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.5396346845694838
765,0209_015.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.33167391676436536
766,0209_016.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.3153477745449162
767,0209_017.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.2909325578775404
768,0209_017.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.0645410454308091
769,0210_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.4588984847356543
770,0210_000.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.7503754823126858
771,0210_001.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.6111532828089842
772,0210_002.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.45653905963782687
773,0215_000.0,2017,SN8,M10-Oct,W1-Weekday,PM,0.3064551272393443
774,0215_000.3,2017,SN8,M10-Oct,W1-Weekday,PM,0.5913971172117656
775,0215_000.7,2017,SN8,M10-Oct,W1-Weekday,PM,0.533300780693892
776,0215_001.8,2017,SN8,M10-Oct,W1-Weekday,PM,0.5234230443150534
777,0215_002.7,2017,SN8,M10-Oct,W1-Weekday,PM,0.46599466757361424
778,0215_003.7,2017,SN8,M10-Oct,W1-Weekday,PM,0.44283122315425805
779,0215_006.3,2017,SN8,M10-Oct,W1-Weekday,PM,0.41792991282623065
780,0215_007.7,2017,SN8,M10-Oct,W1-Weekday,PM,0.49928118846527897
781,0215_009.2,2017,SN8,M10-Oct,W1-Weekday,PM,0.5757658745534622
782,0215_010.6,2017,SN8,M10-Oct,W1-Weekday,PM,0.4620629859999815
783,0215_011.5,2017,SN8,M10-Oct,W1-Weekday,PM,0.4257853494578573
784,0215_013.5,2017,SN8,M10-Oct,W1-Weekday,PM,0.4271558881321205
785,0215_015.5,2017,SN8,M10-Oct,W1-Weekday,PM,0.45518087496847903
786,0215_017.5,2017,SN8,M10-Oct,W1-Weekday,PM,0.40486854588468674
787,0215_019.5,2017,SN8,M10-Oct,W1-Weekday,PM,0.5307905784462972
788,0215_020.6,2017,SN8,M10-Oct,W1-Weekday,PM,0.40324016573234633
789,0215_022.3,2017,SN8,M10-Oct,W1-Weekday,PM,0.46388031800767787
790,0215_023.7,2017,SN8,M10-Oct,W1-Weekday,PM,0.4443633259344425
791,0215_025.7,2017,SN8,M10-Oct,W1-Weekday,PM,0.33837495015258356
792,0215_026.7,2017,SN8,M10-Oct,W1-Weekday,PM,0.1932858280144443
793,0215_027.4,2017,SN8,M10-Oct,W1-Weekday,PM,0.20150963907204805
794,0225_000.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.06962736329192391
795,0225_000.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.32083897800672606
796,0225_000.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.5966060174788199
797,0227_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.2858257835048686
798,0227_000.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.24335094512935815
799,0232_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.41245426232947857
800,0232_000.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.6234297182199194
801,0232_000.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.33868719190195845
802,0232_001.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.46930743720354845
803,0235_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5341076682622654
804,0235_000.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.5375424754938048
805,0235_001.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.6129423792961847
806,0235_001.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.4900413423711163
807,0235_002.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.54422649332996
808,0235_002.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.5512212364300427
809,0235_002.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.5417509711704339
810,0235_003.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.43261251214544116
811,0266_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.4527469022933359
812,0266_000.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.47334818262584943
813,0266_000.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.665404672766118
814,0266_000.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.5279366209810339
815,0266_001.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.3706439397998664
816,0266_002.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.5930796615312539
817,0266_002.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.5235888587921247
818,0266_002.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.39622313593613195
819,0266_003.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.4045719548398046
820,0266_003.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.43324258223282675
821,0266_003.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.3733331721007824
822,0266_004.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.36667167769108455
823,0266_004.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.39371453190798916
824,0266_004.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.7104886374754537
825,0266_005.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.8063956491745974
826,0266_005.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.4988849944228467
827,0266_006.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.391287257413402
828,0266_006.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.35103956047894597
829,0266_006.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.39066252176149524
830,0266_007.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.5695269625162953
831,0268_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.2876762954567818
832,0268_000.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.1745431030146509
833,0268_000.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.14748516742151183
834,0269_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.0
835,0269_000.2,2017,SNU,M10-Oct,W1-Weekday,PM,1.1263633194478497
836,0269_000.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.8182715882962401
837,0269_000.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.8716149223619716
838,0269_000.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.7434405168921722
839,0269_001.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.6780819015650505
840,0269_001.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.7148510917969503
841,0269_001.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.8707983053497544
842,0269_001.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.0
843,0270_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.2611062471203516
844,0270_000.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.2493785469048672
845,0270_000.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.2575721580397014
846,0270_000.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.3349389976112458
847,0270_000.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.3395808121611548
848,0273_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5139583377464494
849,0273_001.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.45975872174317384
850,0273_002.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.3891222147710203
851,0273_002.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.35123410501471525
852,0273_003.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.5438330403102005
853,0282_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.22345283063327862
854,0282_000.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.5936650923180209
855,0282_000.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.19645827005289238
856,0282_001.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.6248584410405211
857,0282_001.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.7663187013752761
858,0282_001.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.3640835298414501
859,0282_002.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.3823254988369448
860,0282_002.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.4355912029663909
861,0287_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.16366356532572332
862,0315_000.0,2017,SNQ,M10-Oct,W1-Weekday,PM,0.16893743050321802
863,0315_000.9,2017,SNQ,M10-Oct,W1-Weekday,PM,0.19821954888267726
864,0315_001.4,2017,SNQ,M10-Oct,W1-Weekday,PM,0.20840396728238567
865,1082_008.5,2017,SNP,M10-Oct,W1-Weekday,PM,0.039754084231292355
866,1082_012.5,2017,SNQ,M10-Oct,W1-Weekday,PM,0.1843155050008498
867,1082_013.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.32447035671559177
868,1082_014.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.1525647186723555
869,1084_000.0,2017,SNP,M10-Oct,W1-Weekday,PM,0.019679891909230467
870,1084_001.0,2017,SNL,M10-Oct,W1-Weekday,PM,0.017731277420444825
871,1085_001.5,2017,SNS,M10-Oct,W1-Weekday,PM,0.012112431043776933
872,1085_002.3,2017,SNS,M10-Oct,W1-Weekday,PM,0.013107209534533275
873,1085_003.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.014276049787967201
874,1085_004.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.0
875,1086_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.12658929701930124
876,1086_000.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.22910363857910174
877,1086_001.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.22622153879699214
878,1086_001.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.13785041987397142
879,1086_001.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.12574967455735822
880,1086_002.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.1723759675024168
881,1086_003.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.21669293253250638
882,1086_003.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.02508671835517237
883,1088_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.20319441771826738
884,1088_000.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.26266110925081815
885,1088_000.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.27532695267678414
886,1090_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.05033028659096963
887,1090_000.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.4934183624568081
888,1090_001.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.22278933980999252
889,1090_001.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.19163312732437207
890,1092_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.0
891,1092_000.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.0
892,1092_001.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.0
893,1094_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.040880496437261694
894,1094_000.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.07764693051263752
895,1094_000.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.17615609127535375
896,1094_000.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.1620795621428444
897,1096_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.09919826078685445
898,1096_000.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.041724552698415886
899,1098_000.0,2017,SNS,M10-Oct,W1-Weekday,PM,0.0974133667266174
900,1098_000.8,2017,SNS,M10-Oct,W1-Weekday,PM,0.09471182843344435
901,1100_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.20861216994867776
902,1100_001.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.18367670172685258
903,1100_001.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.07631716526905834
904,1100_001.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.07412736268126169
905,1112_000.0,2017,SNP,M10-Oct,W1-Weekday,PM,0.0709260114136202
906,1380_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.4166712174078209
907,1380_000.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.3454986979941199
908,1380_000.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.4653350721830864
909,1380_001.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.5937367215659467
910,1380_001.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.16275496561410113
911,1384_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.2597303774370831
912,1384_000.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.2614188067559228
913,1384_000.6,2017,SNU,M10-Oct,W1-Weekday,PM,0.27760537882903696
914,1384_001.6,2017,SNT,M10-Oct,W1-Weekday,PM,0.4292717705864391
915,1384_002.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.3010600899564652
916,1384_003.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.5901332285863644
917,1384_003.8,2017,SNS,M10-Oct,W1-Weekday,PM,0.4681995222347674
918,1386_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.3241039592169299
919,1386_000.9,2017,SNU,M10-Oct,W1-Weekday,PM,0.2769931684853269
920,1388_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.4458292717850605
921,1388_000.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.26877063296912784
922,1388_000.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.38498533554690756
923,1388_000.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.25376958025618046
924,1388_001.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.22555970709166173
925,1388_001.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.18935423221823988
926,1388_002.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.5040559855915253
927,1388_003.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.44286887667946584
928,1388_003.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.2930529370174963
929,1388_004.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.27231873546244406
930,1388_004.9,2017,SNT,M10-Oct,W1-Weekday,PM,0.11879265472581664
931,1389_000.8,2017,SNT,M10-Oct,W1-Weekday,PM,0.07829044141507328
932,1389_001.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.07509995133601413
933,1389_002.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.13737838584471984
934,1389_003.1,2017,SNT,M10-Oct,W1-Weekday,PM,0.11071397506527758
935,1390_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.08767088751278902
936,1390_000.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.08135037962662954
937,1392_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.32804393137198823
938,1392_001.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.6476379716999405
939,1392_002.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.3780112985510345
940,1392_002.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.5028433500080889
941,1392_002.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.3063841457231882
942,1394_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.3184998211075406
943,1396_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.34042342343633925
944,1397_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.0
945,1398_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.09299637737060501
946,1398_000.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.13252673185197458
947,1400_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.2636599223903322
948,1400_001.3,2017,SNT,M10-Oct,W1-Weekday,PM,0.12321942906994397
949,1400_002.7,2017,SNT,M10-Oct,W1-Weekday,PM,0.10797083614657553
950,1400_004.4,2017,SNT,M10-Oct,W1-Weekday,PM,0.14837467565998147
951,1400_006.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.2567570499496553
952,1400_006.8,2017,SNU,M10-Oct,W1-Weekday,PM,0.2825020181894901
953,1400_007.5,2017,SNU,M10-Oct,W1-Weekday,PM,0.2841163425134374
954,1402_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.21631343186763025
955,1404_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.2909829480003717
956,1404_000.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.29387610653060364
957,1404_001.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.33400634720009126
958,1404_001.4,2017,SNU,M10-Oct,W1-Weekday,PM,0.478417990182871
959,1404_002.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.41485868215667526
960,1406_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.056938258291781986
961,1408_000.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.3654660419712802
962,1408_000.1,2017,SNU,M10-Oct,W1-Weekday,PM,0.40779028665748673
963,1408_000.7,2017,SNU,M10-Oct,W1-Weekday,PM,0.4715110573617844
964,1408_001.2,2017,SNT,M10-Oct,W1-Weekday,PM,0.29366681996580973
965,1410_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.10732728704729201
966,1410_001.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.09971023513800195
967,1410_001.5,2017,SNT,M10-Oct,W1-Weekday,PM,0.6163356225316422
968,1410_002.0,2017,SNU,M10-Oct,W1-Weekday,PM,0.4671622498765324
969,1410_002.2,2017,SNU,M10-Oct,W1-Weekday,PM,0.4566410063387779
970,1410_002.3,2017,SNU,M10-Oct,W1-Weekday,PM,0.1639056937967485
971,1418_000.0,2017,SNT,M10-Oct,W1-Weekday,PM,0.28891732699306083
