,SEGID,FYEAR,SiteGroup,MonthGroup,DOWGroup,Period,VC15Min_Max
680,0193_000.0,2017,SNS,M07-Jul,5-Friday,PM,0.0714066262995518
681,0193_001.0,2017,SNT,M07-Jul,5-Friday,PM,0.07233913049273176
682,0193_002.0,2017,SNT,M07-Jul,5-Friday,PM,0.11482320934509734
683,0193_002.7,2017,SNT,M07-Jul,5-Friday,PM,0.5054239867240647
684,0193_003.8,2017,SNT,M07-Jul,5-Friday,PM,0.3847902934397315
685,0193_004.2,2017,SNT,M07-Jul,5-Friday,PM,0.3406480206607002
686,0193_004.4,2017,SNU,M07-Jul,5-Friday,PM,0.5411361736593546
687,0193_004.5,2017,SNU,M07-Jul,5-Friday,PM,0.5573250475242821
688,0193_005.2,2017,SNT,M07-Jul,5-Friday,PM,0.4379850215811975
689,0193_006.0,2017,SNT,M07-Jul,5-Friday,PM,0.7163441597505651
690,0193_006.7,2017,SNT,M07-Jul,5-Friday,PM,0.6695324352174646
691,0193_007.2,2017,SNT,M07-Jul,5-Friday,PM,0.5946692321432913
692,0193_007.8,2017,SNT,M07-Jul,5-Friday,PM,0.5359990066057659
693,0201_000.0,2017,SNG,M07-Jul,5-Friday,PM,0.5118516535823597
694,0201_002.8,2017,SNG,M07-Jul,5-Friday,PM,0.2737860242093537
695,0201_006.2,2017,SNG,M07-Jul,5-Friday,PM,0.15305500368784788
696,0201_007.2,2017,SNG,M07-Jul,5-Friday,PM,0.23959768849920549
697,0201_007.7,2017,SNG,M07-Jul,5-Friday,PM,0.24760241196471264
698,0201_008.7,2017,SNG,M07-Jul,5-Friday,PM,0.451648242557278
699,0201_010.8,2017,SNG,M07-Jul,5-Friday,PM,0.404957542311839
700,0201_012.8,2017,SNG,M07-Jul,5-Friday,PM,0.4695810815390696
701,0201_013.8,2017,SNG,M07-Jul,5-Friday,PM,0.6564706398264794
702,0201_014.7,2017,SNG,M07-Jul,5-Friday,PM,0.5030909413635034
703,0201_015.3,2017,SNG,M07-Jul,5-Friday,PM,0.4854474807667342
704,0201_016.7,2017,SNU,M07-Jul,5-Friday,PM,0.3046246653820884
705,0201_017.0,2017,SNU,M07-Jul,5-Friday,PM,0.2057952496971946
706,0201_017.3,2017,SNU,M07-Jul,5-Friday,PM,0.20919818058787432
707,0201_017.5,2017,SNU,M07-Jul,5-Friday,PM,0.45353250918694105
708,0201_017.8,2017,SNU,M07-Jul,5-Friday,PM,0.46172259265731386
709,0201_018.0,2017,SNU,M07-Jul,5-Friday,PM,0.49040618056193397
710,0202_000.0,2017,SNP,M07-Jul,5-Friday,PM,0.08555346071756997
711,0202_001.5,2017,SNP,M07-Jul,5-Friday,PM,
712,0203_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.5339619527580057
713,0203_000.5,2017,SNT,M07-Jul,5-Friday,PM,0.4533624894990581
714,0203_001.6,2017,SNT,M07-Jul,5-Friday,PM,0.45882970877655965
715,0203_001.8,2017,SNU,M07-Jul,5-Friday,PM,0.5189973123197783
716,0203_002.3,2017,SNU,M07-Jul,5-Friday,PM,0.5737073969238681
717,0203_003.1,2017,SNT,M07-Jul,5-Friday,PM,0.5312251498488926
718,0203_003.9,2017,SNU,M07-Jul,5-Friday,PM,0.5262819522759064
719,0203_004.2,2017,SNU,M07-Jul,5-Friday,PM,0.5272800956283067
720,0203_004.5,2017,SNU,M07-Jul,5-Friday,PM,0.5084965894234035
721,0203_004.8,2017,SNU,M07-Jul,5-Friday,PM,0.48588856452097245
722,0203_005.1,2017,SNT,M07-Jul,5-Friday,PM,0.4311636042815425
723,0203_005.4,2017,SNT,M07-Jul,5-Friday,PM,0.3471253308269014
724,0204_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.42534003083039496
725,0204_000.1,2017,SNU,M07-Jul,5-Friday,PM,0.27184670221792195
726,0204_000.4,2017,SNU,M07-Jul,5-Friday,PM,0.5105723174783025
727,0204_001.1,2017,SNT,M07-Jul,5-Friday,PM,0.42320313064899623
728,0204_001.2,2017,SNT,M07-Jul,5-Friday,PM,0.2943803223816497
729,0204_001.5,2017,SNU,M07-Jul,5-Friday,PM,0.3091029454840946
730,0204_001.8,2017,SNU,M07-Jul,5-Friday,PM,0.32879220472291987
731,0204_002.1,2017,SNT,M07-Jul,5-Friday,PM,0.32298419736509626
732,0204_002.4,2017,SNT,M07-Jul,5-Friday,PM,0.3283932917632494
733,0204_002.5,2017,SNT,M07-Jul,5-Friday,PM,0.3349147191269648
734,0204_002.7,2017,SNU,M07-Jul,5-Friday,PM,0.3777277483134583
735,0204_003.1,2017,SNT,M07-Jul,5-Friday,PM,0.37532927261194826
736,0204_003.6,2017,SNT,M07-Jul,5-Friday,PM,0.5464789546866292
737,0204_004.1,2017,SNT,M07-Jul,5-Friday,PM,0.5203897643189154
738,0204_004.6,2017,SNT,M07-Jul,5-Friday,PM,0.32289682882498516
739,0204_005.1,2017,SNT,M07-Jul,5-Friday,PM,0.23445172877246975
740,0209_000.6,2017,SNQ,M07-Jul,5-Friday,PM,0.10306993952973267
741,0209_001.7,2017,SNP,M07-Jul,5-Friday,PM,0.07057838118942472
742,0209_003.0,2017,SNT,M07-Jul,5-Friday,PM,0.14550383818923615
743,0209_004.2,2017,SNT,M07-Jul,5-Friday,PM,0.15024004115110293
744,0209_004.6,2017,SNT,M07-Jul,5-Friday,PM,0.07416247118564957
745,0209_005.0,2017,SNT,M07-Jul,5-Friday,PM,0.0772849632321414
746,0209_005.2,2017,SNT,M07-Jul,5-Friday,PM,0.28647097768022434
747,0209_005.7,2017,SNT,M07-Jul,5-Friday,PM,0.2986868559463985
748,0209_006.2,2017,SNT,M07-Jul,5-Friday,PM,0.372468231440614
749,0209_006.8,2017,SNT,M07-Jul,5-Friday,PM,0.3863351405803624
750,0209_007.2,2017,SNT,M07-Jul,5-Friday,PM,0.35432197126218706
751,0209_007.7,2017,SNU,M07-Jul,5-Friday,PM,0.3217512917403259
752,0209_008.2,2017,SNT,M07-Jul,5-Friday,PM,0.5613682859346952
753,0209_008.7,2017,SNT,M07-Jul,5-Friday,PM,0.5409480708337038
754,0209_009.2,2017,SNU,M07-Jul,5-Friday,PM,0.5945599278606322
755,0209_009.7,2017,SNU,M07-Jul,5-Friday,PM,0.7724691413164374
756,0209_010.2,2017,SNU,M07-Jul,5-Friday,PM,0.7255424368113924
757,0209_011.2,2017,SNU,M07-Jul,5-Friday,PM,0.6738034859408175
758,0209_011.5,2017,SNU,M07-Jul,5-Friday,PM,0.6056551830708902
759,0209_011.7,2017,SNU,M07-Jul,5-Friday,PM,0.448150566273473
760,0209_011.9,2017,SNU,M07-Jul,5-Friday,PM,0.43693703382718174
761,0209_012.2,2017,SNU,M07-Jul,5-Friday,PM,0.5127648993715417
762,0209_013.1,2017,SNU,M07-Jul,5-Friday,PM,0.45830928206110194
763,0209_014.0,2017,SNU,M07-Jul,5-Friday,PM,0.663894797406839
764,0209_014.5,2017,SNT,M07-Jul,5-Friday,PM,0.5416891187202116
765,0209_015.5,2017,SNT,M07-Jul,5-Friday,PM,0.3329366269662679
766,0209_016.0,2017,SNT,M07-Jul,5-Friday,PM,0.3165483297647829
767,0209_017.1,2017,SNT,M07-Jul,5-Friday,PM,0.2920401623358027
768,0209_017.6,2017,SNT,M07-Jul,5-Friday,PM,0.06478675856165152
769,0210_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.46064554945502145
770,0210_000.7,2017,SNT,M07-Jul,5-Friday,PM,0.7532322242175575
771,0210_001.2,2017,SNT,M07-Jul,5-Friday,PM,0.6134799942147451
772,0210_002.2,2017,SNT,M07-Jul,5-Friday,PM,0.45827714182950313
773,0215_000.0,2017,SN8,M07-Jul,5-Friday,PM,0.4360822176401775
774,0215_000.3,2017,SN8,M07-Jul,5-Friday,PM,0.683852845938228
775,0215_000.7,2017,SN8,M07-Jul,5-Friday,PM,0.6166740520109882
776,0215_001.8,2017,SN8,M07-Jul,5-Friday,PM,0.6052520853873709
777,0215_002.7,2017,SN8,M07-Jul,5-Friday,PM,0.5388456763446576
778,0215_003.7,2017,SN8,M07-Jul,5-Friday,PM,0.5120609881429452
779,0215_006.3,2017,SN8,M07-Jul,5-Friday,PM,0.4832667457636492
780,0215_007.7,2017,SN8,M07-Jul,5-Friday,PM,0.5773360263660905
781,0215_009.2,2017,SN8,M07-Jul,5-Friday,PM,0.6657779019347317
782,0215_010.6,2017,SN8,M07-Jul,5-Friday,PM,0.5342993375898664
783,0215_011.5,2017,SN8,M07-Jul,5-Friday,PM,0.49235025757032186
784,0215_013.5,2017,SN8,M07-Jul,5-Friday,PM,0.4939350586212335
785,0215_015.5,2017,SN8,M07-Jul,5-Friday,PM,0.526341315682109
786,0215_017.5,2017,SN8,M07-Jul,5-Friday,PM,0.4681634375214145
787,0215_019.5,2017,SN8,M07-Jul,5-Friday,PM,0.6137714187364275
788,0215_020.6,2017,SN8,M07-Jul,5-Friday,PM,0.4662804854930086
789,0215_022.3,2017,SN8,M07-Jul,5-Friday,PM,0.5364007811534354
790,0215_023.7,2017,SN8,M07-Jul,5-Friday,PM,0.5138326113315036
791,0215_025.7,2017,SN8,M07-Jul,5-Friday,PM,0.39127460368257405
792,0215_026.7,2017,SN8,M07-Jul,5-Friday,PM,0.22350305694823724
793,0215_027.4,2017,SN8,M07-Jul,5-Friday,PM,0.23301253278524375
794,0225_000.1,2017,SNT,M07-Jul,5-Friday,PM,0.06989244045812973
795,0225_000.3,2017,SNU,M07-Jul,5-Friday,PM,0.3779664987806757
796,0225_000.6,2017,SNU,M07-Jul,5-Friday,PM,0.702835699636298
797,0227_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.28691394604812576
798,0227_000.5,2017,SNU,M07-Jul,5-Friday,PM,0.28668120462465624
799,0232_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.4858944957634517
800,0232_000.1,2017,SNU,M07-Jul,5-Friday,PM,0.7344355392706254
801,0232_000.3,2017,SNU,M07-Jul,5-Friday,PM,0.39899270624892214
802,0232_001.3,2017,SNU,M07-Jul,5-Friday,PM,0.5528707577663409
803,0235_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.5361410606019719
804,0235_000.5,2017,SNT,M07-Jul,5-Friday,PM,0.5395889444304749
805,0235_001.1,2017,SNT,M07-Jul,5-Friday,PM,0.6152759019411552
806,0235_001.2,2017,SNT,M07-Jul,5-Friday,PM,0.49190697054110466
807,0235_002.0,2017,SNT,M07-Jul,5-Friday,PM,0.5462984088787535
808,0235_002.4,2017,SNT,M07-Jul,5-Friday,PM,0.5533197815478971
809,0235_002.6,2017,SNT,M07-Jul,5-Friday,PM,0.5438134622003616
810,0235_003.1,2017,SNT,M07-Jul,5-Friday,PM,0.4342595039797276
811,0266_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.5333615091182011
812,0266_000.1,2017,SNU,M07-Jul,5-Friday,PM,0.5576309848722232
813,0266_000.3,2017,SNT,M07-Jul,5-Friday,PM,0.6679379237280629
814,0266_000.8,2017,SNT,M07-Jul,5-Friday,PM,0.5299465196302072
815,0266_001.7,2017,SNU,M07-Jul,5-Friday,PM,0.4366395663356531
816,0266_002.2,2017,SNU,M07-Jul,5-Friday,PM,0.6986814524832978
817,0266_002.6,2017,SNU,M07-Jul,5-Friday,PM,0.6168173486516972
818,0266_002.8,2017,SNU,M07-Jul,5-Friday,PM,0.46677330901652464
819,0266_003.0,2017,SNU,M07-Jul,5-Friday,PM,0.47660869083197516
820,0266_003.4,2017,SNU,M07-Jul,5-Friday,PM,0.5103843147318827
821,0266_003.5,2017,SNU,M07-Jul,5-Friday,PM,0.4398076343911617
822,0266_004.1,2017,SNU,M07-Jul,5-Friday,PM,0.4319600164542047
823,0266_004.4,2017,SNU,M07-Jul,5-Friday,PM,0.463818031302966
824,0266_004.7,2017,SNU,M07-Jul,5-Friday,PM,0.836995879984446
825,0266_005.0,2017,SNU,M07-Jul,5-Friday,PM,0.9499797750387516
826,0266_005.3,2017,SNU,M07-Jul,5-Friday,PM,0.5877147963994175
827,0266_006.0,2017,SNT,M07-Jul,5-Friday,PM,0.3927769205639758
828,0266_006.6,2017,SNT,M07-Jul,5-Friday,PM,0.3523759972980132
829,0266_006.9,2017,SNT,M07-Jul,5-Friday,PM,0.3921498064914538
830,0266_007.4,2017,SNT,M07-Jul,5-Friday,PM,0.5716951990567006
831,0268_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.2887715030530333
832,0268_000.2,2017,SNU,M07-Jul,5-Friday,PM,0.20562166711358668
833,0268_000.6,2017,SNU,M07-Jul,5-Friday,PM,0.17374588554892473
834,0269_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.0
835,0269_000.2,2017,SNU,M07-Jul,5-Friday,PM,1.326919823930366
836,0269_000.3,2017,SNU,M07-Jul,5-Friday,PM,0.9639703043610515
837,0269_000.5,2017,SNU,M07-Jul,5-Friday,PM,1.0268117749809016
838,0269_000.6,2017,SNU,M07-Jul,5-Friday,PM,0.875815061396746
839,0269_001.2,2017,SNU,M07-Jul,5-Friday,PM,0.7988189085171317
840,0269_001.3,2017,SNU,M07-Jul,5-Friday,PM,0.8421350984055697
841,0269_001.5,2017,SNU,M07-Jul,5-Friday,PM,1.0258497538609306
842,0269_001.7,2017,SNU,M07-Jul,5-Friday,PM,0.0
843,0270_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.30759795660417616
844,0270_000.2,2017,SNU,M07-Jul,5-Friday,PM,0.29378206111437355
845,0270_000.3,2017,SNU,M07-Jul,5-Friday,PM,0.30343459938214823
846,0270_000.5,2017,SNU,M07-Jul,5-Friday,PM,0.3945771209556019
847,0270_000.6,2017,SNU,M07-Jul,5-Friday,PM,0.40004544155778743
848,0273_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.5159150199081229
849,0273_001.1,2017,SNT,M07-Jul,5-Friday,PM,0.46150906145641446
850,0273_002.1,2017,SNT,M07-Jul,5-Friday,PM,0.39060363542408716
851,0273_002.4,2017,SNT,M07-Jul,5-Friday,PM,0.35257128248101943
852,0273_003.0,2017,SNT,M07-Jul,5-Friday,PM,0.545903457950606
853,0282_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.2632400980759921
854,0282_000.1,2017,SNU,M07-Jul,5-Friday,PM,0.6993711231278293
855,0282_000.5,2017,SNU,M07-Jul,5-Friday,PM,0.23143897586796183
856,0282_001.0,2017,SNU,M07-Jul,5-Friday,PM,0.7361186557223289
857,0282_001.4,2017,SNU,M07-Jul,5-Friday,PM,0.9027668592776008
858,0282_001.8,2017,SNU,M07-Jul,5-Friday,PM,0.4289110316109961
859,0282_002.2,2017,SNU,M07-Jul,5-Friday,PM,0.4504011049023658
860,0282_002.4,2017,SNU,M07-Jul,5-Friday,PM,0.5131511230578036
861,0287_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.1642866461384462
862,0315_000.0,2017,SNQ,M07-Jul,5-Friday,PM,0.23707024316330252
863,0315_000.9,2017,SNQ,M07-Jul,5-Friday,PM,0.27816190002038244
864,0315_001.4,2017,SNQ,M07-Jul,5-Friday,PM,0.2924537152759111
865,1082_008.5,2017,SNP,M07-Jul,5-Friday,PM,0.04954702195891391
866,1082_012.5,2017,SNQ,M07-Jul,5-Friday,PM,0.25865032668699217
867,1082_013.3,2017,SNT,M07-Jul,5-Friday,PM,0.3257056423649327
868,1082_014.4,2017,SNT,M07-Jul,5-Friday,PM,0.1531455452522606
869,1084_000.0,2017,SNP,M07-Jul,5-Friday,PM,0.024527795204704057
870,1084_001.0,2017,SNL,M07-Jul,5-Friday,PM,0.03533591675311067
871,1085_001.5,2017,SNS,M07-Jul,5-Friday,PM,0.016139227137602342
872,1085_002.3,2017,SNS,M07-Jul,5-Friday,PM,0.017464721248230657
873,1085_003.4,2017,SNT,M07-Jul,5-Friday,PM,0.014330399897514529
874,1085_004.1,2017,SNT,M07-Jul,5-Friday,PM,0.0
875,1086_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.13989107944593215
876,1086_000.7,2017,SNT,M07-Jul,5-Friday,PM,0.22997585519640162
877,1086_001.2,2017,SNU,M07-Jul,5-Friday,PM,0.2665017932019575
878,1086_001.7,2017,SNT,M07-Jul,5-Friday,PM,0.1383752278938769
879,1086_001.9,2017,SNT,M07-Jul,5-Friday,PM,0.1262284140328603
880,1086_002.6,2017,SNT,M07-Jul,5-Friday,PM,0.17303221715524297
881,1086_003.0,2017,SNT,M07-Jul,5-Friday,PM,0.2175179005591099
882,1086_003.4,2017,SNT,M07-Jul,5-Friday,PM,0.02518222557958229
883,1088_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.2039679957756724
884,1088_000.4,2017,SNT,M07-Jul,5-Friday,PM,0.2636610819515044
885,1088_000.6,2017,SNT,M07-Jul,5-Friday,PM,0.27637514529740165
886,1090_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.050521898180337525
887,1090_000.7,2017,SNT,M07-Jul,5-Friday,PM,0.49529684722328693
888,1090_001.2,2017,SNT,M07-Jul,5-Friday,PM,0.2236375173664238
889,1090_001.5,2017,SNT,M07-Jul,5-Friday,PM,0.19236269058715608
890,1092_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.0
891,1092_000.7,2017,SNU,M07-Jul,5-Friday,PM,0.0
892,1092_001.2,2017,SNT,M07-Jul,5-Friday,PM,0.0
893,1094_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.04103613188913486
894,1094_000.4,2017,SNU,M07-Jul,5-Friday,PM,0.09147248457546442
895,1094_000.6,2017,SNT,M07-Jul,5-Friday,PM,0.17682673217395262
896,1094_000.9,2017,SNT,M07-Jul,5-Friday,PM,0.1626966125236347
897,1096_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.09957591682061347
898,1096_000.4,2017,SNT,M07-Jul,5-Friday,PM,0.04188340154271479
899,1098_000.0,2017,SNS,M07-Jul,5-Friday,PM,0.1297985884218658
900,1098_000.8,2017,SNS,M07-Jul,5-Friday,PM,0.12619891962070867
901,1100_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.20940637383967095
902,1100_001.1,2017,SNT,M07-Jul,5-Friday,PM,0.18437597421528004
903,1100_001.6,2017,SNT,M07-Jul,5-Friday,PM,0.07660771106809378
904,1100_001.7,2017,SNT,M07-Jul,5-Friday,PM,0.07440957171961744
905,1112_000.0,2017,SNP,M07-Jul,5-Friday,PM,0.0883977763020043
906,1380_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.4182575194064606
907,1380_000.1,2017,SNT,M07-Jul,5-Friday,PM,0.34681404028861545
908,1380_000.5,2017,SNT,M07-Jul,5-Friday,PM,0.46710664152649667
909,1380_001.2,2017,SNT,M07-Jul,5-Friday,PM,0.5959971266737083
910,1380_001.7,2017,SNT,M07-Jul,5-Friday,PM,0.16337458731211127
911,1384_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.2607191925978688
912,1384_000.2,2017,SNU,M07-Jul,5-Friday,PM,0.30796616956835826
913,1384_000.6,2017,SNU,M07-Jul,5-Friday,PM,0.327034868801055
914,1384_001.6,2017,SNT,M07-Jul,5-Friday,PM,0.43090604393960524
915,1384_002.5,2017,SNT,M07-Jul,5-Friday,PM,0.3022062507721309
916,1384_003.1,2017,SNT,M07-Jul,5-Friday,PM,0.5923799148964823
917,1384_003.8,2017,SNS,M07-Jul,5-Friday,PM,0.6238531643856986
918,1386_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.38181283168035085
919,1386_000.9,2017,SNU,M07-Jul,5-Friday,PM,0.32631365032078485
920,1388_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.5252121483412934
921,1388_000.2,2017,SNU,M07-Jul,5-Friday,PM,0.31662703749255067
922,1388_000.5,2017,SNT,M07-Jul,5-Friday,PM,0.38645100675651095
923,1388_000.8,2017,SNT,M07-Jul,5-Friday,PM,0.2547357021660611
924,1388_001.4,2017,SNU,M07-Jul,5-Friday,PM,0.26572211794554107
925,1388_001.7,2017,SNU,M07-Jul,5-Friday,PM,0.22307001669644624
926,1388_002.4,2017,SNU,M07-Jul,5-Friday,PM,0.5938065170481795
927,1388_003.0,2017,SNU,M07-Jul,5-Friday,PM,0.5217246351344484
928,1388_003.9,2017,SNT,M07-Jul,5-Friday,PM,0.2941686139355953
929,1388_004.4,2017,SNT,M07-Jul,5-Friday,PM,0.27335547554979284
930,1388_004.9,2017,SNT,M07-Jul,5-Friday,PM,0.1192449082478804
931,1389_000.8,2017,SNT,M07-Jul,5-Friday,PM,0.07858849964060596
932,1389_001.2,2017,SNT,M07-Jul,5-Friday,PM,0.07538586310031405
933,1389_002.1,2017,SNT,M07-Jul,5-Friday,PM,0.1379013967917949
934,1389_003.1,2017,SNT,M07-Jul,5-Friday,PM,0.11113547238159331
935,1390_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.10328127400252675
936,1390_000.3,2017,SNU,M07-Jul,5-Friday,PM,0.09583535751479479
937,1392_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.3292928219174268
938,1392_001.2,2017,SNT,M07-Jul,5-Friday,PM,0.650103583352442
939,1392_002.1,2017,SNU,M07-Jul,5-Friday,PM,0.44531873246983084
940,1392_002.3,2017,SNT,M07-Jul,5-Friday,PM,0.504757716486491
941,1392_002.4,2017,SNT,M07-Jul,5-Friday,PM,0.30755057566220784
942,1394_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.31971237643097383
943,1396_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.34171944373824625
944,1397_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.0
945,1398_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.10955500286289144
946,1398_000.3,2017,SNU,M07-Jul,5-Friday,PM,0.15612400071878477
947,1400_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.26466369765575837
948,1400_001.3,2017,SNT,M07-Jul,5-Friday,PM,0.12368853569031699
949,1400_002.7,2017,SNT,M07-Jul,5-Friday,PM,0.10838189010475305
950,1400_004.4,2017,SNT,M07-Jul,5-Friday,PM,0.14893955039745724
951,1400_006.5,2017,SNT,M07-Jul,5-Friday,PM,0.2577345454052662
952,1400_006.8,2017,SNU,M07-Jul,5-Friday,PM,0.3328033874715742
953,1400_007.5,2017,SNU,M07-Jul,5-Friday,PM,0.3347051530126863
954,1402_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.21713695510362177
955,1404_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.3427944034227482
956,1404_000.4,2017,SNU,M07-Jul,5-Friday,PM,0.3462027081333632
957,1404_001.1,2017,SNU,M07-Jul,5-Friday,PM,0.3934784059158007
958,1404_001.4,2017,SNU,M07-Jul,5-Friday,PM,0.5636035054921431
959,1404_002.1,2017,SNU,M07-Jul,5-Friday,PM,0.48872703858393574
960,1406_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.05715502697930791
961,1408_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.43053970925010354
962,1408_000.1,2017,SNU,M07-Jul,5-Friday,PM,0.4804000681035306
963,1408_000.7,2017,SNU,M07-Jul,5-Friday,PM,0.5554667471970063
964,1408_001.2,2017,SNT,M07-Jul,5-Friday,PM,0.29478483398737815
965,1410_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.10773589096049457
966,1410_001.0,2017,SNT,M07-Jul,5-Friday,PM,0.10008984030072055
967,1410_001.5,2017,SNT,M07-Jul,5-Friday,PM,0.6186820635359842
968,1410_002.0,2017,SNU,M07-Jul,5-Friday,PM,0.5503436055223764
969,1410_002.2,2017,SNU,M07-Jul,5-Friday,PM,0.5379489843716369
970,1410_002.3,2017,SNU,M07-Jul,5-Friday,PM,0.19309019620825432
971,1418_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.2900172592996453
972,1418_000.9,2017,SNU,M07-Jul,5-Friday,PM,0.22905460218992965
973,1418_001.7,2017,SNT,M07-Jul,5-Friday,PM,0.2485267746500983
974,1420_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.462381948972772
975,1420_000.3,2017,SNU,M07-Jul,5-Friday,PM,0.3784099463275685
976,1420_000.7,2017,SNU,M07-Jul,5-Friday,PM,0.7041264027455376
977,1422_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.4440736176408303
978,1422_000.7,2017,SNT,M07-Jul,5-Friday,PM,0.5215402203940722
979,1422_001.5,2017,SNU,M07-Jul,5-Friday,PM,0.6604280277185596
980,1422_002.0,2017,SNU,M07-Jul,5-Friday,PM,0.0
981,1424_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.21684164034748005
982,1424_000.3,2017,SNU,M07-Jul,5-Friday,PM,0.4396332264865582
983,1425_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.005324842211679701
984,1425_000.6,2017,SNT,M07-Jul,5-Friday,PM,0.005741156156188738
985,1427_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.17384258401945105
986,1428_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.09610499648524806
987,1428_000.4,2017,SNU,M07-Jul,5-Friday,PM,0.1151055580282319
988,1428_001.1,2017,SNU,M07-Jul,5-Friday,PM,0.13631366579690096
989,1428_001.7,2017,SNT,M07-Jul,5-Friday,PM,0.13892239843195206
990,1428_004.2,2017,SNT,M07-Jul,5-Friday,PM,0.1295642421606467
991,1430_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.19783470890124047
992,1431_000.5,2017,SNT,M07-Jul,5-Friday,PM,0.1962681173545551
993,1431_001.0,2017,SNT,M07-Jul,5-Friday,PM,0.06735638580804663
994,1432_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.20075128153951635
995,1435_000.4,2017,SNS,M07-Jul,5-Friday,PM,0.008485053789041989
996,1435_000.9,2017,SNS,M07-Jul,5-Friday,PM,0.007281180016000475
997,1435_001.4,2017,SNT,M07-Jul,5-Friday,PM,0.3886659821086361
998,1435_002.4,2017,SNT,M07-Jul,5-Friday,PM,0.021351260799235754
999,1436_000.0,2017,SNU,M07-Jul,5-Friday,PM,0.396988869481711
1000,1436_000.3,2017,SNT,M07-Jul,5-Friday,PM,0.2952190675183323
1001,1438_000.8,2017,SNT,M07-Jul,5-Friday,PM,0.4834094759324433
1002,1438_000.9,2017,SNT,M07-Jul,5-Friday,PM,0.507071393567199
1003,1438_002.0,2017,SNT,M07-Jul,5-Friday,PM,0.22683562161117016
1004,1438_002.4,2017,SNS,M07-Jul,5-Friday,PM,0.4054947726439778
1005,1438_003.6,2017,SNT,M07-Jul,5-Friday,PM,0.2560957555253044
1006,1438_004.6,2017,SNT,M07-Jul,5-Friday,PM,0.15768305047744569
1007,1438_005.7,2017,SNT,M07-Jul,5-Friday,PM,0.17768047973540022
1008,1439_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.3573297157957568
1009,1442_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.618308468954991
1010,1442_000.1,2017,SNT,M07-Jul,5-Friday,PM,0.22394944346422405
1011,1445_001.4,2017,SNT,M07-Jul,5-Friday,PM,0.6223196733115449
1012,1445_002.9,2017,SNT,M07-Jul,5-Friday,PM,0.7345619266628642
1013,1445_003.7,2017,SNT,M07-Jul,5-Friday,PM,0.47126095041837407
1014,1446_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.13938522431464662
1015,1446_000.8,2017,SNT,M07-Jul,5-Friday,PM,0.15043884834541382
1016,1448_000.2,2017,SNT,M07-Jul,5-Friday,PM,0.28316533582064835
1017,1449_001.3,2017,SNT,M07-Jul,5-Friday,PM,0.022518798518638385
1018,1450_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.17794919036027038
1019,1450_000.8,2017,SNT,M07-Jul,5-Friday,PM,0.12774603230633597
1020,1452_000.0,2017,SNT,M07-Jul,5-Friday,PM,0.32812881536512317
