,SEGID,FYEAR,SiteGroup,MonthGroup,DOWGroup,Period,VC15Min_Max
324,0089_396.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.6080851743508612
325,0089_396.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.7630326935652871
326,0089_397.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.7663529552138171
327,0089_398.7,2050,SNT,M10-Oct,W1-Weekday,PM,1.2531725034484558
328,0089_399.7,2050,SNT,M10-Oct,W1-Weekday,PM,1.1763587620825893
329,0089_400.5,2050,SNT,M10-Oct,W1-Weekday,PM,1.1496415855095157
330,0089_400.9,2050,SNT,M10-Oct,W1-Weekday,PM,1.1802297703555273
331,0089_401.4,2050,SNT,M10-Oct,W1-Weekday,PM,1.106820862737564
332,0089_402.2,2050,SNT,M10-Oct,W1-Weekday,PM,1.137144721990648
333,0089_403.2,2050,SNT,M10-Oct,W1-Weekday,PM,1.0948355548619175
334,0089_404.3,2050,SNS,M10-Oct,W1-Weekday,PM,0.6064035035538264
335,0089_405.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.6100234247340107
336,0089_406.4,2050,SNT,M10-Oct,W1-Weekday,PM,1.0692802915149562
337,0089_406.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.9858333914879962
338,0089_407.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.9390364764108964
339,0089_408.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.7139023891073887
340,0089_408.4,2050,SNU,M10-Oct,W1-Weekday,PM,0.43916847558989036
341,0089_409.3,2050,SNU,M10-Oct,W1-Weekday,PM,0.4716691996895819
342,0089_409.6,2050,SNU,M10-Oct,W1-Weekday,PM,0.5180159425782658
343,0089_410.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.5415572539373193
344,0089_410.2,2050,SNU,M10-Oct,W1-Weekday,PM,0.5652949492149196
345,0089_410.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.640379363940673
346,0089_410.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.6809085350978279
347,0089_411.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.6777708267757785
348,0089_411.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.6758663333029256
349,0089_411.7,2050,SNU,M10-Oct,W1-Weekday,PM,0.6543312849175142
350,0089_412.2,2050,SNU,M10-Oct,W1-Weekday,PM,0.5536086601021447
351,0089_412.4,2050,SNU,M10-Oct,W1-Weekday,PM,0.5386750802367012
352,0089_412.9,2050,SNU,M10-Oct,W1-Weekday,PM,0.6038731164542329
353,0089_413.1,2050,SNU,M10-Oct,W1-Weekday,PM,0.5967769583034757
354,0089_413.3,2050,SNU,M10-Oct,W1-Weekday,PM,0.5970311456964438
355,0089_413.6,2050,SNU,M10-Oct,W1-Weekday,PM,0.5385900166059333
356,0089_413.9,2050,SNU,M10-Oct,W1-Weekday,PM,0.3513192490942765
357,0089_414.2,2050,SNU,M10-Oct,W1-Weekday,PM,0.35458020907615917
358,0089_414.4,2050,SNU,M10-Oct,W1-Weekday,PM,0.4230169884240993
359,0089_414.5,2050,SNU,M10-Oct,W1-Weekday,PM,0.5054938073780862
360,0089_414.9,2050,SNU,M10-Oct,W1-Weekday,PM,0.5079121582447482
361,0089_415.4,2050,SNT,M10-Oct,W1-Weekday,PM,0.5127755529860427
362,0089_415.9,2050,SNT,M10-Oct,W1-Weekday,PM,0.505878101517762
363,0089_416.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.2352407259941856
364,0089_417.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.30749842139384054
365,0089_417.4,2050,SNT,M10-Oct,W1-Weekday,PM,0.37611404798868625
366,0089_417.9,2050,SNT,M10-Oct,W1-Weekday,PM,0.37801944763103307
367,0089_418.2,2050,SNT,M10-Oct,W1-Weekday,PM,0.41527316347752025
368,0089_418.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.32211270888283017
369,0089_419.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.3385240127326903
370,0089_420.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.3408026973879119
371,0089_420.3,2050,SNS,M10-Oct,W1-Weekday,PM,0.14740931114144898
372,0089_421.7,2050,SNS,M10-Oct,W1-Weekday,PM,0.13852362234477889
373,0089_422.5,2050,SNS,M10-Oct,W1-Weekday,PM,0.23084147655686638
374,0089_422.7,2050,SNQ,M10-Oct,W1-Weekday,PM,0.23737928149911217
375,0089_423.4,2050,SNQ,M10-Oct,W1-Weekday,PM,0.26143915294853803
376,0089_423.8,2050,SNQ,M10-Oct,W1-Weekday,PM,0.2385398092640612
377,0089_425.0,2050,SNQ,M10-Oct,W1-Weekday,PM,0.2259825778583901
378,0089_427.1,2050,SNS,M10-Oct,W1-Weekday,PM,0.23024473608428792
379,0089_427.7,2050,SNS,M10-Oct,W1-Weekday,PM,0.23474589854675212
380,0089_428.1,2050,SNQ,M10-Oct,W1-Weekday,PM,0.2508350311617141
381,0089_428.8,2050,SNQ,M10-Oct,W1-Weekday,PM,0.20415862983651037
382,0089_430.3,2050,SNS,M10-Oct,W1-Weekday,PM,0.3347660262895228
383,0089_432.1,2050,SNS,M10-Oct,W1-Weekday,PM,0.3331434792579361
384,0089_433.3,2050,SNS,M10-Oct,W1-Weekday,PM,0.34039554173139513
385,0090_000.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.24293905729484355
386,0090_000.2,2050,SNT,M10-Oct,W1-Weekday,PM,0.25720079749870567
387,0090_000.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.07581518005847598
388,0091_000.1,2050,SNS,M10-Oct,W1-Weekday,PM,0.4977289046591621
389,0091_001.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.5068954726217667
390,0091_001.4,2050,SNT,M10-Oct,W1-Weekday,PM,0.5432356329614638
391,0091_001.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.525513035964859
392,0091_002.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.544278113487764
393,0093_000.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.4824698445272456
394,0093_000.1,2050,SNU,M10-Oct,W1-Weekday,PM,0.5177929806654615
395,0097_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.3142351568944436
396,0097_000.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.6121521246885964
397,0097_001.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.4119458982667284
398,0097_001.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.5280975366351343
399,0097_002.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7505743295821348
400,0097_003.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.821537385905711
401,0097_003.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.9130307782546381
402,0097_004.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.9358348014050335
403,0097_004.4,2050,SNT,M10-Oct,W1-Weekday,PM,1.0934505364070621
404,0097_005.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.5983489973895383
405,0097_005.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.5916333960251015
406,0103_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.27926626470302285
407,0104_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7408932475306081
408,0104_000.7,2050,SNT,M10-Oct,W1-Weekday,PM,1.100066059874822
409,0104_001.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.9507488211194209
410,0104_001.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.7795216102174289
411,0105_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.8943623749769587
412,0105_000.2,2050,SNT,M10-Oct,W1-Weekday,PM,0.5271963219060585
413,0105_000.5,2050,SNU,M10-Oct,W1-Weekday,PM,0.41827596110099324
414,0105_000.7,2050,SNU,M10-Oct,W1-Weekday,PM,0.39050495614015807
415,0105_000.8,2050,SNU,M10-Oct,W1-Weekday,PM,0.40230951726481157
416,0106_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.5465057649982131
417,0106_000.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.32286555099163605
418,0106_000.4,2050,SNU,M10-Oct,W1-Weekday,PM,0.405836474037865
419,0106_000.8,2050,SNU,M10-Oct,W1-Weekday,PM,0.42656538313280534
420,0106_001.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.951759440139566
421,0106_002.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.7003232929618305
422,0106_002.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.702146482126441
423,0106_003.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.38535104055865843
424,0106_003.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.338117623309901
425,0106_006.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.3318459963038627
426,0106_007.3,2050,SNU,M10-Oct,W1-Weekday,PM,0.39237148700378444
427,0106_008.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.47515122363646367
428,0106_008.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.5008894003980737
429,0106_009.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7230783663329177
430,0106_009.4,2050,SNT,M10-Oct,W1-Weekday,PM,0.4068856423831102
431,0107_000.0,2050,SNS,M10-Oct,W1-Weekday,PM,0.5930572679836392
432,0107_000.2,2050,SNS,M10-Oct,W1-Weekday,PM,0.531053945186028
433,0108_000.0,2050,SNU,M10-Oct,W1-Weekday,PM,1.2868210838839111
434,0108_000.1,2050,SNU,M10-Oct,W1-Weekday,PM,0.7974772755667207
435,0108_000.7,2050,SNU,M10-Oct,W1-Weekday,PM,0.622114979583037
436,0108_001.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7671781000236818
437,0108_002.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7613003592115463
438,0108_002.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.7254151959465892
439,0108_003.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.6364629068033776
440,0108_004.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.535793672344815
441,0108_005.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.663498599529447
442,0108_005.5,2050,SNT,M10-Oct,W1-Weekday,PM,1.2167949220954875
443,0108_006.0,2050,SNT,M10-Oct,W1-Weekday,PM,1.438501305753908
444,0108_006.5,2050,SNT,M10-Oct,W1-Weekday,PM,1.1259160287711554
445,0108_007.0,2050,SNT,M10-Oct,W1-Weekday,PM,1.219408643941147
446,0108_007.5,2050,SNT,M10-Oct,W1-Weekday,PM,1.1067822637569125
447,0108_008.0,2050,SNT,M10-Oct,W1-Weekday,PM,1.1004184792128993
448,0108_008.5,2050,SNT,M10-Oct,W1-Weekday,PM,1.0693128123149733
449,0108_009.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.8440404252634311
450,0108_010.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.884861626172238
451,0108_010.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.8404979314171931
452,0108_010.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.5138773705131038
453,0108_011.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.6408808253466772
454,0108_011.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.6353044828408717
455,0108_012.0,2050,SNS,M10-Oct,W1-Weekday,PM,0.6125184581055169
456,0108_012.7,2050,SNS,M10-Oct,W1-Weekday,PM,0.7312310793416791
457,0109_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7039774754190206
458,0109_000.4,2050,SNT,M10-Oct,W1-Weekday,PM,0.7161913575605249
459,0109_001.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.6309882239593867
460,0110_000.0,2050,SNS,M10-Oct,W1-Weekday,PM,0.13380422394365796
461,0110_001.0,2050,SNS,M10-Oct,W1-Weekday,PM,0.2069481339857224
462,0110_002.0,2050,SNS,M10-Oct,W1-Weekday,PM,0.33411437580192893
463,0110_002.5,2050,SNS,M10-Oct,W1-Weekday,PM,0.33891261299229847
464,0110_003.0,2050,SNS,M10-Oct,W1-Weekday,PM,0.4478098881865362
465,0111_000.0,2050,SNS,M10-Oct,W1-Weekday,PM,0.9656867166838439
466,0111_000.8,2050,SNS,M10-Oct,W1-Weekday,PM,1.110835865665155
467,0111_001.8,2050,SNS,M10-Oct,W1-Weekday,PM,1.017233462492933
468,0111_002.3,2050,SNQ,M10-Oct,W1-Weekday,PM,1.2493241882902781
469,0111_004.5,2050,SNQ,M10-Oct,W1-Weekday,PM,1.20580291742619
470,0111_004.7,2050,SNQ,M10-Oct,W1-Weekday,PM,0.8751956796813076
471,0111_005.8,2050,SNS,M10-Oct,W1-Weekday,PM,0.41274694904851716
472,0111_007.1,2050,SNR,M10-Oct,W1-Weekday,PM,0.3212996099810109
473,0111_008.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.3271671674227613
474,0111_009.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.4164892289184972
475,0111_009.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.521748684686176
476,0111_010.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.3007674598541474
477,0126_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.39785991763861533
478,0126_000.2,2050,SNT,M10-Oct,W1-Weekday,PM,0.5973824047998274
479,0126_000.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.6821774259481358
480,0126_000.6,2050,SNU,M10-Oct,W1-Weekday,PM,0.7923949899285309
481,0126_000.8,2050,SNU,M10-Oct,W1-Weekday,PM,0.8261952401451543
482,0126_001.7,2050,SNU,M10-Oct,W1-Weekday,PM,0.5314440803801606
483,0126_001.9,2050,SNU,M10-Oct,W1-Weekday,PM,0.47605487857352663
484,0126_002.2,2050,SNU,M10-Oct,W1-Weekday,PM,0.8208753563654955
485,0126_002.4,2050,SNU,M10-Oct,W1-Weekday,PM,0.6065404754521669
486,0126_003.3,2050,SNU,M10-Oct,W1-Weekday,PM,0.7101853447288827
487,0126_003.8,2050,SNU,M10-Oct,W1-Weekday,PM,0.7320704372102944
488,0126_004.6,2050,SNU,M10-Oct,W1-Weekday,PM,0.5440306644188143
489,0126_005.2,2050,SNU,M10-Oct,W1-Weekday,PM,0.5541541324019802
490,0126_005.4,2050,SNT,M10-Oct,W1-Weekday,PM,0.4346689084830101
491,0126_005.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.5153679169019553
492,0126_006.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.5350804217274869
493,0126_006.2,2050,SNT,M10-Oct,W1-Weekday,PM,0.4534842730768269
494,0126_006.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.42841860429891293
495,0126_007.2,2050,SNT,M10-Oct,W1-Weekday,PM,0.5058776448082734
496,0126_007.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.4911006454451089
497,0126_008.2,2050,SNT,M10-Oct,W1-Weekday,PM,0.5368304221602669
498,0126_008.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.6918632815099879
499,0126_009.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.4347810423898732
500,0126_009.2,2050,SNU,M10-Oct,W1-Weekday,PM,0.36033314051107157
501,0126_009.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.4428370223580647
502,0126_010.2,2050,SNT,M10-Oct,W1-Weekday,PM,0.4451740018706383
503,0126_010.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.4267236838441853
504,0126_011.2,2050,SNT,M10-Oct,W1-Weekday,PM,0.2877685577588718
505,0126_011.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.4202678747167049
506,0126_012.7,2050,SNS,M10-Oct,W1-Weekday,PM,0.39145305841499056
507,0126_013.3,2050,SNS,M10-Oct,W1-Weekday,PM,0.31855353513248463
508,0126_013.7,2050,SNS,M10-Oct,W1-Weekday,PM,0.27755595227884117
509,0126_014.5,2050,SNS,M10-Oct,W1-Weekday,PM,0.29418050872782603
510,0126_014.9,2050,SNS,M10-Oct,W1-Weekday,PM,0.23222386430775296
511,0126_016.1,2050,SNS,M10-Oct,W1-Weekday,PM,0.318183459027476
512,0126_017.5,2050,SNS,M10-Oct,W1-Weekday,PM,0.2880842256057746
513,0126_018.7,2050,SNS,M10-Oct,W1-Weekday,PM,0.4617918951434246
514,0126_019.7,2050,SNS,M10-Oct,W1-Weekday,PM,0.24636127447701944
515,0126_020.8,2050,SNQ,M10-Oct,W1-Weekday,PM,0.27891297755433714
516,0126_021.2,2050,SNQ,M10-Oct,W1-Weekday,PM,0.3730486368102119
517,0127_000.0,2050,SNS,M10-Oct,W1-Weekday,PM,0.6571593404687821
518,0127_001.5,2050,SNS,M10-Oct,W1-Weekday,PM,0.6803859051574225
519,0127_001.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.936821316267294
520,0131_001.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.8925254893097411
521,0134_000.0,2050,SNS,M10-Oct,W1-Weekday,PM,0.43451530011583855
522,0134_001.0,2050,SNQ,M10-Oct,W1-Weekday,PM,0.5601761575593509
523,0134_002.0,2050,SNQ,M10-Oct,W1-Weekday,PM,0.5271250564026473
524,0134_003.0,2050,SNQ,M10-Oct,W1-Weekday,PM,0.5414457085821978
525,0134_003.8,2050,SNQ,M10-Oct,W1-Weekday,PM,0.28604742733095956
526,0134_006.5,2050,SNS,M10-Oct,W1-Weekday,PM,0.22390102166152953
527,0134_007.1,2050,SNS,M10-Oct,W1-Weekday,PM,0.20163401885111298
528,0134_007.4,2050,SNS,M10-Oct,W1-Weekday,PM,0.15708857505823823
529,0134_008.5,2050,SNS,M10-Oct,W1-Weekday,PM,0.2566072163506846
530,0134_009.2,2050,SNS,M10-Oct,W1-Weekday,PM,0.409191500271986
531,0134_010.5,2050,SNS,M10-Oct,W1-Weekday,PM,0.4085195290952793
532,0134_011.3,2050,SNS,M10-Oct,W1-Weekday,PM,0.47406712651546484
533,0134_011.9,2050,SNT,M10-Oct,W1-Weekday,PM,0.6242290525453036
534,0134_012.4,2050,SNS,M10-Oct,W1-Weekday,PM,0.4561254745628398
535,0134_012.5,2050,SNS,M10-Oct,W1-Weekday,PM,0.4643241008135857
536,0134_013.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.49391733130130033
537,0140_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.13175023775746633
538,0140_000.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.41025587701506777
539,0140_000.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.5166719930661424
540,0151_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7707652735793833
541,0151_000.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.8350190371534065
542,0151_000.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.8763217061203056
543,0151_001.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7085182396482845
544,0151_001.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.6610792459459266
545,0151_002.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.9302394599736468
546,0151_002.5,2050,SNU,M10-Oct,W1-Weekday,PM,0.7796281557004138
547,0151_003.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.7396366458101118
548,0151_003.5,2050,SNU,M10-Oct,W1-Weekday,PM,0.7200801110053962
549,0151_003.9,2050,SNU,M10-Oct,W1-Weekday,PM,0.6108820718923595
550,0152_000.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.3955870752852361
551,0152_000.1,2050,SNU,M10-Oct,W1-Weekday,PM,0.3408379916687861
552,0152_000.7,2050,SNU,M10-Oct,W1-Weekday,PM,0.26229158917919376
553,0152_001.4,2050,SNT,M10-Oct,W1-Weekday,PM,0.5498305688723352
554,0152_002.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.6065006698271551
555,0152_002.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.7915215030069813
556,0152_002.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.8058461963785927
557,0154_000.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.3379225543964942
558,0154_000.5,2050,SNU,M10-Oct,W1-Weekday,PM,0.7501845008876241
559,0154_000.8,2050,SNU,M10-Oct,W1-Weekday,PM,0.8934319372211367
560,0154_001.4,2050,SNS,M10-Oct,W1-Weekday,PM,0.9413132874306082
561,0154_003.2,2050,SNS,M10-Oct,W1-Weekday,PM,0.6922315045914667
562,0154_004.2,2050,SNS,M10-Oct,W1-Weekday,PM,0.9546129984197317
563,0154_005.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.9542992363165852
564,0154_006.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.9281337959680853
565,0154_008.3,2050,SNT,M10-Oct,W1-Weekday,PM,1.1326853996581474
566,0154_009.6,2050,SNT,M10-Oct,W1-Weekday,PM,1.0540771652949352
567,0154_010.4,2050,SNT,M10-Oct,W1-Weekday,PM,1.1016895399497049
568,0154_011.4,2050,SNT,M10-Oct,W1-Weekday,PM,1.1668080709805075
569,0154_012.9,2050,SNU,M10-Oct,W1-Weekday,PM,1.236948326775018
570,0154_013.9,2050,SNT,M10-Oct,W1-Weekday,PM,1.2010479596808015
571,0154_014.9,2050,SNT,M10-Oct,W1-Weekday,PM,1.2663718632485377
572,0154_015.9,2050,SNT,M10-Oct,W1-Weekday,PM,1.2336267185351069
573,0154_016.9,2050,SNU,M10-Oct,W1-Weekday,PM,1.1647250361724586
574,0154_017.9,2050,SNT,M10-Oct,W1-Weekday,PM,1.336652514131278
575,0154_018.9,2050,SNU,M10-Oct,W1-Weekday,PM,1.391443724241207
576,0154_019.5,2050,SNU,M10-Oct,W1-Weekday,PM,1.2780302652966449
577,0154_020.0,2050,SNU,M10-Oct,W1-Weekday,PM,1.334885891175395
578,0154_021.0,2050,SNU,M10-Oct,W1-Weekday,PM,1.4628433098018592
579,0154_022.3,2050,SNT,M10-Oct,W1-Weekday,PM,1.0111868757223543
580,0171_000.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.5134259078692006
581,0171_000.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.49015786236684344
582,0171_001.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.5468042906557464
583,0171_002.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.7381762564111352
584,0171_003.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.5652809594390965
585,0171_003.5,2050,SNU,M10-Oct,W1-Weekday,PM,0.5175845642655352
586,0171_004.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.640277652600091
587,0171_004.5,2050,SNU,M10-Oct,W1-Weekday,PM,0.7289194735253587
588,0171_005.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.7702921018558239
589,0171_005.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.8008162306368589
590,0171_005.8,2050,SNU,M10-Oct,W1-Weekday,PM,0.7091041780440129
591,0171_006.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.5265961472086428
592,0171_006.5,2050,SNU,M10-Oct,W1-Weekday,PM,0.44453486297537576
593,0171_007.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.36043151273479723
594,0171_007.3,2050,SNU,M10-Oct,W1-Weekday,PM,0.5871793182300044
595,0171_007.6,2050,SNU,M10-Oct,W1-Weekday,PM,0.6439573849576947
596,0171_008.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.5496087191681608
597,0171_008.8,2050,SNU,M10-Oct,W1-Weekday,PM,0.5461385804589082
598,0171_009.2,2050,SNU,M10-Oct,W1-Weekday,PM,0.5035096017950473
599,0171_009.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.5557345791848886
600,0171_009.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.580550588808357
601,0171_010.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7520502783546784
602,0171_010.1,2050,SNU,M10-Oct,W1-Weekday,PM,0.5258462590667374
603,0171_010.4,2050,SNU,M10-Oct,W1-Weekday,PM,0.5171323127630484
604,0171_010.6,2050,SNU,M10-Oct,W1-Weekday,PM,0.5888792537789479
605,0171_010.7,2050,SNU,M10-Oct,W1-Weekday,PM,0.644188640330298
606,0171_011.0,2050,SNU,M10-Oct,W1-Weekday,PM,0.6293883788119947
607,0171_011.3,2050,SNU,M10-Oct,W1-Weekday,PM,0.5213642913800017
608,0171_011.6,2050,SNU,M10-Oct,W1-Weekday,PM,0.4492479090258973
609,0171_011.9,2050,SNU,M10-Oct,W1-Weekday,PM,0.5401249583098326
610,0171_012.2,2050,SNU,M10-Oct,W1-Weekday,PM,0.5543215266421024
611,0171_012.5,2050,SNU,M10-Oct,W1-Weekday,PM,0.5645195935433155
612,0171_012.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.40348889297133445
613,0171_013.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.3772442148780464
614,0171_013.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.39303933993190093
615,0171_014.1,2050,SNT,M10-Oct,W1-Weekday,PM,0.39723091421295864
616,0171_014.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.38850404131679905
617,0171_015.6,2050,SNT,M10-Oct,W1-Weekday,PM,0.6005594609130614
618,0172_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.35817979992095506
619,0172_001.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.5449519821975437
620,0172_002.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.4357415719982256
621,0172_003.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.2624636650638822
622,0172_004.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.6456600404380302
623,0172_004.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.602653519865496
624,0172_005.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7809661438131107
625,0172_005.5,2050,SNU,M10-Oct,W1-Weekday,PM,0.598641369725196
626,0172_006.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.27766593963811664
627,0172_007.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.9124507158545192
628,0172_008.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.7033222182792331
629,0172_008.5,2050,SNT,M10-Oct,W1-Weekday,PM,0.41526220270724096
630,0173_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.4168082206990264
631,0173_000.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.4732470222374322
632,0173_001.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.11140827867400976
633,0173_002.2,2050,SNT,M10-Oct,W1-Weekday,PM,0.08538780312894517
634,0173_002.8,2050,SNU,M10-Oct,W1-Weekday,PM,0.37849314139573825
635,0173_003.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.3072327643201132
636,0173_004.4,2050,SNT,M10-Oct,W1-Weekday,PM,0.29878044827619044
637,0173_004.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.6586432544378447
638,0173_005.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.8249882487472784
639,0173_005.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.7962191347638315
640,0173_005.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.7256233783248576
641,0173_006.3,2050,SNT,M10-Oct,W1-Weekday,PM,0.7640928817077949
642,0173_006.8,2050,SNT,M10-Oct,W1-Weekday,PM,0.7774297084755469
643,0173_007.3,2050,SNU,M10-Oct,W1-Weekday,PM,0.5507662235740018
644,0173_007.7,2050,SNT,M10-Oct,W1-Weekday,PM,0.7469492323114058
645,0173_008.8,2050,SNU,M10-Oct,W1-Weekday,PM,0.5202093245253987
646,0173_009.2,2050,SNU,M10-Oct,W1-Weekday,PM,0.49732270816130236
647,0173_009.3,2050,SNU,M10-Oct,W1-Weekday,PM,0.48745599689456454
648,0175_000.0,2050,SNT,M10-Oct,W1-Weekday,PM,0.8487980938061942
