,SEGID,DYVolScenario,DYVolBase,DYVolAdj
233,0068_032.7,16922.7,17514.8,-592.0999999999985
234,0068_033.6,19856.9,20146.9,-290.0
235,0068_034.5,25231.2,26816.7,-1585.5
236,0068_034.6,16253.6,18454.1,-2200.499999999998
237,0068_036.0,18620.4,20778.0,-2157.5999999999985
238,0068_038.1,41881.2,40314.0,1567.199999999997
239,0068_039.2,37281.1,35732.6,1548.5
240,0068_040.1,44796.3,42703.3,2093.0
241,0068_040.8,41704.6,39707.3,1997.2999999999956
242,0068_041.3,40767.3,39458.4,1308.9000000000015
243,0068_042.3,38629.4,37461.5,1167.9000000000015
244,0068_043.3,38861.5,37697.4,1164.0999999999985
245,0068_043.8,33190.0,32118.2,1071.7999999999993
246,0068_045.1,41779.6,41724.6,55.0
247,0068_045.8,44269.8,44292.1,-22.299999999995634
248,0068_046.8,33734.4,32075.3,1659.1000000000022
249,0068_047.2,34822.8,33039.8,1783.0
250,0068_047.8,42271.3,40181.8,2089.5
251,0068_048.3,36714.1,34603.3,2110.7999999999956
252,0068_049.3,52076.0,49040.5,3035.5
253,0068_050.3,75506.7,71338.3,4168.399999999994
254,0068_050.7,51948.8,50472.4,1476.4000000000015
255,0068_051.3,45354.1,44083.3,1270.7999999999956
256,0068_052.1,47970.5,47275.1,695.4000000000015
257,0068_052.3,37559.0,36539.3,1019.6999999999971
258,0068_053.1,49822.6,48687.0,1135.5999999999985
259,0068_053.3,35529.7,34833.4,696.2999999999956
260,0068_054.3,23221.3,23507.5,-286.2000000000007
261,0068_054.8,28149.1,27970.6,178.5
262,0068_055.7,51416.9,50322.1,1094.800000000003
263,0068_056.2,34095.9,34133.0,-37.099999999998545
264,0068_056.3,29471.2,29009.0,462.2000000000007
265,0068_056.8,15095.1,14547.7,547.3999999999996
266,0068_057.3,23054.7,22535.2,519.5
267,0068_058.1,19066.8,18405.7,661.0999999999985
268,0068_058.7,29269.3,27692.0,1577.2999999999993
269,0068_059.1,49305.2,45999.3,3305.899999999994
270,0068_059.5,20876.8,18760.7,2116.0999999999985
271,0068_060.4,25413.3,23827.9,1585.3999999999978
272,0068_060.8,15765.5,15022.6,742.8999999999996
273,0068_061.8,11909.3,11529.7,379.59999999999854
274,0068_062.6,20129.5,19654.1,475.40000000000146
275,0068_063.8,47966.2,45520.5,2445.699999999997
276,0068_064.4,36554.5,35041.7,1512.800000000003
277,0068_065.7,25464.6,24125.2,1339.3999999999978
278,0068_066.6,20087.2,18833.5,1253.7000000000007
279,0068_067.3,21196.2,20804.9,391.2999999999993
280,0068_068.2,21928.1,21877.2,50.89999999999782
281,0068_068.7,25195.8,24637.6,558.2000000000007
282,0068_068.9,28436.0,27494.8,941.2000000000007
283,0068_069.0,48570.8,44504.5,4066.300000000003
284,0068_069.2,23352.8,21228.1,2124.7000000000007
285,0068_069.6,12995.6,12740.4,255.20000000000073
286,0068_070.0,8510.2,8280.5,229.70000000000073
287,0068_070.2,10409.4,10230.4,179.0
288,0068_070.5,11392.4,11159.6,232.79999999999927
289,0071_000.0,32902.0,31839.0,1063.0
290,0071_000.4,32203.4,30886.8,1316.6000000000022
291,0071_001.4,35892.3,34430.7,1461.6000000000058
292,0071_002.4,41644.4,40349.9,1294.5
293,0071_002.9,43300.4,42269.2,1031.2000000000044
294,0071_004.1,46737.0,45430.5,1306.5
