SEGID,PERIOD,SEASONGROUP,DOWGROUP,HRPCTOF,VCGroupCode,numRecords,CAP1HLSum,PrdPCEFlowSum,PkHrPCEFlowSum,Pk15PCEFlowSum,PrdVCMax,PkHrVCMax,Pk15VCMax
0015_242.4,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,3453,3617,4111,0.52,0.54,0.62
0015_244.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,4144,4043,4706,5347,0.6,0.69,0.79
0015_244.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,4144,3147,3576,4064,0.4,0.45,0.51
0015_244.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,4144,5308,5560,6318,0.57,0.6,0.68
0015_246.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,4043,4706,5347,0.6,0.69,0.79
0015_246.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,3147,3576,4064,0.4,0.45,0.51
0015_246.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,5308,5560,6318,0.57,0.6,0.68
0015_248.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,5011,5564,6048,0.5,0.55,0.6
0015_248.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,3954,4439,4825,0.34,0.38,0.41
0015_248.8,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,6602,6952,7556,0.64,0.67,0.73
0015_250.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6834,5363,6241,7092,0.53,0.62,0.71
0015_250.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6834,4345,4938,5613,0.36,0.41,0.47
0015_250.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6834,7042,7377,8383,0.53,0.56,0.63
0015_251.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,5175,6024,6846,0.52,0.61,0.69
0015_251.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,4181,4752,5399,0.36,0.41,0.47
0015_251.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,6773,7095,8063,0.67,0.7,0.79
0015_252.5,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,5923,6894,7835,0.6,0.7,0.79
0015_252.5,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,4807,5462,6207,0.42,0.47,0.54
0015_252.5,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,7854,8228,9350,0.77,0.81,0.92
0015_253.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3888,7595,8434,8986,0.81,0.9,0.95
0015_253.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3888,6172,6928,7531,0.53,0.6,0.65
0015_253.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3888,9979,10509,11010,1.01,1.06,1.09
0015_255.9,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,2,3806,8313,9231,9623,0.97,1.08,1.1
0015_255.9,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,2,3806,6588,7396,8039,0.6,0.67,0.73
0015_255.9,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,2,3806,10462,11017,11549,1.06,1.12,1.14
0015_257.3,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,6406,9194,10207,10674,1.1,1.22,1.25
0015_257.3,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,6406,7480,8398,9129,0.7,0.79,0.85
0015_257.3,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,4,6406,11726,12347,12715,1.17,1.24,1.26
0015_257.6,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,6,8651,10643,11816,12844,0.73,0.81,0.88
0015_257.6,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,6,8651,8812,9893,10754,0.53,0.59,0.64
0015_257.6,PM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkPM,6,8651,13566,14283,15171,0.95,1.0,1.02
0015_258.8,AM,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkAM,4,7266,11887,13198,14067,0.78,0.87,0.91
0015_258.8,MD,S00-Ann,1-Weekday (Tu-Th),Prd,AnnWkMD,4,7266,9771,10969,11923,0.5,0.56,0.61
