SEGID,DailyVolScenario,DailyVolBase,DailyVolAdj
0154_014.9,81278.79999999999,146147.3,-64868.5
0154_015.9,81708.90000000001,150887.5,-69178.59999999999
0154_016.9,69451.8,146885.9,-77434.09999999999
0154_017.9,68665.2,147384.5,-78719.3
0154_018.9,69528.7,159256.69999999998,-89727.99999999999
0154_019.5,76787.3,159256.69999999998,-82469.39999999998
0154_020.0,66089.40000000001,147756.5,-81667.09999999999
0154_021.0,48444.7,106592.5,-58147.8
0154_022.3,51429.00000000001,95284.19999999998,-43855.199999999975
0156_000.0,35417.8,33776.9,1640.9000000000015
0156_000.2,45188.6,38315.5,6873.0999999999985
0156_000.3,37188.2,33101.6,4086.5999999999985
0156_000.6,38694.3,33399.6,5294.700000000004
0156_001.0,42143.7,36441.0,5702.699999999997
0156_001.2,43008.7,37225.4,5783.299999999996
0164_000.0,16747.8,8473.2,8274.599999999999
0164_000.5,8612.699999999999,4132.099999999999,4480.599999999999
0164_001.1,7106.3,4549.400000000001,2556.8999999999996
0164_001.7,10799.300000000001,7402.1,3397.2000000000007
0164_002.0,7418.0,4478.400000000001,2939.5999999999995
0164_002.3,10373.7,6491.7,3882.000000000001
0171_000.0,11631.2,11528.0,103.20000000000073
0171_000.5,13872.1,13988.4,-116.29999999999927
0171_001.5,18519.4,17865.7,653.7000000000007
0171_002.5,23115.5,23035.500000000004,79.99999999999636
0171_003.3,38505.7,37039.8,1465.8999999999942
0171_003.5,27081.699999999997,27194.0,-112.30000000000291
0171_004.0,27526.800000000003,28259.7,-732.8999999999978
0171_004.5,30260.199999999997,31546.7,-1286.5000000000036
0171_005.0,36055.7,41493.799999999996,-5438.0999999999985
0171_005.5,44849.4,54111.200000000004,-9261.800000000003
0171_005.8,56422.9,57799.6,-1376.699999999997
0171_006.0,56027.6,53925.100000000006,2102.4999999999927
0171_006.5,61657.399999999994,58311.80000000001,3345.599999999984
0171_007.0,81839.3,73562.9,8276.400000000009
0171_007.3,49336.899999999994,50682.100000000006,-1345.2000000000116
0171_007.6,40038.8,40124.9,-86.09999999999854
0171_008.0,29327.6,29621.7,-294.1000000000022
0171_008.8,49536.899999999994,49534.1,2.7999999999956344
0171_009.2,51136.5,51130.09999999999,6.400000000008731
0171_009.5,48302.2,47760.9,541.2999999999956
0171_009.8,59479.5,58562.200000000004,917.2999999999956
0171_010.0,78973.20000000001,79399.6,-426.3999999999942
0171_010.1,59006.4,60233.3,-1226.9000000000015
0171_010.4,53014.899999999994,54680.1,-1665.2000000000044
0171_010.6,49125.100000000006,50628.399999999994,-1503.2999999999884
0171_010.7,37652.49999999999,39035.80000000001,-1383.3000000000175
0171_011.0,37244.8,38538.3,-1293.5
0171_011.3,35595.4,36897.899999999994,-1302.4999999999927
0171_011.6,31826.199999999997,32209.499999999996,-383.2999999999993
0171_011.9,27988.0,28249.800000000003,-261.8000000000029
0171_012.2,24673.4,25112.899999999998,-439.49999999999636
0171_012.5,24348.6,24632.999999999996,-284.3999999999978
0171_012.7,19040.500000000004,19234.5,-193.99999999999636
0171_013.1,14805.2,14924.4,-119.19999999999891
0171_013.6,16603.2,16475.399999999998,127.80000000000291
0171_014.1,15289.599999999999,14987.9,301.6999999999989
0171_014.6,5057.999999999999,4589.5,468.4999999999991
0171_015.6,5516.300000000001,5068.1,448.2000000000007
0172_000.0,30254.2,27793.699999999997,2460.5000000000036
0172_001.0,31190.200000000004,26960.600000000002,4229.600000000002
0172_002.0,34218.2,28298.100000000002,5920.099999999995
0172_003.0,30599.699999999997,25535.200000000004,5064.499999999993
0172_004.0,36581.8,30954.1,5627.700000000004
0172_004.5,33487.4,28016.8,5470.600000000002
0172_005.0,46883.9,40233.399999999994,6650.500000000007
0172_005.5,44327.899999999994,40079.2,4248.699999999997
0172_006.0,32036.999999999993,20324.399999999998,11712.599999999995
0172_007.0,48104.8,40471.6,7633.200000000004
0172_008.0,34414.799999999996,30405.5,4009.2999999999956
0172_008.5,40215.09999999999,34855.8,5359.299999999988
0173_000.0,4328.1,3731.2000000000003,596.9000000000001
0173_000.7,7518.099999999999,6750.8,767.2999999999993
0173_001.7,11009.7,9602.800000000001,1406.8999999999996
0173_002.2,17383.0,15108.6,2274.3999999999996
0173_002.8,21621.3,21947.399999999998,-326.09999999999854
0173_003.8,27682.300000000003,28702.500000000004,-1020.2000000000007
0173_004.4,35727.7,37040.7,-1313.0
0173_004.7,42313.799999999996,43013.6,-699.8000000000029
0173_005.0,41804.100000000006,39485.299999999996,2318.80000000001
0173_005.3,41288.9,37898.00000000001,3390.899999999994
0173_005.8,44960.7,42351.399999999994,2609.300000000003
0173_006.3,39775.399999999994,37804.4,1970.9999999999927
0173_006.8,37938.99999999999,37361.3,577.6999999999898
0173_007.3,29393.7,30391.399999999998,-997.6999999999971
0173_007.7,31446.700000000004,31432.500000000007,14.19999999999709
0173_008.8,34669.799999999996,32584.0,2085.7999999999956
0173_009.2,48155.4,49952.7,-1797.2999999999956
0173_009.3,31194.9,33731.5,-2536.5999999999985
0175_000.0,31712.6,34092.6,-2380.0
0175_000.1,16822.7,17489.300000000003,-666.6000000000022
0175_000.4,23491.9,21537.2,1954.7000000000007
0175_000.9,27659.5,24128.500000000004,3530.9999999999964
0175_001.4,26427.5,24414.7,2012.7999999999993
0175_001.9,27887.600000000002,25892.3,1995.300000000003
0175_002.4,37152.5,34556.9,2595.5999999999985
0175_002.9,34876.0,32094.300000000003,2781.699999999997
0175_003.5,32698.9,30685.500000000004,2013.3999999999978
0175_003.9,31468.9,29852.499999999996,1616.400000000005
0175_004.5,47040.1,46717.700000000004,322.3999999999942
0175_004.7,57082.0,59563.600000000006,-2481.600000000006
0176_000.0,28175.3,23434.800000000003,4740.499999999996
0176_000.4,25176.9,24606.2,570.7000000000007
0178_000.0,10641.999999999998,10295.2,346.79999999999745
0178_000.7,6749.000000000001,6195.799999999999,553.2000000000016
0178_001.0,5758.599999999999,5229.099999999999,529.5
0180_000.1,28388.899999999998,29758.6,-1369.7000000000007
0186_000.0,15838.699999999999,14729.1,1109.5999999999985
0186_001.2,17914.699999999997,16962.600000000002,952.0999999999949
0186_001.5,16483.3,14778.1,1705.199999999999
0186_001.6,20357.899999999998,18745.100000000002,1612.7999999999956
0186_001.9,43407.700000000004,41592.6,1815.1000000000058
0186_002.1,37004.799999999996,36573.899999999994,430.90000000000146
0186_002.2,41188.6,41113.1,75.5
0186_002.4,45405.6,45498.3,-92.70000000000437
0186_002.5,49844.4,49995.100000000006,-150.70000000000437
0186_002.7,31866.100000000002,31828.8,37.30000000000291
0186_002.8,28838.0,29366.199999999997,-528.1999999999971
0186_003.0,29508.9,30077.699999999997,-568.7999999999956
0186_003.3,33132.3,34780.4,-1648.0999999999985
0186_003.6,49860.200000000004,54160.299999999996,-4300.099999999991
0186_003.9,35967.4,36486.8,-519.4000000000015
0186_004.6,52936.4,53647.200000000004,-710.8000000000029
0186_005.0,34276.8,32411.300000000003,1865.5
0186_005.5,56983.1,56798.7,184.40000000000146
0186_006.0,49614.299999999996,47809.100000000006,1805.1999999999898
0186_006.4,40074.899999999994,38893.8,1181.0999999999913
0186_006.7,36145.8,35358.0,787.8000000000029
0186_006.9,28093.300000000003,29066.0,-972.6999999999971
0186_007.4,29141.800000000003,30330.200000000004,-1188.4000000000015
0186_008.0,32746.2,33866.2,-1119.9999999999964
0189_000.0,4837.0,6056.400000000001,-1219.4000000000005
0189_000.2,37468.50000000001,37872.3,-403.79999999999563
0189_000.6,50933.2,52206.3,-1273.1000000000058
0189_001.1,29482.6,32631.300000000003,-3148.7000000000044
0189_001.4,46445.899999999994,51322.09999999999,-4876.199999999997
0189_001.6,42912.799999999996,44451.1,-1538.300000000003
0189_001.9,42191.6,42910.1,-718.5
0189_002.1,40554.5,41534.700000000004,-980.2000000000044
0189_002.4,40209.100000000006,41107.8,-898.6999999999971
0189_002.6,47420.49999999999,49623.799999999996,-2203.300000000003
0189_002.9,35193.2,35505.6,-312.40000000000146
0189_003.1,26360.700000000004,26377.2,-16.499999999996362
0189_003.4,19341.4,19305.600000000002,35.79999999999927
0189_004.0,33280.7,32515.399999999998,765.2999999999993
0189_005.3,26595.1,25966.6,628.5
0189_005.7,26795.4,26238.7,556.7000000000007
0189_006.3,18952.5,18833.399999999998,119.10000000000218
0189_007.0,20758.0,20357.399999999998,400.6000000000022
0190_000.0,14624.1,14969.2,-345.10000000000036
0190_000.1,51483.99999999999,53509.49999999999,-2025.5
0190_000.3,31087.600000000002,32546.700000000004,-1459.1000000000022
0190_000.8,18889.3,19223.8,-334.5
0190_001.8,4802.3,4807.1,-4.800000000000182
0193_000.0,11986.0,11531.999999999998,454.0000000000018
0193_001.0,22993.7,20461.3,2532.4000000000015
0193_002.0,24191.199999999997,21312.7,2878.4999999999964
0193_002.7,29168.600000000002,27505.000000000004,1663.5999999999985
0193_003.8,34277.7,34609.8,-332.1000000000058
0193_004.2,43199.9,43012.1,187.8000000000029
0193_004.4,59771.8,58909.6,862.2000000000044
0193_004.5,60447.09999999999,60863.6,-416.5000000000073
0193_005.2,51605.6,51812.5,-206.90000000000146
0193_006.0,30808.2,30686.2,122.0
0193_006.7,29901.199999999997,29734.6,166.59999999999854
0193_007.2,19544.5,19498.9,45.599999999998545
0193_007.8,26542.3,26579.9,-37.60000000000218
0194_000.0,25171.9,16859.2,8312.7
0194_000.3,37948.7,52338.200000000004,-14389.500000000007
0194_000.6,36378.700000000004,77409.2,-41030.49999999999
0194_001.1,62978.8,78828.4,-15849.599999999991
0194_002.1,50993.8,78479.70000000001,-27485.90000000001
0198_000.0,7015.4,5330.2,1685.1999999999998
0198_002.4,9686.9,9278.699999999999,408.2000000000007
0198_002.9,10894.7,10540.900000000001,353.7999999999993
0198_004.1,12171.300000000001,12032.900000000001,138.39999999999964
0198_004.4,18721.0,17938.399999999998,782.6000000000022
0198_005.0,15310.900000000001,14765.5,545.4000000000015
0198_005.3,21070.899999999998,20368.1,702.7999999999993
0198_005.4,14394.900000000001,10312.900000000001,4082.0
0198_005.9,16347.199999999999,11636.9,4710.299999999999
0198_006.3,14215.6,13215.899999999998,999.7000000000025
0198_007.6,14849.6,14666.3,183.3000000000011
0198_008.7,11655.199999999999,11654.9,0.2999999999992724
0198_008.9,13836.599999999999,13760.399999999998,76.20000000000073
0198_009.1,16681.3,15553.4,1127.8999999999996
0198_009.5,18733.1,18527.100000000002,205.99999999999636
0198_009.9,17055.199999999997,17059.3,-4.100000000002183
0198_010.5,28315.199999999997,28108.8,206.39999999999782
0198_011.0,29138.5,28970.199999999997,168.3000000000029
0198_011.5,39351.9,35326.2,4025.7000000000044
0198_011.81,38992.9,34850.0,4142.9000000000015
0198_012.3,6863.2,5814.5,1048.6999999999998
0198_012.6,5603.3,4691.5,911.8000000000002
0198_012.9,5032.799999999999,4325.099999999999,707.6999999999998
0198_013.1,6853.3,4890.2,1963.1000000000004
0198_013.4,9978.3,7964.8,2013.499999999999
0198_014.0,2024.6999999999998,1635.3999999999999,389.29999999999995
0198_014.5,4405.6,1251.3999999999999,3154.2000000000007
0198_014.8,4221.6,3360.7,860.9000000000005
0201_000.0,30582.8,34654.4,-4071.600000000002
0201_002.8,31998.1,37887.1,-5889.0
0201_006.2,30529.7,36581.1,-6051.399999999998
0201_007.2,43054.9,47154.2,-4099.299999999996
0201_007.7,49286.3,53126.600000000006,-3840.300000000003
0201_008.7,74164.3,74156.49999999999,7.800000000017462
0201_010.8,119508.3,118013.29999999999,1495.0000000000146
0201_012.8,145131.80000000002,149910.49999999997,-4778.699999999953
0201_013.8,170475.59999999998,173567.3,-3091.7000000000116
0201_014.7,142192.40000000002,144981.4,-2788.999999999971
0201_015.3,162915.3,165852.1,-2936.8000000000175
0201_016.7,15939.0,17115.9,-1176.9000000000015
0201_017.0,25839.100000000002,27641.9,-1802.7999999999993
0201_017.3,38231.100000000006,38343.5,-112.39999999999418
0201_017.5,32473.2,32362.000000000004,111.19999999999709
0201_017.8,29002.8,29062.3,-59.5
0201_018.0,28473.100000000006,27863.1,610.0000000000073
0202_000.0,716.7,1562.9,-846.2
0202_001.5,0.0,188.6,-188.6
0203_000.0,30900.0,31816.1,-916.0999999999985
0203_000.5,38462.4,39086.9,-624.5
0203_001.6,42967.7,43619.200000000004,-651.5000000000073
0203_001.8,43503.799999999996,44147.799999999996,-644.0
0203_002.3,46821.299999999996,47012.200000000004,-190.90000000000873
0203_003.1,45424.200000000004,45596.5,-172.29999999999563
0203_003.9,44360.6,44547.5,-186.90000000000146
0203_004.2,42349.0,42542.4,-193.40000000000146
0203_004.5,40205.50000000001,40325.200000000004,-119.69999999999709
0203_004.8,36978.7,37177.299999999996,-198.59999999999854
0203_005.1,35811.3,35944.8,-133.5
0203_005.4,30639.500000000004,30590.8,48.700000000004366
0204_000.0,11936.5,11714.5,222.0
0204_000.1,27553.399999999998,26956.800000000003,596.5999999999949
0204_000.4,37220.2,36558.799999999996,661.4000000000015
0204_001.1,38257.0,38140.4,116.59999999999854
0204_001.2,38796.0,38878.50000000001,-82.50000000000728
0204_001.5,37982.99999999999,38083.600000000006,-100.6000000000131
0204_001.8,34799.5,34819.100000000006,-19.60000000000582
0204_002.1,34561.1,34615.299999999996,-54.19999999999709
0204_002.4,34312.00000000001,34331.4,-19.39999999999418
0204_002.5,36390.299999999996,35641.4,748.8999999999942
0204_002.7,36755.700000000004,35198.700000000004,1557.0
0204_003.1,29324.2,28891.600000000006,432.5999999999949
0204_003.6,29238.6,28672.1,566.5
0204_004.1,26282.099999999995,25679.1,602.9999999999964
0204_004.6,24649.9,24046.6,603.3000000000029
0204_005.1,31855.899999999998,31627.9,227.99999999999636
0209_000.6,3092.7000000000003,3121.7000000000003,-29.0
0209_001.7,3269.8,3032.2,237.60000000000036
0209_003.0,16001.199999999999,10504.2,5496.999999999998
0209_004.2,27349.7,21666.6,5683.100000000002
0209_004.6,30149.7,32078.4,-1928.7000000000007
0209_005.0,43553.799999999996,42079.4,1474.3999999999942
0209_005.2,24802.399999999998,22967.6,1834.7999999999993
0209_005.7,26196.000000000004,23845.8,2350.2000000000044
0209_006.2,28939.7,27138.600000000002,1801.0999999999985
0209_006.8,37760.8,37991.0,-230.1999999999971
0209_007.2,38580.1,40437.7,-1857.5999999999985
0209_007.7,45526.1,46312.50000000001,-786.4000000000087
0209_008.2,45515.100000000006,43328.299999999996,2186.80000000001
0209_008.7,45936.8,43249.0,2687.800000000003
0209_009.2,46781.7,43592.7,3189.0
0209_009.7,54348.09999999999,49956.3,4391.799999999988
0209_010.2,59781.9,55044.8,4737.0999999999985
0209_011.2,59371.50000000001,54119.9,5251.600000000006
0209_011.5,78194.6,68334.0,9860.600000000006
0209_011.7,78742.8,78876.9,-134.09999999999127
0209_011.9,67010.2,68829.1,-1818.9000000000087
0209_012.2,42728.899999999994,44277.9,-1549.0000000000073
0209_013.1,11485.7,12034.7,-549.0
0209_014.0,23962.999999999996,22334.800000000003,1628.1999999999935
0209_014.5,35944.8,35263.3,681.5
0209_015.5,15440.6,15496.300000000003,-55.70000000000255
0209_016.0,8643.900000000001,8703.5,-59.599999999998545
0209_017.1,4200.5,4289.9,-89.39999999999964
0209_017.6,1525.6000000000001,1487.3999999999999,38.20000000000027
0210_000.0,15445.999999999998,15518.400000000001,-72.40000000000327
0210_000.7,16520.9,16738.2,-217.29999999999927
0210_001.2,16907.5,17152.9,-245.40000000000146
0210_002.2,5576.599999999999,5622.2,-45.600000000000364
0215_000.0,23703.600000000002,23562.0,141.60000000000218
0215_000.3,58167.3,56647.299999999996,1520.0000000000073
0215_000.7,92220.6,90404.59999999999,1816.0000000000146
0215_001.8,86819.9,85010.70000000001,1809.1999999999825
0215_002.7,69120.1,67216.9,1903.2000000000116
0215_003.7,80666.40000000001,78536.4,2130.0000000000146
0215_006.3,77332.90000000001,78022.59999999999,-689.6999999999825
0215_007.7,91227.2,91295.3,-68.10000000000582
0215_009.2,138229.30000000002,138071.4,157.90000000002328
0215_010.6,146631.0,146176.5,454.5
0215_011.5,153402.0,145144.0,8258.0
0215_013.5,136215.9,122352.09999999998,13863.800000000017
0215_015.5,164351.5,137104.30000000002,27247.199999999983
0215_017.5,170648.40000000002,135479.0,35169.40000000002
0215_019.5,160125.0,134621.6,25503.399999999994
0215_020.6,155446.9,133769.0,21677.899999999994
0215_022.3,142492.30000000002,141433.0,1059.3000000000175
0215_023.7,124729.70000000001,125253.59999999999,-523.8999999999796
0215_025.7,122442.5,122283.3,159.1999999999971
0215_026.7,56584.700000000004,50234.5,6350.200000000004
0215_027.4,35192.0,26295.700000000004,8896.299999999996
0225_000.1,27797.600000000002,27348.8,448.8000000000029
0225_000.3,17713.7,17809.4,-95.70000000000073
0225_000.6,12042.1,12108.2,-66.10000000000036
0227_000.0,10216.2,11361.400000000001,-1145.2000000000007
0227_000.5,6515.999999999998,7438.500000000001,-922.5000000000027
0232_000.0,45387.99999999999,45893.6,-505.6000000000058
0232_000.1,53773.5,54387.0,-613.5
0232_000.3,41734.700000000004,42375.1,-640.3999999999942
0232_001.3,34996.6,34965.5,31.099999999998545
0235_000.0,23009.3,22986.9,22.399999999997817
0235_000.5,17592.399999999998,17521.199999999997,71.20000000000073
0235_001.1,31324.600000000002,31002.199999999997,322.4000000000051
0235_001.2,30418.8,28692.2,1726.5999999999985
0235_002.0,24889.100000000002,23138.399999999998,1750.7000000000044
0235_002.4,24372.4,22519.999999999996,1852.400000000005
0235_002.6,23802.900000000005,21981.0,1821.900000000005
0235_003.1,22816.3,21123.899999999998,1692.4000000000015
0265_000.0,26108.100000000002,25657.000000000004,451.09999999999854
0265_000.4,75245.2,56237.100000000006,19008.09999999999
0265_000.7,41226.299999999996,32636.7,8589.599999999995
0265_001.2,54430.4,45933.899999999994,8496.500000000007
0265_001.7,49443.99999999999,41350.3,8093.69999999999
0265_002.3,44478.700000000004,38147.5,6331.200000000004
0265_002.7,55042.0,48148.899999999994,6893.100000000006
0265_003.6,41042.100000000006,34053.0,6989.100000000006
0265_004.1,33616.2,27066.4,6549.799999999996
0266_000.0,81205.90000000001,70959.5,10246.400000000009
0266_000.1,35419.6,38736.3,-3316.7000000000044
0266_000.3,31301.4,34789.5,-3488.0999999999985
0266_000.8,24567.8,25256.899999999998,-689.0999999999985
0266_001.7,35006.7,35386.5,-379.8000000000029
0266_002.2,47504.0,47644.6,-140.59999999999854
0266_002.6,55008.399999999994,54187.799999999996,820.5999999999985
0266_002.8,74005.0,75427.20000000001,-1422.2000000000116
0266_003.0,62995.5,65522.4,-2526.9000000000015
0266_003.4,49232.00000000001,51317.7,-2085.69999999999
0266_003.5,58991.7,60511.399999999994,-1519.699999999997
0266_004.1,54120.69999999999,55646.8,-1526.100000000013
0266_004.4,25365.699999999997,25984.9,-619.2000000000044
0266_004.7,23682.3,24057.399999999998,-375.09999999999854
0266_005.0,15560.3,15938.7,-378.40000000000146
0266_005.3,15920.4,16249.900000000001,-329.5000000000018
0266_006.0,17512.5,17650.2,-137.70000000000073
0266_006.6,9843.300000000001,9827.300000000001,16.0
0266_006.9,13613.600000000002,13463.0,150.60000000000218
0266_007.4,9987.5,9758.0,229.5
0268_000.0,25118.000000000004,27545.5,-2427.4999999999964
0268_000.2,48046.6,49087.200000000004,-1040.6000000000058
0268_000.6,34975.1,36052.9,-1077.800000000003
0269_000.0,48712.7,54778.700000000004,-6066.000000000007
0269_000.2,36462.1,41945.600000000006,-5483.500000000007
0269_000.3,40734.1,45036.899999999994,-4302.799999999996
0269_000.5,40474.8,44866.299999999996,-4391.499999999993
0269_000.6,49088.700000000004,53893.7,-4804.999999999993
0269_000.8,48831.4,54030.3,-5198.9000000000015
0269_000.9,54232.7,54529.0,-296.3000000000029
0269_001.0,58072.59999999999,56426.7,1645.8999999999942
0269_001.2,53356.7,51683.0,1673.699999999997
0269_001.3,52934.6,51101.6,1833.0
0269_001.5,53023.5,50205.3,2818.199999999997
0269_001.7,63041.0,60324.399999999994,2716.600000000006
0270_000.0,55098.200000000004,57739.200000000004,-2641.0
0270_000.2,50864.399999999994,53352.49999999999,-2488.0999999999985
0270_000.3,49098.1,51430.0,-2331.9000000000015
0270_000.5,41138.7,42701.8,-1563.1000000000058
0270_000.6,33653.0,34985.700000000004,-1332.7000000000044
0273_000.0,17163.3,16462.6,700.7000000000007
0273_001.1,18808.699999999997,17888.3,920.3999999999978
0273_002.1,20780.8,19805.3,975.5
0273_002.4,25373.799999999996,24610.800000000003,762.9999999999927
0273_003.0,11991.7,12479.300000000001,-487.60000000000036
0282_000.0,48419.4,46445.09999999999,1974.3000000000102
0282_000.1,5293.400000000001,5505.8,-212.39999999999964
0282_000.5,35678.700000000004,36270.5,-591.7999999999956
0282_001.0,25514.5,26689.1,-1174.5999999999985
0282_001.4,33424.59999999999,33162.200000000004,262.3999999999869
0282_001.8,12709.900000000001,13003.9,-293.9999999999982
0282_002.2,12709.9,13003.900000000001,-294.0000000000018
0282_002.4,2397.8,2035.1,362.7000000000003
0287_000.0,7533.9,4708.7,2825.2
0315_000.0,5.3999999999999995,6.000000000000001,-0.6000000000000014
0315_000.9,4950.299999999999,4915.2,35.099999999999454
0315_001.4,2660.4,2638.2999999999997,22.100000000000364
1082_008.5,860.5000000000001,863.0999999999999,-2.5999999999997954
1082_012.5,8721.0,8643.9,77.10000000000036
1082_013.3,10082.6,8841.1,1241.5
1082_014.4,10787.199999999999,10516.8,270.39999999999964
1084_000.0,609.3000000000001,619.5999999999999,-10.29999999999984
1084_001.0,769.4999999999999,779.6000000000001,-10.10000000000025
1085_001.5,1926.9000000000003,1925.8999999999999,1.0000000000004547
1085_001.6,2096.7000000000003,2097.1,-0.3999999999996362
1085_002.3,2073.6,2076.8,-3.200000000000273
1085_003.4,2434.9999999999995,2465.2999999999997,-30.300000000000182
1085_004.1,2434.9999999999995,2465.2999999999997,-30.300000000000182
1086_000.0,11037.099999999999,10319.199999999999,717.8999999999996
1086_000.7,10040.1,9314.1,726.0
1086_001.2,9943.0,8467.199999999999,1475.800000000001
1086_001.7,7226.100000000001,6859.6,366.5000000000009
1086_001.9,6651.4,6284.599999999999,366.8000000000002
1086_002.6,3229.2,2939.9,289.2999999999997
1086_003.0,3084.4000000000005,3054.4,30.000000000000455
1086_003.4,1631.7,1619.6000000000001,12.099999999999909
1088_000.0,6671.0,6617.2,53.80000000000018
1088_000.4,2878.4,2873.7,4.700000000000273
1088_000.6,1988.5,1981.1,7.400000000000091
1090_000.0,1381.9,1361.3,20.600000000000136
1090_000.7,3087.1,3009.1000000000004,77.99999999999955
1090_001.2,3174.3999999999996,3142.1,32.29999999999973
1090_001.5,1760.9,1739.3,21.600000000000136
1092_000.0,977.0,967.6999999999999,9.300000000000068
1092_000.7,1403.4,1392.5,10.900000000000091
1092_001.2,787.9999999999999,784.4,3.599999999999909
1094_000.0,1615.1,1607.1000000000001,7.999999999999773
1094_000.4,3057.2000000000003,3063.1,-5.899999999999636
1094_000.6,2657.7000000000003,2674.0,-16.299999999999727
1094_000.9,1037.9,1028.1000000000001,9.799999999999955
1096_000.0,1381.1,1374.1999999999998,6.900000000000091
1096_000.4,1472.8000000000002,1461.7999999999997,11.000000000000455
1098_000.0,3070.1000000000004,3859.7,-789.5999999999995
1098_000.8,1788.8000000000002,2261.2000000000003,-472.4000000000001
1100_000.0,2257.3000000000006,2211.7999999999997,45.50000000000091
1100_001.1,1916.8999999999999,1910.7999999999997,6.100000000000136
1100_001.6,1908.2,1887.6999999999998,20.500000000000227
1100_001.7,1423.7,1407.1,16.600000000000136
1112_000.0,495.00000000000006,487.7,7.300000000000068
1380_000.0,21040.1,21428.8,-388.7000000000007
1380_000.1,7554.1,7842.7,-288.59999999999945
1380_000.5,13345.400000000001,13855.500000000002,-510.10000000000036
1380_001.2,8867.4,9377.300000000001,-509.90000000000146
1380_001.7,5611.4,5670.400000000001,-59.00000000000091
1384_000.0,9098.0,9717.100000000002,-619.1000000000022
1384_000.2,5316.6,5212.900000000001,103.69999999999982
1384_000.6,5885.2,6158.6,-273.40000000000055
1384_001.6,1104.5,1236.1,-131.5999999999999
1384_002.5,2032.8,1936.2999999999997,96.50000000000023
1384_003.1,2166.2,2355.1,-188.9000000000001
1384_003.8,1458.2,1647.9000000000003,-189.70000000000027
1386_000.0,12895.3,13554.0,-658.7000000000007
1386_000.9,15490.0,15775.9,-285.89999999999964
1388_000.0,28172.300000000003,28607.899999999994,-435.59999999999127
1388_000.2,19195.600000000002,19649.000000000004,-453.40000000000146
1388_000.5,22029.300000000003,22449.2,-419.8999999999978
1388_000.8,14023.600000000002,14200.100000000002,-176.5
1388_001.4,10698.0,10435.699999999999,262.3000000000011
1388_001.7,9728.7,9714.199999999999,14.500000000001819
1388_002.4,15645.3,15725.799999999997,-80.49999999999818
1388_003.0,6309.3,6698.100000000001,-388.8000000000011
1388_003.9,2914.6,3235.4,-320.8000000000002
1388_004.4,5032.2,5491.3,-459.10000000000036
1388_004.9,1522.2000000000003,1496.4,25.800000000000182
1389_000.8,6730.699999999999,6879.699999999999,-149.0
1389_001.2,5305.199999999999,5317.499999999999,-12.300000000000182
1389_002.1,4037.5,4058.8,-21.300000000000182
1389_003.1,2247.6,2347.2000000000003,-99.60000000000036
1390_000.0,4774.5,4948.2,-173.69999999999982
1390_000.3,3928.7000000000003,3833.7000000000003,95.0
1392_000.0,3039.2,3457.9,-418.7000000000003
1392_001.2,16077.5,17616.3,-1538.7999999999993
1392_002.1,16062.2,17693.800000000003,-1631.6000000000022
1392_002.3,9581.9,11027.599999999999,-1445.699999999999
1392_002.4,5378.599999999999,5611.1,-232.5000000000009
1394_000.0,4176.1,4590.5,-414.39999999999964
1396_000.0,9883.8,10120.400000000001,-236.60000000000218
1397_000.0,5262.599999999999,5318.700000000001,-56.10000000000127
1398_000.0,2864.1,2957.2,-93.09999999999991
1398_000.3,6133.1,6106.9,26.200000000000728
1400_000.0,4309.9,4353.6,-43.70000000000073
1400_001.3,3691.5,3672.0,19.5
1400_002.7,1606.6999999999998,1581.9999999999998,24.700000000000045
1400_004.4,3551.8000000000006,3568.3,-16.499999999999545
1400_006.5,6446.199999999999,6538.3,-92.10000000000127
1400_006.8,8456.9,8600.1,-143.20000000000073
1400_007.5,20851.8,20756.8,95.0
1402_000.0,10203.900000000001,10089.699999999999,114.20000000000255
1404_000.0,11187.900000000001,11177.800000000001,10.100000000000364
1404_000.4,4563.0,4506.9,56.100000000000364
1404_001.1,4248.299999999999,4361.2,-112.90000000000055
1404_001.4,5494.7,5718.8,-224.10000000000036
1404_002.1,6857.500000000001,7021.999999999999,-164.49999999999818
1406_000.0,7768.5,7807.200000000001,-38.70000000000073
1408_000.0,6684.200000000001,6381.7,302.5000000000009
1408_000.1,3236.7,2953.3999999999996,283.3000000000002
1408_000.7,6869.099999999999,6906.7,-37.600000000000364
1408_001.2,2743.2,2733.7000000000003,9.499999999999545
1410_000.0,5736.400000000001,5951.7,-215.29999999999927
1410_001.0,6003.8,6200.5,-196.69999999999982
1410_001.5,10517.7,10583.8,-66.09999999999854
1410_002.0,5402.0,5510.0,-108.0
1410_002.2,7504.6,7612.300000000001,-107.70000000000073
1410_002.3,4829.499999999999,4783.099999999999,46.399999999999636
1418_000.0,7588.2,7443.800000000001,144.39999999999873
1418_000.9,3492.9999999999995,3522.6,-29.600000000000364
1418_001.7,4596.0,5072.7,-476.6999999999998
1420_000.0,17174.100000000002,17935.8,-761.6999999999971
1420_000.3,13655.4,14291.0,-635.6000000000004
1420_000.7,4361.599999999999,4472.2,-110.60000000000036
1422_000.0,10830.6,11051.699999999999,-221.09999999999854
1422_000.7,11404.999999999998,11721.3,-316.3000000000011
1422_001.5,4164.0,4647.5,-483.5
1422_002.0,7139.6,7666.700000000001,-527.1000000000004
