SEGID,DailyVolScenario,DailyVolBase,DailyVolAdj
2094_006.0,9344.499999999998,9671.3,-326.8000000000011
2094_007.0,9746.2,9694.400000000001,51.79999999999927
2094_008.0,7173.299999999999,7214.2,-40.900000000000546
2094_009.0,8449.4,8614.5,-165.10000000000036
2094_010.0,8012.8,8734.2,-721.4000000000005
2094_011.0,6377.5,8485.3,-2107.7999999999993
2094_011.5,9269.500000000002,9402.3,-132.79999999999745
2094_012.1,11412.5,11370.800000000001,41.69999999999891
2094_012.6,15238.400000000001,16233.4,-994.9999999999982
2094_013.1,11699.800000000001,11611.6,88.20000000000073
2095_001.1,3919.3,3885.8,33.5
2097_000.0,2101.2,2097.2,4.0
2098_000.0,34880.100000000006,9868.5,25011.600000000006
2098_000.4,27611.8,21648.5,5963.299999999999
2098_001.4,21673.200000000004,17890.8,3782.400000000005
2101_000.0,15345.5,15609.0,-263.5
2102_000.0,7758.5,8356.5,-598.0
2102_000.4,9301.2,9712.8,-411.59999999999854
2102_000.6,5558.900000000001,5551.400000000001,7.5
2102_001.1,10624.2,10637.0,-12.799999999999272
2102_001.4,6885.5,6954.2,-68.69999999999982
2102_002.0,5616.4,5802.199999999999,-185.79999999999927
2102_002.3,4080.3,4084.7999999999997,-4.499999999999545
2102_003.0,2463.5,2492.2,-28.699999999999818
2104_000.0,22294.3,23084.1,-789.7999999999993
2104_000.8,18684.3,19853.9,-1169.6000000000022
2104_001.2,32325.799999999996,32970.799999999996,-645.0
2104_001.7,27826.2,28297.7,-471.5
2104_002.2,30120.699999999997,31872.300000000003,-1751.6000000000058
2104_002.7,29873.5,31511.8,-1638.2999999999993
2105_000.0,44273.2,46369.899999999994,-2096.699999999997
2105_000.5,52581.600000000006,54113.8,-1532.199999999997
2105_001.2,48237.09999999999,48523.99999999999,-286.90000000000146
2105_001.4,22603.7,23809.0,-1205.2999999999993
2107_001.0,15490.6,15860.399999999998,-369.79999999999745
2107_001.5,8910.900000000001,9360.300000000001,-449.39999999999964
2107_002.8,9288.5,9523.6,-235.10000000000036
2107_003.0,11158.5,11427.4,-268.89999999999964
2107_003.5,10730.599999999999,10969.099999999999,-238.5
2107_004.5,17833.0,16968.5,864.5
2107_004.7,7468.000000000001,6973.0,495.0000000000009
2108_000.0,6928.299999999999,7682.5,-754.2000000000007
2108_000.7,8327.8,8674.4,-346.60000000000036
2108_001.3,13109.3,14843.2,-1733.9000000000015
2113_000.0,7822.900000000001,7929.999999999999,-107.09999999999854
2113_001.6,10537.7,9464.6,1073.1000000000004
2114_000.0,44379.7,44732.8,-353.1000000000058
2114_000.1,30963.7,32980.3,-2016.6000000000022
2114_000.7,21695.3,24716.8,-3021.5
2116_000.0,29369.100000000002,29678.9,-309.7999999999993
2116_001.0,22200.0,22437.199999999997,-237.1999999999971
2116_001.3,33753.4,33807.1,-53.69999999999709
2116_001.7,28139.600000000002,28128.0,11.600000000002183
2116_002.0,24073.799999999996,23912.299999999996,161.5
2116_003.1,27725.100000000002,27554.0,171.10000000000218
2116_003.6,18145.0,18006.3,138.70000000000073
2116_004.5,6346.2,6368.099999999999,-21.899999999999636
2117_000.0,281.5,638.0000000000001,-356.5000000000001
2117_001.1,481.6,705.7,-224.10000000000002
2118_000.0,7538.5,8196.699999999999,-658.1999999999989
2118_000.3,9205.6,10423.8,-1218.199999999999
2118_000.7,10615.800000000001,11425.5,-809.6999999999989
2118_001.5,11773.7,12101.4,-327.6999999999989
2118_002.3,10955.9,11153.2,-197.3000000000011
2118_003.0,8093.500000000001,8235.2,-141.69999999999982
2118_003.4,9081.8,9135.4,-53.600000000000364
2118_003.9,14052.8,14493.2,-440.40000000000146
2118_004.8,9956.199999999999,10462.2,-506.0000000000018
2120_000.0,21344.8,22915.2,-1570.4000000000015
2120_001.0,37001.299999999996,38288.200000000004,-1286.9000000000087
2120_001.7,34242.6,35798.200000000004,-1555.6000000000058
2120_002.0,44625.200000000004,46633.5,-2008.2999999999956
2120_002.5,38277.7,40206.299999999996,-1928.5999999999985
2120_003.0,36575.700000000004,38830.8,-2255.0999999999985
2120_003.5,33669.7,34611.600000000006,-941.9000000000087
2120_004.0,34283.399999999994,35227.9,-944.5000000000073
2121_000.0,1694.1,1762.4,-68.30000000000018
2122_000.0,5873.5,5883.0,-9.5
2122_000.5,11586.200000000003,11406.4,179.8000000000029
2122_000.9,19037.4,18870.8,166.60000000000218
2122_001.2,10346.0,10575.1,-229.10000000000036
2122_001.8,12107.4,12579.0,-471.60000000000036
2122_002.1,5995.6,6310.199999999999,-314.59999999999854
2123_000.0,10691.9,10876.5,-184.60000000000036
2123_000.5,10743.3,10937.3,-194.0
2123_001.0,22204.9,21846.500000000004,358.3999999999978
2123_002.0,23096.5,22604.299999999996,492.20000000000437
2123_002.5,27858.4,26845.899999999998,1012.5000000000036
2124_000.0,14568.099999999999,13786.899999999998,781.2000000000007
2124_001.0,13709.5,13162.3,547.2000000000007
2124_001.6,13646.5,13637.3,9.200000000000728
2124_002.1,21361.399999999998,21364.999999999996,-3.599999999998545
2124_002.4,17467.699999999997,17522.6,-54.900000000001455
2124_003.0,9110.2,9038.699999999999,71.50000000000182
2124_003.3,16619.7,16540.2,79.5
2124_003.5,8755.0,8962.6,-207.60000000000036
2126_000.0,10500.8,10141.8,359.0
2126_000.7,9398.8,9133.6,265.1999999999989
2128_000.0,3789.0999999999995,3973.3999999999996,-184.30000000000018
2128_000.8,8370.6,8594.2,-223.60000000000036
2128_001.7,9882.5,10184.800000000003,-302.3000000000029
2128_002.2,8368.1,8405.5,-37.399999999999636
2128_003.2,6759.400000000001,6881.699999999999,-122.29999999999836
2128_004.2,19665.1,20136.4,-471.3000000000029
2128_005.0,18013.8,18023.4,-9.600000000002183
2128_005.9,20079.2,20381.3,-302.09999999999854
2128_006.5,24380.699999999997,25221.1,-840.4000000000015
2128_007.1,23024.4,23198.399999999998,-173.99999999999636
2128_007.6,24363.8,24139.2,224.59999999999854
2128_007.8,27043.699999999997,26935.9,107.79999999999563
2128_007.9,27549.199999999997,26941.0,608.1999999999971
2128_008.1,27722.999999999996,22294.2,5428.799999999996
2128_008.2,28439.000000000004,17946.8,10492.200000000004
2130_000.0,12460.8,12503.900000000001,-43.10000000000218
2130_000.8,18045.300000000003,18031.899999999998,13.400000000005093
2130_001.3,10175.000000000002,10105.8,69.20000000000255
2135_000.0,9246.6,9652.6,-406.0
2135_001.0,8413.4,9905.699999999999,-1492.2999999999993
2136_000.0,8975.2,9178.9,-203.6999999999989
2138_000.0,8910.900000000001,9596.4,-685.4999999999982
2140_000.0,5913.700000000001,6189.299999999999,-275.59999999999854
2140_000.8,6709.900000000001,6456.4,253.5000000000009
2140_001.5,4161.0,4347.1,-186.10000000000036
2140_002.7,12720.099999999999,13138.1,-418.0000000000018
2140_003.1,15415.4,15284.099999999999,131.3000000000011
2140_003.3,11987.400000000001,12234.199999999999,-246.79999999999745
2142_000.0,11174.0,11574.700000000003,-400.70000000000255
2142_000.3,10068.699999999999,10270.0,-201.3000000000011
2142_001.7,8161.0,8387.5,-226.5
2142_002.1,10606.699999999999,10888.2,-281.5000000000018
2142_002.5,8660.6,9538.3,-877.6999999999989
2142_002.7,11502.2,11406.1,96.10000000000036
2144_000.0,16031.699999999999,15607.6,424.09999999999854
2144_000.4,13590.4,13158.599999999999,431.8000000000011
2144_001.3,16152.000000000002,16194.9,-42.89999999999782
2145_000.0,4555.8,4589.200000000001,-33.400000000000546
2146_000.0,5403.9,5840.700000000001,-436.8000000000011
2146_000.2,3725.7,3684.0,41.69999999999982
2147_000.0,1591.3,1601.2999999999997,-9.999999999999773
2148_000.0,10008.1,10178.699999999999,-170.59999999999854
2148_000.2,11482.7,11645.9,-163.1999999999989
2148_000.3,11587.9,11465.999999999998,121.90000000000146
2148_001.1,7160.300000000001,7241.599999999999,-81.29999999999836
2148_002.0,7094.2,6840.799999999999,253.40000000000055
2148_002.9,5811.1,5850.7,-39.599999999999454
2148_003.8,7293.099999999999,7942.9,-649.8000000000002
2148_004.3,7096.4,7029.5,66.89999999999964
2148_004.9,7528.400000000001,7807.7,-279.2999999999993
2148_005.5,10356.900000000001,11149.800000000001,-792.8999999999996
2148_005.6,8745.900000000001,8994.6,-248.6999999999989
2148_005.8,9544.2,9454.3,89.90000000000146
2148_005.9,11430.900000000001,11476.000000000002,-45.100000000000364
2148_006.1,13443.7,13265.7,178.0
2148_006.2,9632.3,10052.1,-419.8000000000011
2148_006.4,7237.599999999999,7697.100000000001,-459.5000000000018
2148_006.5,6483.5,6745.3,-261.8000000000002
2148_006.7,8514.8,8684.699999999999,-169.89999999999964
2148_006.8,37549.100000000006,32756.8,4792.300000000007
2148_007.0,8988.0,5482.6,3505.3999999999996
2149_000.7,22371.4,22134.999999999996,236.4000000000051
2149_000.8,42007.6,40999.7,1007.9000000000015
2149_001.1,18430.8,18518.2,-87.40000000000146
2149_001.6,8952.5,9558.4,-605.8999999999996
2150_000.0,29132.7,26729.6,2403.100000000002
2150_000.8,11253.099999999999,12426.6,-1173.5000000000018
2150_001.5,14928.2,16263.2,-1335.0
2151_000.0,1562.8000000000002,1352.1999999999998,210.60000000000036
2151_001.0,2490.6,3755.0,-1264.4
2151_001.5,4661.4,6660.799999999999,-1999.3999999999996
2151_001.8,4875.9,6535.599999999999,-1659.6999999999998
2151_002.2,6144.9,7610.599999999999,-1465.6999999999998
2153_001.4,14636.2,14499.0,137.20000000000073
2153_002.1,10617.0,10474.1,142.89999999999964
2153_003.0,2361.3,2606.1000000000004,-244.80000000000018
2153_004.0,4253.099999999999,3178.3,1074.7999999999993
2153_004.4,3695.1,4967.700000000001,-1272.6000000000008
2153_005.0,9426.0,9062.0,364.0
2153_005.7,12261.6,11662.5,599.1000000000004
2154_000.0,6410.9,6549.6,-138.70000000000073
2154_001.2,6578.200000000001,10969.199999999999,-4390.999999999998
2154_002.2,6316.700000000001,8695.599999999999,-2378.899999999998
2154_003.2,6774.5,6186.9,587.6000000000004
2154_003.7,5545.8,4748.299999999999,797.5000000000009
2155_000.0,5704.6,6318.400000000001,-613.8000000000002
2155_001.0,11446.4,11366.4,80.0
2156_000.0,1406.0,1462.5,-56.5
2156_000.7,5665.9,6132.1,-466.2000000000007
2156_001.3,3501.0,3683.7,-182.69999999999982
2156_002.0,4232.3,4278.000000000001,-45.70000000000073
2156_002.3,6016.6,6180.3,-163.69999999999982
2156_003.1,9150.9,9414.3,-263.39999999999964
2156_003.4,6262.0,6750.299999999999,-488.2999999999993
2156_003.9,9116.0,9618.2,-502.2000000000007
2156_004.9,7431.799999999999,7520.8,-89.00000000000091
2156_005.4,8958.900000000001,9057.4,-98.49999999999818
2156_006.4,8757.400000000001,8701.9,55.50000000000182
2156_006.9,13304.099999999999,13257.0,47.099999999998545
2156_007.4,13771.900000000001,14305.0,-533.0999999999985
2156_008.4,6380.3,7131.0,-750.6999999999998
2156_008.7,4157.4,4212.0,-54.600000000000364
2156_009.6,10092.400000000001,11139.0,-1046.5999999999985
2156_010.6,11288.7,13341.7,-2053.0
2156_011.6,10893.2,10659.5,233.70000000000073
2156_012.1,6289.7,6918.8,-629.1000000000004
2158_000.0,11883.199999999999,11730.4,152.79999999999927
2158_000.5,7375.400000000001,7126.299999999999,249.10000000000127
2159_002.5,8828.7,7012.200000000001,1816.5
2159_003.1,10115.199999999999,8446.3,1668.8999999999996
2159_003.6,7656.6,7756.3,-99.69999999999982
2160_000.0,2303.8,1949.7,354.10000000000014
2160_001.0,9207.199999999999,9479.0,-271.8000000000011
2160_001.2,4454.9,4405.8,49.099999999999454
2160_002.0,11319.7,11264.3,55.400000000001455
2160_003.1,7283.099999999999,7229.5,53.599999999999454
2160_004.1,6146.499999999998,6184.2,-37.70000000000164
2161_000.0,6674.499999999999,6480.399999999999,194.10000000000036
2161_001.0,30392.399999999998,29924.100000000002,468.29999999999563
2161_001.5,25052.7,24281.500000000004,771.1999999999971
2161_001.9,28454.800000000003,27764.0,690.8000000000029
2161_002.6,29719.700000000004,29412.4,307.3000000000029
2161_003.2,41115.1,41108.4,6.69999999999709
2161_003.8,45644.19999999999,44430.1,1214.0999999999913
2162_000.0,38556.4,40509.1,-1952.699999999997
2162_000.4,30680.2,32201.700000000004,-1521.5000000000036
2162_000.6,20939.9,17386.699999999997,3553.2000000000044
2162_001.1,23739.0,17510.9,6228.0999999999985
2162_001.6,17109.6,16133.1,976.4999999999982
2162_002.4,12571.5,18920.899999999998,-6349.399999999998
2163_000.0,9942.6,11207.9,-1265.2999999999993
2164_000.0,8132.0,7802.599999999999,329.40000000000055
2164_001.0,10555.4,10789.5,-234.10000000000036
2164_002.0,5842.1,5921.1,-79.0
2164_003.0,5684.1,7142.5,-1458.3999999999996
2164_003.5,14802.7,14918.400000000001,-115.70000000000073
2164_004.0,6517.2,6848.3,-331.10000000000036
2165_000.5,7903.500000000001,7541.700000000001,361.8000000000002
2165_000.9,7128.700000000001,7115.800000000001,12.899999999999636
2165_001.5,2868.7,2773.7,95.0
2165_002.1,4852.7,4816.2,36.5
2166_000.0,6602.0,6587.900000000001,14.099999999999454
2167_000.0,633.1,749.9,-116.79999999999995
2167_000.2,1972.5999999999997,2014.8999999999996,-42.299999999999955
2168_000.0,4667.0,5452.699999999999,-785.6999999999989
2168_000.8,4052.0,5224.0,-1172.0
2168_001.0,5514.3,6583.599999999999,-1069.2999999999993
2168_002.1,8452.699999999999,13838.8,-5386.1
2168_002.6,2376.6000000000004,4709.3,-2332.7
2169_000.0,2336.2000000000003,2569.5,-233.29999999999973
2169_000.5,7017.300000000001,7389.599999999999,-372.29999999999836
2172_000.0,1739.3,1656.6,82.70000000000005
2172_000.5,2355.3999999999996,2019.6000000000004,335.7999999999993
2172_001.5,6513.099999999999,8768.199999999999,-2255.0999999999995
2172_002.5,14726.000000000002,14034.7,691.3000000000011
2172_003.2,28972.0,27862.4,1109.5999999999985
2172_003.5,18697.300000000003,18229.7,467.6000000000022
2172_003.8,18401.7,18206.500000000004,195.1999999999971
2172_004.0,20608.3,20726.6,-118.29999999999927
2172_004.5,24558.999999999996,25337.0,-778.0000000000036
2172_004.9,25118.399999999998,26061.4,-943.0000000000036
2172_005.0,29242.6,30804.9,-1562.300000000003
2172_005.5,39228.9,40903.700000000004,-1674.800000000003
2172_005.8,38277.299999999996,39198.4,-921.1000000000058
2172_006.0,33543.1,34501.7,-958.5999999999985
2172_006.5,32991.49999999999,33151.0,-159.50000000000728
2172_007.0,31427.699999999997,32075.800000000003,-648.1000000000058
2172_007.5,28271.0,30107.0,-1836.0
2172_008.0,22673.3,23417.4,-744.1000000000022
2172_008.5,25439.100000000002,26333.4,-894.2999999999993
2172_009.5,28470.700000000004,29202.8,-732.0999999999949
2172_009.8,31255.199999999997,32307.3,-1052.1000000000022
2172_009.9,31255.199999999997,32307.3,-1052.1000000000022
2172_010.0,28476.8,29409.499999999996,-932.6999999999971
2172_010.2,31767.100000000006,32742.3,-975.1999999999935
2172_010.4,27355.999999999996,28306.800000000003,-950.8000000000065
2172_010.5,28796.400000000005,29460.9,-664.4999999999964
2172_010.7,32087.200000000004,32970.4,-883.1999999999971
2172_011.0,30947.699999999997,31608.0,-660.3000000000029
2172_011.3,24936.8,25730.8,-794.0
2172_011.6,23859.9,24071.7,-211.79999999999927
2172_011.9,24854.500000000004,25127.5,-272.99999999999636
2172_012.2,17472.600000000002,17717.7,-245.09999999999854
2172_012.5,17098.899999999998,16863.5,235.39999999999782
2172_013.0,19127.3,18559.699999999997,567.6000000000022
2172_013.5,11975.099999999999,11603.8,371.2999999999993
2172_014.0,7752.2,7356.000000000001,396.1999999999989
2172_014.5,8002.3,7901.4,100.90000000000055
2172_015.4,9091.7,9226.900000000001,-135.20000000000073
2173_000.0,16687.499999999996,16944.5,-257.00000000000364
2173_000.5,3772.6,4049.2000000000003,-276.60000000000036
2173_001.1,9643.599999999999,9999.0,-355.40000000000146
2174_000.0,7049.2,7753.1,-703.9000000000005
2174_000.2,4224.399999999999,3868.4999999999995,355.8999999999992
2174_000.6,1236.0,1271.3,-35.299999999999955
2176_000.0,4146.5,4284.7,-138.19999999999982
2176_000.9,5929.0,6198.199999999999,-269.1999999999989
2176_001.8,3693.4000000000005,3912.8999999999996,-219.4999999999991
2176_002.3,5529.1,5683.799999999999,-154.6999999999989
2176_002.9,11851.199999999999,11745.800000000001,105.39999999999782
2178_000.0,6327.199999999999,6231.999999999999,95.19999999999982
2178_000.9,6435.200000000001,6573.5,-138.29999999999927
2178_001.8,5180.5,5327.7,-147.19999999999982
2178_002.6,4604.400000000001,4751.4,-146.9999999999991
2178_003.5,4081.8,4091.5,-9.699999999999818
2178_004.1,4890.2,5408.9,-518.6999999999998
2178_004.6,4321.799999999999,4240.5,81.29999999999927
2178_005.2,4877.1,6350.299999999999,-1473.199999999999
2178_005.4,8052.2,8636.8,-584.5999999999995
2178_005.7,23365.500000000004,19888.0,3477.5000000000036
2178_005.8,17448.0,18730.1,-1282.0999999999985
2178_006.0,14294.099999999999,15563.1,-1269.0000000000018
2178_006.1,8099.200000000001,8357.9,-258.6999999999989
2178_006.3,7378.0,7568.8,-190.80000000000018
2178_006.4,6304.000000000001,6695.400000000001,-391.39999999999964
2179_000.0,7990.6,8611.5,-620.8999999999996
2180_000.0,11639.2,11523.0,116.20000000000073
2180_000.6,7180.400000000001,7228.400000000001,-48.0
2180_001.5,8666.5,8644.400000000001,22.099999999998545
2180_002.4,5413.2,5430.999999999999,-17.799999999999272
2180_003.2,7832.100000000001,7882.7,-50.599999999998545
2180_004.1,7625.3,7686.000000000001,-60.70000000000073
2180_004.7,8232.5,8391.4,-158.89999999999964
2180_005.2,12423.5,12971.3,-547.7999999999993
2180_005.8,8746.6,10172.6,-1426.0
2180_006.0,10839.399999999998,11804.7,-965.3000000000029
2180_006.3,8392.8,8345.4,47.399999999999636
2180_006.4,8519.0,9886.199999999999,-1367.199999999999
2180_006.6,25054.699999999997,26169.2,-1114.5000000000036
2180_006.7,10478.7,13714.5,-3235.7999999999993
2180_006.9,12134.300000000001,11246.4,887.9000000000015
2180_007.0,3693.3999999999996,4037.2,-343.8000000000002
2182_000.0,2290.2000000000003,2279.6,10.600000000000364
2185_001.5,6357.1,6196.5,160.60000000000036
2186_000.1,10428.199999999999,10451.1,-22.900000000001455
2186_002.4,14829.9,15669.000000000002,-839.1000000000022
2186_002.8,12609.000000000002,13508.900000000001,-899.8999999999996
2186_003.7,16698.7,16861.0,-162.29999999999927
2186_004.6,19085.8,19215.2,-129.40000000000146
2187_000.0,8585.7,8696.8,-111.09999999999854
2187_000.4,6093.299999999999,5950.8,142.4999999999991
2188_000.0,15988.699999999999,15988.099999999999,0.6000000000003638
2189_000.0,6273.7,5862.7,411.0
2189_000.5,11247.699999999999,10746.9,500.7999999999993
2190_000.0,7376.6,6065.5,1311.1000000000004
2190_003.2,1841.1000000000001,6402.900000000001,-4561.8
2190_004.2,11454.400000000001,15528.4,-4073.999999999998
2190_004.3,2670.0,2835.3999999999996,-165.39999999999964
2191_000.0,6057.8,6084.6,-26.800000000000182
2192_000.0,3094.5,3095.5000000000005,-1.0000000000004547
2193_001.0,11058.3,10300.400000000001,757.8999999999978
2194_000.0,7462.299999999999,6703.900000000001,758.3999999999987
2194_000.8,9419.2,9173.699999999999,245.50000000000182
2194_000.9,9855.1,9765.599999999999,89.50000000000182
2194_001.8,11070.099999999999,10730.2,339.8999999999978
2195_000.0,4819.6,4627.1,192.5
2195_000.7,2160.6,2098.2,62.40000000000009
2195_001.8,2513.8,2473.0,40.80000000000018
2196_000.0,8878.699999999999,10091.9,-1213.2000000000007
2197_000.0,9368.1,9525.4,-157.29999999999927
2201_000.0,3667.3999999999996,3681.4,-14.000000000000455
2204_000.0,13213.8,13314.899999999998,-101.09999999999854
2204_000.9,16353.4,16437.0,-83.60000000000036
2204_001.3,12199.8,12292.400000000001,-92.60000000000218
2204_001.9,10377.9,10625.9,-248.0
2204_002.5,15259.7,16129.400000000001,-869.7000000000007
2204_003.0,10526.699999999999,11214.6,-687.9000000000015
2205_000.0,2181.9,2269.3,-87.40000000000009
2205_001.2,8522.0,8695.3,-173.29999999999927
2207_000.0,8251.199999999999,8439.5,-188.3000000000011
2207_000.5,9039.1,9311.0,-271.89999999999964
2209_000.0,2303.3,2419.2,-115.89999999999964
2209_000.5,5391.299999999999,5714.7,-323.40000000000055
2211_000.0,22221.5,22078.399999999998,143.10000000000218
2213_000.0,24502.1,24759.199999999997,-257.09999999999854
2213_000.1,21620.699999999997,22209.899999999998,-589.2000000000007
2214_000.0,3459.5,3476.3,-16.800000000000182
2216_000.0,1699.4,1710.0,-10.599999999999909
2216_001.4,1777.8,1796.9999999999998,-19.199999999999818
2218_000.0,19761.100000000002,19673.800000000003,87.29999999999927
2218_000.5,14247.3,14177.099999999999,70.20000000000073
2218_001.4,2559.1000000000004,2516.0,43.100000000000364
2220_000.0,3373.7000000000003,3366.4000000000005,7.299999999999727
2220_001.4,11192.900000000001,11130.0,62.900000000001455
2226_000.0,5017.6,5037.200000000001,-19.600000000000364
2226_000.7,7220.4000000000015,7195.9,24.50000000000182
2228_000.5,6327.3,6311.6,15.699999999999818
2228_000.8,6327.3,6311.6,15.699999999999818
2228_001.2,7724.8,7839.299999999999,-114.49999999999909
2230_000.0,11136.4,11196.3,-59.899999999999636
2230_000.4,9606.6,9943.300000000001,-336.7000000000007
2230_001.1,16663.5,16860.600000000002,-197.10000000000218
2230_002.2,7748.799999999999,7768.299999999999,-19.5
2230_003.8,5541.0,5547.0999999999985,-6.099999999998545
2232_000.0,4057.9,4291.8,-233.9000000000001
2232_001.0,2320.1,2533.7000000000003,-213.60000000000036
2232_001.5,3762.0,3759.3999999999996,2.600000000000364
2232_002.5,3435.2999999999997,3239.2,196.0999999999999
2232_003.5,7290.700000000001,6895.6,395.10000000000036
2233_000.0,9680.399999999998,9746.400000000001,-66.00000000000364
2233_001.0,13572.3,13602.099999999999,-29.799999999999272
2233_001.7,22013.3,22410.8,-397.5
2233_002.0,17477.899999999998,18842.6,-1364.7000000000007
2233_002.9,19672.5,21236.2,-1563.7000000000007
2234_000.0,814.1,1037.6,-223.4999999999999
2234_001.3,565.1,804.5999999999999,-239.4999999999999
2234_001.8,964.6999999999999,989.4000000000001,-24.70000000000016
2234_002.0,13369.699999999999,2094.7000000000003,11274.999999999998
2236_000.0,4091.9000000000005,4210.299999999999,-118.39999999999873
2236_000.9,2725.4,3170.9,-445.5
2236_001.5,5522.6,5727.9,-205.29999999999927
2238_000.0,11651.6,12190.199999999999,-538.5999999999985
2238_001.0,14467.3,14830.7,-363.40000000000146
2238_001.5,18828.100000000002,18940.8,-112.69999999999709
2238_001.8,25511.2,25463.2,48.0
2238_002.2,27429.199999999997,27725.1,-295.90000000000146
2240_000.0,24990.000000000004,26491.399999999998,-1501.3999999999942
2240_000.2,26079.2,27684.4,-1605.2000000000007
2240_001.0,29589.600000000002,30520.800000000003,-931.2000000000007
2240_001.4,32568.5,33429.49999999999,-860.9999999999927
2240_001.8,38842.90000000001,40570.2,-1727.2999999999884
2240_002.0,45513.100000000006,47045.00000000001,-1531.9000000000015
2240_002.3,48108.700000000004,51351.299999999996,-3242.5999999999913
2240_002.5,46706.299999999996,49083.9,-2377.600000000006
2240_003.0,50315.9,52349.50000000001,-2033.6000000000058
2242_000.0,3467.3,3435.9000000000005,31.399999999999636
2244_000.0,2266.1000000000004,3030.3999999999996,-764.2999999999993
2244_000.7,5458.6,5892.799999999999,-434.1999999999989
2246_000.0,12645.8,12665.7,-19.900000000001455
2246_001.0,13803.400000000001,14594.5,-791.0999999999985
2246_001.5,19515.6,19786.9,-271.3000000000029
2246_002.0,18770.1,18473.3,296.7999999999993
2246_002.3,19784.899999999998,19399.7,385.1999999999971
2246_002.5,12197.0,12580.800000000003,-383.8000000000029
2246_003.0,13395.200000000003,13557.5,-162.29999999999745
2246_003.5,17311.800000000003,18621.0,-1309.199999999997
2246_004.0,14634.2,15438.399999999998,-804.1999999999971
2246_004.5,12999.499999999998,13472.0,-472.5000000000018
2250_000.0,3996.7999999999997,3920.0,76.79999999999973
2250_001.2,10355.6,10191.8,163.8000000000011
2250_002.9,11374.800000000001,11470.099999999999,-95.29999999999745
2250_004.4,15486.4,15503.800000000001,-17.400000000001455
2250_004.6,18469.8,18888.0,-418.2000000000007
2250_005.8,23306.200000000004,25012.000000000004,-1705.7999999999993
2250_005.9,40964.1,41818.0,-853.9000000000015
2250_006.3,40387.5,41589.9,-1202.4000000000015
2250_006.6,31107.8,34399.399999999994,-3291.599999999995
2254_000.0,18580.6,19402.2,-821.6000000000022
2254_001.0,16584.399999999998,16949.300000000003,-364.9000000000051
2254_002.2,15038.0,15400.1,-362.10000000000036
2254_002.5,21168.300000000003,21160.5,7.80000000000291
2254_003.1,30904.6,30779.4,125.19999999999709
2254_003.4,29834.400000000005,29946.899999999998,-112.49999999999272
2254_003.5,28627.600000000002,28489.299999999996,138.30000000000655
2254_003.7,16697.5,16972.0,-274.5
2254_004.0,19953.699999999997,20416.7,-463.00000000000364
2254_004.3,18791.1,19040.1,-249.0
2254_004.6,17242.3,17612.000000000004,-369.70000000000437
2254_004.9,15437.300000000001,15491.9,-54.599999999998545
2254_005.2,11549.4,11472.500000000002,76.89999999999782
2254_005.5,10372.900000000001,10519.6,-146.6999999999989
2254_005.8,10350.1,10468.3,-118.19999999999891
2254_006.4,14237.1,14952.0,-714.8999999999996
2254_006.7,3961.5,4004.8,-43.30000000000018
2254_007.0,4451.9,4475.4,-23.5
2258_000.0,16632.4,16871.4,-239.0
2258_001.7,32496.6,32100.4,396.1999999999971
2258_001.8,15718.000000000002,15923.8,-205.79999999999745
2258_002.4,11711.2,12337.5,-626.2999999999993
2258_002.8,8324.300000000001,8592.3,-267.9999999999982
2258_003.5,8106.099999999999,7851.5,254.59999999999945
2258_003.6,14682.5,14604.7,77.79999999999927
2258_004.2,17293.7,17955.300000000003,-661.6000000000022
2258_004.5,11407.7,11674.2,-266.5
2258_005.0,13396.3,13345.2,51.099999999998545
2258_005.3,15509.999999999998,14764.699999999999,745.2999999999993
2258_005.7,11925.599999999999,12543.5,-617.9000000000015
2262_000.0,10513.999999999998,10793.1,-279.1000000000022
2262_000.3,10094.0,10406.400000000001,-312.40000000000146
2262_000.4,12180.000000000002,12423.999999999998,-243.99999999999636
2262_000.6,9533.300000000001,9545.6,-12.299999999999272
2262_000.9,10174.000000000002,10163.3,10.700000000002547
2262_001.2,11663.199999999999,11640.1,23.099999999998545
2262_001.5,11280.4,11543.900000000001,-263.5000000000018
2262_001.8,8140.899999999999,8390.3,-249.40000000000055
2262_002.3,5651.900000000001,5669.5,-17.599999999999454
2262_002.4,13146.900000000001,13184.5,-37.599999999998545
2262_002.9,6719.2,6689.8,29.399999999999636
2262_003.4,5644.299999999999,5585.8,58.49999999999909
2264_000.0,6883.2,7281.299999999999,-398.09999999999945
2264_000.9,5359.0999999999985,5431.9,-72.80000000000109
2264_001.8,5370.700000000001,5484.0999999999985,-113.39999999999782
2264_002.6,8035.599999999999,8117.6,-82.00000000000091
2264_003.2,7565.800000000001,7708.5,-142.6999999999989
2264_003.8,6822.599999999999,7026.4,-203.80000000000018
2264_004.3,8649.300000000001,7814.3,835.0000000000009
2264_004.5,11333.0,11621.2,-288.2000000000007
2264_004.8,13751.6,13982.099999999999,-230.49999999999818
2264_004.9,12017.899999999998,12668.5,-650.6000000000022
2264_005.1,8872.3,9131.499999999998,-259.1999999999989
2264_005.2,6797.5,7307.0,-509.5
2264_005.4,5900.3,6381.9,-481.59999999999945
2264_005.5,3784.2,4243.599999999999,-459.39999999999964
2266_000.0,19661.4,20429.4,-768.0
2266_000.6,17092.9,18105.3,-1012.3999999999978
2266_001.8,18217.2,16633.8,1583.4000000000015
