,SEGID,FYEAR,SiteGroup,MonthGroup,DOWGroup,Period,VC15Min_Max
340,0089_408.4,2050,SNU,M07-Jul,5-Friday,PM,0.5173653529406195
341,0089_409.3,2050,SNU,M07-Jul,5-Friday,PM,0.5556530478214441
342,0089_409.6,2050,SNU,M07-Jul,5-Friday,PM,0.6102521375216887
343,0089_410.0,2050,SNT,M07-Jul,5-Friday,PM,0.5436190074696202
344,0089_410.2,2050,SNU,M07-Jul,5-Friday,PM,0.66594948675059
345,0089_410.5,2050,SNT,M07-Jul,5-Friday,PM,0.6428173414693978
346,0089_410.7,2050,SNT,M07-Jul,5-Friday,PM,0.6835008105538485
347,0089_411.1,2050,SNT,M07-Jul,5-Friday,PM,0.6803511567151075
348,0089_411.3,2050,SNT,M07-Jul,5-Friday,PM,0.6784394126771182
349,0089_411.7,2050,SNU,M07-Jul,5-Friday,PM,0.7708393361038223
350,0089_412.2,2050,SNU,M07-Jul,5-Friday,PM,0.6521823758866423
351,0089_412.4,2050,SNU,M07-Jul,5-Friday,PM,0.6345897724845551
352,0089_412.9,2050,SNU,M07-Jul,5-Friday,PM,0.7113967540726823
353,0089_413.1,2050,SNU,M07-Jul,5-Friday,PM,0.7030370776153554
354,0089_413.3,2050,SNU,M07-Jul,5-Friday,PM,0.7033365247696608
355,0089_413.6,2050,SNU,M07-Jul,5-Friday,PM,0.6344895627067573
356,0089_413.9,2050,SNU,M07-Jul,5-Friday,PM,0.4138739855094413
357,0089_414.2,2050,SNU,M07-Jul,5-Friday,PM,0.417715581174262
358,0089_414.4,2050,SNU,M07-Jul,5-Friday,PM,0.4983379857170924
359,0089_414.5,2050,SNU,M07-Jul,5-Friday,PM,0.5955003525974428
360,0089_414.9,2050,SNU,M07-Jul,5-Friday,PM,0.5983493069719211
361,0089_415.4,2050,SNT,M07-Jul,5-Friday,PM,0.5147277321877063
362,0089_415.9,2050,SNT,M07-Jul,5-Friday,PM,0.5078040215477031
363,0089_416.5,2050,SNT,M07-Jul,5-Friday,PM,0.23613630701398233
364,0089_417.0,2050,SNT,M07-Jul,5-Friday,PM,0.3086690934730646
365,0089_417.4,2050,SNT,M07-Jul,5-Friday,PM,0.377545945468317
366,0089_417.9,2050,SNT,M07-Jul,5-Friday,PM,0.37945859912566315
367,0089_418.2,2050,SNT,M07-Jul,5-Friday,PM,0.41685414296850604
368,0089_418.6,2050,SNT,M07-Jul,5-Friday,PM,0.3233390187706762
369,0089_419.3,2050,SNT,M07-Jul,5-Friday,PM,0.33981280181998597
370,0089_420.1,2050,SNT,M07-Jul,5-Friday,PM,0.34210016161731444
371,0089_420.3,2050,SNS,M07-Jul,5-Friday,PM,0.19641576047870665
372,0089_421.7,2050,SNS,M07-Jul,5-Friday,PM,0.1845760109482284
373,0089_422.5,2050,SNS,M07-Jul,5-Friday,PM,0.3075850759823227
374,0089_422.7,2050,SNQ,M07-Jul,5-Friday,PM,0.33311483322136004
375,0089_423.4,2050,SNQ,M07-Jul,5-Friday,PM,0.36687810023686346
376,0089_423.8,2050,SNQ,M07-Jul,5-Friday,PM,0.3347434042172293
377,0089_425.0,2050,SNQ,M07-Jul,5-Friday,PM,0.31712181559750896
378,0089_427.1,2050,SNS,M07-Jul,5-Friday,PM,0.30678994823345584
379,0089_427.7,2050,SNS,M07-Jul,5-Friday,PM,0.3127875289918027
380,0089_428.1,2050,SNQ,M07-Jul,5-Friday,PM,0.35199731435627224
381,0089_428.8,2050,SNQ,M07-Jul,5-Friday,PM,0.2864962245196824
382,0089_430.3,2050,SNS,M07-Jul,5-Friday,PM,0.4460595000881366
383,0089_432.1,2050,SNS,M07-Jul,5-Friday,PM,0.4438975348319815
384,0089_433.3,2050,SNS,M07-Jul,5-Friday,PM,0.45356055648735516
385,0090_000.0,2050,SNU,M07-Jul,5-Friday,PM,0.28619597741295943
386,0090_000.2,2050,SNT,M07-Jul,5-Friday,PM,0.25817998233816286
387,0090_000.5,2050,SNT,M07-Jul,5-Friday,PM,0.08378170687803746
388,0091_000.1,2050,SNS,M07-Jul,5-Friday,PM,0.6631996348389015
389,0091_001.0,2050,SNT,M07-Jul,5-Friday,PM,0.5088252658681631
390,0091_001.4,2050,SNT,M07-Jul,5-Friday,PM,0.5453037762223786
391,0091_001.6,2050,SNT,M07-Jul,5-Friday,PM,0.5275137078241929
392,0091_002.0,2050,SNT,M07-Jul,5-Friday,PM,0.5463502255587941
393,0093_000.0,2050,SNU,M07-Jul,5-Friday,PM,0.5683768195377964
394,0093_000.1,2050,SNU,M07-Jul,5-Friday,PM,0.6099894757526367
395,0097_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.3472544388260813
396,0097_000.5,2050,SNT,M07-Jul,5-Friday,PM,0.6764760017172052
397,0097_001.1,2050,SNT,M07-Jul,5-Friday,PM,0.413514210582173
398,0097_001.5,2050,SNT,M07-Jul,5-Friday,PM,0.5301080479035934
399,0097_002.0,2050,SNT,M07-Jul,5-Friday,PM,0.7534318285151088
400,0097_003.1,2050,SNT,M07-Jul,5-Friday,PM,0.8246650470994144
401,0097_003.6,2050,SNT,M07-Jul,5-Friday,PM,0.9165067624067842
402,0097_004.1,2050,SNT,M07-Jul,5-Friday,PM,0.9393976023709867
403,0097_004.4,2050,SNT,M07-Jul,5-Friday,PM,1.0976133935924157
404,0097_005.1,2050,SNT,M07-Jul,5-Friday,PM,0.6006269618151782
405,0097_005.3,2050,SNT,M07-Jul,5-Friday,PM,0.5938857935974973
406,0103_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.2803294546123405
407,0104_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.7437138897785851
408,0104_000.7,2050,SNT,M07-Jul,5-Friday,PM,1.2156590817804969
409,0104_001.0,2050,SNT,M07-Jul,5-Friday,PM,0.954368400999521
410,0104_001.8,2050,SNT,M07-Jul,5-Friday,PM,0.7824893138566761
411,0105_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.8977672869643052
412,0105_000.2,2050,SNT,M07-Jul,5-Friday,PM,0.529203402175048
413,0105_000.5,2050,SNU,M07-Jul,5-Friday,PM,0.49275278684546314
414,0105_000.7,2050,SNU,M07-Jul,5-Friday,PM,0.4600369691543607
415,0105_000.8,2050,SNU,M07-Jul,5-Friday,PM,0.4739434111510505
416,0106_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.5485863579239209
417,0106_000.3,2050,SNT,M07-Jul,5-Friday,PM,0.3240947270120393
418,0106_000.4,2050,SNU,M07-Jul,5-Friday,PM,0.4780983661105252
419,0106_000.8,2050,SNU,M07-Jul,5-Friday,PM,0.5025181957797034
420,0106_001.1,2050,SNT,M07-Jul,5-Friday,PM,0.9553828675303763
421,0106_002.0,2050,SNU,M07-Jul,5-Friday,PM,0.8250205280537557
422,0106_002.5,2050,SNT,M07-Jul,5-Friday,PM,0.7048196122141496
423,0106_003.0,2050,SNT,M07-Jul,5-Friday,PM,0.3868181040376744
424,0106_003.6,2050,SNT,M07-Jul,5-Friday,PM,0.3394048652388457
425,0106_006.1,2050,SNT,M07-Jul,5-Friday,PM,0.333109361626892
426,0106_007.3,2050,SNU,M07-Jul,5-Friday,PM,0.4622358482923442
427,0106_008.0,2050,SNT,M07-Jul,5-Friday,PM,0.476960163885324
428,0106_008.3,2050,SNT,M07-Jul,5-Friday,PM,0.5027963280277096
429,0106_009.0,2050,SNT,M07-Jul,5-Friday,PM,0.725831185845681
430,0106_009.4,2050,SNT,M07-Jul,5-Friday,PM,0.40843468988330833
431,0107_000.0,2050,SNS,M07-Jul,5-Friday,PM,0.7902200573114053
432,0107_000.2,2050,SNS,M07-Jul,5-Friday,PM,0.7076036356946356
433,0108_000.0,2050,SNU,M07-Jul,5-Friday,PM,1.5159481639495802
434,0108_000.1,2050,SNU,M07-Jul,5-Friday,PM,0.9394734255037632
435,0108_000.7,2050,SNU,M07-Jul,5-Friday,PM,0.7328867026470909
436,0108_001.0,2050,SNT,M07-Jul,5-Friday,PM,0.7700988108924364
437,0108_002.0,2050,SNT,M07-Jul,5-Friday,PM,0.7641986930319031
438,0108_002.5,2050,SNT,M07-Jul,5-Friday,PM,0.7281769119641549
439,0108_003.0,2050,SNT,M07-Jul,5-Friday,PM,0.6388859740538667
440,0108_004.0,2050,SNT,M07-Jul,5-Friday,PM,0.5378334834423674
441,0108_005.0,2050,SNT,M07-Jul,5-Friday,PM,0.666024593911963
442,0108_005.5,2050,SNT,M07-Jul,5-Friday,PM,1.221427361621459
443,0108_006.0,2050,SNT,M07-Jul,5-Friday,PM,1.4439777999321222
444,0108_006.5,2050,SNT,M07-Jul,5-Friday,PM,1.1302024847876073
445,0108_007.0,2050,SNT,M07-Jul,5-Friday,PM,1.22405103412369
446,0108_007.5,2050,SNT,M07-Jul,5-Friday,PM,1.110995875937708
447,0108_008.0,2050,SNT,M07-Jul,5-Friday,PM,1.104607863936363
448,0108_008.5,2050,SNT,M07-Jul,5-Friday,PM,1.0733837751760487
449,0108_009.0,2050,SNT,M07-Jul,5-Friday,PM,0.8472537574005958
450,0108_010.0,2050,SNT,M07-Jul,5-Friday,PM,0.8882303680182645
451,0108_010.1,2050,SNT,M07-Jul,5-Friday,PM,0.8436977769854911
452,0108_010.8,2050,SNT,M07-Jul,5-Friday,PM,0.5158337444257823
453,0108_011.3,2050,SNT,M07-Jul,5-Friday,PM,0.6433207119807048
454,0108_011.6,2050,SNT,M07-Jul,5-Friday,PM,0.6377231398749355
455,0108_012.0,2050,SNS,M07-Jul,5-Friday,PM,0.8161511496420748
456,0108_012.7,2050,SNS,M07-Jul,5-Friday,PM,0.9743299620791485
457,0109_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.706657576250563
458,0109_000.4,2050,SNT,M07-Jul,5-Friday,PM,0.7189179576577782
459,0109_001.1,2050,SNT,M07-Jul,5-Friday,PM,0.633390448636704
460,0110_000.0,2050,SNS,M07-Jul,5-Friday,PM,0.1782876413820165
461,0110_001.0,2050,SNS,M07-Jul,5-Friday,PM,0.2757483553901871
462,0110_002.0,2050,SNS,M07-Jul,5-Friday,PM,0.44519120740637874
463,0110_002.5,2050,SNS,M07-Jul,5-Friday,PM,0.45158462583704573
464,0110_003.0,2050,SNS,M07-Jul,5-Friday,PM,0.5966849655354717
465,0111_000.0,2050,SNS,M07-Jul,5-Friday,PM,1.2867307320881227
466,0111_000.8,2050,SNS,M07-Jul,5-Friday,PM,1.4801349360643867
467,0111_001.8,2050,SNS,M07-Jul,5-Friday,PM,1.35541427181771
468,0111_002.3,2050,SNQ,M07-Jul,5-Friday,PM,1.7531791991007588
469,0111_004.5,2050,SNQ,M07-Jul,5-Friday,PM,1.6921057103197816
470,0111_004.7,2050,SNQ,M07-Jul,5-Friday,PM,1.22816389464126
471,0111_005.8,2050,SNS,M07-Jul,5-Friday,PM,0.549965299036222
472,0111_007.1,2050,SNR,M07-Jul,5-Friday,PM,0.4534696878849251
473,0111_008.1,2050,SNT,M07-Jul,5-Friday,PM,0.3284127200548838
474,0111_009.1,2050,SNT,M07-Jul,5-Friday,PM,0.4180748380718137
475,0111_009.6,2050,SNT,M07-Jul,5-Friday,PM,0.5237350253469356
476,0111_010.1,2050,SNT,M07-Jul,5-Friday,PM,0.3019125066026619
477,0126_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.3993746034536211
478,0126_000.2,2050,SNT,M07-Jul,5-Friday,PM,0.599656689327042
479,0126_000.3,2050,SNT,M07-Jul,5-Friday,PM,0.6847745321772166
480,0126_000.6,2050,SNU,M07-Jul,5-Friday,PM,0.933486204997065
481,0126_000.8,2050,SNU,M07-Jul,5-Friday,PM,0.9733048152907935
482,0126_001.7,2050,SNU,M07-Jul,5-Friday,PM,0.6260712448560232
483,0126_001.9,2050,SNU,M07-Jul,5-Friday,PM,0.5608196260933217
484,0126_002.2,2050,SNU,M07-Jul,5-Friday,PM,0.9670376907082072
485,0126_002.4,2050,SNU,M07-Jul,5-Friday,PM,0.7145390541376673
486,0126_003.3,2050,SNU,M07-Jul,5-Friday,PM,0.8366385839406819
487,0126_003.8,2050,SNU,M07-Jul,5-Friday,PM,0.862420463162717
488,0126_004.6,2050,SNU,M07-Jul,5-Friday,PM,0.6408989541644571
489,0126_005.2,2050,SNU,M07-Jul,5-Friday,PM,0.6528249731690284
490,0126_005.4,2050,SNT,M07-Jul,5-Friday,PM,0.43632372918928
491,0126_005.7,2050,SNT,M07-Jul,5-Friday,PM,0.5173299654487744
492,0126_006.1,2050,SNT,M07-Jul,5-Friday,PM,0.5371175174205848
493,0126_006.2,2050,SNT,M07-Jul,5-Friday,PM,0.4552107254418564
494,0126_006.7,2050,SNT,M07-Jul,5-Friday,PM,0.43004962957702486
495,0126_007.2,2050,SNT,M07-Jul,5-Friday,PM,0.5078035630994836
496,0126_007.7,2050,SNT,M07-Jul,5-Friday,PM,0.4929703064700516
497,0126_008.2,2050,SNT,M07-Jul,5-Friday,PM,0.5388741802506414
498,0126_008.7,2050,SNT,M07-Jul,5-Friday,PM,0.6944972625972166
499,0126_009.1,2050,SNT,M07-Jul,5-Friday,PM,0.4364362899992579
500,0126_009.2,2050,SNU,M07-Jul,5-Friday,PM,0.4244928604365514
501,0126_009.7,2050,SNT,M07-Jul,5-Friday,PM,0.44452293975357976
502,0126_010.2,2050,SNT,M07-Jul,5-Friday,PM,0.4468688163416333
503,0126_010.7,2050,SNT,M07-Jul,5-Friday,PM,0.42834825641908053
504,0126_011.2,2050,SNT,M07-Jul,5-Friday,PM,0.28886411660538497
505,0126_011.7,2050,SNT,M07-Jul,5-Friday,PM,0.42186786948902133
506,0126_012.7,2050,SNS,M07-Jul,5-Friday,PM,0.5215922221257601
507,0126_013.3,2050,SNS,M07-Jul,5-Friday,PM,0.4244571416264766
508,0126_013.7,2050,SNS,M07-Jul,5-Friday,PM,0.3698298500962951
509,0126_014.5,2050,SNS,M07-Jul,5-Friday,PM,0.39198126558195096
510,0126_014.9,2050,SNS,M07-Jul,5-Friday,PM,0.3094270406402153
511,0126_016.1,2050,SNS,M07-Jul,5-Friday,PM,0.4239640331583791
512,0126_017.5,2050,SNS,M07-Jul,5-Friday,PM,0.38385826387846794
513,0126_018.7,2050,SNS,M07-Jul,5-Friday,PM,0.6153153119375422
514,0126_019.7,2050,SNS,M07-Jul,5-Friday,PM,0.3282644542886065
515,0126_020.8,2050,SNQ,M07-Jul,5-Friday,PM,0.3913991541912787
516,0126_021.2,2050,SNQ,M07-Jul,5-Friday,PM,0.5234999181466231
517,0127_000.0,2050,SNS,M07-Jul,5-Friday,PM,0.8756329611363811
518,0127_001.5,2050,SNS,M07-Jul,5-Friday,PM,0.9065812325264401
519,0127_001.7,2050,SNT,M07-Jul,5-Friday,PM,0.940387872977422
520,0131_001.7,2050,SNT,M07-Jul,5-Friday,PM,0.8959234081204929
521,0134_000.0,2050,SNS,M07-Jul,5-Friday,PM,0.5789705714721853
522,0134_001.0,2050,SNQ,M07-Jul,5-Friday,PM,0.7860963523080821
523,0134_002.0,2050,SNQ,M07-Jul,5-Friday,PM,0.7397156741795287
524,0134_003.0,2050,SNQ,M07-Jul,5-Friday,PM,0.7598118747926808
525,0134_003.8,2050,SNQ,M07-Jul,5-Friday,PM,0.4014109422144664
526,0134_006.5,2050,SNS,M07-Jul,5-Friday,PM,0.2983372563176093
527,0134_007.1,2050,SNS,M07-Jul,5-Friday,PM,0.2686675546093318
528,0134_007.4,2050,SNS,M07-Jul,5-Friday,PM,0.20931291038307034
529,0134_008.5,2050,SNS,M07-Jul,5-Friday,PM,0.34191667509713797
530,0134_009.2,2050,SNS,M07-Jul,5-Friday,PM,0.5452278359148092
531,0134_010.5,2050,SNS,M07-Jul,5-Friday,PM,0.5443324668999853
532,0134_011.3,2050,SNS,M07-Jul,5-Friday,PM,0.6316714626197595
533,0134_011.9,2050,SNT,M07-Jul,5-Friday,PM,0.6898219520782994
534,0134_012.4,2050,SNS,M07-Jul,5-Friday,PM,0.6077650812302039
535,0134_012.5,2050,SNS,M07-Jul,5-Friday,PM,0.6186893532280271
536,0134_013.1,2050,SNT,M07-Jul,5-Friday,PM,0.4957977156836926
537,0140_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.13225182187641776
538,0140_000.5,2050,SNT,M07-Jul,5-Friday,PM,0.4118177552789694
539,0140_000.8,2050,SNT,M07-Jul,5-Friday,PM,0.5186390063394394
540,0151_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.7736996411163769
541,0151_000.3,2050,SNT,M07-Jul,5-Friday,PM,0.8381980241153071
542,0151_000.5,2050,SNT,M07-Jul,5-Friday,PM,0.8796579357800315
543,0151_001.0,2050,SNT,M07-Jul,5-Friday,PM,0.711215627547115
544,0151_001.5,2050,SNT,M07-Jul,5-Friday,PM,0.6635960296480198
545,0151_002.0,2050,SNU,M07-Jul,5-Friday,PM,1.095874802675923
546,0151_002.5,2050,SNU,M07-Jul,5-Friday,PM,0.9184461507502475
547,0151_003.0,2050,SNU,M07-Jul,5-Friday,PM,0.8713338856878855
548,0151_003.5,2050,SNU,M07-Jul,5-Friday,PM,0.8482951793737611
549,0151_003.9,2050,SNU,M07-Jul,5-Friday,PM,0.7196537007925505
550,0152_000.0,2050,SNU,M07-Jul,5-Friday,PM,0.46602399352273755
551,0152_000.1,2050,SNU,M07-Jul,5-Friday,PM,0.4015264702650545
552,0152_000.7,2050,SNU,M07-Jul,5-Friday,PM,0.30899435672557496
553,0152_001.4,2050,SNT,M07-Jul,5-Friday,PM,0.5519238196030708
554,0152_002.3,2050,SNT,M07-Jul,5-Friday,PM,0.6088096683481196
555,0152_002.5,2050,SNT,M07-Jul,5-Friday,PM,0.7945348912366688
556,0152_002.8,2050,SNT,M07-Jul,5-Friday,PM,0.8089141199079983
557,0154_000.0,2050,SNU,M07-Jul,5-Friday,PM,0.398091919933705
558,0154_000.5,2050,SNU,M07-Jul,5-Friday,PM,0.8533208678422579
559,0154_000.8,2050,SNU,M07-Jul,5-Friday,PM,1.0162621530109874
560,0154_001.4,2050,SNS,M07-Jul,5-Friday,PM,1.2374644186457575
561,0154_003.2,2050,SNS,M07-Jul,5-Friday,PM,0.9100178100489261
562,0154_004.2,2050,SNS,M07-Jul,5-Friday,PM,1.254948416106619
563,0154_005.8,2050,SNT,M07-Jul,5-Friday,PM,0.9852514702922577
564,0154_006.8,2050,SNT,M07-Jul,5-Friday,PM,0.9582373665466568
565,0154_008.3,2050,SNT,M07-Jul,5-Friday,PM,1.1694235025265607
566,0154_009.6,2050,SNT,M07-Jul,5-Friday,PM,1.088265648117737
567,0154_010.4,2050,SNT,M07-Jul,5-Friday,PM,1.1374223071063603
568,0154_011.4,2050,SNT,M07-Jul,5-Friday,PM,1.2046529261824148
569,0154_012.9,2050,SNU,M07-Jul,5-Friday,PM,1.407005634521634
570,0154_013.9,2050,SNT,M07-Jul,5-Friday,PM,1.2400033691051384
571,0154_014.9,2050,SNT,M07-Jul,5-Friday,PM,1.3074460218769886
572,0154_015.9,2050,SNT,M07-Jul,5-Friday,PM,1.2736388042390845
573,0154_016.9,2050,SNU,M07-Jul,5-Friday,PM,1.324852989482342
574,0154_017.9,2050,SNT,M07-Jul,5-Friday,PM,1.3800061916645978
575,0154_018.9,2050,SNU,M07-Jul,5-Friday,PM,1.582741265539731
576,0154_019.5,2050,SNU,M07-Jul,5-Friday,PM,1.4537355728107328
577,0154_020.0,2050,SNU,M07-Jul,5-Friday,PM,1.5184077860584944
578,0154_021.0,2050,SNU,M07-Jul,5-Friday,PM,1.663956961468005
579,0154_022.3,2050,SNT,M07-Jul,5-Friday,PM,1.0439842327560809
580,0171_000.0,2050,SNU,M07-Jul,5-Friday,PM,0.6048448165065009
581,0171_000.5,2050,SNT,M07-Jul,5-Friday,PM,0.492023934138152
582,0171_001.5,2050,SNT,M07-Jul,5-Friday,PM,0.548886020093475
583,0171_002.5,2050,SNT,M07-Jul,5-Friday,PM,0.7409865548478214
584,0171_003.3,2050,SNT,M07-Jul,5-Friday,PM,0.5674330310924489
585,0171_003.5,2050,SNU,M07-Jul,5-Friday,PM,0.6097439494220831
586,0171_004.0,2050,SNT,M07-Jul,5-Friday,PM,0.6427152429052782
587,0171_004.5,2050,SNU,M07-Jul,5-Friday,PM,0.8587084493694448
588,0171_005.0,2050,SNU,M07-Jul,5-Friday,PM,0.9074477502255035
589,0171_005.5,2050,SNT,M07-Jul,5-Friday,PM,0.8038650046681091
590,0171_005.8,2050,SNU,M07-Jul,5-Friday,PM,0.8353649083136828
591,0171_006.0,2050,SNU,M07-Jul,5-Friday,PM,0.6203601048363626
592,0171_006.5,2050,SNU,M07-Jul,5-Friday,PM,0.5236872614063365
593,0171_007.0,2050,SNU,M07-Jul,5-Friday,PM,0.4246087484910822
594,0171_007.3,2050,SNU,M07-Jul,5-Friday,PM,0.691730513688291
595,0171_007.6,2050,SNU,M07-Jul,5-Friday,PM,0.7586182940381925
596,0171_008.0,2050,SNU,M07-Jul,5-Friday,PM,0.6474702187804826
597,0171_008.8,2050,SNU,M07-Jul,5-Friday,PM,0.6433821987201768
598,0171_009.2,2050,SNU,M07-Jul,5-Friday,PM,0.593162845971092
599,0171_009.5,2050,SNT,M07-Jul,5-Friday,PM,0.5578503069741958
600,0171_009.8,2050,SNT,M07-Jul,5-Friday,PM,0.5827607932114051
601,0171_010.0,2050,SNT,M07-Jul,5-Friday,PM,0.7549133963474531
602,0171_010.1,2050,SNU,M07-Jul,5-Friday,PM,0.6194766941072982
603,0171_010.4,2050,SNU,M07-Jul,5-Friday,PM,0.6092111715220122
604,0171_010.6,2050,SNU,M07-Jul,5-Friday,PM,0.6937331341042352
605,0171_010.7,2050,SNU,M07-Jul,5-Friday,PM,0.758890725972897
606,0171_011.0,2050,SNU,M07-Jul,5-Friday,PM,0.7414551791392009
607,0171_011.3,2050,SNU,M07-Jul,5-Friday,PM,0.6141966821688234
608,0171_011.6,2050,SNU,M07-Jul,5-Friday,PM,0.5292394967530976
609,0171_011.9,2050,SNU,M07-Jul,5-Friday,PM,0.6362978110226559
610,0171_012.2,2050,SNU,M07-Jul,5-Friday,PM,0.653022173070512
611,0171_012.5,2050,SNU,M07-Jul,5-Friday,PM,0.6650360738282366
612,0171_012.7,2050,SNT,M07-Jul,5-Friday,PM,0.40502500876385616
613,0171_013.1,2050,SNT,M07-Jul,5-Friday,PM,0.37868041499707356
614,0171_013.6,2050,SNT,M07-Jul,5-Friday,PM,0.39453567340642504
615,0171_014.1,2050,SNT,M07-Jul,5-Friday,PM,0.3987432053595793
616,0171_014.6,2050,SNT,M07-Jul,5-Friday,PM,0.38998310853208323
617,0171_015.6,2050,SNT,M07-Jul,5-Friday,PM,0.6028458407572826
618,0172_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.3595434202257647
619,0172_001.0,2050,SNT,M07-Jul,5-Friday,PM,0.5470266597428289
620,0172_002.0,2050,SNT,M07-Jul,5-Friday,PM,0.43740047642376145
621,0172_003.0,2050,SNT,M07-Jul,5-Friday,PM,0.26346288607811813
622,0172_004.0,2050,SNT,M07-Jul,5-Friday,PM,0.6481181219416206
623,0172_004.5,2050,SNT,M07-Jul,5-Friday,PM,0.6049478719664099
624,0172_005.0,2050,SNT,M07-Jul,5-Friday,PM,0.7839393469119659
625,0172_005.5,2050,SNU,M07-Jul,5-Friday,PM,0.7052334599306598
626,0172_006.0,2050,SNT,M07-Jul,5-Friday,PM,0.2787230369767385
627,0172_007.0,2050,SNT,M07-Jul,5-Friday,PM,1.0083294448079625
628,0172_008.0,2050,SNT,M07-Jul,5-Friday,PM,0.7059998244923164
629,0172_008.5,2050,SNT,M07-Jul,5-Friday,PM,0.41684314046966214
630,0173_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.4606057011805263
631,0173_000.7,2050,SNT,M07-Jul,5-Friday,PM,0.522974993496278
632,0173_001.7,2050,SNT,M07-Jul,5-Friday,PM,0.11183241926194153
633,0173_002.2,2050,SNT,M07-Jul,5-Friday,PM,0.08571288160114097
634,0173_002.8,2050,SNU,M07-Jul,5-Friday,PM,0.44588637064804304
635,0173_003.8,2050,SNT,M07-Jul,5-Friday,PM,0.30840242502075044
636,0173_004.4,2050,SNT,M07-Jul,5-Friday,PM,0.29991793030627534
637,0173_004.7,2050,SNT,M07-Jul,5-Friday,PM,0.6611507641175516
638,0173_005.0,2050,SNT,M07-Jul,5-Friday,PM,0.8281290476629886
639,0173_005.3,2050,SNT,M07-Jul,5-Friday,PM,0.7992504072685385
640,0173_005.8,2050,SNT,M07-Jul,5-Friday,PM,0.7283858869100615
641,0173_006.3,2050,SNT,M07-Jul,5-Friday,PM,0.7670018468936795
642,0173_006.8,2050,SNT,M07-Jul,5-Friday,PM,0.7803894480707818
643,0173_007.3,2050,SNU,M07-Jul,5-Friday,PM,0.6488338245690216
644,0173_007.7,2050,SNT,M07-Jul,5-Friday,PM,0.7497929301974019
645,0173_008.8,2050,SNU,M07-Jul,5-Friday,PM,0.6128360657594515
646,0173_009.2,2050,SNU,M07-Jul,5-Friday,PM,0.5858743346449338
647,0173_009.3,2050,SNU,M07-Jul,5-Friday,PM,0.5742507896033131
648,0175_000.0,2050,SNT,M07-Jul,5-Friday,PM,0.8520295387834184
649,0175_000.1,2050,SNT,M07-Jul,5-Friday,PM,0.8848959938595964
650,0175_000.4,2050,SNT,M07-Jul,5-Friday,PM,0.85425009424024
651,0175_000.9,2050,SNT,M07-Jul,5-Friday,PM,0.8663855916041321
652,0175_001.4,2050,SNT,M07-Jul,5-Friday,PM,0.8259199110989399
653,0175_001.9,2050,SNT,M07-Jul,5-Friday,PM,0.7892244373666885
654,0175_002.4,2050,SNT,M07-Jul,5-Friday,PM,0.49430880543763256
655,0175_002.9,2050,SNU,M07-Jul,5-Friday,PM,0.5780307452176485
656,0175_003.5,2050,SNU,M07-Jul,5-Friday,PM,0.5650534416416068
657,0175_003.9,2050,SNU,M07-Jul,5-Friday,PM,0.5399905334043241
658,0175_004.5,2050,SNU,M07-Jul,5-Friday,PM,0.3604117999033949
659,0175_004.7,2050,SNU,M07-Jul,5-Friday,PM,0.5543635406204965
660,0186_000.0,2050,SNU,M07-Jul,5-Friday,PM,0.6850516889341639
661,0186_001.2,2050,SNU,M07-Jul,5-Friday,PM,0.5705769960057654
662,0186_001.5,2050,SNU,M07-Jul,5-Friday,PM,0.6870732021536063
663,0186_001.6,2050,SNU,M07-Jul,5-Friday,PM,0.6368833990715662
664,0186_003.6,2050,SNU,M07-Jul,5-Friday,PM,0.2877981524586339
665,0186_003.9,2050,SNU,M07-Jul,5-Friday,PM,0.4005767733361482
666,0186_004.6,2050,SNU,M07-Jul,5-Friday,PM,0.42569318459425076
667,0186_005.0,2050,SNU,M07-Jul,5-Friday,PM,0.42394140715172296
668,0186_005.5,2050,SNU,M07-Jul,5-Friday,PM,0.7262270204591122
669,0186_006.0,2050,SNT,M07-Jul,5-Friday,PM,0.6655465827223258
670,0186_006.4,2050,SNT,M07-Jul,5-Friday,PM,0.631435263556077
671,0186_006.7,2050,SNT,M07-Jul,5-Friday,PM,0.7098408670991935
672,0186_006.9,2050,SNU,M07-Jul,5-Friday,PM,0.9698497913053397
673,0186_007.4,2050,SNU,M07-Jul,5-Friday,PM,0.9149022588295896
674,0186_008.0,2050,SNU,M07-Jul,5-Friday,PM,0.9356551973116993
675,0190_000.0,2050,SNS,M07-Jul,5-Friday,PM,0.5479591854951581
676,0190_000.1,2050,SNU,M07-Jul,5-Friday,PM,0.5940486612101948
677,0190_000.3,2050,SNU,M07-Jul,5-Friday,PM,0.532062532023009
678,0190_000.8,2050,SNU,M07-Jul,5-Friday,PM,0.6347567271493267
679,0190_001.8,2050,SN2,M07-Jul,5-Friday,PM,0.34157931499453603
680,0193_000.0,2050,SNS,M07-Jul,5-Friday,PM,0.6569409619558766
