,SEGID,FYEAR,SiteGroup,MonthGroup,DOWGroup,Period,VC15Min_Max
339,0089_408.1,2019,SNT,M07-Jul,5-Friday,PM,0.5216995601353978
340,0089_408.4,2019,SNU,M07-Jul,5-Friday,PM,0.42606558477462775
341,0089_409.3,2019,SNU,M07-Jul,5-Friday,PM,0.44783976988594
342,0089_409.6,2019,SNU,M07-Jul,5-Friday,PM,0.49527709711905166
343,0089_410.0,2019,SNT,M07-Jul,5-Friday,PM,0.43489520597569603
344,0089_410.2,2019,SNU,M07-Jul,5-Friday,PM,0.4929755940880991
345,0089_410.5,2019,SNT,M07-Jul,5-Friday,PM,0.5027161260209394
346,0089_410.7,2019,SNT,M07-Jul,5-Friday,PM,0.5432955160812643
347,0089_411.1,2019,SNT,M07-Jul,5-Friday,PM,0.5407919450812394
348,0089_411.3,2019,SNT,M07-Jul,5-Friday,PM,0.5462758907270301
349,0089_411.7,2019,SNU,M07-Jul,5-Friday,PM,0.6288426162952235
350,0089_412.2,2019,SNU,M07-Jul,5-Friday,PM,0.5518466257502358
351,0089_412.4,2019,SNU,M07-Jul,5-Friday,PM,0.4739341338808702
352,0089_412.9,2019,SNU,M07-Jul,5-Friday,PM,0.5658837816487245
353,0089_413.1,2019,SNU,M07-Jul,5-Friday,PM,0.5759821840704116
354,0089_413.3,2019,SNU,M07-Jul,5-Friday,PM,0.5709437671659598
355,0089_413.6,2019,SNU,M07-Jul,5-Friday,PM,0.4974974980314348
356,0089_413.9,2019,SNU,M07-Jul,5-Friday,PM,0.26865504322542694
357,0089_414.2,2019,SNU,M07-Jul,5-Friday,PM,0.2711487105868016
358,0089_414.4,2019,SNU,M07-Jul,5-Friday,PM,0.332225323811395
359,0089_414.5,2019,SNU,M07-Jul,5-Friday,PM,0.4878798069473026
360,0089_414.9,2019,SNU,M07-Jul,5-Friday,PM,0.4974229178441272
361,0089_415.4,2019,SNT,M07-Jul,5-Friday,PM,0.43410772594143915
362,0089_415.9,2019,SNT,M07-Jul,5-Friday,PM,0.43884298158443485
363,0089_416.5,2019,SNT,M07-Jul,5-Friday,PM,0.17491578297332028
364,0089_417.0,2019,SNT,M07-Jul,5-Friday,PM,0.24007596159016134
365,0089_417.4,2019,SNT,M07-Jul,5-Friday,PM,0.24622561660977194
366,0089_417.9,2019,SNT,M07-Jul,5-Friday,PM,0.25572209941077295
367,0089_418.2,2019,SNT,M07-Jul,5-Friday,PM,0.2838155867019616
368,0089_418.6,2019,SNT,M07-Jul,5-Friday,PM,0.26377656794449905
369,0089_419.3,2019,SNT,M07-Jul,5-Friday,PM,0.2508142108671325
370,0089_420.1,2019,SNT,M07-Jul,5-Friday,PM,0.26512762525341865
371,0089_420.3,2019,SNS,M07-Jul,5-Friday,PM,0.15713260838296533
372,0089_421.7,2019,SNS,M07-Jul,5-Friday,PM,0.15480568660174
373,0089_422.5,2019,SNS,M07-Jul,5-Friday,PM,0.22273402053892338
374,0089_422.7,2019,SNQ,M07-Jul,5-Friday,PM,0.22565843540801814
375,0089_423.4,2019,SNQ,M07-Jul,5-Friday,PM,0.21095490763619648
376,0089_423.8,2019,SNQ,M07-Jul,5-Friday,PM,0.21386384158322988
377,0089_425.0,2019,SNQ,M07-Jul,5-Friday,PM,0.21452358113949138
378,0089_427.1,2019,SNS,M07-Jul,5-Friday,PM,0.2165576105177335
379,0089_427.7,2019,SNS,M07-Jul,5-Friday,PM,0.22079119693539007
380,0089_428.1,2019,SNQ,M07-Jul,5-Friday,PM,0.23466487623751478
381,0089_428.8,2019,SNQ,M07-Jul,5-Friday,PM,0.1940780875778494
382,0089_430.3,2019,SNS,M07-Jul,5-Friday,PM,0.32268134048929037
383,0089_432.1,2019,SNS,M07-Jul,5-Friday,PM,0.36131194695626395
384,0089_433.3,2019,SNS,M07-Jul,5-Friday,PM,0.3691771971408705
385,0090_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.24379657335178026
386,0090_000.2,2019,SNT,M07-Jul,5-Friday,PM,0.22838998437606714
387,0090_000.5,2019,SNT,M07-Jul,5-Friday,PM,0.06283628015852809
388,0091_000.1,2019,SNS,M07-Jul,5-Friday,PM,0.4229099120711836
389,0091_001.0,2019,SNT,M07-Jul,5-Friday,PM,0.35537002695554243
390,0091_001.4,2019,SNT,M07-Jul,5-Friday,PM,0.4174982036702586
391,0091_001.6,2019,SNT,M07-Jul,5-Friday,PM,0.4237405193997616
392,0091_002.0,2019,SNT,M07-Jul,5-Friday,PM,0.3824451578911558
393,0093_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.5508883020135565
394,0093_000.1,2019,SNU,M07-Jul,5-Friday,PM,0.5657873398285327
395,0097_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.2852447176071382
396,0097_000.5,2019,SNT,M07-Jul,5-Friday,PM,0.4445413725570205
397,0097_001.1,2019,SNT,M07-Jul,5-Friday,PM,0.25992321808022295
398,0097_001.5,2019,SNT,M07-Jul,5-Friday,PM,0.32085487109954336
399,0097_002.0,2019,SNT,M07-Jul,5-Friday,PM,0.4671277336793674
400,0097_003.1,2019,SNT,M07-Jul,5-Friday,PM,0.5497766980662762
401,0097_003.6,2019,SNT,M07-Jul,5-Friday,PM,0.5528136027215522
402,0097_004.1,2019,SNT,M07-Jul,5-Friday,PM,0.5780908322282996
403,0097_004.4,2019,SNT,M07-Jul,5-Friday,PM,0.7555001280571174
404,0097_005.1,2019,SNT,M07-Jul,5-Friday,PM,0.5616252110479588
405,0097_005.3,2019,SNT,M07-Jul,5-Friday,PM,0.5698093425057068
406,0103_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.31430878244413923
407,0104_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.4747109934756926
408,0104_000.7,2019,SNT,M07-Jul,5-Friday,PM,0.7556799697554438
409,0104_001.0,2019,SNT,M07-Jul,5-Friday,PM,0.7422865341107387
410,0104_001.8,2019,SNT,M07-Jul,5-Friday,PM,0.45210493689496845
411,0105_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.26933018608929155
412,0105_000.2,2019,SNT,M07-Jul,5-Friday,PM,0.1796830156222256
413,0105_000.5,2019,SNU,M07-Jul,5-Friday,PM,0.3506125598708103
414,0105_000.7,2019,SNU,M07-Jul,5-Friday,PM,0.3621567629513053
415,0105_000.8,2019,SNU,M07-Jul,5-Friday,PM,0.37915472892084046
416,0106_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.38401045054674465
417,0106_000.3,2019,SNT,M07-Jul,5-Friday,PM,0.23766946647549553
418,0106_000.4,2019,SNU,M07-Jul,5-Friday,PM,0.4068922264770427
419,0106_000.8,2019,SNU,M07-Jul,5-Friday,PM,0.4276750602380454
420,0106_001.1,2019,SNT,M07-Jul,5-Friday,PM,0.8734929074563438
421,0106_002.0,2019,SNU,M07-Jul,5-Friday,PM,0.6806419356443484
422,0106_002.5,2019,SNT,M07-Jul,5-Friday,PM,0.6265063219681333
423,0106_003.0,2019,SNT,M07-Jul,5-Friday,PM,0.3252788602134989
424,0106_003.6,2019,SNT,M07-Jul,5-Friday,PM,0.2898288736871043
425,0106_006.1,2019,SNT,M07-Jul,5-Friday,PM,0.2782012250949867
426,0106_007.3,2019,SNU,M07-Jul,5-Friday,PM,0.38827811256556904
427,0106_008.0,2019,SNT,M07-Jul,5-Friday,PM,0.3852370554458385
428,0106_008.3,2019,SNT,M07-Jul,5-Friday,PM,0.4424607686643843
429,0106_009.0,2019,SNT,M07-Jul,5-Friday,PM,0.5756592163603678
430,0106_009.4,2019,SNT,M07-Jul,5-Friday,PM,0.4235619006197272
431,0107_000.0,2019,SNS,M07-Jul,5-Friday,PM,0.718381870283096
432,0107_000.2,2019,SNS,M07-Jul,5-Friday,PM,0.5559742851886424
433,0108_000.0,2019,SNU,M07-Jul,5-Friday,PM,1.3102123416992797
434,0108_000.1,2019,SNU,M07-Jul,5-Friday,PM,0.8683011962989327
435,0108_000.7,2019,SNU,M07-Jul,5-Friday,PM,0.7328867026470909
436,0108_001.0,2019,SNT,M07-Jul,5-Friday,PM,0.7700988108924364
437,0108_002.0,2019,SNT,M07-Jul,5-Friday,PM,0.6973313073916116
438,0108_002.5,2019,SNT,M07-Jul,5-Friday,PM,0.6644614321672913
439,0108_003.0,2019,SNT,M07-Jul,5-Friday,PM,0.507350626454541
440,0108_004.0,2019,SNT,M07-Jul,5-Friday,PM,0.33294453736908447
441,0108_005.0,2019,SNT,M07-Jul,5-Friday,PM,0.5258088899304971
442,0108_005.5,2019,SNT,M07-Jul,5-Friday,PM,0.7259426771901126
443,0108_006.0,2019,SNT,M07-Jul,5-Friday,PM,0.8493987058424247
444,0108_006.5,2019,SNT,M07-Jul,5-Friday,PM,0.5956472554961714
445,0108_007.0,2019,SNT,M07-Jul,5-Friday,PM,0.612025517061845
446,0108_007.5,2019,SNT,M07-Jul,5-Friday,PM,0.6124720854528392
447,0108_008.0,2019,SNT,M07-Jul,5-Friday,PM,0.6089504890931233
448,0108_008.5,2019,SNT,M07-Jul,5-Friday,PM,0.6708648594850304
449,0108_009.0,2019,SNT,M07-Jul,5-Friday,PM,0.5789567342237405
450,0108_010.0,2019,SNT,M07-Jul,5-Friday,PM,0.6017044428510825
451,0108_010.1,2019,SNT,M07-Jul,5-Friday,PM,0.6148983798368833
452,0108_010.8,2019,SNT,M07-Jul,5-Friday,PM,0.3602648373767368
453,0108_011.3,2019,SNT,M07-Jul,5-Friday,PM,0.4439818998176694
454,0108_011.6,2019,SNT,M07-Jul,5-Friday,PM,0.45287585295466415
455,0108_012.0,2019,SNS,M07-Jul,5-Friday,PM,0.4590850216736671
456,0108_012.7,2019,SNS,M07-Jul,5-Friday,PM,0.48716498103957423
457,0109_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.5343020698479867
458,0109_000.4,2019,SNT,M07-Jul,5-Friday,PM,0.5313741426166187
459,0109_001.1,2019,SNT,M07-Jul,5-Friday,PM,0.5135598232189492
460,0110_000.0,2019,SNS,M07-Jul,5-Friday,PM,0.13753618049469846
461,0110_001.0,2019,SNS,M07-Jul,5-Friday,PM,0.13086362628686846
462,0110_002.0,2019,SNS,M07-Jul,5-Friday,PM,0.2586921880874904
463,0110_002.5,2019,SNS,M07-Jul,5-Friday,PM,0.24631888682020672
464,0110_003.0,2019,SNS,M07-Jul,5-Friday,PM,0.23324957743659344
465,0111_000.0,2019,SNS,M07-Jul,5-Friday,PM,0.5482591814984173
466,0111_000.8,2019,SNS,M07-Jul,5-Friday,PM,0.5746406222367619
467,0111_001.8,2019,SNS,M07-Jul,5-Friday,PM,0.5114770837047963
468,0111_002.3,2019,SNQ,M07-Jul,5-Friday,PM,0.7185160652052289
469,0111_004.5,2019,SNQ,M07-Jul,5-Friday,PM,0.6550086620592703
470,0111_004.7,2019,SNQ,M07-Jul,5-Friday,PM,0.600435681824616
471,0111_005.8,2019,SNS,M07-Jul,5-Friday,PM,0.3228057189995216
472,0111_007.1,2019,SNR,M07-Jul,5-Friday,PM,0.46606606810395085
473,0111_008.1,2019,SNT,M07-Jul,5-Friday,PM,0.3850356028229674
474,0111_009.1,2019,SNT,M07-Jul,5-Friday,PM,0.4823940439290157
475,0111_009.6,2019,SNT,M07-Jul,5-Friday,PM,0.6055686230573942
476,0111_010.1,2019,SNT,M07-Jul,5-Friday,PM,0.3700862984161662
477,0126_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.32257179509715544
478,0126_000.2,2019,SNT,M07-Jul,5-Friday,PM,0.47049986393352516
479,0126_000.3,2019,SNT,M07-Jul,5-Friday,PM,0.5526250610552975
480,0126_000.6,2019,SNU,M07-Jul,5-Friday,PM,0.6141356611822797
481,0126_000.8,2019,SNU,M07-Jul,5-Friday,PM,0.6448144401301507
482,0126_001.7,2019,SNU,M07-Jul,5-Friday,PM,0.41738082990401554
483,0126_001.9,2019,SNU,M07-Jul,5-Friday,PM,0.37710285202826793
484,0126_002.2,2019,SNU,M07-Jul,5-Friday,PM,0.6257302704582518
485,0126_002.4,2019,SNU,M07-Jul,5-Friday,PM,0.4413329452026769
486,0126_003.3,2019,SNU,M07-Jul,5-Friday,PM,0.5104913393536366
487,0126_003.8,2019,SNU,M07-Jul,5-Friday,PM,0.5513835748089503
488,0126_004.6,2019,SNU,M07-Jul,5-Friday,PM,0.5362623902192396
489,0126_005.2,2019,SNU,M07-Jul,5-Friday,PM,0.5329183454441048
490,0126_005.4,2019,SNT,M07-Jul,5-Friday,PM,0.42593506897048755
491,0126_005.7,2019,SNT,M07-Jul,5-Friday,PM,0.4273595366750744
492,0126_006.1,2019,SNT,M07-Jul,5-Friday,PM,0.6767680719499368
493,0126_006.2,2019,SNT,M07-Jul,5-Friday,PM,0.5440323304061211
494,0126_006.7,2019,SNT,M07-Jul,5-Friday,PM,0.49005655463428405
495,0126_007.2,2019,SNT,M07-Jul,5-Friday,PM,0.4694787658844283
496,0126_007.7,2019,SNT,M07-Jul,5-Friday,PM,0.47436765339571
497,0126_008.2,2019,SNT,M07-Jul,5-Friday,PM,0.4860433782652844
498,0126_008.7,2019,SNT,M07-Jul,5-Friday,PM,0.5798715008093264
499,0126_009.1,2019,SNT,M07-Jul,5-Friday,PM,0.4364362899992579
500,0126_009.2,2019,SNU,M07-Jul,5-Friday,PM,0.40877090264260507
501,0126_009.7,2019,SNT,M07-Jul,5-Friday,PM,0.4207092108382095
502,0126_010.2,2019,SNT,M07-Jul,5-Friday,PM,0.3862764344648017
503,0126_010.7,2019,SNT,M07-Jul,5-Friday,PM,0.38161935571881717
504,0126_011.2,2019,SNT,M07-Jul,5-Friday,PM,0.25763556345885685
505,0126_011.7,2019,SNT,M07-Jul,5-Friday,PM,0.38420109542750147
506,0126_012.7,2019,SNS,M07-Jul,5-Friday,PM,0.48365824233479576
507,0126_013.3,2019,SNS,M07-Jul,5-Friday,PM,0.3341471114931837
508,0126_013.7,2019,SNS,M07-Jul,5-Friday,PM,0.32580248698959324
509,0126_014.5,2019,SNS,M07-Jul,5-Friday,PM,0.2850772840596007
510,0126_014.9,2019,SNS,M07-Jul,5-Friday,PM,0.2819224148055295
511,0126_016.1,2019,SNS,M07-Jul,5-Friday,PM,0.27812040575189667
512,0126_017.5,2019,SNS,M07-Jul,5-Friday,PM,0.29246343914549944
513,0126_018.7,2019,SNS,M07-Jul,5-Friday,PM,0.3807263492613542
514,0126_019.7,2019,SNS,M07-Jul,5-Friday,PM,0.3095064854721147
515,0126_020.8,2019,SNQ,M07-Jul,5-Friday,PM,0.36157826625289546
516,0126_021.2,2019,SNQ,M07-Jul,5-Friday,PM,0.32718744884163936
517,0127_000.0,2019,SNS,M07-Jul,5-Friday,PM,0.7429613003581416
518,0127_001.5,2019,SNS,M07-Jul,5-Friday,PM,0.7051187364094532
519,0127_001.7,2019,SNT,M07-Jul,5-Friday,PM,0.7314127900935505
520,0131_001.7,2019,SNT,M07-Jul,5-Friday,PM,0.06346124140853492
521,0134_000.0,2019,SNS,M07-Jul,5-Friday,PM,0.2736951792413967
522,0134_001.0,2019,SNQ,M07-Jul,5-Friday,PM,0.33257922597649625
523,0134_002.0,2019,SNQ,M07-Jul,5-Friday,PM,0.29588626967181136
524,0134_003.0,2019,SNQ,M07-Jul,5-Friday,PM,0.32925181241016166
525,0134_003.8,2019,SNQ,M07-Jul,5-Friday,PM,0.14764540403290724
526,0134_006.5,2019,SNS,M07-Jul,5-Friday,PM,0.11933490252704373
527,0134_007.1,2019,SNS,M07-Jul,5-Friday,PM,0.1126670390297198
528,0134_007.4,2019,SNS,M07-Jul,5-Friday,PM,0.0534415941403584
529,0134_008.5,2019,SNS,M07-Jul,5-Friday,PM,0.1311461219550666
530,0134_009.2,2019,SNS,M07-Jul,5-Friday,PM,0.2379176011264622
531,0134_010.5,2019,SNS,M07-Jul,5-Friday,PM,0.24742384859090236
532,0134_011.3,2019,SNS,M07-Jul,5-Friday,PM,0.5033631967751206
533,0134_011.9,2019,SNT,M07-Jul,5-Friday,PM,0.5365281849497886
534,0134_012.4,2019,SNS,M07-Jul,5-Friday,PM,0.4972623391883486
535,0134_012.5,2019,SNS,M07-Jul,5-Friday,PM,0.5035843572786266
536,0134_013.1,2019,SNT,M07-Jul,5-Friday,PM,0.4496769979456746
537,0140_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.13540067477823725
538,0140_000.5,2019,SNT,M07-Jul,5-Friday,PM,0.0985132669490868
539,0140_000.8,2019,SNT,M07-Jul,5-Friday,PM,0.14053444042746102
540,0151_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.47281644734889694
541,0151_000.3,2019,SNT,M07-Jul,5-Friday,PM,0.5194466628320211
542,0151_000.5,2019,SNT,M07-Jul,5-Friday,PM,0.5654943872871631
543,0151_001.0,2019,SNT,M07-Jul,5-Friday,PM,0.4137981833001396
544,0151_001.5,2019,SNT,M07-Jul,5-Friday,PM,0.39324209164327095
545,0151_002.0,2019,SNU,M07-Jul,5-Friday,PM,0.9132290022299359
546,0151_002.5,2019,SNU,M07-Jul,5-Friday,PM,0.8226082915415259
547,0151_003.0,2019,SNU,M07-Jul,5-Friday,PM,0.7887073965278274
548,0151_003.5,2019,SNU,M07-Jul,5-Friday,PM,0.7370433525706448
549,0151_003.9,2019,SNU,M07-Jul,5-Friday,PM,0.6311716884000238
550,0152_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.3748453860943759
551,0152_000.1,2019,SNU,M07-Jul,5-Friday,PM,0.35926052602662767
552,0152_000.7,2019,SNU,M07-Jul,5-Friday,PM,0.2677951091621649
553,0152_001.4,2019,SNT,M07-Jul,5-Friday,PM,0.5094681411720652
554,0152_002.3,2019,SNT,M07-Jul,5-Friday,PM,0.5585985616802335
555,0152_002.5,2019,SNT,M07-Jul,5-Friday,PM,0.7684845669338274
556,0152_002.8,2019,SNT,M07-Jul,5-Friday,PM,0.7823923454847853
557,0154_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.32784040465128644
558,0154_000.5,2019,SNU,M07-Jul,5-Friday,PM,0.436141776897154
559,0154_000.8,2019,SNU,M07-Jul,5-Friday,PM,0.5081310765054937
560,0154_001.4,2019,SNS,M07-Jul,5-Friday,PM,0.5887935540330621
561,0154_003.2,2019,SNS,M07-Jul,5-Friday,PM,0.3906417916307586
562,0154_004.2,2019,SNS,M07-Jul,5-Friday,PM,0.6706338096654417
563,0154_005.8,2019,SNT,M07-Jul,5-Friday,PM,0.47690363721593326
564,0154_006.8,2019,SNT,M07-Jul,5-Friday,PM,0.47412786365589793
565,0154_008.3,2019,SNT,M07-Jul,5-Friday,PM,0.5873104701577839
566,0154_009.6,2019,SNT,M07-Jul,5-Friday,PM,0.5276439506025391
567,0154_010.4,2019,SNT,M07-Jul,5-Friday,PM,0.563971893940237
568,0154_011.4,2019,SNT,M07-Jul,5-Friday,PM,0.595295414883917
569,0154_012.9,2019,SNU,M07-Jul,5-Friday,PM,0.6926796969952661
570,0154_013.9,2019,SNT,M07-Jul,5-Friday,PM,0.6334799820428424
571,0154_014.9,2019,SNT,M07-Jul,5-Friday,PM,0.6648030619713502
572,0154_015.9,2019,SNT,M07-Jul,5-Friday,PM,0.6016845385543261
573,0154_016.9,2019,SNU,M07-Jul,5-Friday,PM,0.5237790888651119
574,0154_017.9,2019,SNT,M07-Jul,5-Friday,PM,0.6182823439357515
575,0154_018.9,2019,SNU,M07-Jul,5-Friday,PM,0.6523460621481324
576,0154_019.5,2019,SNU,M07-Jul,5-Friday,PM,0.5465594983048104
577,0154_020.0,2019,SNU,M07-Jul,5-Friday,PM,0.5139226352813365
578,0154_021.0,2019,SNU,M07-Jul,5-Friday,PM,0.5954355793488448
579,0154_022.3,2019,SNT,M07-Jul,5-Friday,PM,0.34341586603818447
580,0171_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.5712423267005842
581,0171_000.5,2019,SNT,M07-Jul,5-Friday,PM,0.46468927113047703
582,0171_001.5,2019,SNT,M07-Jul,5-Friday,PM,0.5077195685864643
583,0171_002.5,2019,SNT,M07-Jul,5-Friday,PM,0.6020515758138547
584,0171_003.3,2019,SNT,M07-Jul,5-Friday,PM,0.35693368084847593
585,0171_003.5,2019,SNU,M07-Jul,5-Friday,PM,0.42213042652298044
586,0171_004.0,2019,SNT,M07-Jul,5-Friday,PM,0.44186672949737876
587,0171_004.5,2019,SNU,M07-Jul,5-Friday,PM,0.6654990482613198
588,0171_005.0,2019,SNU,M07-Jul,5-Friday,PM,0.6778525363130267
589,0171_005.5,2019,SNT,M07-Jul,5-Friday,PM,0.5919369579828803
590,0171_005.8,2019,SNU,M07-Jul,5-Friday,PM,0.6739078251942318
591,0171_006.0,2019,SNU,M07-Jul,5-Friday,PM,0.5500099898549193
592,0171_006.5,2019,SNU,M07-Jul,5-Friday,PM,0.47764882084314203
593,0171_007.0,2019,SNU,M07-Jul,5-Friday,PM,0.5336299136441979
594,0171_007.3,2019,SNU,M07-Jul,5-Friday,PM,0.5152686479514821
595,0171_007.6,2019,SNU,M07-Jul,5-Friday,PM,0.5709189223174026
596,0171_008.0,2019,SNU,M07-Jul,5-Friday,PM,0.5549744732404136
597,0171_008.8,2019,SNU,M07-Jul,5-Friday,PM,0.5193567146295404
598,0171_009.2,2019,SNU,M07-Jul,5-Friday,PM,0.4858887142529158
599,0171_009.5,2019,SNT,M07-Jul,5-Friday,PM,0.46187606061304376
600,0171_009.8,2019,SNT,M07-Jul,5-Friday,PM,0.4697765577928674
601,0171_010.0,2019,SNT,M07-Jul,5-Friday,PM,0.6216933852273143
602,0171_010.1,2019,SNU,M07-Jul,5-Friday,PM,0.5009681091476413
603,0171_010.4,2019,SNU,M07-Jul,5-Friday,PM,0.5023320186234136
604,0171_010.6,2019,SNU,M07-Jul,5-Friday,PM,0.5770877398743196
605,0171_010.7,2019,SNU,M07-Jul,5-Friday,PM,0.6517532117178999
606,0171_011.0,2019,SNU,M07-Jul,5-Friday,PM,0.6293747450832751
607,0171_011.3,2019,SNU,M07-Jul,5-Friday,PM,0.5118305684740195
608,0171_011.6,2019,SNU,M07-Jul,5-Friday,PM,0.4215975652100948
609,0171_011.9,2019,SNU,M07-Jul,5-Friday,PM,0.5318310062278916
610,0171_012.2,2019,SNU,M07-Jul,5-Friday,PM,0.5639736949245331
611,0171_012.5,2019,SNU,M07-Jul,5-Friday,PM,0.5700309204242028
612,0171_012.7,2019,SNT,M07-Jul,5-Friday,PM,0.3341456322301813
613,0171_013.1,2019,SNT,M07-Jul,5-Friday,PM,0.31888877052385145
614,0171_013.6,2019,SNT,M07-Jul,5-Friday,PM,0.3594658357702984
615,0171_014.1,2019,SNT,M07-Jul,5-Friday,PM,0.37273821370569366
616,0171_014.6,2019,SNT,M07-Jul,5-Friday,PM,0.36831738028030087
617,0171_015.6,2019,SNT,M07-Jul,5-Friday,PM,0.569354405159656
618,0172_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.3492707510764571
619,0172_001.0,2019,SNT,M07-Jul,5-Friday,PM,0.5375951656093318
620,0172_002.0,2019,SNT,M07-Jul,5-Friday,PM,0.4276804658365667
621,0172_003.0,2019,SNT,M07-Jul,5-Friday,PM,0.5344532831870396
622,0172_004.0,2019,SNT,M07-Jul,5-Friday,PM,0.8511430758028511
623,0172_004.5,2019,SNT,M07-Jul,5-Friday,PM,0.9116820042310682
624,0172_005.0,2019,SNT,M07-Jul,5-Friday,PM,0.9103811770590573
625,0172_005.5,2019,SNU,M07-Jul,5-Friday,PM,0.8774416303788442
626,0172_006.0,2019,SNT,M07-Jul,5-Friday,PM,0.35964262835708194
627,0172_007.0,2019,SNT,M07-Jul,5-Friday,PM,0.8456956633873233
628,0172_008.0,2019,SNT,M07-Jul,5-Friday,PM,0.7360423702153935
629,0172_008.5,2019,SNT,M07-Jul,5-Friday,PM,0.41684314046966214
630,0173_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.38787848520465373
631,0173_000.7,2019,SNT,M07-Jul,5-Friday,PM,0.39460840418355525
632,0173_001.7,2019,SNT,M07-Jul,5-Friday,PM,0.09062282250536641
633,0173_002.2,2019,SNT,M07-Jul,5-Friday,PM,0.07477081160950595
634,0173_002.8,2019,SNU,M07-Jul,5-Friday,PM,0.41326053864940576
635,0173_003.8,2019,SNT,M07-Jul,5-Friday,PM,0.2868859767634888
636,0173_004.4,2019,SNT,M07-Jul,5-Friday,PM,0.2849220337909615
637,0173_004.7,2019,SNT,M07-Jul,5-Friday,PM,0.6222595426988722
638,0173_005.0,2019,SNT,M07-Jul,5-Friday,PM,0.7528445887845352
639,0173_005.3,2019,SNT,M07-Jul,5-Friday,PM,0.7265912793350349
640,0173_005.8,2019,SNT,M07-Jul,5-Friday,PM,0.7046341732064725
641,0173_006.3,2019,SNT,M07-Jul,5-Friday,PM,0.6972744062669813
642,0173_006.8,2019,SNT,M07-Jul,5-Friday,PM,0.6753370223689459
643,0173_007.3,2019,SNU,M07-Jul,5-Friday,PM,0.5725004334432544
644,0173_007.7,2019,SNT,M07-Jul,5-Friday,PM,0.6836347304741014
645,0173_008.8,2019,SNU,M07-Jul,5-Friday,PM,0.5971223204835682
646,0173_009.2,2019,SNU,M07-Jul,5-Friday,PM,0.45012296442232724
647,0173_009.3,2019,SNU,M07-Jul,5-Friday,PM,0.4549259502052221
648,0175_000.0,2019,SNT,M07-Jul,5-Friday,PM,0.6222687642800246
649,0175_000.1,2019,SNT,M07-Jul,5-Friday,PM,0.7280789822895414
650,0175_000.4,2019,SNT,M07-Jul,5-Friday,PM,0.7337789271037962
651,0175_000.9,2019,SNT,M07-Jul,5-Friday,PM,0.7442030081727804
652,0175_001.4,2019,SNT,M07-Jul,5-Friday,PM,0.7063788713346196
653,0175_001.9,2019,SNT,M07-Jul,5-Friday,PM,0.7027340880662294
654,0175_002.4,2019,SNT,M07-Jul,5-Friday,PM,0.4087553583426577
655,0175_002.9,2019,SNU,M07-Jul,5-Friday,PM,0.4923965607409598
656,0175_003.5,2019,SNU,M07-Jul,5-Friday,PM,0.4781221429275134
657,0175_003.9,2019,SNU,M07-Jul,5-Friday,PM,0.4658741856821621
658,0175_004.5,2019,SNU,M07-Jul,5-Friday,PM,0.32437061991305544
659,0175_004.7,2019,SNU,M07-Jul,5-Friday,PM,0.4120269558665853
660,0186_000.0,2019,SNU,M07-Jul,5-Friday,PM,0.626332972739807
661,0186_001.2,2019,SNU,M07-Jul,5-Friday,PM,0.4722016518668403
662,0186_001.5,2019,SNU,M07-Jul,5-Friday,PM,0.6281812133975828
663,0186_001.6,2019,SNU,M07-Jul,5-Friday,PM,0.5994196697144152
664,0186_003.6,2019,SNU,M07-Jul,5-Friday,PM,0.278042282883765
665,0186_003.9,2019,SNU,M07-Jul,5-Friday,PM,0.3743094439370565
666,0186_004.6,2019,SNU,M07-Jul,5-Friday,PM,0.36020192542590446
667,0186_005.0,2019,SNU,M07-Jul,5-Friday,PM,0.3652418276999459
668,0186_005.5,2019,SNU,M07-Jul,5-Friday,PM,0.6826533992315654
669,0186_006.0,2019,SNT,M07-Jul,5-Friday,PM,0.6366097747778768
670,0186_006.4,2019,SNT,M07-Jul,5-Friday,PM,0.6165779632371106
671,0186_006.7,2019,SNT,M07-Jul,5-Friday,PM,0.686439519832187
672,0186_006.9,2019,SNU,M07-Jul,5-Friday,PM,0.9267453561362138
673,0186_007.4,2019,SNU,M07-Jul,5-Friday,PM,0.8646329039488428
674,0186_008.0,2019,SNU,M07-Jul,5-Friday,PM,0.8940705218756241
675,0190_000.0,2019,SNS,M07-Jul,5-Friday,PM,0.44104032003268817
676,0190_000.1,2019,SNU,M07-Jul,5-Friday,PM,0.28005151171337755
677,0190_000.3,2019,SNU,M07-Jul,5-Friday,PM,0.27054027052017415
678,0190_000.8,2019,SNU,M07-Jul,5-Friday,PM,0.5345319807573278
