SEGID,AnnWkAM15,AnnWkMD15,AnnWkPM15,AnnWkAMHr,AnnWkMDHr,AnnWkPMHr,AnnWkAMPrd,AnnWkMDPrd,AnnWkPMPrd
2254_006.7,0.36,0.3,0.61,0.33,0.27,0.57,0.27,0.23,0.52
2254_007.0,0.2,0.27,0.23,0.19,0.25,0.21,0.16,0.22,0.2
2258_000.0,0.59,0.47,0.99,0.55,0.44,0.94,0.45,0.37,0.87
2258_001.7,0.9,0.62,0.86,0.86,0.57,0.79,0.71,0.49,0.73
2258_001.8,0.79,0.46,0.81,0.72,0.42,0.75,0.6,0.36,0.69
2258_002.4,0.41,0.31,0.69,0.38,0.29,0.63,0.31,0.24,0.58
2258_002.8,0.6,0.38,1.26,0.55,0.35,1.24,0.46,0.3,1.14
2258_003.5,0.43,0.34,1.1,0.39,0.31,1.08,0.33,0.27,0.97
2258_003.6,0.55,0.47,0.98,0.51,0.43,0.93,0.43,0.37,0.84
2258_004.2,0.46,0.39,0.75,0.43,0.36,0.69,0.35,0.31,0.63
2258_004.5,0.45,0.42,0.66,0.42,0.38,0.61,0.34,0.33,0.56
2258_005.0,0.67,0.51,0.75,0.62,0.47,0.69,0.51,0.4,0.63
2258_005.3,0.83,0.52,0.88,0.76,0.48,0.81,0.63,0.41,0.75
2258_005.7,0.87,0.82,1.22,0.8,0.75,1.2,0.67,0.65,1.07
2262_000.0,0.54,0.55,0.77,0.5,0.51,0.71,0.41,0.43,0.66
2262_000.3,0.66,0.55,0.81,0.61,0.51,0.74,0.5,0.43,0.68
2262_000.4,0.76,0.54,0.87,0.7,0.49,0.8,0.58,0.42,0.73
2262_000.6,0.49,0.34,0.65,0.45,0.31,0.6,0.38,0.27,0.55
2262_000.9,0.45,0.35,0.67,0.42,0.32,0.62,0.34,0.27,0.57
2262_001.2,0.78,0.52,0.99,0.72,0.48,0.94,0.6,0.42,0.85
2262_001.5,0.77,0.65,1.01,0.7,0.6,0.98,0.59,0.52,0.88
2262_001.8,0.59,0.55,0.84,0.54,0.51,0.78,0.45,0.43,0.72
2262_002.3,0.64,0.53,0.88,0.59,0.49,0.81,0.49,0.42,0.75
2262_002.4,0.87,0.71,1.08,0.8,0.65,1.06,0.67,0.55,0.97
2262_002.9,0.45,0.43,0.71,0.42,0.4,0.65,0.35,0.35,0.58
2262_003.4,0.21,0.18,0.27,0.19,0.17,0.25,0.16,0.14,0.23
2264_000.0,0.4,0.35,0.92,0.37,0.32,0.87,0.3,0.28,0.8
2264_000.9,1.02,0.95,1.53,0.99,0.91,1.5,0.82,0.77,1.38
2264_001.8,0.99,0.79,1.43,0.94,0.73,1.4,0.78,0.62,1.29
2264_002.6,0.31,0.23,0.41,0.28,0.21,0.37,0.23,0.18,0.34
2264_003.2,0.37,0.28,0.46,0.34,0.26,0.42,0.28,0.22,0.39
2264_003.8,0.25,0.2,0.35,0.23,0.18,0.32,0.19,0.15,0.3
2264_004.3,0.11,0.09,0.25,0.1,0.08,0.23,0.08,0.07,0.21
2264_004.5,0.17,0.1,0.21,0.16,0.09,0.2,0.13,0.08,0.18
2264_004.8,0.18,0.14,0.16,0.16,0.13,0.14,0.13,0.11,0.13
2264_004.9,0.15,0.12,0.18,0.14,0.11,0.17,0.11,0.09,0.15
2264_005.1,0.22,0.17,0.28,0.2,0.15,0.26,0.17,0.13,0.24
2264_005.2,0.21,0.17,0.29,0.19,0.15,0.27,0.16,0.13,0.25
2264_005.4,0.21,0.17,0.35,0.19,0.16,0.32,0.16,0.13,0.29
2264_005.5,0.23,0.15,0.34,0.21,0.14,0.31,0.18,0.12,0.29
2266_000.0,0.63,0.49,0.9,0.58,0.45,0.82,0.48,0.39,0.74
2266_000.6,0.67,0.45,0.94,0.62,0.41,0.89,0.52,0.36,0.8
2266_001.8,0.84,0.55,1.07,0.77,0.51,1.05,0.64,0.43,0.97
2266_002.4,0.7,0.47,0.88,0.65,0.43,0.81,0.54,0.37,0.74
2266_003.3,0.92,0.56,1.01,0.85,0.52,0.98,0.7,0.44,0.9
2266_004.3,0.78,0.48,0.9,0.72,0.44,0.86,0.6,0.37,0.79
2266_005.0,0.48,0.28,0.54,0.44,0.26,0.49,0.37,0.22,0.45
2266_005.2,0.51,0.28,0.55,0.47,0.26,0.51,0.39,0.22,0.47
2266_005.8,0.5,0.28,0.54,0.46,0.26,0.5,0.38,0.22,0.46
2266_005.9,0.5,0.28,0.52,0.46,0.25,0.48,0.38,0.22,0.44
2266_006.1,1.66,0.93,2.05,1.63,0.89,2.01,1.35,0.75,1.86
2266_006.7,0.99,0.57,1.23,0.94,0.53,1.21,0.78,0.45,1.11
2266_007.2,0.57,0.24,0.76,0.53,0.22,0.7,0.44,0.19,0.63
2269_000.0,0.33,0.3,0.57,0.3,0.28,0.52,0.25,0.24,0.48
2270_000.0,0.7,0.56,0.82,0.64,0.52,0.76,0.53,0.44,0.7
2270_000.3,0.76,0.58,0.9,0.7,0.54,0.83,0.58,0.46,0.76
2270_000.6,0.69,0.56,0.86,0.63,0.51,0.79,0.52,0.44,0.73
2270_000.9,0.71,0.59,0.88,0.65,0.54,0.81,0.54,0.46,0.75
2270_001.2,0.91,0.72,0.99,0.83,0.66,0.96,0.69,0.57,0.88
2270_001.5,0.72,0.63,0.92,0.66,0.58,0.87,0.55,0.5,0.8
2270_001.8,0.28,0.25,0.31,0.26,0.23,0.28,0.22,0.2,0.26
2270_002.1,0.34,0.25,0.42,0.31,0.23,0.39,0.26,0.2,0.35
2270_002.4,0.59,0.5,0.75,0.55,0.46,0.69,0.46,0.4,0.62
2270_002.7,0.56,0.5,0.76,0.51,0.46,0.7,0.43,0.4,0.63
2270_003.0,0.41,0.39,0.69,0.38,0.36,0.63,0.32,0.31,0.57
2270_003.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272_000.0,0.58,0.29,0.72,0.53,0.26,0.67,0.44,0.23,0.6
2272_000.7,0.28,0.14,0.37,0.26,0.13,0.34,0.22,0.11,0.3
2274_000.0,1.4,0.57,1.57,1.37,0.52,1.54,1.14,0.45,1.42
2274_000.6,1.15,0.52,1.22,1.12,0.48,1.19,0.93,0.41,1.1
2276_000.0,0.41,0.22,0.57,0.38,0.2,0.53,0.31,0.18,0.47
2280_000.0,0.67,0.67,1.28,0.62,0.62,1.25,0.51,0.54,1.13
2282_000.0,0.42,0.32,0.42,0.38,0.29,0.38,0.32,0.25,0.34
2282_000.5,0.45,0.33,0.44,0.41,0.31,0.4,0.34,0.26,0.36
2282_001.1,0.49,0.32,0.46,0.45,0.29,0.42,0.38,0.25,0.38
2284_000.0,0.61,0.27,0.65,0.56,0.25,0.6,0.47,0.21,0.55
2284_000.5,0.58,0.27,0.58,0.54,0.25,0.53,0.44,0.21,0.49
2284_001.1,0.65,0.25,0.63,0.6,0.23,0.58,0.49,0.2,0.54
2289_000.0,0.94,0.42,0.78,0.86,0.37,0.69,0.71,0.32,0.6
2289_001.8,0.94,0.42,0.76,0.89,0.39,0.7,0.74,0.34,0.63
2290_000.0,0.23,0.27,0.43,0.21,0.24,0.4,0.18,0.21,0.36
2290_001.0,0.38,0.21,0.73,0.35,0.19,0.67,0.29,0.17,0.62
2290_001.9,0.48,0.47,0.73,0.44,0.43,0.67,0.36,0.37,0.62
2290_002.2,0.55,0.47,0.75,0.51,0.43,0.69,0.42,0.37,0.62
2290_002.8,0.77,0.49,0.82,0.71,0.45,0.76,0.59,0.38,0.7
2290_003.6,1.17,0.69,1.13,1.14,0.63,1.1,0.94,0.54,1.02
2290_004.0,0.64,0.44,0.78,0.59,0.4,0.72,0.49,0.34,0.66
2290_004.6,0.58,0.47,0.83,0.53,0.43,0.76,0.44,0.37,0.7
2290_005.7,0.9,0.89,1.2,0.86,0.82,1.17,0.71,0.7,1.08
2290_006.4,0.63,0.51,0.72,0.58,0.47,0.67,0.48,0.4,0.61
2290_006.6,0.53,0.52,0.72,0.48,0.48,0.67,0.4,0.41,0.61
2290_006.9,0.53,0.49,0.76,0.48,0.45,0.7,0.4,0.39,0.64
2290_007.1,0.5,0.51,0.73,0.46,0.47,0.67,0.38,0.4,0.62
2290_007.2,0.45,0.42,0.85,0.41,0.39,0.78,0.34,0.33,0.72
2290_007.5,0.47,0.42,0.9,0.44,0.38,0.83,0.36,0.33,0.76
2290_007.8,0.41,0.39,0.85,0.37,0.36,0.78,0.31,0.3,0.72
2290_008.1,0.64,0.58,1.0,0.59,0.54,0.95,0.48,0.46,0.87
2290_008.4,0.63,0.55,1.07,0.58,0.51,1.05,0.49,0.44,0.95
2290_008.7,0.61,0.46,0.84,0.56,0.42,0.78,0.47,0.36,0.72
2290_009.0,0.53,0.4,0.77,0.48,0.37,0.7,0.4,0.32,0.63
2290_009.3,0.46,0.36,0.71,0.42,0.33,0.65,0.35,0.29,0.59
2290_009.9,0.37,0.41,0.58,0.34,0.38,0.53,0.28,0.32,0.49
2290_010.2,0.34,0.35,0.47,0.32,0.32,0.43,0.26,0.27,0.4
2292_000.0,0.29,0.28,0.53,0.27,0.26,0.48,0.22,0.22,0.43
2292_001.1,0.55,0.46,0.73,0.5,0.42,0.67,0.42,0.37,0.61
2292_002.3,0.38,0.27,0.52,0.35,0.25,0.48,0.29,0.21,0.44
2292_002.7,0.38,0.29,0.42,0.35,0.26,0.39,0.29,0.22,0.36
2292_003.0,0.36,0.28,0.43,0.34,0.26,0.39,0.28,0.22,0.36
2292_003.2,0.44,0.37,0.56,0.41,0.34,0.52,0.34,0.29,0.48
2292_003.5,0.54,0.56,0.75,0.49,0.52,0.69,0.41,0.44,0.64
2292_003.6,0.6,0.55,0.77,0.56,0.51,0.71,0.46,0.43,0.66
2292_003.8,0.55,0.64,0.83,0.51,0.59,0.77,0.42,0.5,0.71
2292_004.1,0.64,0.7,0.82,0.59,0.64,0.75,0.49,0.55,0.69
2292_004.4,0.46,0.54,0.67,0.42,0.49,0.61,0.35,0.42,0.57
2292_004.7,0.46,0.31,1.21,0.43,0.28,1.19,0.35,0.24,1.09
2292_005.0,0.43,0.36,1.38,0.39,0.33,1.36,0.33,0.28,1.25
2292_005.6,0.5,0.33,0.98,0.46,0.3,0.93,0.38,0.26,0.84
2292_006.0,0.62,0.37,0.82,0.57,0.34,0.75,0.48,0.29,0.69
2292_006.5,0.82,0.45,0.92,0.75,0.42,0.84,0.62,0.36,0.78
2292_006.8,0.33,0.21,0.39,0.31,0.19,0.36,0.25,0.17,0.32
2292_007.0,0.18,0.1,0.2,0.17,0.09,0.19,0.14,0.08,0.17
2292_007.8,0.32,0.2,0.36,0.29,0.18,0.34,0.24,0.16,0.31
2292_008.6,0.51,0.32,0.6,0.47,0.29,0.55,0.39,0.25,0.5
2292_010.1,0.43,0.26,0.58,0.38,0.23,0.51,0.31,0.2,0.44
2292_013.8,0.47,0.43,1.1,0.42,0.38,1.04,0.34,0.33,0.97
2293_000.0,0.7,0.47,0.76,0.64,0.44,0.7,0.53,0.37,0.64
2293_000.6,0.73,0.42,0.95,0.67,0.38,0.9,0.56,0.33,0.81
2296_000.0,0.58,0.4,0.54,0.53,0.36,0.5,0.44,0.31,0.46
2300_000.0,0.56,0.47,0.68,0.52,0.43,0.63,0.43,0.37,0.58
2302_000.0,3.78,1.01,3.37,3.7,0.98,3.3,3.06,0.84,3.05
2305_000.0,0.75,0.61,1.24,0.69,0.56,1.21,0.57,0.48,1.12
2305_000.3,0.35,0.36,3.33,0.32,0.33,3.26,0.27,0.28,3.01
2305_000.9,0.22,0.33,0.94,0.2,0.31,0.89,0.17,0.26,0.82
2306_000.0,0.65,0.52,0.93,0.6,0.48,0.89,0.5,0.41,0.82
2306_000.1,0.46,0.6,0.93,0.42,0.55,0.89,0.35,0.47,0.82
2306_000.3,0.38,0.42,1.1,0.35,0.39,1.08,0.29,0.33,1.0
2306_000.6,0.37,0.47,0.96,0.34,0.43,0.92,0.28,0.37,0.85
2306_000.9,0.32,0.41,0.76,0.29,0.37,0.69,0.24,0.32,0.64
2306_001.2,0.31,0.33,0.41,0.28,0.3,0.38,0.23,0.26,0.35
2306_001.5,0.62,0.55,0.71,0.57,0.51,0.66,0.47,0.44,0.59
2306_001.8,0.76,0.57,0.75,0.7,0.52,0.69,0.58,0.45,0.62
2306_002.1,0.3,0.27,0.34,0.28,0.25,0.31,0.23,0.21,0.28
2306_002.5,0.35,0.25,0.32,0.32,0.23,0.3,0.26,0.19,0.27
2308_000.0,0.52,0.67,1.38,0.48,0.62,1.35,0.39,0.52,1.25
2308_000.1,0.92,0.63,1.46,0.85,0.58,1.43,0.7,0.49,1.31
2308_000.3,0.77,0.54,1.53,0.71,0.5,1.5,0.59,0.42,1.38
2308_000.4,0.67,0.6,1.13,0.61,0.56,1.11,0.51,0.47,1.02
2308_000.6,0.25,0.26,0.39,0.23,0.24,0.36,0.19,0.2,0.33
2308_000.7,0.28,0.24,0.37,0.25,0.22,0.34,0.21,0.19,0.31
2316_000.0,0.56,0.48,0.5,0.51,0.44,0.46,0.42,0.37,0.43
2316_000.1,0.51,0.44,0.52,0.47,0.41,0.48,0.39,0.35,0.44
2316_000.3,0.5,0.44,0.52,0.46,0.4,0.48,0.38,0.34,0.44
2316_000.6,1.26,1.14,1.18,1.23,1.11,1.16,1.02,0.95,1.07
2316_000.9,0.4,0.37,0.4,0.37,0.34,0.37,0.3,0.29,0.34
2316_001.2,0.47,0.48,0.57,0.43,0.45,0.52,0.36,0.38,0.48
2316_001.5,0.44,0.47,0.55,0.4,0.44,0.51,0.33,0.37,0.47
2316_001.6,0.42,0.5,0.6,0.39,0.46,0.55,0.32,0.39,0.51
2317_000.0,0.29,0.35,0.31,0.27,0.32,0.29,0.22,0.27,0.27
2322_000.0,0.05,0.08,0.9,0.05,0.07,0.83,0.04,0.06,0.74
2322_000.7,0.28,0.26,0.75,0.26,0.24,0.69,0.22,0.21,0.64
2322_001.8,0.16,0.12,0.27,0.14,0.11,0.25,0.12,0.09,0.23
2322_002.3,0.14,0.13,0.23,0.13,0.12,0.21,0.11,0.1,0.2
2322_002.6,0.12,0.13,0.28,0.11,0.12,0.26,0.09,0.1,0.24
2322_002.7,0.79,0.47,1.05,0.73,0.43,1.03,0.6,0.36,0.95
2322_002.9,0.75,0.47,1.05,0.69,0.43,1.03,0.57,0.37,0.95
2322_003.0,0.84,0.64,1.13,0.78,0.59,1.11,0.64,0.5,1.02
2322_003.2,0.75,0.71,1.17,0.69,0.66,1.14,0.57,0.56,1.05
2322_003.3,0.49,0.4,0.69,0.45,0.37,0.63,0.37,0.31,0.58
2322_003.5,0.48,0.38,0.76,0.44,0.35,0.7,0.37,0.3,0.65
2322_003.6,0.47,0.38,0.67,0.44,0.35,0.62,0.36,0.3,0.57
2322_003.9,0.49,0.44,0.72,0.46,0.41,0.67,0.38,0.35,0.61
2322_004.2,0.35,0.29,0.75,0.32,0.26,0.69,0.27,0.23,0.64
2322_004.5,0.38,0.19,0.38,0.35,0.17,0.35,0.29,0.15,0.32
2324_000.0,0.67,0.59,0.73,0.61,0.54,0.67,0.51,0.46,0.62
2324_000.1,0.59,0.59,0.73,0.55,0.54,0.67,0.45,0.46,0.62
2324_000.3,0.53,0.53,0.69,0.49,0.49,0.63,0.4,0.42,0.58
2324_000.4,0.5,0.51,0.76,0.46,0.47,0.7,0.38,0.4,0.65
2324_000.6,1.12,0.73,1.05,1.1,0.67,1.03,0.91,0.57,0.95
2326_000.0,0.86,0.52,0.93,0.79,0.48,0.88,0.66,0.41,0.81
2326_000.1,0.74,0.48,1.12,0.68,0.44,1.09,0.57,0.37,1.01
2326_000.3,0.61,0.36,0.7,0.56,0.33,0.64,0.47,0.28,0.59
2326_000.4,0.56,0.38,0.65,0.51,0.35,0.59,0.42,0.3,0.55
2326_000.6,0.53,0.38,0.7,0.49,0.35,0.64,0.41,0.29,0.59
2326_000.9,0.61,0.42,0.84,0.56,0.39,0.77,0.47,0.33,0.71
2326_001.2,0.85,0.53,0.95,0.78,0.49,0.91,0.65,0.41,0.84
2326_001.5,0.17,0.17,0.17,0.16,0.16,0.16,0.13,0.13,0.14
2326_002.1,0.9,0.52,0.81,0.83,0.48,0.74,0.69,0.41,0.68
2326_002.2,1.06,0.63,0.98,1.04,0.58,0.93,0.86,0.49,0.86
2328_000.0,0.08,0.1,0.15,0.07,0.09,0.14,0.06,0.08,0.13
2328_000.1,0.89,0.29,1.11,0.82,0.26,1.09,0.68,0.22,1.01
2328_000.3,0.85,0.27,1.14,0.78,0.25,1.12,0.65,0.21,1.03
2328_000.4,0.78,0.45,0.75,0.71,0.42,0.69,0.59,0.36,0.64
2328_000.6,0.64,0.44,0.77,0.58,0.41,0.71,0.48,0.35,0.65
2328_000.7,0.92,0.74,0.88,0.88,0.68,0.81,0.72,0.58,0.74
2328_000.9,0.92,0.73,0.87,0.85,0.67,0.8,0.7,0.57,0.74
2328_001.1,0.99,0.71,0.93,0.94,0.66,0.88,0.78,0.56,0.81
2328_001.3,0.99,0.81,0.93,0.94,0.74,0.88,0.77,0.63,0.81
2328_001.6,0.65,0.53,0.59,0.6,0.48,0.55,0.5,0.41,0.5
2328_001.9,0.58,0.42,0.55,0.54,0.39,0.5,0.44,0.33,0.46
2328_002.5,0.55,0.3,0.51,0.51,0.28,0.47,0.42,0.24,0.43
2330_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330_000.3,0.36,0.32,0.63,0.33,0.3,0.58,0.28,0.26,0.52
2330_001.0,0.51,0.4,0.6,0.47,0.37,0.55,0.39,0.31,0.51
2330_002.2,0.87,0.73,1.02,0.8,0.68,0.99,0.66,0.58,0.91
2330_002.7,0.83,0.74,1.01,0.76,0.68,0.98,0.63,0.58,0.9
2330_003.0,0.86,0.78,0.98,0.79,0.72,0.95,0.65,0.61,0.88
2330_003.1,0.98,0.83,1.04,0.93,0.77,1.02,0.77,0.65,0.94
2330_003.3,1.05,0.84,1.04,1.03,0.77,1.02,0.85,0.65,0.94
2330_003.4,0.94,0.83,1.03,0.89,0.76,1.0,0.74,0.65,0.92
2330_003.6,0.84,0.67,0.76,0.77,0.62,0.7,0.64,0.53,0.65
2330_003.7,0.74,0.62,0.68,0.68,0.57,0.63,0.57,0.49,0.58
2330_003.8,1.05,0.91,0.92,1.03,0.84,0.87,0.85,0.72,0.8
2330_004.0,0.7,0.59,0.58,0.64,0.54,0.54,0.53,0.46,0.49
2330_004.3,0.25,0.21,0.2,0.23,0.19,0.19,0.19,0.17,0.17
2330_004.6,0.19,0.2,0.27,0.18,0.18,0.24,0.15,0.16,0.23
2330_004.9,0.39,0.39,0.52,0.36,0.36,0.48,0.3,0.31,0.44
2330_005.2,0.36,0.39,0.51,0.33,0.36,0.47,0.27,0.3,0.43
2332_000.0,0.17,0.16,0.15,0.15,0.15,0.14,0.13,0.12,0.12
2332_000.4,0.22,0.08,0.21,0.21,0.07,0.19,0.17,0.06,0.18
2336_000.0,0.48,0.23,0.52,0.44,0.21,0.48,0.37,0.18,0.44
2336_000.4,0.15,0.25,0.5,0.14,0.23,0.46,0.11,0.2,0.42
2338_000.0,0.26,0.16,0.94,0.24,0.15,0.89,0.2,0.13,0.8
2338_001.4,0.29,0.17,0.78,0.26,0.15,0.68,0.21,0.13,0.6
2338_001.9,0.06,0.05,0.16,0.05,0.04,0.14,0.04,0.04,0.12
2340_000.0,0.37,0.22,0.33,0.34,0.21,0.3,0.29,0.18,0.27
2340_000.2,0.08,0.19,1.35,0.07,0.17,1.33,0.06,0.15,1.22
2340_000.5,0.28,0.22,0.48,0.26,0.21,0.44,0.22,0.18,0.4
2340_001.6,0.69,0.45,0.87,0.63,0.41,0.8,0.53,0.36,0.72
2340_002.0,0.97,0.43,0.95,0.92,0.4,0.9,0.76,0.34,0.83
2340_002.1,0.68,0.47,0.76,0.62,0.43,0.7,0.51,0.37,0.65
2344_000.0,0.17,0.18,0.26,0.16,0.16,0.24,0.13,0.14,0.22
2344_000.1,0.49,0.5,0.73,0.45,0.46,0.67,0.37,0.39,0.62
2344_000.2,0.41,0.39,0.55,0.38,0.36,0.51,0.31,0.31,0.47
2344_000.6,0.24,0.18,0.29,0.22,0.17,0.27,0.18,0.14,0.25
2346_000.0,0.36,0.35,0.49,0.33,0.32,0.45,0.27,0.27,0.42
2346_000.1,0.38,0.4,0.63,0.35,0.37,0.58,0.29,0.31,0.53
2346_000.2,0.39,0.4,0.65,0.36,0.37,0.6,0.3,0.31,0.55
2346_000.6,0.23,0.27,0.46,0.21,0.25,0.42,0.17,0.21,0.39
2350_000.0,0.45,0.55,0.71,0.41,0.51,0.65,0.34,0.43,0.6
2350_000.1,0.54,0.38,0.59,0.49,0.35,0.55,0.41,0.3,0.5
2350_000.3,0.38,0.38,0.92,0.35,0.35,0.87,0.29,0.3,0.8
2350_000.4,0.34,0.39,0.79,0.31,0.36,0.72,0.26,0.31,0.67
2350_000.6,0.36,0.45,0.72,0.33,0.41,0.66,0.28,0.35,0.61
2350_000.9,0.57,0.39,1.16,0.52,0.36,1.14,0.43,0.31,1.05
2354_000.0,0.27,0.23,1.0,0.25,0.21,0.95,0.21,0.18,0.87
2354_001.0,0.54,0.28,0.86,0.49,0.26,0.79,0.41,0.22,0.73
2354_001.2,0.44,0.43,0.6,0.4,0.4,0.55,0.33,0.34,0.5
2354_001.7,0.51,0.35,0.73,0.47,0.33,0.67,0.39,0.28,0.61
2354_002.5,0.6,0.38,0.81,0.55,0.35,0.75,0.46,0.31,0.67
2355_000.0,0.05,0.08,0.09,0.04,0.07,0.08,0.04,0.06,0.08
2356_000.0,1.29,0.71,1.45,1.26,0.65,1.42,1.04,0.55,1.31
2356_000.1,0.99,0.81,1.24,0.94,0.74,1.22,0.78,0.63,1.12
2356_000.3,0.67,0.59,0.77,0.62,0.54,0.7,0.51,0.46,0.65
2356_000.4,0.54,0.51,0.76,0.5,0.47,0.7,0.41,0.4,0.65
2358_000.0,0.25,0.13,0.27,0.23,0.12,0.24,0.19,0.1,0.22
2361_000.0,0.61,0.5,0.75,0.56,0.46,0.69,0.47,0.39,0.64
2361_000.3,0.6,0.45,0.86,0.55,0.41,0.79,0.46,0.35,0.73
2361_000.4,0.38,0.27,0.42,0.35,0.25,0.39,0.29,0.21,0.36
2361_000.7,0.36,0.25,0.43,0.33,0.23,0.39,0.27,0.2,0.36
2361_001.2,0.28,0.23,0.36,0.26,0.21,0.33,0.21,0.18,0.31
2364_000.0,0.24,0.11,0.32,0.22,0.1,0.3,0.18,0.09,0.27
2364_000.7,0.14,0.07,0.17,0.13,0.06,0.16,0.11,0.05,0.15
2365_000.9,0.23,0.21,0.39,0.21,0.19,0.36,0.17,0.17,0.32
2367_000.0,0.65,0.49,0.7,0.6,0.45,0.65,0.5,0.39,0.58
2367_000.3,0.65,0.49,0.72,0.57,0.43,0.63,0.47,0.37,0.55
2370_000.0,0.83,0.68,0.75,0.77,0.62,0.69,0.64,0.54,0.62
2372_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374_000.0,0.04,0.02,0.05,0.04,0.02,0.04,0.03,0.02,0.04
2374_000.6,0.04,0.02,0.05,0.04,0.02,0.04,0.03,0.02,0.04
2374_002.3,0.24,0.14,0.24,0.21,0.12,0.21,0.17,0.1,0.18
2374_003.2,0.38,0.29,0.45,0.33,0.26,0.4,0.28,0.22,0.35
2378_000.0,0.8,0.72,1.02,0.74,0.67,1.0,0.61,0.58,0.9
2378_000.7,1.03,0.83,0.98,1.01,0.77,0.93,0.84,0.66,0.83
2380_000.0,0.03,0.03,0.08,0.02,0.03,0.07,0.02,0.02,0.06
2386_000.0,0.91,0.47,0.92,0.87,0.43,0.87,0.72,0.37,0.78
2386_000.3,0.15,0.1,0.18,0.14,0.09,0.17,0.12,0.08,0.15
2386_001.3,0.58,0.3,0.61,0.53,0.28,0.57,0.44,0.24,0.51
2388_000.0,0.2,0.18,0.29,0.18,0.17,0.26,0.15,0.14,0.24
2388_000.4,0.2,0.16,0.25,0.19,0.15,0.23,0.16,0.13,0.21
2390_000.0,0.24,0.11,0.31,0.22,0.1,0.28,0.18,0.09,0.26
2495_013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2688_009.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2820_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2821_000.0,0.05,0.03,0.07,0.04,0.03,0.06,0.03,0.02,0.05
2821_000.6,0.05,0.03,0.07,0.04,0.03,0.06,0.03,0.02,0.05
2821_000.8,0.05,0.03,0.07,0.04,0.03,0.06,0.03,0.02,0.05
2821_001.6,0.04,0.03,0.06,0.03,0.02,0.05,0.03,0.02,0.04
2822_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2822_003.3,0.06,0.05,0.06,0.05,0.04,0.06,0.04,0.04,0.05
2823_000.0,0.04,0.03,0.05,0.04,0.03,0.04,0.03,0.03,0.04
2823_001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2824_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825_000.0,0.07,0.06,0.09,0.06,0.05,0.08,0.05,0.04,0.07
2825_000.4,0.06,0.05,0.08,0.05,0.05,0.07,0.05,0.04,0.06
2825_000.6,0.06,0.05,0.08,0.06,0.04,0.07,0.05,0.04,0.07
2825_001.0,0.07,0.05,0.09,0.07,0.04,0.08,0.05,0.04,0.07
2825_001.4,0.08,0.04,0.12,0.07,0.04,0.11,0.06,0.04,0.1
2825_001.6,0.09,0.04,0.13,0.08,0.04,0.12,0.07,0.03,0.11
2826_000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2829_000.0,0.08,0.05,0.09,0.08,0.05,0.09,0.07,0.04,0.08
2829_000.2,0.06,0.05,0.08,0.05,0.05,0.08,0.04,0.04,0.07
2830_000.0,0.2,0.18,0.28,0.18,0.16,0.25,0.15,0.14,0.22
2830_001.0,0.21,0.22,0.33,0.18,0.19,0.29,0.15,0.17,0.25
2830_001.2,0.17,0.18,0.27,0.16,0.16,0.25,0.13,0.14,0.23
2830_001.5,0.32,0.22,0.41,0.29,0.21,0.37,0.24,0.18,0.34
2830_001.7,0.5,0.34,0.64,0.46,0.31,0.59,0.39,0.27,0.53
2830_002.3,0.28,0.14,0.53,0.26,0.13,0.49,0.21,0.11,0.44
2830_002.7,0.6,0.26,0.76,0.55,0.24,0.7,0.46,0.21,0.63
2830_003.0,0.57,0.29,0.71,0.52,0.27,0.65,0.44,0.24,0.59
2830_003.5,0.83,0.34,1.15,0.76,0.31,1.13,0.63,0.26,1.04
2831_000.0,0.03,0.01,0.02,0.03,0.01,0.02,0.02,0.01,0.02
2831_000.1,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.02
2831_000.7,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.02
2831_002.9,0.04,0.05,0.06,0.04,0.04,0.05,0.03,0.03,0.05
2831_003.3,0.04,0.05,0.06,0.04,0.04,0.06,0.03,0.04,0.05
2831_003.4,0.06,0.05,0.06,0.05,0.04,0.05,0.04,0.04,0.05
2831_003.7,0.05,0.06,0.07,0.05,0.05,0.06,0.04,0.05,0.06
2831_004.4,0.18,0.15,0.35,0.17,0.13,0.33,0.14,0.12,0.29
2831_004.6,0.16,0.14,0.29,0.14,0.12,0.26,0.12,0.11,0.24
2832_000.0,0.32,0.36,0.61,0.29,0.33,0.56,0.24,0.28,0.51
2832_000.5,0.45,0.47,0.64,0.42,0.43,0.59,0.34,0.37,0.54
2832_000.7,0.36,0.24,0.37,0.33,0.22,0.34,0.27,0.19,0.31
2832_000.8,0.41,0.39,0.58,0.38,0.36,0.53,0.31,0.31,0.48
