,SEGID,DYVolScenario,DYVolBase,DYVolAdj
285,0068_056.2,32296.3,31933.6,0.011357942731167196
286,0068_056.3,26357.5,25525.0,0.03261508325171401
287,0068_056.8,17411.9,16621.7,0.047540263631277224
288,0068_057.3,21506.4,19941.0,0.07850157965999706
289,0068_058.1,17773.1,15954.9,0.11395872114522805
290,0068_058.7,21420.9,22993.5,-0.06839324156826923
291,0068_059.1,41767.7,41349.9,0.010104014761825195
292,0068_059.5,17163.8,19137.3,-0.10312322009896903
293,0068_060.4,20246.2,20766.1,-0.02503599616682949
294,0068_060.8,12100.2,12514.2,-0.03308241837272858
295,0068_061.8,8173.5,9371.9,-0.1278716162144282
296,0068_062.6,13960.1,14896.1,-0.06283523875376776
297,0068_063.8,31641.5,38125.5,-0.17006990072261347
298,0068_064.4,24916.5,31802.8,-0.21653124882085853
299,0068_065.7,16140.4,23490.0,-0.31288207747977864
300,0068_066.6,14543.0,19191.4,-0.2422126577529519
301,0068_067.3,13544.3,18318.8,-0.26063388431556656
302,0068_068.2,16073.7,18899.2,-0.14950368269556383
303,0068_068.7,16345.1,18578.3,-0.12020475500987705
304,0068_068.9,22358.2,23119.0,-0.032907997750767734
305,0068_069.0,41369.1,41250.2,0.0028824102671017706
306,0068_069.2,22453.7,21689.0,0.03525750380377153
307,0068_069.6,10486.7,12062.8,-0.1306578903737108
308,0068_070.0,8354.4,9985.3,-0.16333009524000278
309,0068_070.2,11138.7,12945.8,-0.13958967387106233
310,0068_070.5,11118.0,13928.4,-0.20177479107435167
311,0071_000.0,32634.0,34785.6,-0.06185318062646609
312,0071_000.4,32843.3,31147.4,0.054447562236334374
313,0071_001.4,35657.4,32678.9,0.09114443876629874
314,0071_002.4,32584.2,32875.4,-0.008857686902668886
315,0071_002.9,35130.9,35264.4,-0.003785687548916187
316,0071_004.1,40169.6,40657.4,-0.011997815895753366
317,0071_004.7,55045.8,53083.2,0.0369721493805951
318,0071_005.0,67143.0,68667.5,-0.022201186878800013
319,0071_005.1,52928.3,54127.8,-0.022160516407465292
320,0071_005.5,42310.8,42720.4,-0.009587925206692787
321,0071_006.0,13158.7,15808.5,-0.16761868614985603
322,0071_006.6,14722.7,17333.9,-0.15064122903674307
323,0071_007.2,26379.8,27259.4,-0.032267768182718704
324,0071_007.7,25048.1,24892.9,0.006234709495478513
325,0071_008.2,22348.7,21441.0,0.04233477916141974
326,0071_009.2,34726.6,34426.3,0.008722982138655494
327,0071_009.7,31913.6,36736.6,-0.13128596549490154
328,0071_010.2,39167.6,44586.8,-0.12154269873594885
329,0071_010.7,37752.4,41973.8,-0.10057226174423095
330,0071_011.5,38293.4,43218.3,-0.11395404261620659
331,0071_011.7,37120.8,42493.5,-0.12643580782943267
332,0071_012.2,36920.5,41661.6,-0.11380023810895402
333,0071_012.6,44859.2,49566.5,-0.09496938456417142
334,0071_012.7,27807.3,29160.4,-0.046401969794653095
335,0071_013.3,20470.5,21389.6,-0.04296948049519386
336,0071_014.1,19310.8,19790.0,-0.024214249621020756
337,0071_014.6,23383.7,23444.7,-0.002601867373009678
338,0071_015.7,34450.9,33936.9,0.015145755799734211
339,0071_016.5,45006.9,43770.8,0.028240288045911853
340,0071_017.4,46964.7,46404.5,0.012072105076016271
341,0071_018.3,52225.2,52430.6,-0.003917559593062094
342,0071_019.2,51620.4,52477.7,-0.01633646291662927
343,0071_019.6,55914.7,55812.3,0.001834721020276788
344,0071_020.0,54955.6,54402.5,0.010166812186939912
345,0071_020.6,54402.3,53505.2,0.01676659464874453
346,0071_021.2,55499.1,53839.6,0.03082303731825645
347,0071_021.7,57773.1,55839.2,0.03463337583633006
348,0071_021.9,65199.9,63031.4,0.03440348778545296
349,0071_022.2,55865.2,54968.4,0.016314828155813078
350,0071_022.3,48088.2,47498.0,0.01242578634889884
351,0073_015.5,2797.0,2861.0,-0.0223698007689619
352,0073_018.5,2822.0,2890.5,-0.023698322089603874
353,0073_020.7,4843.7,4996.4,-0.030562004643343174
354,0073_022.2,11281.2,11765.9,-0.04119531867515438
355,0073_023.2,14383.9,15859.8,-0.09305918107416233
356,0073_023.8,15785.0,18476.3,-0.14566228086792266
357,0073_024.3,15788.3,18478.6,-0.1455900338770253
358,0073_024.6,15805.4,18561.5,-0.14848476685612694
359,0073_025.7,15534.0,18497.6,-0.1602153792924487
360,0073_026.5,15849.2,18855.3,-0.1594299745960021
361,0073_026.7,15858.9,18854.7,-0.1588887651354835
362,0073_027.7,15878.2,18854.3,-0.15784728152198696
363,0073_027.8,16030.6,18937.8,-0.1535130796607842
364,0073_028.5,17092.2,19978.1,-0.14445317622796952
365,0073_029.2,17055.9,19964.7,-0.14569715547942114
366,0073_029.7,24237.8,21252.8,0.14045208160807046
367,0073_030.2,26848.0,22811.2,0.17696570105912882
368,0073_030.7,32478.8,41173.3,-0.21116840282416038
369,0073_031.3,31083.1,52312.0,-0.405813197736657
370,0073_031.8,31553.3,53188.7,-0.40676685085365877
371,0073_032.3,34043.7,99064.8,-0.6563491775080553
372,0073_033.3,59550.6,104028.6,-0.42755549916080776
373,0073_033.9,65155.8,100086.8,-0.34900706187029656
374,0073_034.6,64821.8,116660.0,-0.444352820161152
375,0073_035.4,41531.8,44676.3,-0.07038407388257308
376,0073_035.7,53498.2,44248.9,0.20902892501282508
377,0073_035.8,44967.6,42766.5,0.051467854512293465
378,0074_000.0,28489.7,28681.0,-0.0066699208535267
379,0074_000.1,20471.6,20932.7,-0.022027736507951777
380,0074_000.4,14201.2,15041.2,-0.05584660798340558
381,0074_001.0,14662.0,16205.8,-0.09526219008009475
382,0074_001.6,16754.8,16963.5,-0.012302885607333435
383,0074_002.1,18671.6,18957.3,-0.015070711546475539
384,0074_002.3,10971.7,11085.1,-0.010229948308991316
385,0074_003.1,8796.5,8924.8,-0.014375672283972669
386,0074_003.9,8993.7,7452.9,0.20673831662842668
387,0074_004.6,8825.7,7207.3,0.22455010891734775
388,0075_000.0,20039.7,17963.0,0.11560986472192845
389,0075_000.1,28161.5,26716.3,0.05409431695257205
390,0075_000.6,26352.4,25456.7,0.035185236106800986
391,0075_000.9,15453.1,11992.4,0.28857443047263276
392,0077_000.0,2959.3,1304.2,1.2690538261002915
393,0077_000.5,2862.2,1207.2,1.370941020543406
394,0077_001.0,2989.7,1215.9,1.458837075417386
395,0077_002.0,2996.0,1212.9,1.4701129524280647
396,0077_002.4,2974.3,1171.6,1.5386650734038925
397,0077_002.9,3042.2,1341.3,1.268098113770223
398,0077_003.9,3123.3,1419.7,1.199971825033458
399,0077_004.2,3126.3,1419.7,1.2020849475241249
400,0077_004.4,5730.9,2269.0,1.5257382106654913
401,0077_004.9,6491.5,4340.2,0.49566840237777066
402,0077_005.2,6491.5,4730.0,0.3724101479915433
403,0077_005.4,9070.2,7093.3,0.2786996179493325
404,0077_005.8,12755.2,10553.1,0.20866854289260978
405,0077_006.6,25081.7,21662.0,0.15786630966669749
406,0077_007.1,57986.4,46180.2,0.2556550209830188
407,0077_007.4,42601.2,34296.5,0.2421442421238318
408,0077_007.9,33592.0,25029.3,0.34210705053677093
409,0077_008.5,29426.2,19881.2,0.480101804720037
410,0079_000.0,16382.5,11966.1,0.3690759729569366
411,0079_000.7,16689.9,16872.1,-0.010798892846770533
412,0079_001.9,15137.6,16743.7,-0.0959226455323495
413,0079_002.5,69756.7,61465.5,0.13489193124598348
414,0079_002.9,35461.5,30234.6,0.1728780933103134
415,0079_003.0,37952.0,34955.0,0.0857388070376198
416,0079_003.3,19660.9,18739.4,0.049174466631802506
417,0079_003.4,16491.6,15393.3,0.0713492233634113
418,0079_003.6,14326.7,13257.2,0.08067314365024288
419,0079_003.8,21349.7,21032.7,0.015071769197487721
420,0079_003.9,24308.2,23689.5,0.026117056079697786
421,0079_004.3,19512.8,19045.2,0.024552118119001036
422,0079_004.9,15824.8,14066.7,0.12498311615375308
423,0079_005.0,16302.5,14308.5,0.1393577244295349
424,0079_005.1,18173.3,15924.8,0.14119486586958707
425,0080_101.5,24543.1,23502.0,0.044298357586588316
426,0080_104.3,26532.5,25101.1,0.057025389325567465
427,0080_111.3,81315.5,96952.0,-0.1612808400033006
428,0080_112.5,81315.5,77065.9,0.05514241707421838
429,0080_113.3,118453.1,134530.2,-0.11950550880025455
430,0080_114.3,162920.6,152183.9,0.07055082699286858
431,0080_115.3,191918.8,197214.7,-0.026853474918451935
432,0080_117.7,127640.7,118267.2,0.07925697065627664
433,0080_122.4,163112.9,163004.7,0.0006637845411818342
434,0080_123.2,177602.5,178390.6,-0.004417833675092778
435,0080_124.1,151086.9,152609.4,-0.009976449681343352
436,0080_125.1,100658.4,102345.4,-0.01648339837452392
437,0080_126.8,78218.2,79856.3,-0.020513096649857378
438,0080_127.0,48133.0,50873.8,-0.053874489422846394
439,0080_127.8,51428.9,53934.2,-0.04645104590408305
440,0080_128.7,89149.1,90048.8,-0.00999124918932842
441,0080_130.4,89149.1,90049.8,-0.010002243203205304
442,0080_131.9,88868.1,89807.8,-0.010463456403564024
443,0080_133.7,88844.0,89779.2,-0.010416666666666635
444,0080_136.1,88397.0,89324.0,-0.010377949935067843
445,0084_081.0,32941.8,29985.9,0.09857633087551153
446,0084_081.7,42731.6,39189.4,0.09038668619575693
447,0084_084.6,36693.3,30112.7,0.21853238002570352
448,0084_087.8,36519.0,36437.0,0.002250459697560172
449,0085_003.0,31933.7,40286.9,-0.20734283352653096
450,0085_003.5,71833.6,119106.1,-0.39689402977681243
451,0085_004.5,63770.8,113798.3,-0.43961553028472306
452,0085_005.8,62567.4,109932.6,-0.4308567249387352
453,0085_006.0,64480.5,113617.5,-0.432477391246947
454,0085_006.6,68961.2,115358.4,-0.40220044660813603
455,0085_007.0,70287.1,118240.8,-0.40555967145012545
456,0085_007.9,65343.9,108940.3,-0.40018615700525884
457,0085_008.1,67830.2,115571.8,-0.41309039056240365
458,0085_008.9,70355.4,122499.8,-0.42566926639880237
459,0085_010.0,75930.2,127185.9,-0.4029982883322758
460,0085_010.3,68664.0,122465.0,-0.43931735597925936
461,0085_010.8,63944.5,122932.4,-0.47984013978414153
462,0085_011.3,78499.4,131093.7,-0.4011962436028582
463,0085_011.9,78499.4,131068.6,-0.4010815710246391
464,0085_012.5,62378.9,124610.9,-0.4994105652073775
465,0085_013.9,61176.9,128370.0,-0.5234330451039964
466,0085_015.5,64049.9,130332.3,-0.5085646459089572
467,0085_017.7,62580.7,128372.2,-0.5125058229118142
468,0085_018.7,59307.8,126353.8,-0.530621160582428
469,0089_297.1,4248.3,4353.4,-0.024142049892038282
470,0089_322.3,5954.0,5274.9,0.12874177709530046
471,0089_324.2,10783.9,9126.5,0.18160302416041194
472,0089_324.7,11065.4,9295.5,0.1904039589048464
473,0089_325.7,16214.1,13754.5,0.1788214766076557
474,0089_326.1,22031.5,18709.1,0.17758203227306507
475,0089_326.5,23759.5,21383.8,0.1110981210074917
476,0089_326.8,28068.1,21729.6,0.2916988807893381
477,0089_327.0,21440.3,14017.9,0.5294944321189337
478,0089_327.7,24318.6,23714.1,0.025491163485015244
479,0089_327.9,41176.1,29143.0,0.41289846618398923
480,0089_328.1,29601.8,25088.2,0.17990928005994844
481,0089_328.5,32250.8,25705.6,0.25462156106062495
482,0089_328.8,32778.4,25584.1,0.28120199655254646
483,0089_329.8,36030.3,31177.9,0.1556358831095103
484,0089_331.1,36478.2,32923.1,0.1079819336575231
485,0089_331.6,45694.5,45029.9,0.01475908229865042
486,0089_331.7,36448.4,37994.9,-0.040702831169446424
