SiteGroupSeason,SeasonGroup,DOWGroup,Period,HourPercentOf,VolMaxHourPercent
SNP,M01-Jan,2-Tuesday,MD,Daily,0.07143852663016426
SNP,M01-Jan,2-Tuesday,PM,Daily,0.08446988551518168
SNP,M01-Jan,3-Wednesday,AM,Daily,0.06474518410143867
SNP,M01-Jan,3-Wednesday,EV,Daily,0.05512801755669349
SNP,M01-Jan,3-Wednesday,MD,Daily,0.07147524993903925
SNP,M01-Jan,3-Wednesday,PM,Daily,0.08707144598878322
SNP,M01-Jan,4-Thursday,AM,Daily,0.06331838733632253
SNP,M01-Jan,4-Thursday,EV,Daily,0.058843988231202356
SNP,M01-Jan,4-Thursday,MD,Daily,0.07202278559544288
SNP,M01-Jan,4-Thursday,PM,Daily,0.08642358271528346
SNP,M01-Jan,5-Friday,AM,Daily,0.05401626842907982
SNP,M01-Jan,5-Friday,EV,Daily,0.05771055753262159
SNP,M01-Jan,5-Friday,MD,Daily,0.07654634807659719
SNP,M01-Jan,5-Friday,PM,Daily,0.08751906456532792
SNP,M01-Jan,6-Saturday,AM,Daily,0.04978721765419499
SNP,M01-Jan,6-Saturday,EV,Daily,0.05825037068417708
SNP,M01-Jan,6-Saturday,MD,Daily,0.08268664189020046
SNP,M01-Jan,6-Saturday,PM,Daily,0.08529587337043384
SNP,M01-Jan,7-Sunday,AM,Daily,0.03743855147260225
SNP,M01-Jan,7-Sunday,EV,Daily,0.06700592500756844
SNP,M01-Jan,7-Sunday,MD,Daily,0.0945982960197212
SNP,M01-Jan,7-Sunday,PM,Daily,0.09337292949096833
SNP,M01-Jan,W1-Weekday,AM,Daily,0.06446933677169796
SNP,M01-Jan,W1-Weekday,EV,Daily,0.05613251568190621
SNP,M01-Jan,W1-Weekday,MD,Daily,0.07192750319097221
SNP,M01-Jan,W1-Weekday,PM,Daily,0.0859625817889721
SNP,M01-Jan,W2-Weekend,AM,Daily,0.048559823381367835
SNP,M01-Jan,W2-Weekend,EV,Daily,0.06011694460753513
SNP,M01-Jan,W2-Weekend,MD,Daily,0.08303547823340166
SNP,M01-Jan,W2-Weekend,PM,Daily,0.08812047423338792
SNP,M02-Feb,1-Monday,AM,Daily,0.06672662808279889
SNP,M02-Feb,1-Monday,EV,Daily,0.05736743312998592
SNP,M02-Feb,1-Monday,MD,Daily,0.07346576985244277
SNP,M02-Feb,1-Monday,PM,Daily,0.08451952656551437
SNP,M02-Feb,2-Tuesday,AM,Daily,0.06522058607412633
SNP,M02-Feb,2-Tuesday,EV,Daily,0.05772565617376481
SNP,M02-Feb,2-Tuesday,MD,Daily,0.07005065200991487
SNP,M02-Feb,2-Tuesday,PM,Daily,0.0850111199286757
SNP,M02-Feb,3-Wednesday,AM,Daily,0.0660232440626579
SNP,M02-Feb,3-Wednesday,EV,Daily,0.05840323395654371
SNP,M02-Feb,3-Wednesday,MD,Daily,0.0706821627084386
SNP,M02-Feb,3-Wednesday,PM,Daily,0.0856088933804952
SNP,M02-Feb,4-Thursday,AM,Daily,0.06417828654935152
SNP,M02-Feb,4-Thursday,EV,Daily,0.06085976983498752
SNP,M02-Feb,4-Thursday,MD,Daily,0.06920172928210437
SNP,M02-Feb,4-Thursday,PM,Daily,0.08752968397978445
SNP,M02-Feb,5-Friday,AM,Daily,0.05320497937168474
SNP,M02-Feb,5-Friday,EV,Daily,0.060107874479827114
SNP,M02-Feb,5-Friday,MD,Daily,0.07585147613009234
SNP,M02-Feb,5-Friday,PM,Daily,0.08530835312818132
SNP,M02-Feb,6-Saturday,AM,Daily,0.05176880867706312
SNP,M02-Feb,6-Saturday,EV,Daily,0.05875341102759361
SNP,M02-Feb,6-Saturday,MD,Daily,0.08264291836191864
SNP,M02-Feb,6-Saturday,PM,Daily,0.08184495956023603
SNP,M02-Feb,7-Sunday,AM,Daily,0.03942890670839038
SNP,M02-Feb,7-Sunday,EV,Daily,0.0634852337179738
SNP,M02-Feb,7-Sunday,MD,Daily,0.09464763022361301
SNP,M02-Feb,7-Sunday,PM,Daily,0.09200078231957755
SNP,M02-Feb,W1-Weekday,AM,Daily,0.06546576554788677
SNP,M02-Feb,W1-Weekday,EV,Daily,0.05865156415687546
SNP,M02-Feb,W1-Weekday,MD,Daily,0.07069069531962166
SNP,M02-Feb,W1-Weekday,PM,Daily,0.08572764987123711
SNP,M02-Feb,W2-Weekend,AM,Daily,0.04906163632980227
SNP,M02-Feb,W2-Weekend,EV,Daily,0.06052669667041139
SNP,M02-Feb,W2-Weekend,MD,Daily,0.08319491636398724
SNP,M02-Feb,W2-Weekend,PM,Daily,0.08586561722481444
SNP,M03-Mar,1-Monday,AM,Daily,0.061306016314718895
SNP,M03-Mar,1-Monday,EV,Daily,0.060897099838530415
SNP,M03-Mar,1-Monday,MD,Daily,0.07374127120598906
SNP,M03-Mar,1-Monday,PM,Daily,0.08384884769434017
SNP,M03-Mar,2-Tuesday,AM,Daily,0.06274908319710158
SNP,M03-Mar,2-Tuesday,EV,Daily,0.0631997525736756
SNP,M03-Mar,2-Tuesday,MD,Daily,0.06939424733795785
SNP,M03-Mar,2-Tuesday,PM,Daily,0.08526487871691778
SNP,M03-Mar,3-Wednesday,AM,Daily,0.0630695691048523
SNP,M03-Mar,3-Wednesday,EV,Daily,0.06495237112693009
SNP,M03-Mar,3-Wednesday,MD,Daily,0.06827951442621823
SNP,M03-Mar,3-Wednesday,PM,Daily,0.08481206368857251
SNP,M03-Mar,4-Thursday,AM,Daily,0.05816947373599882
SNP,M03-Mar,4-Thursday,EV,Daily,0.06579529986716302
SNP,M03-Mar,4-Thursday,MD,Daily,0.0705593912458796
SNP,M03-Mar,4-Thursday,PM,Daily,0.08623743378650967
SNP,M03-Mar,5-Friday,AM,Daily,0.049659324283246466
SNP,M03-Mar,5-Friday,EV,Daily,0.06935104797633435
SNP,M03-Mar,5-Friday,MD,Daily,0.0729246213272637
SNP,M03-Mar,5-Friday,PM,Daily,0.08928743540506677
SNP,M03-Mar,6-Saturday,AM,Daily,0.04981861962055697
SNP,M03-Mar,6-Saturday,EV,Daily,0.06316443842903345
SNP,M03-Mar,6-Saturday,MD,Daily,0.08057852865495235
SNP,M03-Mar,6-Saturday,PM,Daily,0.08248282591418071
SNP,M03-Mar,7-Sunday,AM,Daily,0.035368416605941554
SNP,M03-Mar,7-Sunday,EV,Daily,0.06962793988742093
SNP,M03-Mar,7-Sunday,MD,Daily,0.09457275924341793
SNP,M03-Mar,7-Sunday,PM,Daily,0.094995194795594
SNP,M03-Mar,W1-Weekday,AM,Daily,0.06127450431840003
SNP,M03-Mar,W1-Weekday,EV,Daily,0.06387293004393377
SNP,M03-Mar,W1-Weekday,MD,Daily,0.07034997056907985
SNP,M03-Mar,W1-Weekday,PM,Daily,0.0851101924983606
SNP,M03-Mar,W2-Weekend,AM,Daily,0.04592190080443237
SNP,M03-Mar,W2-Weekend,EV,Daily,0.06722015202622186
SNP,M03-Mar,W2-Weekend,MD,Daily,0.08139935903367176
SNP,M03-Mar,W2-Weekend,PM,Daily,0.08837820938794165
SNP,M04-Apr,1-Monday,AM,Daily,0.05817668018184052
SNP,M04-Apr,1-Monday,EV,Daily,0.0608533866919418
SNP,M04-Apr,1-Monday,MD,Daily,0.07385954750495849
SNP,M04-Apr,1-Monday,PM,Daily,0.08225826268583364
SNP,M04-Apr,2-Tuesday,AM,Daily,0.06270317634173056
SNP,M04-Apr,2-Tuesday,EV,Daily,0.060617743702081055
SNP,M04-Apr,2-Tuesday,MD,Daily,0.06929244249726177
SNP,M04-Apr,2-Tuesday,PM,Daily,0.0823658269441402
SNP,M04-Apr,3-Wednesday,AM,Daily,0.06277350967616455
SNP,M04-Apr,3-Wednesday,EV,Daily,0.06146066323057473
SNP,M04-Apr,3-Wednesday,MD,Daily,0.06942688579856722
SNP,M04-Apr,3-Wednesday,PM,Daily,0.08421666828746474
SNP,M04-Apr,4-Thursday,AM,Daily,0.05671949717721944
SNP,M04-Apr,4-Thursday,EV,Daily,0.06443616357733459
SNP,M04-Apr,4-Thursday,MD,Daily,0.0697458697842532
SNP,M04-Apr,4-Thursday,PM,Daily,0.08510723367505238
SNP,M04-Apr,5-Friday,AM,Daily,0.046040936036578196
SNP,M04-Apr,5-Friday,EV,Daily,0.07281744796530329
SNP,M04-Apr,5-Friday,MD,Daily,0.07335699018448194
SNP,M04-Apr,5-Friday,PM,Daily,0.09414320003873636
SNP,M04-Apr,6-Saturday,AM,Daily,0.04973463757937341
SNP,M04-Apr,6-Saturday,EV,Daily,0.06392591573566572
SNP,M04-Apr,6-Saturday,MD,Daily,0.08108577758791714
SNP,M04-Apr,6-Saturday,PM,Daily,0.08161433029475863
SNP,M04-Apr,7-Sunday,AM,Daily,0.02974067790741959
SNP,M04-Apr,7-Sunday,EV,Daily,0.07195409064155385
SNP,M04-Apr,7-Sunday,MD,Daily,0.09741889692898938
SNP,M04-Apr,7-Sunday,PM,Daily,0.09991171277221896
SNP,M04-Apr,W1-Weekday,AM,Daily,0.06006870631094957
SNP,M04-Apr,W1-Weekday,EV,Daily,0.06189443906984162
SNP,M04-Apr,W1-Weekday,MD,Daily,0.07053833933866503
SNP,M04-Apr,W1-Weekday,PM,Daily,0.08353881570801706
SNP,M04-Apr,W2-Weekend,AM,Daily,0.042592890219280186
SNP,M04-Apr,W2-Weekend,EV,Daily,0.06948308940966119
SNP,M04-Apr,W2-Weekend,MD,Daily,0.0830185931112071
SNP,M04-Apr,W2-Weekend,PM,Daily,0.09147137705543781
SNP,M05-May,1-Monday,AM,Daily,0.060503701815323496
SNP,M05-May,1-Monday,EV,Daily,0.05864482754957883
SNP,M05-May,1-Monday,MD,Daily,0.07133828324994955
SNP,M05-May,1-Monday,PM,Daily,0.08243841815111054
SNP,M05-May,2-Tuesday,AM,Daily,0.06087787186503246
SNP,M05-May,2-Tuesday,EV,Daily,0.06061072162945453
SNP,M05-May,2-Tuesday,MD,Daily,0.0711833945889934
SNP,M05-May,2-Tuesday,PM,Daily,0.08333468257694736
SNP,M05-May,3-Wednesday,AM,Daily,0.058854849604641
SNP,M05-May,3-Wednesday,EV,Daily,0.061429649938411414
SNP,M05-May,3-Wednesday,MD,Daily,0.07100568204394644
SNP,M05-May,3-Wednesday,PM,Daily,0.08367306393292805
SNP,M05-May,4-Thursday,AM,Daily,0.056485610361148735
SNP,M05-May,4-Thursday,EV,Daily,0.06486371315080584
SNP,M05-May,4-Thursday,MD,Daily,0.06978708508986865
SNP,M05-May,4-Thursday,PM,Daily,0.08349947494178703
SNP,M05-May,5-Friday,AM,Daily,0.04464433835321008
SNP,M05-May,5-Friday,EV,Daily,0.07200481711550633
SNP,M05-May,5-Friday,MD,Daily,0.07222601119487813
SNP,M05-May,5-Friday,PM,Daily,0.08764815395107925
SNP,M05-May,6-Saturday,AM,Daily,0.049067608422291784
SNP,M05-May,6-Saturday,EV,Daily,0.06189635337239479
SNP,M05-May,6-Saturday,MD,Daily,0.08467105439173823
SNP,M05-May,6-Saturday,PM,Daily,0.07761457580865239
SNP,M05-May,7-Sunday,AM,Daily,0.03219143935617121
SNP,M05-May,7-Sunday,EV,Daily,0.06795179197429749
SNP,M05-May,7-Sunday,MD,Daily,0.09274426481178137
SNP,M05-May,7-Sunday,PM,Daily,0.09010121153130911
SNP,M05-May,W1-Weekday,AM,Daily,0.05905229955487053
SNP,M05-May,W1-Weekday,EV,Daily,0.061614847194673604
SNP,M05-May,W1-Weekday,MD,Daily,0.07078064002627822
SNP,M05-May,W1-Weekday,PM,Daily,0.08329227361355013
SNP,M05-May,W2-Weekend,AM,Daily,0.042564348083806394
SNP,M05-May,W2-Weekend,EV,Daily,0.06739165127784237
SNP,M05-May,W2-Weekend,MD,Daily,0.08237922622711624
SNP,M05-May,W2-Weekend,PM,Daily,0.08493491097280167
SNP,M06-Jun,1-Monday,AM,Daily,0.05509744520226157
SNP,M06-Jun,1-Monday,EV,Daily,0.05917993746658674
SNP,M06-Jun,1-Monday,MD,Daily,0.07436778071184409
SNP,M06-Jun,1-Monday,PM,Daily,0.07897678487533819
SNP,M06-Jun,2-Tuesday,AM,Daily,0.05510751564889643
SNP,M06-Jun,2-Tuesday,EV,Daily,0.06069013931487502
SNP,M06-Jun,2-Tuesday,MD,Daily,0.07122023784651128
SNP,M06-Jun,2-Tuesday,PM,Daily,0.0805886826512448
SNP,M06-Jun,3-Wednesday,AM,Daily,0.055553748841444574
SNP,M06-Jun,3-Wednesday,EV,Daily,0.0589603082976959
SNP,M06-Jun,3-Wednesday,MD,Daily,0.071602790289273
SNP,M06-Jun,3-Wednesday,PM,Daily,0.08084684303809818
SNP,M06-Jun,4-Thursday,AM,Daily,0.05097345652285586
SNP,M06-Jun,4-Thursday,EV,Daily,0.06391129180212377
SNP,M06-Jun,4-Thursday,MD,Daily,0.07042790991215775
SNP,M06-Jun,4-Thursday,PM,Daily,0.08107612261222454
SNP,M06-Jun,5-Friday,AM,Daily,0.045147772691440664
SNP,M06-Jun,5-Friday,EV,Daily,0.065069771944625
SNP,M06-Jun,5-Friday,MD,Daily,0.07226133016167176
SNP,M06-Jun,5-Friday,PM,Daily,0.08049013235233103
SNP,M06-Jun,6-Saturday,AM,Daily,0.04634051698406065
SNP,M06-Jun,6-Saturday,EV,Daily,0.06507074204525103
SNP,M06-Jun,6-Saturday,MD,Daily,0.07856247388215629
SNP,M06-Jun,6-Saturday,PM,Daily,0.07527162557459256
SNP,M06-Jun,7-Sunday,AM,Daily,0.03146403927474454
SNP,M06-Jun,7-Sunday,EV,Daily,0.07100254400966553
SNP,M06-Jun,7-Sunday,MD,Daily,0.09280104823408292
SNP,M06-Jun,7-Sunday,PM,Daily,0.08328015587376947
SNP,M06-Jun,W1-Weekday,AM,Daily,0.054092950300173574
SNP,M06-Jun,W1-Weekday,EV,Daily,0.06076922464448939
SNP,M06-Jun,W1-Weekday,MD,Daily,0.07187246206028951
SNP,M06-Jun,W1-Weekday,PM,Daily,0.08038799624185869
SNP,M06-Jun,W2-Weekend,AM,Daily,0.04149154493339695
SNP,M06-Jun,W2-Weekend,EV,Daily,0.06683023983158022
SNP,M06-Jun,W2-Weekend,MD,Daily,0.0804865796800731
SNP,M06-Jun,W2-Weekend,PM,Daily,0.07955259710263458
SNP,M07-Jul,1-Monday,AM,Daily,0.05195968112588554
SNP,M07-Jul,1-Monday,EV,Daily,0.05902023868012742
SNP,M07-Jul,1-Monday,MD,Daily,0.07555034312249394
SNP,M07-Jul,1-Monday,PM,Daily,0.07924307019351158
SNP,M07-Jul,2-Tuesday,AM,Daily,0.054144599088557704
SNP,M07-Jul,2-Tuesday,EV,Daily,0.05863612103296793
SNP,M07-Jul,2-Tuesday,MD,Daily,0.07269368148786796
SNP,M07-Jul,2-Tuesday,PM,Daily,0.08028082276142381
SNP,M07-Jul,3-Wednesday,AM,Daily,0.053365658453944004
SNP,M07-Jul,3-Wednesday,EV,Daily,0.05974792247812943
SNP,M07-Jul,3-Wednesday,MD,Daily,0.0718114238144616
SNP,M07-Jul,3-Wednesday,PM,Daily,0.0795008105621358
SNP,M07-Jul,4-Thursday,AM,Daily,0.04992684299380979
SNP,M07-Jul,4-Thursday,EV,Daily,0.062337272556743574
SNP,M07-Jul,4-Thursday,MD,Daily,0.07105608703807915
SNP,M07-Jul,4-Thursday,PM,Daily,0.08109547927218158
SNP,M07-Jul,5-Friday,AM,Daily,0.04472188909828108
SNP,M07-Jul,5-Friday,EV,Daily,0.06468791045628462
SNP,M07-Jul,5-Friday,MD,Daily,0.07366084175661013
SNP,M07-Jul,5-Friday,PM,Daily,0.07995688424418937
SNP,M07-Jul,6-Saturday,AM,Daily,0.04301598768728209
SNP,M07-Jul,6-Saturday,EV,Daily,0.06226246191538148
SNP,M07-Jul,6-Saturday,MD,Daily,0.07767691679492414
SNP,M07-Jul,6-Saturday,PM,Daily,0.07781040927223043
SNP,M07-Jul,7-Sunday,AM,Daily,0.03198072615344947
SNP,M07-Jul,7-Sunday,EV,Daily,0.06541988300323917
SNP,M07-Jul,7-Sunday,MD,Daily,0.09310589334923372
SNP,M07-Jul,7-Sunday,PM,Daily,0.08756224517750955
SNP,M07-Jul,W1-Weekday,AM,Daily,0.05232190136550649
SNP,M07-Jul,W1-Weekday,EV,Daily,0.05997537611251341
SNP,M07-Jul,W1-Weekday,MD,Daily,0.07273502690101814
SNP,M07-Jul,W1-Weekday,PM,Daily,0.08003149387490448
SNP,M07-Jul,W2-Weekend,AM,Daily,0.04012851750259232
SNP,M07-Jul,W2-Weekend,EV,Daily,0.06413105107498046
SNP,M07-Jul,W2-Weekend,MD,Daily,0.08113050451803383
SNP,M07-Jul,W2-Weekend,PM,Daily,0.08166939945139985
SNP,M08-Aug,1-Monday,AM,Daily,0.05603629274145171
SNP,M08-Aug,1-Monday,EV,Daily,0.05989052189562088
SNP,M08-Aug,1-Monday,MD,Daily,0.07291541691661668
SNP,M08-Aug,1-Monday,PM,Daily,0.07890671865626875
SNP,M08-Aug,2-Tuesday,AM,Daily,0.0572977187366464
SNP,M08-Aug,2-Tuesday,EV,Daily,0.06121852298880734
SNP,M08-Aug,2-Tuesday,MD,Daily,0.06998972944201633
SNP,M08-Aug,2-Tuesday,PM,Daily,0.080702596127175
SNP,M08-Aug,3-Wednesday,AM,Daily,0.05790521528956281
SNP,M08-Aug,3-Wednesday,EV,Daily,0.061424195005840475
SNP,M08-Aug,3-Wednesday,MD,Daily,0.06985064539116509
SNP,M08-Aug,3-Wednesday,PM,Daily,0.08163445220725983
SNP,M08-Aug,4-Thursday,AM,Daily,0.05425880282919404
SNP,M08-Aug,4-Thursday,EV,Daily,0.0643830164570838
SNP,M08-Aug,4-Thursday,MD,Daily,0.06906808359109348
SNP,M08-Aug,4-Thursday,PM,Daily,0.0800511098232801
SNP,M08-Aug,5-Friday,AM,Daily,0.04606131087477101
SNP,M08-Aug,5-Friday,EV,Daily,0.06838232075978967
SNP,M08-Aug,5-Friday,MD,Daily,0.07066444081806189
SNP,M08-Aug,5-Friday,PM,Daily,0.08149982180706394
SNP,M08-Aug,6-Saturday,AM,Daily,0.043346780982913176
SNP,M08-Aug,6-Saturday,EV,Daily,0.06200960418111896
SNP,M08-Aug,6-Saturday,MD,Daily,0.07709611589673822
SNP,M08-Aug,6-Saturday,PM,Daily,0.07933888750446197
SNP,M08-Aug,7-Sunday,AM,Daily,0.02987457049004041
SNP,M08-Aug,7-Sunday,EV,Daily,0.06593240416362124
SNP,M08-Aug,7-Sunday,MD,Daily,0.09235409263133133
SNP,M08-Aug,7-Sunday,PM,Daily,0.08916164696591644
SNP,M08-Aug,W1-Weekday,AM,Daily,0.056344089171951196
SNP,M08-Aug,W1-Weekday,EV,Daily,0.061775418382650514
SNP,M08-Aug,W1-Weekday,MD,Daily,0.07042782246914892
SNP,M08-Aug,W1-Weekday,PM,Daily,0.08032544026545026
SNP,M08-Aug,W2-Weekend,AM,Daily,0.040610882752715544
SNP,M08-Aug,W2-Weekend,EV,Daily,0.06548648136494115
SNP,M08-Aug,W2-Weekend,MD,Daily,0.07893844149099187
SNP,M08-Aug,W2-Weekend,PM,Daily,0.08288279014708257
SNP,M09-Sep,1-Monday,AM,Daily,0.06181044795959059
SNP,M09-Sep,1-Monday,EV,Daily,0.061432120982832135
SNP,M09-Sep,1-Monday,MD,Daily,0.07088007034836757
SNP,M09-Sep,1-Monday,PM,Daily,0.08218897943741756
SNP,M09-Sep,2-Tuesday,AM,Daily,0.06122765760941271
SNP,M09-Sep,2-Tuesday,EV,Daily,0.06302824279959952
SNP,M09-Sep,2-Tuesday,MD,Daily,0.06924491839158071
SNP,M09-Sep,2-Tuesday,PM,Daily,0.08256303988451419
SNP,M09-Sep,3-Wednesday,AM,Daily,0.061877943389814054
SNP,M09-Sep,3-Wednesday,EV,Daily,0.06040523700862585
SNP,M09-Sep,3-Wednesday,MD,Daily,0.06861031541810296
SNP,M09-Sep,3-Wednesday,PM,Daily,0.08257675065948115
SNP,M09-Sep,4-Thursday,AM,Daily,0.057904233816320365
SNP,M09-Sep,4-Thursday,EV,Daily,0.06420036088502018
SNP,M09-Sep,4-Thursday,MD,Daily,0.07047325501250706
SNP,M09-Sep,4-Thursday,PM,Daily,0.08508677503543023
SNP,M09-Sep,5-Friday,AM,Daily,0.046079012191699666
SNP,M09-Sep,5-Friday,EV,Daily,0.07170340806335943
SNP,M09-Sep,5-Friday,MD,Daily,0.07080540051760158
SNP,M09-Sep,5-Friday,PM,Daily,0.08594056936172867
SNP,M09-Sep,6-Saturday,AM,Daily,0.046551944104646185
SNP,M09-Sep,6-Saturday,EV,Daily,0.05958018446667517
SNP,M09-Sep,6-Saturday,MD,Daily,0.08096120796403726
SNP,M09-Sep,6-Saturday,PM,Daily,0.0783870798279912
SNP,M09-Sep,7-Sunday,AM,Daily,0.030685359638452592
SNP,M09-Sep,7-Sunday,EV,Daily,0.06834062880126435
SNP,M09-Sep,7-Sunday,MD,Daily,0.09356548607349925
SNP,M09-Sep,7-Sunday,PM,Daily,0.08923259964306961
SNP,M09-Sep,W1-Weekday,AM,Daily,0.06061895672309666
SNP,M09-Sep,W1-Weekday,EV,Daily,0.06234210553764955
SNP,M09-Sep,W1-Weekday,MD,Daily,0.06974580425780476
SNP,M09-Sep,W1-Weekday,PM,Daily,0.08317009314599827
SNP,M09-Sep,W2-Weekend,AM,Daily,0.0419662704224936
SNP,M09-Sep,W2-Weekend,EV,Daily,0.06679450854316879
SNP,M09-Sep,W2-Weekend,MD,Daily,0.0804468393598716
SNP,M09-Sep,W2-Weekend,PM,Daily,0.08437563849140021
SNP,M10-Oct,1-Monday,AM,Daily,0.055216957190997215
SNP,M10-Oct,1-Monday,EV,Daily,0.05985563922286475
SNP,M10-Oct,1-Monday,MD,Daily,0.07548778965761119
SNP,M10-Oct,1-Monday,PM,Daily,0.08452593917710197
SNP,M10-Oct,2-Tuesday,AM,Daily,0.059822539848235434
SNP,M10-Oct,2-Tuesday,EV,Daily,0.06032842172883125
SNP,M10-Oct,2-Tuesday,MD,Daily,0.07157024129762718
SNP,M10-Oct,2-Tuesday,PM,Daily,0.08338218171598345
SNP,M10-Oct,3-Wednesday,AM,Daily,0.059398202422821414
SNP,M10-Oct,3-Wednesday,EV,Daily,0.06344665885111371
SNP,M10-Oct,3-Wednesday,MD,Daily,0.07023837436498633
SNP,M10-Oct,3-Wednesday,PM,Daily,0.08554904259476358
SNP,M10-Oct,4-Thursday,AM,Daily,0.0557659256361172
SNP,M10-Oct,4-Thursday,EV,Daily,0.06469462182290721
SNP,M10-Oct,4-Thursday,MD,Daily,0.07036762753783168
SNP,M10-Oct,4-Thursday,PM,Daily,0.08575879944667235
SNP,M10-Oct,5-Friday,AM,Daily,0.04559967564554139
SNP,M10-Oct,5-Friday,EV,Daily,0.06826647745989915
SNP,M10-Oct,5-Friday,MD,Daily,0.07443047918303221
SNP,M10-Oct,5-Friday,PM,Daily,0.08876035780351214
SNP,M10-Oct,6-Saturday,AM,Daily,0.04285756422735451
SNP,M10-Oct,6-Saturday,EV,Daily,0.06315075362062354
SNP,M10-Oct,6-Saturday,MD,Daily,0.07821579211279238
SNP,M10-Oct,6-Saturday,PM,Daily,0.08126861929622747
SNP,M10-Oct,7-Sunday,AM,Daily,0.027879506679381667
SNP,M10-Oct,7-Sunday,EV,Daily,0.0707285214004664
SNP,M10-Oct,7-Sunday,MD,Daily,0.10027486837571221
SNP,M10-Oct,7-Sunday,PM,Daily,0.09633214998357201
SNP,M10-Oct,W1-Weekday,AM,Daily,0.05763095124317004
SNP,M10-Oct,W1-Weekday,EV,Daily,0.06231813033408098
SNP,M10-Oct,W1-Weekday,MD,Daily,0.07163961794915072
SNP,M10-Oct,W1-Weekday,PM,Daily,0.08486132660385914
SNP,M10-Oct,W2-Weekend,AM,Daily,0.03942369534083601
SNP,M10-Oct,W2-Weekend,EV,Daily,0.06734233749590557
SNP,M10-Oct,W2-Weekend,MD,Daily,0.08336859923825646
SNP,M10-Oct,W2-Weekend,PM,Daily,0.08859034407568661
SNP,M11-Nov,1-Monday,AM,Daily,0.06468296461689185
SNP,M11-Nov,1-Monday,EV,Daily,0.05494292679592627
SNP,M11-Nov,1-Monday,MD,Daily,0.07370531544052311
SNP,M11-Nov,1-Monday,PM,Daily,0.08451618782893987
SNP,M11-Nov,2-Tuesday,AM,Daily,0.06442026420226939
SNP,M11-Nov,2-Tuesday,EV,Daily,0.05573773546235397
SNP,M11-Nov,2-Tuesday,MD,Daily,0.07055952003875464
SNP,M11-Nov,2-Tuesday,PM,Daily,0.08607068994429021
SNP,M11-Nov,3-Wednesday,AM,Daily,0.06154672570117038
SNP,M11-Nov,3-Wednesday,EV,Daily,0.05724936109257239
SNP,M11-Nov,3-Wednesday,MD,Daily,0.07504110168801784
SNP,M11-Nov,3-Wednesday,PM,Daily,0.08505200787850178
SNP,M11-Nov,4-Thursday,AM,Daily,0.06147469837687701
SNP,M11-Nov,4-Thursday,EV,Daily,0.060758614703584755
SNP,M11-Nov,4-Thursday,MD,Daily,0.07234615050776842
SNP,M11-Nov,4-Thursday,PM,Daily,0.08730795937852617
SNP,M11-Nov,5-Friday,AM,Daily,0.05260705052096626
SNP,M11-Nov,5-Friday,EV,Daily,0.061894563975100146
SNP,M11-Nov,5-Friday,MD,Daily,0.07611988326805073
SNP,M11-Nov,5-Friday,PM,Daily,0.09362967565828165
SNP,M11-Nov,6-Saturday,AM,Daily,0.047983425173887685
SNP,M11-Nov,6-Saturday,EV,Daily,0.06024914470763365
SNP,M11-Nov,6-Saturday,MD,Daily,0.08417121516805516
SNP,M11-Nov,6-Saturday,PM,Daily,0.0851636154709984
SNP,M11-Nov,7-Sunday,AM,Daily,0.03634455319876004
SNP,M11-Nov,7-Sunday,EV,Daily,0.06969904073811907
SNP,M11-Nov,7-Sunday,MD,Daily,0.09346090946813444
SNP,M11-Nov,7-Sunday,PM,Daily,0.0965242012253167
SNP,M11-Nov,W1-Weekday,AM,Daily,0.06295378854002603
SNP,M11-Nov,W1-Weekday,EV,Daily,0.05714870854646258
SNP,M11-Nov,W1-Weekday,MD,Daily,0.0729767552991774
SNP,M11-Nov,W1-Weekday,PM,Daily,0.08571087239551588
SNP,M11-Nov,W2-Weekend,AM,Daily,0.04611197078053337
SNP,M11-Nov,W2-Weekend,EV,Daily,0.06346451424030781
SNP,M11-Nov,W2-Weekend,MD,Daily,0.08429523371391132
SNP,M11-Nov,W2-Weekend,PM,Daily,0.091066872987328
SNP,M12-Dec,1-Monday,AM,Daily,0.06115027979232743
SNP,M12-Dec,1-Monday,EV,Daily,0.05495848568715783
SNP,M12-Dec,1-Monday,MD,Daily,0.07393790024443951
SNP,M12-Dec,1-Monday,PM,Daily,0.08654370618775378
SNP,M12-Dec,2-Tuesday,AM,Daily,0.0626937618147448
SNP,M12-Dec,2-Tuesday,EV,Daily,0.05671077504725898
SNP,M12-Dec,2-Tuesday,MD,Daily,0.07251417769376181
SNP,M12-Dec,2-Tuesday,PM,Daily,0.08635160680529301
SNP,M12-Dec,3-Wednesday,AM,Daily,0.061397098229510755
SNP,M12-Dec,3-Wednesday,EV,Daily,0.05390394340670584
SNP,M12-Dec,3-Wednesday,MD,Daily,0.07357712882574761
SNP,M12-Dec,3-Wednesday,PM,Daily,0.08688746626131524
SNP,M12-Dec,4-Thursday,AM,Daily,0.06224513129311331
SNP,M12-Dec,4-Thursday,EV,Daily,0.055070696291779415
SNP,M12-Dec,4-Thursday,MD,Daily,0.07396432790883799
SNP,M12-Dec,4-Thursday,PM,Daily,0.08626472045428561
SNP,M12-Dec,5-Friday,AM,Daily,0.05168277411012046
SNP,M12-Dec,5-Friday,EV,Daily,0.05562172463077656
SNP,M12-Dec,5-Friday,MD,Daily,0.07791975770775199
SNP,M12-Dec,5-Friday,PM,Daily,0.08681855305247396
